ENSRNOG00000065359	ENSRNOT00000116931	7	-1	340974	342280	lncRNA
ENSRNOG00000065359	ENSRNOT00000119885	7	-1	341022	342280	lncRNA
ENSRNOG00000067773	ENSRNOT00000098636	7	-1	348423	352322	protein_coding
ENSRNOG00000067773	ENSRNOT00000051488	7	-1	348423	352322	protein_coding
ENSRNOG00000018920	ENSRNOT00000025758	7	-1	112844375	112870868	Slc25a17	protein_coding
ENSRNOG00000018920	ENSRNOT00000109011	7	-1	112844382	112886941	Slc25a17	protein_coding
ENSRNOG00000018920	ENSRNOT00000025925	7	-1	112844814	112925774	Slc25a17	protein_coding
ENSRNOG00000018920	ENSRNOT00000107864	7	-1	112889610	112925746	Slc25a17	protein_coding
ENSRNOG00000018920	ENSRNOT00000117864	7	-1	112889680	112925945	Slc25a17	protein_coding
ENSRNOG00000019196	ENSRNOT00000068666	7	1	112926248	112971974	Xpnpep3	protein_coding
ENSRNOG00000019196	ENSRNOT00000111293	7	1	112926248	112974878	Xpnpep3	protein_coding
ENSRNOG00000019196	ENSRNOT00000115368	7	1	112926248	112974878	Xpnpep3	protein_coding
ENSRNOG00000019187	ENSRNOT00000025941	7	-1	112932616	112945537	Dnajb7	protein_coding
ENSRNOG00000058914	ENSRNOT00000086603	7	1	112990835	113001051	Rbx1	protein_coding
ENSRNOG00000070978	ENSRNOT00000099123	7	1	112991862	113001285	protein_coding
ENSRNOG00000070978	ENSRNOT00000050438	7	1	112992649	112993173	protein_coding
ENSRNOG00000000190	ENSRNOT00000101270	7	1	113106247	113135971	Ep300	protein_coding
ENSRNOG00000065659	ENSRNOT00000115202	7	1	113106247	113178529	Ep300	protein_coding
ENSRNOG00000058201	ENSRNOT00000091590	7	1	113113865	113113969	LOC120093921	snRNA
ENSRNOG00000000190	ENSRNOT00000000206	7	1	113124023	113136088	Ep300	protein_coding
ENSRNOG00000024743	ENSRNOT00000034998	7	1	113186370	113207489	L3mbtl2	protein_coding
ENSRNOG00000024631	ENSRNOT00000000205	7	-1	113210748	113217272	Chadl	protein_coding
ENSRNOG00000031789	ENSRNOT00000106829	7	-1	113224703	113250427	Rangap1	protein_coding
ENSRNOG00000031789	ENSRNOT00000107227	7	-1	113224703	113250427	Rangap1	protein_coding
ENSRNOG00000031789	ENSRNOT00000052098	7	-1	113224710	113250438	Rangap1	protein_coding
ENSRNOG00000031789	ENSRNOT00000090208	7	-1	113225148	113246562	Rangap1	protein_coding
ENSRNOG00000055925	ENSRNOT00000085707	7	1	113262165	113310399	Zc3h7b	protein_coding
ENSRNOG00000055925	ENSRNOT00000104588	7	1	113283104	113310399	Zc3h7b	protein_coding
ENSRNOG00000019383	ENSRNOT00000107707	7	1	113317283	113341783	Tef	protein_coding
ENSRNOG00000019383	ENSRNOT00000026258	7	1	113326711	113341779	Tef	protein_coding
ENSRNOG00000050500	ENSRNOT00000071998	7	-1	113361148	113372688	Tob2	protein_coding
ENSRNOG00000024170	ENSRNOT00000005837	7	-1	113378471	113385035	Phf5a	protein_coding
ENSRNOG00000024170	ENSRNOT00000113004	7	-1	113378471	113385460	Phf5a	protein_coding
ENSRNOG00000024128	ENSRNOT00000100584	7	1	113385646	113402734	Aco2	protein_coding
ENSRNOG00000024128	ENSRNOT00000038612	7	1	113385653	113428261	Aco2	protein_coding
ENSRNOG00000024128	ENSRNOT00000120088	7	1	113385653	113428261	Aco2	protein_coding
ENSRNOG00000024128	ENSRNOT00000099398	7	1	113401245	113428261	Aco2	protein_coding
ENSRNOG00000004471	ENSRNOT00000098323	7	-1	113429451	113439739	Polr3h	protein_coding
ENSRNOG00000004471	ENSRNOT00000113540	7	-1	113429451	113439739	Polr3h	protein_coding
ENSRNOG00000004471	ENSRNOT00000005943	7	-1	113429451	113439771	Polr3h	protein_coding
ENSRNOG00000004471	ENSRNOT00000096389	7	-1	113429451	113439778	Polr3h	protein_coding
ENSRNOG00000064401	ENSRNOT00000116109	7	-1	113445610	113451983	LOC102549144	lncRNA
ENSRNOG00000064401	ENSRNOT00000113300	7	-1	113445610	113451983	LOC102549144	lncRNA
ENSRNOG00000055418	ENSRNOT00000089727	7	-1	113445963	113446091	LOC120093958	snoRNA
ENSRNOG00000005332	ENSRNOT00000007091	7	1	113451998	113466463	Csdc2	protein_coding
ENSRNOG00000005358	ENSRNOT00000007164	7	-1	113466632	113477022	Pmm1	protein_coding
ENSRNOG00000005358	ENSRNOT00000113653	7	-1	113466632	113477022	Pmm1	protein_coding
ENSRNOG00000005572	ENSRNOT00000007357	7	1	113505053	113506360	RGD1306782	protein_coding
ENSRNOG00000069308	ENSRNOT00000109240	7	1	113515332	113519276	lncRNA
ENSRNOG00000005577	ENSRNOT00000007424	7	-1	113519980	113542816	Desi1	protein_coding
ENSRNOG00000005577	ENSRNOT00000103557	7	-1	113519988	113542845	Desi1	protein_coding
ENSRNOG00000006392	ENSRNOT00000066849	7	1	113543057	113563607	Xrcc6	protein_coding
ENSRNOG00000006392	ENSRNOT00000108388	7	1	113543121	113563760	Xrcc6	protein_coding
ENSRNOG00000006392	ENSRNOT00000008819	7	1	113544966	113563762	Xrcc6	protein_coding
ENSRNOG00000006392	ENSRNOT00000105863	7	1	113547679	113563762	Xrcc6	protein_coding
ENSRNOG00000006762	ENSRNOT00000009152	7	-1	113565295	113570872	Snu13	protein_coding
ENSRNOG00000030150	ENSRNOT00000048614	7	1	113578739	113586266	LOC100362109	protein_coding
ENSRNOG00000007003	ENSRNOT00000009428	7	1	113590142	113643511	Mei1	protein_coding
ENSRNOG00000007262	ENSRNOT00000056048	7	1	113644639	113659050	Ccdc134	protein_coding
ENSRNOG00000007400	ENSRNOT00000056041	7	1	113663202	113720848	Srebf2	protein_coding
ENSRNOG00000035547	ENSRNOT00000053670	7	1	113713855	113713923	Mir33	miRNA
ENSRNOG00000049407	ENSRNOT00000120226	7	-1	113722408	113727832	Shisa8	protein_coding
ENSRNOG00000049407	ENSRNOT00000070937	7	-1	113722408	113727858	Shisa8	protein_coding
ENSRNOG00000007664	ENSRNOT00000056037	7	-1	113736055	113738517	Tnfrsf13c	protein_coding
ENSRNOG00000023262	ENSRNOT00000036917	7	-1	113747516	113759267	Cenpm	protein_coding
ENSRNOG00000023262	ENSRNOT00000119853	7	-1	113747516	113764258	Cenpm	protein_coding
ENSRNOG00000023262	ENSRNOT00000105063	7	-1	113748020	113758953	Cenpm	protein_coding
ENSRNOG00000043197	ENSRNOT00000064487	7	1	113765468	113773339	Smim45	protein_coding
ENSRNOG00000007686	ENSRNOT00000108676	7	1	113783095	113808612	Septin3	protein_coding
ENSRNOG00000007686	ENSRNOT00000104827	7	1	113783095	113811087	Septin3	protein_coding
ENSRNOG00000007686	ENSRNOT00000104535	7	1	113786092	113807797	Septin3	protein_coding
ENSRNOG00000007686	ENSRNOT00000118624	7	1	113789722	113811087	Septin3	protein_coding
ENSRNOG00000007686	ENSRNOT00000010491	7	1	113794138	113811087	Septin3	protein_coding
ENSRNOG00000007686	ENSRNOT00000118944	7	1	113797358	113808612	Septin3	protein_coding
ENSRNOG00000008038	ENSRNOT00000010606	7	1	113814992	113831333	Wbp2nl	protein_coding
ENSRNOG00000008064	ENSRNOT00000068020	7	-1	113846374	113855315	Naga	protein_coding
ENSRNOG00000008064	ENSRNOT00000097900	7	-1	113846521	113855287	Naga	protein_coding
ENSRNOG00000008064	ENSRNOT00000107846	7	-1	113851035	113855315	Naga	protein_coding
ENSRNOG00000042522	ENSRNOT00000066149	7	1	113857249	113861871	Pheta2	protein_coding
ENSRNOG00000070907	ENSRNOT00000111254	7	1	113860611	113865226	Smdt1	protein_coding
ENSRNOG00000008569	ENSRNOT00000011484	7	-1	113866382	113870239	Ndufa6	protein_coding
ENSRNOG00000032261	ENSRNOT00000011880	7	-1	113881618	113891759	Cyp2d4	protein_coding
ENSRNOG00000029128	ENSRNOT00000102522	7	-1	113899890	113904495	Cyp2d5	protein_coding
ENSRNOG00000029128	ENSRNOT00000046024	7	-1	113899904	113904495	Cyp2d5	protein_coding
ENSRNOG00000029128	ENSRNOT00000095995	7	-1	113899904	113904495	Cyp2d5	protein_coding
ENSRNOG00000029179	ENSRNOT00000092017	7	-1	113908947	113913403	Cyp2d3	protein_coding
ENSRNOG00000029179	ENSRNOT00000104727	7	-1	113908947	113913403	Cyp2d3	protein_coding
ENSRNOG00000029179	ENSRNOT00000050002	7	-1	113908949	113922077	Cyp2d3	protein_coding
ENSRNOG00000029179	ENSRNOT00000114422	7	-1	113908950	113913403	Cyp2d3	protein_coding
ENSRNOG00000029179	ENSRNOT00000044470	7	-1	113917715	113922084	Cyp2d3	protein_coding
ENSRNOG00000008988	ENSRNOT00000082473	7	-1	113935138	113939109	Cyp2d2	protein_coding
ENSRNOG00000008988	ENSRNOT00000012413	7	-1	113935138	113939209	Cyp2d2	protein_coding
ENSRNOG00000009585	ENSRNOT00000113856	7	-1	113954089	114051839	Tcf20	protein_coding
ENSRNOG00000009585	ENSRNOT00000012699	7	-1	113954342	114051839	Tcf20	protein_coding
ENSRNOG00000009585	ENSRNOT00000110190	7	-1	113959587	114051839	Tcf20	protein_coding
ENSRNOG00000022975	ENSRNOT00000037681	7	-1	114139345	114174102	Nfam1	protein_coding
ENSRNOG00000022975	ENSRNOT00000106015	7	-1	114139345	114175442	Nfam1	protein_coding
ENSRNOG00000022932	ENSRNOT00000036586	7	1	114246056	114272781	Serhl2	protein_coding
ENSRNOG00000022896	ENSRNOT00000094520	7	-1	114256472	114272777	Rrp7a	protein_coding
ENSRNOG00000022896	ENSRNOT00000034983	7	-1	114262929	114272817	Rrp7a	protein_coding
ENSRNOG00000022877	ENSRNOT00000082524	7	-1	114275085	114288169	Poldip3	protein_coding
ENSRNOG00000022877	ENSRNOT00000055988	7	-1	114275088	114303271	Poldip3	protein_coding
ENSRNOG00000054193	ENSRNOT00000078385	7	1	114303546	114303696	Rnu12-2l1	snRNA
ENSRNOG00000009592	ENSRNOT00000118499	7	-1	114306685	114324262	Cyb5r3	protein_coding
ENSRNOG00000009592	ENSRNOT00000111302	7	-1	114306686	114322571	Cyb5r3	protein_coding
ENSRNOG00000009592	ENSRNOT00000102247	7	-1	114306686	114324297	Cyb5r3	protein_coding
ENSRNOG00000009592	ENSRNOT00000064700	7	-1	114306687	114324298	Cyb5r3	protein_coding
ENSRNOG00000025046	ENSRNOT00000035216	7	-1	114359271	114360675	AABR07058366.1	protein_coding
ENSRNOG00000009736	ENSRNOT00000096640	7	-1	114368276	114393092	A4galt	protein_coding
ENSRNOG00000009736	ENSRNOT00000108253	7	-1	114368359	114393092	A4galt	protein_coding
ENSRNOG00000009736	ENSRNOT00000012914	7	-1	114368359	114393450	A4galt	protein_coding
ENSRNOG00000009736	ENSRNOT00000104849	7	-1	114368443	114396071	A4galt	protein_coding
ENSRNOG00000046472	ENSRNOT00000074960	7	-1	114432873	114479208	Arfgap3	protein_coding
ENSRNOG00000046472	ENSRNOT00000078947	7	-1	114436459	114479208	Arfgap3	protein_coding
ENSRNOG00000009756	ENSRNOT00000013428	7	-1	114505152	114567653	Pacsin2	protein_coding
ENSRNOG00000009756	ENSRNOT00000111896	7	-1	114505534	114528843	Pacsin2	protein_coding
ENSRNOG00000009756	ENSRNOT00000088125	7	-1	114505534	114567653	Pacsin2	protein_coding
ENSRNOG00000009756	ENSRNOT00000067913	7	-1	114506227	114598546	Pacsin2	protein_coding
ENSRNOG00000009756	ENSRNOT00000013398	7	-1	114506577	114598509	Pacsin2	protein_coding
ENSRNOG00000068408	ENSRNOT00000094301	7	-1	114599090	114611187	lncRNA
ENSRNOG00000010141	ENSRNOT00000055978	7	-1	114619508	114648761	Ttll1	protein_coding
ENSRNOG00000010141	ENSRNOT00000110361	7	-1	114619765	114648751	Ttll1	protein_coding
ENSRNOG00000010359	ENSRNOT00000013977	7	1	114672277	114691296	Bik	protein_coding
ENSRNOG00000010359	ENSRNOT00000113031	7	1	114672671	114691296	Bik	protein_coding
ENSRNOG00000010539	ENSRNOT00000013994	7	-1	114693612	114704542	Mcat	protein_coding
ENSRNOG00000010549	ENSRNOT00000014089	7	1	114720188	114730450	Tspo	protein_coding
ENSRNOG00000022623	ENSRNOT00000037710	7	-1	114731892	114751356	Ttll12	protein_coding
ENSRNOG00000066841	ENSRNOT00000104410	7	1	114751384	114754347	lncRNA
ENSRNOG00000010617	ENSRNOT00000103478	7	-1	114759010	114880940	Scube1	protein_coding
ENSRNOG00000010617	ENSRNOT00000017727	7	-1	114762224	114880940	Scube1	protein_coding
ENSRNOG00000010617	ENSRNOT00000112140	7	-1	114762224	114880940	Scube1	protein_coding
ENSRNOG00000010834	ENSRNOT00000014720	7	1	114944764	115011787	Mpped1	protein_coding
ENSRNOG00000011094	ENSRNOT00000015447	7	-1	115019010	115206092	Efcab6	protein_coding
ENSRNOG00000011094	ENSRNOT00000104128	7	-1	115019010	115206092	Efcab6	protein_coding
ENSRNOG00000046975	ENSRNOT00000075099	7	-1	115216066	115240085	Sult4a1	protein_coding
ENSRNOG00000046975	ENSRNOT00000115395	7	-1	115217466	115240085	Sult4a1	protein_coding
ENSRNOG00000022296	ENSRNOT00000039228	7	-1	115246050	115257039	Pnpla5	protein_coding
ENSRNOG00000022296	ENSRNOT00000103466	7	-1	115246639	115257039	Pnpla5	protein_coding
ENSRNOG00000063061	ENSRNOT00000110940	7	-1	115259341	115271459	lncRNA
ENSRNOG00000064491	ENSRNOT00000096000	7	1	115287006	115289105	lncRNA
ENSRNOG00000022268	ENSRNOT00000015767	7	1	115293538	115314077	Pnpla3	protein_coding
ENSRNOG00000011952	ENSRNOT00000016520	7	1	115317404	115341682	Samm50	protein_coding
ENSRNOG00000011952	ENSRNOT00000095544	7	1	115317449	115341673	Samm50	protein_coding
ENSRNOG00000011952	ENSRNOT00000098420	7	1	115320784	115339532	Samm50	protein_coding
ENSRNOG00000068195	ENSRNOT00000109830	7	-1	115343579	115344596	lncRNA
ENSRNOG00000055305	ENSRNOT00000113705	7	1	115360261	115445009	Parvb	protein_coding
ENSRNOG00000055305	ENSRNOT00000080152	7	1	115360263	115445009	Parvb	protein_coding
ENSRNOG00000055305	ENSRNOT00000082805	7	1	115360283	115445766	Parvb	protein_coding
ENSRNOG00000055305	ENSRNOT00000109026	7	1	115380687	115445009	Parvb	protein_coding
ENSRNOG00000055305	ENSRNOT00000111995	7	1	115385172	115445009	Parvb	protein_coding
ENSRNOG00000064763	ENSRNOT00000104115	7	-1	115454893	115455033	LOC120093972	snoRNA
ENSRNOG00000052064	ENSRNOT00000085216	7	1	115456209	115475100	Parvg	protein_coding
ENSRNOG00000052064	ENSRNOT00000098278	7	1	115456209	115475104	Parvg	protein_coding
ENSRNOG00000052725	ENSRNOT00000095036	7	-1	115509035	115575449	Shisal1	protein_coding
ENSRNOG00000052725	ENSRNOT00000084666	7	-1	115509035	115575449	Shisal1	protein_coding
ENSRNOG00000064516	ENSRNOT00000097662	7	-1	115684739	115690052	Rtl6	protein_coding
ENSRNOG00000029243	ENSRNOT00000049445	7	-1	115720028	115720516	RGD1560568	protein_coding
ENSRNOG00000058303	ENSRNOT00000081219	7	1	115732509	115732615	LOC120093900	snRNA
ENSRNOG00000069507	ENSRNOT00000117245	7	1	115813954	115834834	Prr5	protein_coding
ENSRNOG00000060017	ENSRNOT00000090002	7	-1	115841830	115843188	AABR07058578.2	lncRNA
ENSRNOG00000033570	ENSRNOT00000017420	7	1	115850654	115902093	Arhgap8	protein_coding
ENSRNOG00000013067	ENSRNOT00000017906	7	-1	115915412	115984215	Phf21b	protein_coding
ENSRNOG00000064195	ENSRNOT00000115746	7	-1	116037537	116047911	lncRNA
ENSRNOG00000013423	ENSRNOT00000018155	7	1	116048021	116066905	Nup50	protein_coding
ENSRNOG00000013423	ENSRNOT00000080933	7	1	116052769	116066905	Nup50	protein_coding
ENSRNOG00000031269	ENSRNOT00000042070	7	-1	116071447	116107727	RGD1304694	protein_coding
ENSRNOG00000041492	ENSRNOT00000063245	7	-1	116075593	116075712	Mir1249	miRNA
ENSRNOG00000013593	ENSRNOT00000018365	7	1	116134874	116139948	Upk3a	protein_coding
ENSRNOG00000013764	ENSRNOT00000083830	7	1	116146716	116170883	Fam118a	protein_coding
ENSRNOG00000013764	ENSRNOT00000044274	7	1	116152488	116178971	Fam118a	protein_coding
ENSRNOG00000032570	ENSRNOT00000044883	7	-1	116180987	116242744	Smc1b	protein_coding
ENSRNOG00000032570	ENSRNOT00000102718	7	-1	116180992	116242744	Smc1b	protein_coding
ENSRNOG00000033502	ENSRNOT00000042412	7	1	116242863	116257863	Ribc2	protein_coding
ENSRNOG00000052281	ENSRNOT00000079210	7	1	116245573	116245675	LOC120093910	snRNA
ENSRNOG00000054300	ENSRNOT00000078815	7	-1	116254588	116254694	LOC120093908	snRNA
ENSRNOG00000014137	ENSRNOT00000088042	7	1	116310582	116383452	Fbln1	protein_coding
ENSRNOG00000014137	ENSRNOT00000047234	7	1	116310582	116390069	Fbln1	protein_coding
ENSRNOG00000014137	ENSRNOT00000102556	7	1	116324600	116390075	Fbln1	protein_coding
ENSRNOG00000014637	ENSRNOT00000094792	7	1	116441613	116564745	Atxn10	protein_coding
ENSRNOG00000014637	ENSRNOT00000021071	7	1	116441613	116565077	Atxn10	protein_coding
ENSRNOG00000014637	ENSRNOT00000101099	7	1	116441658	116565087	Atxn10	protein_coding
ENSRNOG00000055497	ENSRNOT00000080369	7	-1	116455797	116455959	LOC120094028	snRNA
ENSRNOG00000054994	ENSRNOT00000082070	7	-1	116457329	116457468	LOC120093968	snoRNA
ENSRNOG00000015750	ENSRNOT00000081032	7	-1	116634814	116675400	Wnt7b	protein_coding
ENSRNOG00000015750	ENSRNOT00000108799	7	-1	116634814	116679581	Wnt7b	protein_coding
ENSRNOG00000035461	ENSRNOT00000053584	7	1	116803771	116803865	Mirlet7c2	miRNA
ENSRNOG00000035636	ENSRNOT00000053759	7	1	116804186	116804270	Mirlet7b	miRNA
ENSRNOG00000021463	ENSRNOT00000030082	7	1	116832756	116895346	Ppara	protein_coding
ENSRNOG00000032846	ENSRNOT00000055909	7	-1	116901003	116905406	Cdpf1	protein_coding
ENSRNOG00000029591	ENSRNOT00000041057	7	-1	116909094	116915468	Pkdrej	protein_coding
ENSRNOG00000015916	ENSRNOT00000021582	7	1	116925257	116948611	Ttc38	protein_coding
ENSRNOG00000016148	ENSRNOT00000022012	7	1	116950053	116966806	Gtse1	protein_coding
ENSRNOG00000016148	ENSRNOT00000103791	7	1	116950347	116966681	Gtse1	protein_coding
ENSRNOG00000016465	ENSRNOT00000065283	7	1	116969756	116986355	Trmu	protein_coding
ENSRNOG00000016465	ENSRNOT00000022511	7	1	116969756	116986355	Trmu	protein_coding
ENSRNOG00000021285	ENSRNOT00000036025	7	-1	116987605	117125164	Celsr1	protein_coding
ENSRNOG00000016968	ENSRNOT00000022746	7	1	117150374	117224053	Gramd4	protein_coding
ENSRNOG00000016968	ENSRNOT00000111804	7	1	117166010	117224053	Gramd4	protein_coding
ENSRNOG00000016968	ENSRNOT00000095265	7	1	117175931	117224050	Gramd4	protein_coding
ENSRNOG00000017022	ENSRNOT00000022882	7	-1	117225855	117268759	Cerk	protein_coding
ENSRNOG00000069627	ENSRNOT00000118566	7	-1	117291574	117292499	LOC108351584	protein_coding
ENSRNOG00000017057	ENSRNOT00000022945	7	1	117292631	117426248	Tbc1d22a	protein_coding
ENSRNOG00000017057	ENSRNOT00000101601	7	1	117292631	117527699	Tbc1d22a	protein_coding
ENSRNOG00000017057	ENSRNOT00000115663	7	1	117292631	117573903	Tbc1d22a	protein_coding
ENSRNOG00000017057	ENSRNOT00000094564	7	1	117292631	117577483	Tbc1d22a	protein_coding
ENSRNOG00000052381	ENSRNOT00000077900	7	-1	117544630	117544692	LOC120093936	snRNA
ENSRNOG00000004457	ENSRNOT00000038168	7	1	118084696	118085850	AABR07058615.1	protein_coding
ENSRNOG00000049349	ENSRNOT00000074625	7	1	118613889	118834353	Tafa5	protein_coding
ENSRNOG00000046044	ENSRNOT00000071151	7	1	119692705	119694042	Zdhhc25	protein_coding
ENSRNOG00000004538	ENSRNOT00000006034	7	-1	119774188	119822031	Brd1	protein_coding
ENSRNOG00000004588	ENSRNOT00000103004	7	1	119843169	119883899	Zbed4	protein_coding
ENSRNOG00000004588	ENSRNOT00000112747	7	1	119843256	119883899	Zbed4	protein_coding
ENSRNOG00000004588	ENSRNOT00000109445	7	1	119843338	119883899	Zbed4	protein_coding
ENSRNOG00000004588	ENSRNOT00000006050	7	1	119843788	119883899	Zbed4	protein_coding
ENSRNOG00000004588	ENSRNOT00000100158	7	1	119845582	119883899	Zbed4	protein_coding
ENSRNOG00000004588	ENSRNOT00000109817	7	1	119845595	119883899	Zbed4	protein_coding
ENSRNOG00000004591	ENSRNOT00000096721	7	-1	119895120	119909458	Alg12	protein_coding
ENSRNOG00000004591	ENSRNOT00000065848	7	-1	119895121	119909416	Alg12	protein_coding
ENSRNOG00000004659	ENSRNOT00000102244	7	1	119909633	119915797	Creld2	protein_coding
ENSRNOG00000004659	ENSRNOT00000006357	7	1	119909639	119916543	Creld2	protein_coding
ENSRNOG00000070425	ENSRNOT00000104787	7	1	119939070	119945528	lncRNA
ENSRNOG00000029698	ENSRNOT00000085835	7	1	119953175	119956587	Pim3	protein_coding
ENSRNOG00000029698	ENSRNOT00000043461	7	1	119953175	119956587	Pim3	protein_coding
ENSRNOG00000032311	ENSRNOT00000079976	7	-1	120001794	120045075	Ttll8	protein_coding
ENSRNOG00000032311	ENSRNOT00000064326	7	-1	120006485	120045075	Ttll8	protein_coding
ENSRNOG00000032871	ENSRNOT00000055879	7	-1	120046705	120067049	Mlc1	protein_coding
ENSRNOG00000031093	ENSRNOT00000042686	7	1	120070135	120134765	Mov10l1	protein_coding
ENSRNOG00000055530	ENSRNOT00000089707	7	1	120139294	120149820	Panx2	protein_coding
ENSRNOG00000055530	ENSRNOT00000111032	7	1	120139294	120152361	Panx2	protein_coding
ENSRNOG00000055530	ENSRNOT00000105173	7	1	120139617	120148795	Panx2	protein_coding
ENSRNOG00000029095	ENSRNOT00000052087	7	1	120155042	120166015	Trabd	protein_coding
ENSRNOG00000060120	ENSRNOT00000078620	7	1	120167913	120178805	Selenoo	protein_coding
ENSRNOG00000006028	ENSRNOT00000007954	7	-1	120177686	120199011	Tubgcp6	protein_coding
ENSRNOG00000006028	ENSRNOT00000098447	7	-1	120177686	120199011	Tubgcp6	protein_coding
ENSRNOG00000031915	ENSRNOT00000055865	7	-1	120199129	120204228	Hdac10	protein_coding
ENSRNOG00000031915	ENSRNOT00000113351	7	-1	120199129	120204228	Hdac10	protein_coding
ENSRNOG00000031915	ENSRNOT00000118109	7	-1	120199130	120204221	Hdac10	protein_coding
ENSRNOG00000031233	ENSRNOT00000044376	7	-1	120206271	120216664	Mapk12	protein_coding
ENSRNOG00000031233	ENSRNOT00000093842	7	-1	120206271	120216664	Mapk12	protein_coding
ENSRNOG00000006984	ENSRNOT00000104992	7	-1	120218478	120225309	Mapk11	protein_coding
ENSRNOG00000006984	ENSRNOT00000009325	7	-1	120218478	120225395	Mapk11	protein_coding
ENSRNOG00000006984	ENSRNOT00000079777	7	-1	120219445	120225380	Mapk11	protein_coding
ENSRNOG00000007133	ENSRNOT00000088623	7	-1	120232331	120258330	Plxnb2	protein_coding
ENSRNOG00000007133	ENSRNOT00000010467	7	-1	120232331	120258330	Plxnb2	protein_coding
ENSRNOG00000036516	ENSRNOT00000054623	7	-1	120243311	120243407	Mir349	miRNA
ENSRNOG00000066185	ENSRNOT00000096822	7	1	120258451	120259533	lncRNA
ENSRNOG00000066185	ENSRNOT00000099221	7	1	120258451	120259533	lncRNA
ENSRNOG00000029866	ENSRNOT00000051347	7	-1	120261679	120273494	Dennd6b	protein_coding
ENSRNOG00000026425	ENSRNOT00000078423	7	1	120285406	120356395	Ppp6r2	protein_coding
ENSRNOG00000026425	ENSRNOT00000011070	7	1	120285406	120356395	Ppp6r2	protein_coding
ENSRNOG00000008392	ENSRNOT00000072955	7	-1	120358338	120384902	Sbf1	protein_coding
ENSRNOG00000008392	ENSRNOT00000119425	7	-1	120358338	120384902	Sbf1	protein_coding
ENSRNOG00000029830	ENSRNOT00000044854	7	1	120393179	120396331	Adm2	protein_coding
ENSRNOG00000008694	ENSRNOT00000011941	7	1	120405031	120407528	Miox	protein_coding
ENSRNOG00000008694	ENSRNOT00000119874	7	1	120405507	120407537	Miox	protein_coding
ENSRNOG00000071082	ENSRNOT00000097469	7	1	120409735	120409841	LOC120094050	snRNA
ENSRNOG00000064872	ENSRNOT00000096128	7	1	120417879	120420143	lncRNA
ENSRNOG00000064872	ENSRNOT00000109101	7	1	120417879	120420143	lncRNA
ENSRNOG00000030633	ENSRNOT00000049538	7	-1	120418345	120422823	Lmf2	pseudogene
ENSRNOG00000009598	ENSRNOT00000084776	7	1	120422956	120439938	Ncaph2	protein_coding
ENSRNOG00000009598	ENSRNOT00000055808	7	1	120422975	120438710	Ncaph2	protein_coding
ENSRNOG00000066458	ENSRNOT00000095915	7	-1	120438125	120441206	Tymp	protein_coding
ENSRNOG00000066458	ENSRNOT00000096628	7	-1	120438125	120447429	Tymp	protein_coding
ENSRNOG00000032394	ENSRNOT00000040541	7	-1	120438770	120443874	Tymp	protein_coding
ENSRNOG00000037060	ENSRNOT00000055805	7	-1	120444232	120446749	Odf3b	protein_coding
ENSRNOG00000032419	ENSRNOT00000040769	7	1	120453932	120455737	Klhdc7b	protein_coding
ENSRNOG00000042056	ENSRNOT00000064328	7	-1	120456800	120482973	Syce3	protein_coding
ENSRNOG00000010438	ENSRNOT00000013985	7	-1	120491354	120500404	Cpt1b	protein_coding
ENSRNOG00000011404	ENSRNOT00000015374	7	-1	120500984	120504461	Chkb	protein_coding
ENSRNOG00000063153	ENSRNOT00000110379	7	1	120503718	120509576	protein_coding
ENSRNOG00000063153	ENSRNOT00000100478	7	1	120503718	120512824	protein_coding
ENSRNOG00000032828	ENSRNOT00000055792	7	1	120526732	120536982	Mapk8ip2	protein_coding
ENSRNOG00000012953	ENSRNOT00000017783	7	-1	120543362	120548783	Arsa	protein_coding
ENSRNOG00000052296	ENSRNOT00000085191	7	1	120570402	120628875	Shank3	protein_coding
ENSRNOG00000052296	ENSRNOT00000092388	7	1	120570402	120629247	Shank3	protein_coding
ENSRNOG00000052296	ENSRNOT00000092431	7	1	120570402	120629247	Shank3	protein_coding
ENSRNOG00000052296	ENSRNOT00000092413	7	1	120570402	120630374	Shank3	protein_coding
ENSRNOG00000052296	ENSRNOT00000092535	7	1	120570574	120630374	Shank3	protein_coding
ENSRNOG00000063589	ENSRNOT00000093902	7	-1	120633302	120638265	lncRNA
ENSRNOG00000029762	ENSRNOT00000045647	7	1	120638321	120644474	Acr	protein_coding
ENSRNOG00000013947	ENSRNOT00000094124	7	-1	120652175	120659862	Rabl2	protein_coding
ENSRNOG00000013947	ENSRNOT00000044262	7	-1	120652180	120660783	Rabl2	protein_coding
ENSRNOG00000014296	ENSRNOT00000098923	7	-1	120862972	120920863	Syt10	protein_coding
ENSRNOG00000014296	ENSRNOT00000019406	7	-1	120864997	120920863	Syt10	protein_coding
ENSRNOG00000014511	ENSRNOT00000019672	7	1	121335042	121340308	Alg10	protein_coding
ENSRNOG00000070666	ENSRNOT00000112598	7	-1	121340956	121342354	lncRNA
ENSRNOG00000066498	ENSRNOT00000094416	7	1	121340990	121345516	lncRNA
ENSRNOG00000026128	ENSRNOT00000039857	7	-1	121615294	121789507	Cpne8	protein_coding
ENSRNOG00000026128	ENSRNOT00000103353	7	-1	121615294	121789507	Cpne8	protein_coding
ENSRNOG00000026128	ENSRNOT00000117514	7	-1	121615294	121790377	Cpne8	protein_coding
