ENSRNOG00000065633	ENSRNOT00000118146	20	-1	21710	43347	protein_coding
ENSRNOG00000043212	ENSRNOT00000083878	20	1	12284654	12370217	Dip2a	protein_coding
ENSRNOG00000043212	ENSRNOT00000102507	20	1	12284654	12370217	Dip2a	protein_coding
ENSRNOG00000001295	ENSRNOT00000001743	20	-1	12372881	12381781	S100b	protein_coding
ENSRNOG00000001295	ENSRNOT00000096333	20	-1	12373163	12394743	S100b	protein_coding
ENSRNOG00000058713	ENSRNOT00000091074	20	-1	12388564	12388669	LOC120099045	snRNA
ENSRNOG00000001297	ENSRNOT00000050531	20	1	12394798	12420643	Prmt2	protein_coding
ENSRNOG00000036441	ENSRNOT00000054552	20	1	12420458	12420540	Mir678	miRNA
ENSRNOG00000062702	ENSRNOT00000109947	20	1	12420808	12423028	lncRNA
ENSRNOG00000049734	ENSRNOT00000072183	20	-1	12475644	12518738	Slc5a4	protein_coding
ENSRNOG00000001298	ENSRNOT00000045375	20	1	12559545	12608422	Slc5a4b	protein_coding
ENSRNOG00000064607	ENSRNOT00000110052	20	1	12608525	12608723	LOC120099032	snRNA
ENSRNOG00000028441	ENSRNOT00000119186	20	-1	12627106	12641943	Zfp280b	protein_coding
ENSRNOG00000028441	ENSRNOT00000081733	20	-1	12627114	12641931	Zfp280b	protein_coding
ENSRNOG00000028441	ENSRNOT00000033298	20	-1	12628911	12646683	Zfp280b	protein_coding
ENSRNOG00000029979	ENSRNOT00000083190	20	-1	12664387	12705459	RGD1563815	protein_coding
ENSRNOG00000029979	ENSRNOT00000058343	20	-1	12664387	12713701	RGD1563815	protein_coding
ENSRNOG00000029979	ENSRNOT00000088587	20	-1	12664387	12713716	RGD1563815	protein_coding
ENSRNOG00000029979	ENSRNOT00000077297	20	-1	12664387	12713716	RGD1563815	protein_coding
ENSRNOG00000065441	ENSRNOT00000117970	20	-1	12716779	12719520	Vpreb3	protein_coding
ENSRNOG00000028386	ENSRNOT00000032257	20	1	12723160	12726059	RGD1564162	protein_coding
ENSRNOG00000028386	ENSRNOT00000107214	20	1	12723160	12726059	RGD1564162	protein_coding
ENSRNOG00000028356	ENSRNOT00000031472	20	-1	12725842	12732763	Chchd10	protein_coding
ENSRNOG00000028344	ENSRNOT00000031400	20	1	12730836	12739623	Mmp11	protein_coding
ENSRNOG00000028344	ENSRNOT00000087725	20	1	12733298	12739628	Mmp11	protein_coding
ENSRNOG00000028302	ENSRNOT00000029458	20	1	12741477	12763615	Smarcb1	protein_coding
ENSRNOG00000028302	ENSRNOT00000111650	20	1	12743322	12763620	Smarcb1	protein_coding
ENSRNOG00000028243	ENSRNOT00000116934	20	-1	12763543	12766893	Derl3	protein_coding
ENSRNOG00000028243	ENSRNOT00000038623	20	-1	12764466	12767027	Derl3	protein_coding
ENSRNOG00000028243	ENSRNOT00000086463	20	-1	12764466	12767027	Derl3	protein_coding
ENSRNOG00000062860	ENSRNOT00000114231	20	1	12775268	12782471	lncRNA
ENSRNOG00000006589	ENSRNOT00000008608	20	1	12790902	12791784	Mif	protein_coding
ENSRNOG00000006589	ENSRNOT00000077564	20	1	12790902	12799504	Mif	protein_coding
ENSRNOG00000052415	ENSRNOT00000081140	20	1	12819170	12823287	Gstt2	protein_coding
ENSRNOG00000052415	ENSRNOT00000080203	20	1	12819500	12823288	Gstt2	protein_coding
ENSRNOG00000030242	ENSRNOT00000051208	20	1	12825606	12825815	LOC108353424	protein_coding
ENSRNOG00000038300	ENSRNOT00000058314	20	1	12835178	12842292	Gstt4	protein_coding
ENSRNOG00000049771	ENSRNOT00000001669	20	1	12856669	12873580	Gstt1	protein_coding
ENSRNOG00000049771	ENSRNOT00000097156	20	1	12858242	12873585	Gstt1	protein_coding
ENSRNOG00000001242	ENSRNOT00000114782	20	1	12874854	12881631	Gstt3	protein_coding
ENSRNOG00000001242	ENSRNOT00000036518	20	1	12874854	12882538	Gstt3	protein_coding
ENSRNOG00000001242	ENSRNOT00000098201	20	1	12874854	12882599	Gstt3	protein_coding
ENSRNOG00000001242	ENSRNOT00000109740	20	1	12876581	12882599	Gstt3	protein_coding
ENSRNOG00000068887	ENSRNOT00000119257	20	1	12884243	12888482	Ddt	protein_coding
ENSRNOG00000001237	ENSRNOT00000093157	20	1	12893358	13015357	Cabin1	protein_coding
ENSRNOG00000001237	ENSRNOT00000001659	20	1	12993393	13015356	Cabin1	protein_coding
ENSRNOG00000033389	ENSRNOT00000079996	20	1	13017477	13024820	Susd2	protein_coding
ENSRNOG00000033389	ENSRNOT00000089005	20	1	13017477	13024820	Susd2	protein_coding
ENSRNOG00000033389	ENSRNOT00000066773	20	1	13017477	13024903	Susd2	protein_coding
ENSRNOG00000033389	ENSRNOT00000101808	20	1	13017553	13024820	Susd2	protein_coding
ENSRNOG00000062276	ENSRNOT00000093720	20	-1	13043257	13071450	AABR07044631.2	protein_coding
ENSRNOG00000053255	ENSRNOT00000085676	20	1	13044794	13044892	LOC120099053	snRNA
ENSRNOG00000047697	ENSRNOT00000074533	20	-1	13074700	13108442	Ggt1	protein_coding
ENSRNOG00000046428	ENSRNOT00000074783	20	1	13100302	13104443	Lrrc75b	protein_coding
ENSRNOG00000046428	ENSRNOT00000112215	20	1	13100302	13106503	Lrrc75b	protein_coding
ENSRNOG00000050410	ENSRNOT00000103973	20	-1	13130119	13135796	Snrpd3	protein_coding
ENSRNOG00000050410	ENSRNOT00000075517	20	-1	13130119	13145978	Snrpd3	protein_coding
ENSRNOG00000050410	ENSRNOT00000109722	20	-1	13132041	13145978	Snrpd3	protein_coding
ENSRNOG00000050410	ENSRNOT00000106631	20	-1	13132567	13145978	Snrpd3	protein_coding
ENSRNOG00000049952	ENSRNOT00000115916	20	1	13146076	13156328	Gucd1	protein_coding
ENSRNOG00000049952	ENSRNOT00000111031	20	1	13149466	13156328	Gucd1	protein_coding
ENSRNOG00000049952	ENSRNOT00000072696	20	1	13150821	13156328	Gucd1	protein_coding
ENSRNOG00000059368	ENSRNOT00000084355	20	-1	13161640	13161733	Mir327	miRNA
ENSRNOG00000038258	ENSRNOT00000115726	20	-1	13217258	13243590	Upb1	protein_coding
ENSRNOG00000038258	ENSRNOT00000058237	20	-1	13217258	13243590	Upb1	protein_coding
ENSRNOG00000038258	ENSRNOT00000106652	20	-1	13217260	13243590	Upb1	protein_coding
ENSRNOG00000001302	ENSRNOT00000001759	20	-1	13315853	13333386	Adora2a	protein_coding
ENSRNOG00000001303	ENSRNOT00000103283	20	-1	13339692	13430130	Specc1l	protein_coding
ENSRNOG00000001303	ENSRNOT00000001764	20	-1	13339692	13443665	Specc1l	protein_coding
ENSRNOG00000001304	ENSRNOT00000102298	20	-1	13471668	13480701	Bcr	protein_coding
ENSRNOG00000001304	ENSRNOT00000001766	20	-1	13471668	13597016	Bcr	protein_coding
ENSRNOG00000068163	ENSRNOT00000094773	20	1	13475804	13476849	protein_coding
ENSRNOG00000001311	ENSRNOT00000001772	20	-1	13608136	13619185	Rab36	protein_coding
ENSRNOG00000001311	ENSRNOT00000095296	20	-1	13608136	13624170	Rab36	protein_coding
ENSRNOG00000001315	ENSRNOT00000041165	20	1	13629000	13635954	Rsph14	protein_coding
ENSRNOG00000001315	ENSRNOT00000085583	20	1	13629000	13703449	Rsph14	protein_coding
ENSRNOG00000001315	ENSRNOT00000109448	20	1	13629000	13703449	Rsph14	protein_coding
ENSRNOG00000001313	ENSRNOT00000001779	20	-1	13644640	13669907	Gnaz	protein_coding
ENSRNOG00000068097	ENSRNOT00000117807	20	1	13751279	13752645	Rpl9-ps20	protein_coding
ENSRNOG00000000606	ENSRNOT00000112877	20	-1	13963565	14825461	Pcdh15	protein_coding
ENSRNOG00000000606	ENSRNOT00000067633	20	-1	14002696	14825461	Pcdh15	protein_coding
ENSRNOG00000000606	ENSRNOT00000103718	20	-1	14014829	14700033	Pcdh15	protein_coding
ENSRNOG00000000606	ENSRNOT00000098841	20	-1	14014829	14700033	Pcdh15	protein_coding
ENSRNOG00000000606	ENSRNOT00000109482	20	-1	14014829	15494719	Pcdh15	protein_coding
ENSRNOG00000000606	ENSRNOT00000100057	20	-1	14014829	15494719	Pcdh15	protein_coding
ENSRNOG00000000606	ENSRNOT00000105317	20	-1	14014829	15494719	Pcdh15	protein_coding
ENSRNOG00000000606	ENSRNOT00000117699	20	-1	14014829	15494719	Pcdh15	protein_coding
ENSRNOG00000000606	ENSRNOT00000117858	20	-1	14014829	15494719	Pcdh15	protein_coding
ENSRNOG00000048682	ENSRNOT00000100712	20	-1	15938157	15953943	Zwint	protein_coding
ENSRNOG00000048682	ENSRNOT00000074404	20	-1	15938157	15953957	Zwint	protein_coding
ENSRNOG00000053958	ENSRNOT00000082219	20	-1	16096335	16096464	LOC120099019	snoRNA
ENSRNOG00000000607	ENSRNOT00000000745	20	1	16625318	16626364	RGD1559903	protein_coding
ENSRNOG00000056074	ENSRNOT00000077524	20	-1	16718702	16718825	LOC120099024	snoRNA
ENSRNOG00000063421	ENSRNOT00000117432	20	1	16878644	16880865	lncRNA
ENSRNOG00000026519	ENSRNOT00000039144	20	-1	16878660	16880870	Pkm-ps20	pseudogene
ENSRNOG00000063421	ENSRNOT00000099527	20	1	16879814	16880868	lncRNA
ENSRNOG00000065434	ENSRNOT00000117611	20	1	16895877	16899664	lncRNA
ENSRNOG00000053936	ENSRNOT00000089481	20	1	16974380	16975074	AABR07044714.1	protein_coding
ENSRNOG00000000609	ENSRNOT00000000748	20	-1	17218037	17251595	Ipmk	protein_coding
ENSRNOG00000000609	ENSRNOT00000105838	20	-1	17218037	17251705	Ipmk	protein_coding
ENSRNOG00000000609	ENSRNOT00000107068	20	-1	17225506	17251595	Ipmk	protein_coding
ENSRNOG00000048073	ENSRNOT00000046536	20	1	17253931	17254086	Rpl39-ps11	protein_coding
ENSRNOG00000000610	ENSRNOT00000000749	20	1	17255151	17284924	Cisd1	protein_coding
ENSRNOG00000000610	ENSRNOT00000103790	20	1	17255288	17267849	Cisd1	protein_coding
ENSRNOG00000000610	ENSRNOT00000119535	20	1	17259789	17268459	Cisd1	protein_coding
ENSRNOG00000000610	ENSRNOT00000105985	20	1	17260252	17284924	Cisd1	protein_coding
ENSRNOG00000000611	ENSRNOT00000000750	20	1	17309315	17342295	Ube2d1	protein_coding
ENSRNOG00000000611	ENSRNOT00000101439	20	1	17310153	17342295	Ube2d1	protein_coding
ENSRNOG00000000611	ENSRNOT00000114520	20	1	17334041	17342295	Ube2d1	protein_coding
ENSRNOG00000000613	ENSRNOT00000000753	20	1	17356197	17368292	Tfam	protein_coding
ENSRNOG00000067041	ENSRNOT00000103118	20	1	17375571	17375894	protein_coding
ENSRNOG00000000614	ENSRNOT00000000754	20	1	17449560	17684864	Bicc1	protein_coding
ENSRNOG00000000614	ENSRNOT00000080846	20	1	17449560	17686776	Bicc1	protein_coding
ENSRNOG00000069886	ENSRNOT00000107977	20	1	17722499	17733764	lncRNA
ENSRNOG00000069886	ENSRNOT00000119868	20	1	17726421	17733764	lncRNA
ENSRNOG00000069886	ENSRNOT00000112424	20	1	17728085	17733764	lncRNA
ENSRNOG00000069886	ENSRNOT00000109305	20	1	17730787	17733764	lncRNA
ENSRNOG00000065948	ENSRNOT00000118199	20	-1	17904326	17921740	lncRNA
ENSRNOG00000055467	ENSRNOT00000085952	20	1	17925328	17925572	RNaseP_nuc	ribozyme
ENSRNOG00000070571	ENSRNOT00000095323	20	1	17935438	17986955	LOC120098903	lncRNA
ENSRNOG00000070571	ENSRNOT00000115506	20	1	17935678	17947667	LOC120098903	lncRNA
ENSRNOG00000070571	ENSRNOT00000095193	20	1	17936144	17986955	LOC120098903	lncRNA
ENSRNOG00000063651	ENSRNOT00000104364	20	-1	17943254	18024429	LOC120098901	lncRNA
ENSRNOG00000063651	ENSRNOT00000095382	20	-1	17943324	18024429	LOC120098901	lncRNA
ENSRNOG00000063651	ENSRNOT00000098125	20	-1	17943383	18024429	LOC120098901	lncRNA
ENSRNOG00000063651	ENSRNOT00000114477	20	-1	17949253	18024429	LOC120098901	lncRNA
ENSRNOG00000000274	ENSRNOT00000105062	20	1	18024666	18065478	Phyhipl	protein_coding
ENSRNOG00000000274	ENSRNOT00000058151	20	1	18031805	18065478	Phyhipl	protein_coding
ENSRNOG00000000274	ENSRNOT00000000299	20	1	18052262	18065478	Phyhipl	protein_coding
ENSRNOG00000000275	ENSRNOT00000051491	20	-1	18065628	18187434	Fam13c	protein_coding
ENSRNOG00000000275	ENSRNOT00000118972	20	-1	18065628	18187592	Fam13c	protein_coding
ENSRNOG00000000275	ENSRNOT00000000756	20	-1	18080353	18187592	Fam13c	protein_coding
ENSRNOG00000065653	ENSRNOT00000105586	20	1	18187827	18189088	lncRNA
ENSRNOG00000049063	ENSRNOT00000074657	20	-1	18335862	18377022	Slc16a9	protein_coding
ENSRNOG00000067507	ENSRNOT00000118539	20	-1	18377252	18381068	lncRNA
ENSRNOG00000069916	ENSRNOT00000105589	20	-1	18406707	18418721	Mrln	protein_coding
ENSRNOG00000069916	ENSRNOT00000100943	20	-1	18406748	18422167	Mrln	protein_coding
ENSRNOG00000069916	ENSRNOT00000094839	20	-1	18406748	18422167	Mrln	protein_coding
ENSRNOG00000069916	ENSRNOT00000097050	20	-1	18406804	18428418	Mrln	protein_coding
ENSRNOG00000024019	ENSRNOT00000032159	20	-1	18433695	18528658	Ccdc6	protein_coding
ENSRNOG00000053288	ENSRNOT00000090273	20	-1	18602786	19086300	Ank3	protein_coding
ENSRNOG00000053288	ENSRNOT00000085985	20	-1	18602786	19086300	Ank3	protein_coding
ENSRNOG00000053288	ENSRNOT00000079630	20	-1	18602786	19086300	Ank3	protein_coding
ENSRNOG00000053288	ENSRNOT00000117152	20	-1	18603458	19086300	Ank3	protein_coding
ENSRNOG00000053288	ENSRNOT00000111832	20	-1	18603458	19086300	Ank3	protein_coding
ENSRNOG00000053288	ENSRNOT00000116271	20	-1	18603458	19086300	Ank3	protein_coding
ENSRNOG00000053288	ENSRNOT00000091044	20	-1	18603458	19086300	Ank3	protein_coding
ENSRNOG00000053288	ENSRNOT00000077620	20	-1	18612127	18824445	Ank3	protein_coding
ENSRNOG00000053288	ENSRNOT00000100191	20	-1	18612127	18931604	Ank3	protein_coding
ENSRNOG00000053288	ENSRNOT00000082181	20	-1	18629466	18824090	Ank3	protein_coding
ENSRNOG00000061849	ENSRNOT00000092097	20	-1	18740764	18740835	LOC120099030	snoRNA
ENSRNOG00000069340	ENSRNOT00000097291	20	1	19124016	19158599	lncRNA
ENSRNOG00000069340	ENSRNOT00000114068	20	1	19124016	19158599	lncRNA
ENSRNOG00000068943	ENSRNOT00000105109	20	-1	19140165	19188468	lncRNA
ENSRNOG00000054248	ENSRNOT00000089641	20	-1	19159176	19159443	RNaseP_nuc	ribozyme
ENSRNOG00000068943	ENSRNOT00000095342	20	-1	19180569	19188468	lncRNA
ENSRNOG00000069903	ENSRNOT00000113024	20	1	19188257	19191179	lncRNA
ENSRNOG00000000630	ENSRNOT00000000780	20	1	19216154	19216675	Dynlt2b-ps1	protein_coding
ENSRNOG00000062666	ENSRNOT00000098700	20	1	19224069	19225730	LOC120099015	lncRNA
ENSRNOG00000062666	ENSRNOT00000104519	20	1	19224947	19228567	LOC120099015	lncRNA
ENSRNOG00000000632	ENSRNOT00000086806	20	1	19266248	19281408	Cdk1	protein_coding
ENSRNOG00000000633	ENSRNOT00000087085	20	-1	19327155	19362020	Rhobtb1	protein_coding
ENSRNOG00000000633	ENSRNOT00000000784	20	-1	19327155	19403012	Rhobtb1	protein_coding
ENSRNOG00000000633	ENSRNOT00000112467	20	-1	19327155	19403012	Rhobtb1	protein_coding
ENSRNOG00000070199	ENSRNOT00000105319	20	1	19402641	19403318	pseudogene
ENSRNOG00000070750	ENSRNOT00000110449	20	1	19406472	19409293	lncRNA
ENSRNOG00000063245	ENSRNOT00000117037	20	1	19441227	19443154	lncRNA
ENSRNOG00000066710	ENSRNOT00000116138	20	-1	19447307	19456101	lncRNA
ENSRNOG00000066710	ENSRNOT00000103196	20	-1	19450309	19456101	lncRNA
ENSRNOG00000055815	ENSRNOT00000085244	20	-1	19472404	19472532	LOC120099068	snoRNA
ENSRNOG00000027859	ENSRNOT00000038095	20	-1	19822975	19872023	Tmem26	protein_coding
ENSRNOG00000064301	ENSRNOT00000097396	20	-1	19899683	19903649	lncRNA
ENSRNOG00000054048	ENSRNOT00000094026	20	-1	19932457	19939788	LOC102546320	lncRNA
ENSRNOG00000054048	ENSRNOT00000087778	20	-1	19932605	19934598	LOC102546320	lncRNA
ENSRNOG00000054048	ENSRNOT00000098776	20	-1	19932605	19939788	LOC102546320	lncRNA
ENSRNOG00000054048	ENSRNOT00000106418	20	-1	19937073	19939788	LOC102546320	lncRNA
ENSRNOG00000056976	ENSRNOT00000091093	20	1	19939884	19979409	AABR07044805.2	lncRNA
ENSRNOG00000056976	ENSRNOT00000090472	20	1	19939884	19983293	AABR07044805.2	lncRNA
ENSRNOG00000067861	ENSRNOT00000112045	20	-1	20012461	20014212	lncRNA
ENSRNOG00000000634	ENSRNOT00000000785	20	1	20058454	20167725	Cabcoco1	protein_coding
ENSRNOG00000000634	ENSRNOT00000098928	20	1	20059116	20167725	Cabcoco1	protein_coding
ENSRNOG00000000634	ENSRNOT00000103305	20	1	20062013	20167725	Cabcoco1	protein_coding
ENSRNOG00000000635	ENSRNOT00000000787	20	1	20307731	20487201	Arid5b	protein_coding
ENSRNOG00000000635	ENSRNOT00000105517	20	1	20445376	20487433	Arid5b	protein_coding
ENSRNOG00000071158	ENSRNOT00000115885	20	-1	20493178	20509697	LOC108349057	lncRNA
ENSRNOG00000000636	ENSRNOT00000120105	20	-1	20525256	20558495	Rtkn2	protein_coding
ENSRNOG00000067849	ENSRNOT00000093984	20	-1	20525256	20558495	Rtkn2	protein_coding
ENSRNOG00000000636	ENSRNOT00000068778	20	-1	20525256	20609951	Rtkn2	protein_coding
ENSRNOG00000067849	ENSRNOT00000086250	20	-1	20525256	20609951	Rtkn2	protein_coding
ENSRNOG00000067849	ENSRNOT00000110488	20	-1	20534637	20603252	Rtkn2	protein_coding
ENSRNOG00000067849	ENSRNOT00000118813	20	-1	20534637	20609951	Rtkn2	protein_coding
ENSRNOG00000000638	ENSRNOT00000119323	20	1	20666240	20688379	Zfp365	protein_coding
ENSRNOG00000000638	ENSRNOT00000057992	20	1	20666322	20691238	Zfp365	protein_coding
ENSRNOG00000070733	ENSRNOT00000097613	20	1	21044555	21049235	Ado	protein_coding
ENSRNOG00000000640	ENSRNOT00000000792	20	-1	21051277	21055562	Egr2	protein_coding
ENSRNOG00000000641	ENSRNOT00000000794	20	1	21308576	21326818	Nrbf2	protein_coding
ENSRNOG00000000648	ENSRNOT00000109730	20	-1	21332147	21406331	Jmjd1c	protein_coding
ENSRNOG00000000648	ENSRNOT00000000804	20	-1	21332147	21462887	Jmjd1c	protein_coding
ENSRNOG00000000648	ENSRNOT00000099911	20	-1	21332147	21463122	Jmjd1c	protein_coding
ENSRNOG00000052382	ENSRNOT00000083334	20	1	21354926	21355027	LOC120099047	snRNA
ENSRNOG00000069079	ENSRNOT00000114035	20	1	21463139	21465014	lncRNA
ENSRNOG00000070836	ENSRNOT00000113029	20	1	21467945	21469848	lncRNA
ENSRNOG00000070836	ENSRNOT00000109466	20	1	21467945	21486157	lncRNA
ENSRNOG00000000645	ENSRNOT00000067920	20	1	21493954	21578697	Reep3	protein_coding
ENSRNOG00000000645	ENSRNOT00000109024	20	1	21525961	21576312	Reep3	protein_coding
ENSRNOG00000067902	ENSRNOT00000110001	20	1	21723200	21724462	Dnal4-ps1	protein_coding
ENSRNOG00000032408	ENSRNOT00000047773	20	-1	22035300	22035620	Rpl36al-ps5	protein_coding
ENSRNOG00000059658	ENSRNOT00000087335	20	-1	22097051	22097182	LOC120099080	snoRNA
ENSRNOG00000070329	ENSRNOT00000107945	20	1	22130625	22132280	protein_coding
ENSRNOG00000069970	ENSRNOT00000098817	20	1	23197177	23197297	LOC120099036	snRNA
ENSRNOG00000070306	ENSRNOT00000109072	20	-1	23393407	23396214	protein_coding
ENSRNOG00000000373	ENSRNOT00000057950	20	-1	23623560	24805292	Ctnna3	protein_coding
ENSRNOG00000000373	ENSRNOT00000099024	20	-1	23623560	25159891	Ctnna3	protein_coding
ENSRNOG00000000373	ENSRNOT00000084660	20	-1	23623560	25199978	Ctnna3	protein_coding
ENSRNOG00000026466	ENSRNOT00000033980	20	1	24515627	24689669	Lrrtm3	protein_coding
ENSRNOG00000069858	ENSRNOT00000110552	20	1	24893317	24894456	protein_coding
ENSRNOG00000000373	ENSRNOT00000049437	20	-1	25034080	25108461	Ctnna3	protein_coding
ENSRNOG00000000376	ENSRNOT00000000423	20	1	25051477	25051701	LOC108349010	protein_coding
ENSRNOG00000066776	ENSRNOT00000098975	20	1	25124876	25125193	protein_coding
ENSRNOG00000051960	ENSRNOT00000111592	20	-1	25223144	25267521	Dnajc12	protein_coding
ENSRNOG00000051960	ENSRNOT00000082430	20	-1	25246745	25267521	Dnajc12	protein_coding
ENSRNOG00000051592	ENSRNOT00000078739	20	1	25306917	25327667	Sirt1	protein_coding
ENSRNOG00000051592	ENSRNOT00000095567	20	1	25306917	25329260	Sirt1	protein_coding
ENSRNOG00000051592	ENSRNOT00000111766	20	1	25307221	25329260	Sirt1	protein_coding
ENSRNOG00000051592	ENSRNOT00000119601	20	1	25315088	25329260	Sirt1	protein_coding
ENSRNOG00000061040	ENSRNOT00000083017	20	-1	25330280	25404657	Herc4	protein_coding
ENSRNOG00000061040	ENSRNOT00000107240	20	-1	25330287	25404566	Herc4	protein_coding
ENSRNOG00000062763	ENSRNOT00000111456	20	1	25420416	25420728	pseudogene
ENSRNOG00000000383	ENSRNOT00000090083	20	1	25436843	25522443	Mypn	protein_coding
ENSRNOG00000000383	ENSRNOT00000057872	20	1	25436843	25522443	Mypn	protein_coding
ENSRNOG00000000384	ENSRNOT00000000432	20	-1	25530826	25531275	Atoh7	protein_coding
ENSRNOG00000000386	ENSRNOT00000000434	20	-1	25551275	25565579	Pbld1	protein_coding
ENSRNOG00000000386	ENSRNOT00000116726	20	-1	25552392	25565614	Pbld1	protein_coding
ENSRNOG00000069854	ENSRNOT00000115413	20	-1	25568250	25618491	Pbld2	protein_coding
ENSRNOG00000069854	ENSRNOT00000106978	20	-1	25568250	25618491	Pbld2	protein_coding
ENSRNOG00000026813	ENSRNOT00000031053	20	1	25576483	25576998	Ak6	protein_coding
ENSRNOG00000048193	ENSRNOT00000105550	20	1	25614733	25625750	Hnrnph3	protein_coding
ENSRNOG00000048193	ENSRNOT00000073617	20	1	25616944	25625095	Hnrnph3	protein_coding
ENSRNOG00000048193	ENSRNOT00000077525	20	1	25616947	25625101	Hnrnph3	protein_coding
ENSRNOG00000048193	ENSRNOT00000032600	20	1	25620329	25625705	Hnrnph3	protein_coding
ENSRNOG00000065563	ENSRNOT00000112698	20	-1	25621999	25658168	Rufy2	protein_coding
ENSRNOG00000065563	ENSRNOT00000111186	20	-1	25621999	25658186	Rufy2	protein_coding
ENSRNOG00000065563	ENSRNOT00000084720	20	-1	25623841	25658164	Rufy2	protein_coding
ENSRNOG00000065563	ENSRNOT00000037409	20	-1	25628826	25655501	Rufy2	protein_coding
ENSRNOG00000000387	ENSRNOT00000103093	20	-1	25662055	25690593	Dna2	protein_coding
ENSRNOG00000000387	ENSRNOT00000102171	20	-1	25663299	25707418	Dna2	protein_coding
ENSRNOG00000000387	ENSRNOT00000000438	20	-1	25663299	25716319	Dna2	protein_coding
ENSRNOG00000000387	ENSRNOT00000056047	20	-1	25691567	25716319	Dna2	protein_coding
ENSRNOG00000067649	ENSRNOT00000098657	20	1	25714140	25714275	LOC120099058	snoRNA
ENSRNOG00000051063	ENSRNOT00000076534	20	1	25754169	25754577	LOC103694416	protein_coding
ENSRNOG00000054239	ENSRNOT00000080735	20	1	25756041	25756149	LOC120099054	snRNA
ENSRNOG00000000277	ENSRNOT00000000302	20	1	25768120	25833052	Tet1	protein_coding
ENSRNOG00000000277	ENSRNOT00000057939	20	1	25768120	25833052	Tet1	protein_coding
ENSRNOG00000042916	ENSRNOT00000095504	20	-1	25941966	25967046	Rwdd1	protein_coding
ENSRNOG00000042916	ENSRNOT00000098026	20	-1	25941966	25967193	Rwdd1	protein_coding
ENSRNOG00000042916	ENSRNOT00000068777	20	-1	25950529	25967167	Rwdd1	protein_coding
ENSRNOG00000031290	ENSRNOT00000047000	20	1	25967502	26078989	Trappc3l	protein_coding
ENSRNOG00000000580	ENSRNOT00000000708	20	-1	25990462	25993173	Calhm4	protein_coding
ENSRNOG00000000825	ENSRNOT00000057313	20	-1	26066242	26072272	Calhm5	protein_coding
ENSRNOG00000037757	ENSRNOT00000057317	20	-1	26095592	26097278	Calhm6	protein_coding
ENSRNOG00000000824	ENSRNOT00000088287	20	-1	26118196	26187623	Dse	protein_coding
ENSRNOG00000000824	ENSRNOT00000001093	20	-1	26118197	26196992	Dse	protein_coding
ENSRNOG00000069923	ENSRNOT00000097676	20	1	26221618	26222995	protein_coding
ENSRNOG00000000823	ENSRNOT00000001092	20	1	26247404	26293613	Gcc2	protein_coding
ENSRNOG00000060789	ENSRNOT00000089842	20	-1	26301686	26301786	LOC120099052	snRNA
ENSRNOG00000037765	ENSRNOT00000094679	20	1	26309895	26418500	Lims1	protein_coding
ENSRNOG00000058631	ENSRNOT00000084205	20	-1	26346819	26346887	LOC120099059	snoRNA
ENSRNOG00000037765	ENSRNOT00000112599	20	1	26368095	26418500	Lims1	protein_coding
ENSRNOG00000037765	ENSRNOT00000064288	20	1	26368295	26415734	Lims1	protein_coding
ENSRNOG00000037765	ENSRNOT00000101365	20	1	26389287	26415536	Lims1	protein_coding
ENSRNOG00000037765	ENSRNOT00000092075	20	1	26389287	26415734	Lims1	protein_coding
ENSRNOG00000037765	ENSRNOT00000098893	20	1	26391419	26418500	Lims1	protein_coding
ENSRNOG00000037765	ENSRNOT00000105423	20	1	26393177	26415628	Lims1	protein_coding
ENSRNOG00000000796	ENSRNOT00000114220	20	1	26442217	26493481	Ranbp2	protein_coding
ENSRNOG00000000796	ENSRNOT00000071386	20	1	26442217	26493481	Ranbp2	protein_coding
ENSRNOG00000000796	ENSRNOT00000001044	20	1	26442217	26493481	Ranbp2	protein_coding
ENSRNOG00000064170	ENSRNOT00000108470	20	-1	26477199	26479903	protein_coding
ENSRNOG00000028581	ENSRNOT00000030005	20	1	26495235	26572376	Ccdc138	protein_coding
ENSRNOG00000028581	ENSRNOT00000116849	20	1	26495267	26572376	Ccdc138	protein_coding
ENSRNOG00000028598	ENSRNOT00000030348	20	-1	26587839	26666494	Edar	protein_coding
ENSRNOG00000069426	ENSRNOT00000115560	20	1	26763850	26764944	lncRNA
ENSRNOG00000056298	ENSRNOT00000092166	20	-1	26764350	26764912	AABR07044959.1	pseudogene
ENSRNOG00000046791	ENSRNOT00000072485	20	1	26765015	27099257	Sh3rf3	protein_coding
ENSRNOG00000068135	ENSRNOT00000116642	20	1	26989924	26991505	protein_coding
ENSRNOG00000049507	ENSRNOT00000071663	20	-1	27101752	27194780	Septin10	protein_coding
ENSRNOG00000049507	ENSRNOT00000112391	20	-1	27134255	27163296	Septin10	protein_coding
ENSRNOG00000049507	ENSRNOT00000086030	20	-1	27134255	27194726	Septin10	protein_coding
ENSRNOG00000064749	ENSRNOT00000096750	20	1	27193743	27265018	Sowahc	protein_coding
ENSRNOG00000048758	ENSRNOT00000071064	20	-1	27253424	27253780	Snrpd2l	protein_coding
ENSRNOG00000050655	ENSRNOT00000117090	20	1	27302141	27352417	P4ha1	protein_coding
ENSRNOG00000050655	ENSRNOT00000106077	20	1	27302141	27352786	P4ha1	protein_coding
