ENSMUSG00000091539	ENSMUST00000165255	18	-1	3122492	3123412	Vmn1r238	protein_coding
ENSMUSG00000007480	ENSMUST00000172148	18	1	68337603	68339711	Mc5r	protein_coding
ENSMUSG00000045569	ENSMUST00000052347	18	-1	68406907	68429251	Mc2r	protein_coding
ENSMUSG00000024546	ENSMUST00000025428	18	-1	68944633	68950141	4930546C10Rik	protein_coding
ENSMUSG00000053477	ENSMUST00000203002	18	1	69343356	69564082	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000066717	18	1	69344146	69684343	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000114985	18	1	69344489	69689079	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000128706	18	1	69344492	69565742	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201781	18	1	69344492	69683376	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202674	18	1	69344529	69683264	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202116	18	1	69345719	69683390	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000114982	18	1	69345721	69684526	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000078486	18	1	69345721	69687967	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202772	18	1	69345761	69683198	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201288	18	1	69345763	69636838	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202354	18	1	69345851	69683198	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201235	18	1	69346173	69633655	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000114980	18	1	69346360	69683225	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202610	18	1	69347299	69683198	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201299	18	1	69348256	69564641	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201631	18	1	69348267	69683438	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202074	18	1	69348269	69564648	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202435	18	1	69348523	69683449	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201537	18	1	69348669	69564683	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201124	18	1	69348944	69642932	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202458	18	1	69415897	69683439	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201181	18	1	69499389	69636886	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000207214	18	1	69500670	69636916	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201094	18	1	69500697	69683245	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000200703	18	1	69500836	69657751	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202765	18	1	69500958	69652467	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201205	18	1	69519479	69683254	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000200966	18	1	69519718	69642988	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201410	18	1	69519766	69683198	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202937	18	1	69519776	69683277	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000200813	18	1	69519821	69636923	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202350	18	1	69521160	69642948	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202477	18	1	69521298	69683122	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000200862	18	1	69521501	69657950	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202057	18	1	69521861	69683260	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201627	18	1	69522001	69636885	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000209174	18	1	69522450	69642974	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000114978	18	1	69592988	69683445	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201091	18	1	69593372	69657898	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201037	18	1	69593413	69675730	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000114977	18	1	69593426	69684528	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000200921	18	1	69593583	69651247	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000201964	18	1	69594182	69657765	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000145918	18	1	69599536	69652414	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000202474	18	1	69612444	69683198	Tcf4	protein_coding
ENSMUSG00000038903	ENSMUST00000043929	18	1	69925466	69969484	Ccdc68	protein_coding
ENSMUSG00000038903	ENSMUST00000080050	18	1	69925576	69969484	Ccdc68	protein_coding
ENSMUSG00000024511	ENSMUST00000121693	18	-1	69979131	70141605	Rab27b	protein_coding
ENSMUSG00000024511	ENSMUST00000069749	18	-1	69983656	70053588	Rab27b	protein_coding
ENSMUSG00000024511	ENSMUST00000117692	18	-1	69983656	70053588	Rab27b	protein_coding
ENSMUSG00000024512	ENSMUST00000025390	18	-1	70240429	70244584	Dynap	protein_coding
ENSMUSG00000044906	ENSMUST00000067556	18	-1	70453140	70472480	4930503L19Rik	protein_coding
ENSMUSG00000044906	ENSMUST00000211817	18	-1	70453194	70469754	4930503L19Rik	protein_coding
ENSMUSG00000044906	ENSMUST00000212074	18	-1	70453194	70469754	4930503L19Rik	protein_coding
ENSMUSG00000044906	ENSMUST00000212155	18	-1	70453194	70469754	4930503L19Rik	protein_coding
ENSMUSG00000044906	ENSMUST00000212982	18	-1	70453194	70469754	4930503L19Rik	protein_coding
ENSMUSG00000079608	ENSMUST00000114959	18	1	70472454	70501066	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000168249	18	1	70472572	70500806	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000164223	18	1	70472628	70500636	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000174118	18	1	70472666	70500810	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000173951	18	1	70473017	70483434	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000174667	18	1	70473200	70498633	Stard6	protein_coding
ENSMUSG00000038425	ENSMUST00000161542	18	-1	70508680	70530138	Poli	protein_coding
ENSMUSG00000038425	ENSMUST00000121674	18	-1	70508683	70530620	Poli	protein_coding
ENSMUSG00000038425	ENSMUST00000043286	18	-1	70508684	70530434	Poli	protein_coding
ENSMUSG00000038425	ENSMUST00000159389	18	-1	70508685	70530138	Poli	protein_coding
ENSMUSG00000024513	ENSMUST00000074058	18	1	70568189	70626131	Mbd2	protein_coding
ENSMUSG00000024513	ENSMUST00000114946	18	1	70568334	70582912	Mbd2	protein_coding
ENSMUSG00000060534	ENSMUST00000114943	18	-1	71258738	72351069	Dcc	protein_coding
ENSMUSG00000060534	ENSMUST00000073379	18	-1	71258990	72351017	Dcc	protein_coding
ENSMUSG00000037253	ENSMUST00000091852	18	1	73573044	73592575	Mex3c	protein_coding
ENSMUSG00000024515	ENSMUST00000025393	18	-1	73639009	73703780	Smad4	protein_coding
ENSMUSG00000024515	ENSMUST00000114939	18	-1	73640001	73678231	Smad4	protein_coding
ENSMUSG00000036941	ENSMUST00000041138	18	-1	73735038	73754479	Elac1	protein_coding
ENSMUSG00000024556	ENSMUST00000025439	18	-1	73770040	73815392	Me2	protein_coding
ENSMUSG00000064036	ENSMUST00000120033	18	1	73859385	73878730	Mro	protein_coding
ENSMUSG00000064036	ENSMUST00000179472	18	1	73859387	73879134	Mro	protein_coding
ENSMUSG00000064036	ENSMUST00000119239	18	1	73859402	73878730	Mro	protein_coding
ENSMUSG00000064036	ENSMUST00000134847	18	1	73863672	73871980	Mro	protein_coding
ENSMUSG00000024558	ENSMUST00000091851	18	-1	73928486	74064929	Mapk4	protein_coding
ENSMUSG00000024558	ENSMUST00000159162	18	-1	73929213	74064922	Mapk4	protein_coding
ENSMUSG00000053861	ENSMUST00000066583	18	1	74065102	74065584	Gm9925	protein_coding
ENSMUSG00000036223	ENSMUST00000040188	18	-1	74195299	74207818	Ska1	protein_coding
ENSMUSG00000036223	ENSMUST00000177604	18	-1	74195299	74207818	Ska1	protein_coding
ENSMUSG00000024560	ENSMUST00000025444	18	1	74216131	74221491	Cxxc1	protein_coding
ENSMUSG00000024561	ENSMUST00000097530	18	1	74268175	74282732	Mbd1	protein_coding
ENSMUSG00000024561	ENSMUST00000224047	18	1	74268291	74282685	Mbd1	protein_coding
ENSMUSG00000024561	ENSMUST00000224332	18	1	74273518	74281234	Mbd1	protein_coding
ENSMUSG00000035394	ENSMUST00000114895	18	1	74283090	74359986	Cfap53	protein_coding
ENSMUSG00000025885	ENSMUST00000125882	18	1	74440936	74617023	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000074157	18	1	74442537	74771493	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000121875	18	1	74442607	74770805	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000177366	18	1	74713619	74717068	Myo5b	protein_coding
ENSMUSG00000036880	ENSMUST00000041053	18	1	74779197	74806207	Acaa2	protein_coding
ENSMUSG00000053846	ENSMUST00000066532	18	-1	74939322	74961263	Lipg	protein_coding
ENSMUSG00000062328	ENSMUST00000079716	18	1	75000477	75003381	Rpl17	protein_coding
ENSMUSG00000036299	ENSMUST00000040284	18	1	75005900	75009933	BC031181	protein_coding
ENSMUSG00000035765	ENSMUST00000039608	18	1	75018772	75286966	Dym	protein_coding
ENSMUSG00000025880	ENSMUST00000026999	18	1	75367529	75395935	Smad7	protein_coding
ENSMUSG00000025880	ENSMUST00000168918	18	1	75368883	75395479	Smad7	protein_coding
ENSMUSG00000025880	ENSMUST00000174843	18	1	75368990	75393986	Smad7	protein_coding
ENSMUSG00000025880	ENSMUST00000174411	18	1	75369976	75394365	Smad7	protein_coding
ENSMUSG00000052928	ENSMUST00000165559	18	-1	75431224	75697696	Ctif	protein_coding
ENSMUSG00000044646	ENSMUST00000058997	18	1	75820178	76148561	Zbtb7c	protein_coding
ENSMUSG00000044646	ENSMUST00000167921	18	1	76059458	76146443	Zbtb7c	protein_coding
ENSMUSG00000024563	ENSMUST00000168423	18	1	76241580	76305731	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000091831	18	1	76241701	76304730	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000171256	18	1	76242046	76298450	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000172198	18	1	76242174	76299893	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000025453	18	1	76261121	76305294	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000165084	18	1	76262492	76299837	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000113930	18	1	76262492	76302642	Smad2	protein_coding
ENSMUSG00000091519	ENSMUST00000166956	18	1	76856405	76900342	Skor2	protein_coding
ENSMUSG00000090000	ENSMUST00000026487	18	1	76930017	76941605	Ier3ip1	protein_coding
ENSMUSG00000025421	ENSMUST00000097521	18	1	76944115	76962053	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000097522	18	1	76944115	76972171	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000147332	18	1	76944126	76962053	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000145634	18	1	76944126	76971449	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000143910	18	1	76944151	76956893	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000156454	18	1	76944384	76955055	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000150990	18	1	76944384	76972902	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000026485	18	1	76944418	76972171	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000148955	18	1	76944437	76972902	Hdhd2	protein_coding
ENSMUSG00000025420	ENSMUST00000126153	18	-1	76977148	77047308	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000137498	18	-1	76977151	77047270	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000137354	18	-1	76977157	77047243	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000026486	18	-1	76993199	77047296	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000154665	18	-1	77010041	77047287	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000123650	18	-1	77010533	77047298	Katnal2	protein_coding
ENSMUSG00000025423	ENSMUST00000114777	18	1	77065208	77155708	Pias2	protein_coding
ENSMUSG00000025423	ENSMUST00000114776	18	1	77065680	77146939	Pias2	protein_coding
ENSMUSG00000025423	ENSMUST00000168882	18	1	77065680	77155708	Pias2	protein_coding
ENSMUSG00000073532	ENSMUST00000097520	18	-1	77185006	77186257	Gm7276	protein_coding
ENSMUSG00000025425	ENSMUST00000079618	18	1	77185853	77255450	St8sia5	protein_coding
ENSMUSG00000025425	ENSMUST00000075290	18	1	77185979	77255320	St8sia5	protein_coding
ENSMUSG00000032818	ENSMUST00000096547	18	1	77281958	77442257	Loxhd1	protein_coding
ENSMUSG00000032818	ENSMUST00000035501	18	1	77307750	77382328	Loxhd1	protein_coding
ENSMUSG00000032818	ENSMUST00000148341	18	1	77332394	77410665	Loxhd1	protein_coding
ENSMUSG00000032818	ENSMUST00000123410	18	1	77375065	77442341	Loxhd1	protein_coding
ENSMUSG00000032818	ENSMUST00000123166	18	1	77408702	77441886	Loxhd1	protein_coding
ENSMUSG00000025427	ENSMUST00000026494	18	-1	77456110	77565136	Rnf165	protein_coding
ENSMUSG00000025427	ENSMUST00000182024	18	-1	77458685	77565147	Rnf165	protein_coding
ENSMUSG00000025427	ENSMUST00000182153	18	-1	77466737	77565050	Rnf165	protein_coding
ENSMUSG00000025427	ENSMUST00000182146	18	-1	77563132	77565105	Rnf165	protein_coding
ENSMUSG00000047466	ENSMUST00000074653	18	-1	77633281	77714010	8030462N17Rik	protein_coding
ENSMUSG00000041840	ENSMUST00000048192	18	-1	77757567	77767780	Haus1	protein_coding
ENSMUSG00000025428	ENSMUST00000026495	18	1	77773729	77782869	Atp5a1	protein_coding
ENSMUSG00000025428	ENSMUST00000114748	18	1	77773956	77782866	Atp5a1	protein_coding
ENSMUSG00000025429	ENSMUST00000114741	18	1	77794545	77882007	Pstpip2	protein_coding
ENSMUSG00000039840	ENSMUST00000044622	18	1	77938467	78035027	Epg5	protein_coding
ENSMUSG00000091055	ENSMUST00000170760	18	-1	78043614	78057395	Siglec15	protein_coding
ENSMUSG00000059336	ENSMUST00000091813	18	-1	78100091	78123426	Slc14a1	protein_coding
ENSMUSG00000059336	ENSMUST00000160292	18	-1	78101649	78123331	Slc14a1	protein_coding
ENSMUSG00000059336	ENSMUST00000160639	18	-1	78101649	78142119	Slc14a1	protein_coding
ENSMUSG00000024552	ENSMUST00000025434	18	-1	78146940	78209094	Slc14a2	protein_coding
ENSMUSG00000024552	ENSMUST00000163367	18	-1	78183241	78206440	Slc14a2	protein_coding
ENSMUSG00000090451	ENSMUST00000164064	18	1	78349754	78350701	Gm6133	protein_coding
ENSMUSG00000024548	ENSMUST00000025430	18	-1	78750380	79109391	Setbp1	protein_coding
ENSMUSG00000056214	ENSMUST00000070219	18	1	80046895	80119640	Pard6g	protein_coding
ENSMUSG00000096597	ENSMUST00000178391	18	-1	80089297	80089962	Gm21886	protein_coding
ENSMUSG00000053950	ENSMUST00000066743	18	-1	80126311	80151482	Adnp2	protein_coding
ENSMUSG00000024570	ENSMUST00000025462	18	-1	80192265	80200658	Rbfa	protein_coding
ENSMUSG00000057130	ENSMUST00000145963	18	1	80206795	80223533	Txnl4a	protein_coding
ENSMUSG00000024571	ENSMUST00000125127	18	1	80206798	80212732	Gm16286	protein_coding
ENSMUSG00000057130	ENSMUST00000025464	18	1	80206863	80222202	Txnl4a	protein_coding
ENSMUSG00000024571	ENSMUST00000025463	18	1	80206867	80212723	Gm16286	protein_coding
ENSMUSG00000024571	ENSMUST00000127234	18	1	80206895	80212741	Gm16286	protein_coding
ENSMUSG00000078963	ENSMUST00000166219	18	-1	80229758	80247102	Hsbp1l1	protein_coding
ENSMUSG00000034006	ENSMUST00000131780	18	1	80253292	80292637	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000157056	18	1	80253342	80283385	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000123750	18	1	80255245	80292725	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000144468	18	1	80255836	80284071	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000129043	18	1	80256284	80292716	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000091798	18	1	80256306	80292724	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000140594	18	1	80256307	80292714	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000070135	18	1	80256318	80292712	Pqlc1	protein_coding
ENSMUSG00000059852	ENSMUST00000077962	18	-1	80294546	80364254	Kcng2	protein_coding
ENSMUSG00000059852	ENSMUST00000184574	18	-1	80322679	80363336	Kcng2	protein_coding
ENSMUSG00000059852	ENSMUST00000184366	18	-1	80322944	80363650	Kcng2	protein_coding
ENSMUSG00000033323	ENSMUST00000036229	18	-1	80407959	80469695	Ctdp1	protein_coding
ENSMUSG00000033323	ENSMUST00000161003	18	-1	80407965	80440859	Ctdp1	protein_coding
ENSMUSG00000033016	ENSMUST00000167977	18	-1	80606205	80708173	Nfatc1	protein_coding
ENSMUSG00000033016	ENSMUST00000078049	18	-1	80606205	80713071	Nfatc1	protein_coding
ENSMUSG00000033016	ENSMUST00000170905	18	-1	80606205	80713071	Nfatc1	protein_coding
ENSMUSG00000033016	ENSMUST00000035800	18	-1	80647435	80708173	Nfatc1	protein_coding
ENSMUSG00000024566	ENSMUST00000091790	18	-1	80734141	80933983	Atp9b	protein_coding
ENSMUSG00000024566	ENSMUST00000225980	18	-1	80734390	80934058	Atp9b	protein_coding
ENSMUSG00000024566	ENSMUST00000225218	18	-1	80736812	80753053	Atp9b	protein_coding
ENSMUSG00000024566	ENSMUST00000225092	18	-1	80738346	80752996	Atp9b	protein_coding
ENSMUSG00000024566	ENSMUST00000226064	18	-1	80765848	80934048	Atp9b	protein_coding
ENSMUSG00000024565	ENSMUST00000057950	18	-1	80966376	80986578	Sall3	protein_coding
ENSMUSG00000024553	ENSMUST00000065224	18	-1	82392496	82406777	Galr1	protein_coding
ENSMUSG00000041607	ENSMUST00000091789	18	1	82475146	82558703	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000114676	18	1	82475148	82514344	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000047865	18	1	82475162	82585637	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000062446	18	1	82554463	82585637	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000075372	18	1	82554463	82585637	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000080658	18	1	82554463	82585637	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000102812	18	1	82554463	82585637	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000152071	18	1	82554470	82585627	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000114674	18	1	82554508	82585637	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000142850	18	1	82554509	82585631	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000133193	18	1	82554516	82585627	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000123251	18	1	82554530	82584156	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000153478	18	1	82554546	82585637	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000132369	18	1	82554583	82585626	Mbp	protein_coding
ENSMUSG00000041258	ENSMUST00000171071	18	-1	82593593	82692883	Zfp236	protein_coding
ENSMUSG00000041258	ENSMUST00000182122	18	-1	82597155	82692734	Zfp236	protein_coding
ENSMUSG00000041258	ENSMUST00000182866	18	-1	82680712	82691799	Zfp236	protein_coding
ENSMUSG00000058881	ENSMUST00000171238	18	1	82910879	83005314	Zfp516	protein_coding
ENSMUSG00000058881	ENSMUST00000071233	18	1	82914632	83005314	Zfp516	protein_coding
ENSMUSG00000046982	ENSMUST00000060303	18	-1	84011627	84086404	Tshz1	protein_coding
ENSMUSG00000049090	ENSMUST00000060223	18	1	84088158	84097514	Zadh2	protein_coding
ENSMUSG00000048410	ENSMUST00000125450	18	-1	84128027	84558425	Zfp407	protein_coding
ENSMUSG00000048410	ENSMUST00000125763	18	-1	84207704	84589504	Zfp407	protein_coding
ENSMUSG00000056162	ENSMUST00000070139	18	-1	84610509	84650084	Cndp1	protein_coding
ENSMUSG00000024644	ENSMUST00000168419	18	-1	84667470	84681996	Cndp2	protein_coding
ENSMUSG00000024644	ENSMUST00000025546	18	-1	84667470	84685633	Cndp2	protein_coding
ENSMUSG00000047992	ENSMUST00000161429	18	1	84720019	84730447	Fam69c	protein_coding
ENSMUSG00000047992	ENSMUST00000052501	18	1	84720242	84740436	Fam69c	protein_coding
ENSMUSG00000024646	ENSMUST00000160180	18	1	84851338	84880401	Cyb5a	protein_coding
ENSMUSG00000024646	ENSMUST00000163083	18	1	84851879	84879862	Cyb5a	protein_coding
ENSMUSG00000034391	ENSMUST00000224467	18	1	84934782	84981471	Fbxo15	protein_coding
ENSMUSG00000034391	ENSMUST00000037718	18	1	84935158	84981376	Fbxo15	protein_coding
ENSMUSG00000024645	ENSMUST00000025547	18	-1	84947294	84951524	Timm21	protein_coding
ENSMUSG00000034391	ENSMUST00000225015	18	1	84965510	84981472	Fbxo15	protein_coding
ENSMUSG00000050321	ENSMUST00000058829	18	1	86394952	86501897	Neto1	protein_coding
ENSMUSG00000024647	ENSMUST00000068423	18	1	86711110	86718283	Cbln2	protein_coding
ENSMUSG00000024647	ENSMUST00000122464	18	1	86711520	86717589	Cbln2	protein_coding
ENSMUSG00000024647	ENSMUST00000122079	18	1	86712065	86718281	Cbln2	protein_coding
ENSMUSG00000024647	ENSMUST00000169470	18	1	86713048	86718283	Cbln2	protein_coding
ENSMUSG00000069324	ENSMUST00000091776	18	1	87756286	87758143	Gm5096	protein_coding
ENSMUSG00000056153	ENSMUST00000070116	18	-1	88865169	88894322	Socs6	protein_coding
ENSMUSG00000056153	ENSMUST00000123826	18	-1	88868174	88894216	Socs6	protein_coding
ENSMUSG00000056153	ENSMUST00000125362	18	-1	88868495	88894352	Socs6	protein_coding
ENSMUSG00000056153	ENSMUST00000145120	18	-1	88870250	88887247	Socs6	protein_coding
ENSMUSG00000056153	ENSMUST00000147313	18	-1	88870765	88927481	Socs6	protein_coding
ENSMUSG00000023066	ENSMUST00000023828	18	1	88971790	89131013	Rttn	protein_coding
ENSMUSG00000034028	ENSMUST00000037142	18	1	89197431	89270201	Cd226	protein_coding
ENSMUSG00000034028	ENSMUST00000097496	18	1	89197498	89269161	Cd226	protein_coding
ENSMUSG00000073514	ENSMUST00000097495	18	-1	89301082	89769528	Dok6	protein_coding
ENSMUSG00000024614	ENSMUST00000025515	18	1	90510154	90543267	Tmx3	protein_coding
ENSMUSG00000110277	ENSMUST00000211710	18	1	90579777	90592522	Gm45871	protein_coding
ENSMUSG00000110277	ENSMUST00000209969	18	1	90579796	90591967	Gm45871	protein_coding
