ENSMUSG00000091028	ENSMUST00000151376	9	1	3000922	3002330	Gm10722	protein_coding
ENSMUSG00000053716	ENSMUST00000173748	9	1	106370744	106373856	Dusp7	protein_coding
ENSMUSG00000048758	ENSMUST00000150576	9	1	106429454	106431568	Rpl29	protein_coding
ENSMUSG00000048758	ENSMUST00000098994	9	1	106429538	106431508	Rpl29	protein_coding
ENSMUSG00000048758	ENSMUST00000059802	9	1	106429539	106431567	Rpl29	protein_coding
ENSMUSG00000048758	ENSMUST00000213448	9	1	106429555	106431388	Rpl29	protein_coding
ENSMUSG00000048758	ENSMUST00000217081	9	1	106429562	106431172	Rpl29	protein_coding
ENSMUSG00000048758	ENSMUST00000214067	9	1	106431069	106431567	Rpl29	protein_coding
ENSMUSG00000023262	ENSMUST00000024031	9	-1	106432981	106438319	Acy1	protein_coding
ENSMUSG00000023262	ENSMUST00000217531	9	-1	106432987	106435163	Acy1	protein_coding
ENSMUSG00000023262	ENSMUST00000214275	9	-1	106432990	106438188	Acy1	protein_coding
ENSMUSG00000023262	ENSMUST00000215395	9	-1	106433077	106437737	Acy1	protein_coding
ENSMUSG00000023262	ENSMUST00000216400	9	-1	106433077	106437737	Acy1	protein_coding
ENSMUSG00000023262	ENSMUST00000190972	9	-1	106435096	106438319	Acy1	protein_coding
ENSMUSG00000023262	ENSMUST00000190900	9	-1	106436897	106438187	Acy1	protein_coding
ENSMUSG00000042210	ENSMUST00000048685	9	-1	106440051	106447678	Abhd14a	protein_coding
ENSMUSG00000042210	ENSMUST00000171678	9	-1	106440054	106447563	Abhd14a	protein_coding
ENSMUSG00000042210	ENSMUST00000171925	9	-1	106440054	106447678	Abhd14a	protein_coding
ENSMUSG00000042210	ENSMUST00000185334	9	-1	106440110	106447443	Abhd14a	protein_coding
ENSMUSG00000042210	ENSMUST00000187983	9	-1	106440382	106444879	Abhd14a	protein_coding
ENSMUSG00000042210	ENSMUST00000190798	9	-1	106440714	106447620	Abhd14a	protein_coding
ENSMUSG00000042210	ENSMUST00000187001	9	-1	106440794	106447517	Abhd14a	protein_coding
ENSMUSG00000042073	ENSMUST00000216130	9	1	106447459	106452771	Abhd14b	protein_coding
ENSMUSG00000042073	ENSMUST00000215475	9	1	106447779	106452102	Abhd14b	protein_coding
ENSMUSG00000042073	ENSMUST00000187106	9	1	106447788	106451609	Abhd14b	protein_coding
ENSMUSG00000042073	ENSMUST00000190167	9	1	106447792	106451634	Abhd14b	protein_coding
ENSMUSG00000042073	ENSMUST00000186361	9	1	106448204	106452112	Abhd14b	protein_coding
ENSMUSG00000042073	ENSMUST00000185347	9	1	106448356	106452269	Abhd14b	protein_coding
ENSMUSG00000042073	ENSMUST00000048527	9	1	106448375	106452923	Abhd14b	protein_coding
ENSMUSG00000042073	ENSMUST00000217496	9	1	106448653	106452315	Abhd14b	protein_coding
ENSMUSG00000042073	ENSMUST00000185527	9	1	106448714	106452052	Abhd14b	protein_coding
ENSMUSG00000042073	ENSMUST00000213179	9	1	106449784	106452920	Abhd14b	protein_coding
ENSMUSG00000023495	ENSMUST00000185874	9	1	106453291	106461094	Pcbp4	protein_coding
ENSMUSG00000023495	ENSMUST00000024260	9	1	106453842	106464012	Pcbp4	protein_coding
ENSMUSG00000023495	ENSMUST00000216379	9	1	106453890	106461326	Pcbp4	protein_coding
ENSMUSG00000023495	ENSMUST00000215656	9	1	106453890	106461924	Pcbp4	protein_coding
ENSMUSG00000023495	ENSMUST00000214252	9	1	106453899	106462252	Pcbp4	protein_coding
ENSMUSG00000023495	ENSMUST00000185779	9	1	106453933	106461924	Pcbp4	protein_coding
ENSMUSG00000023495	ENSMUST00000190430	9	1	106456097	106461078	Pcbp4	protein_coding
ENSMUSG00000023495	ENSMUST00000189099	9	1	106460660	106461337	Pcbp4	protein_coding
ENSMUSG00000023495	ENSMUST00000213156	9	1	106461059	106463693	Pcbp4	protein_coding
ENSMUSG00000023495	ENSMUST00000190428	9	1	106461298	106462944	Pcbp4	protein_coding
ENSMUSG00000023495	ENSMUST00000188396	9	1	106461870	106463695	Pcbp4	protein_coding
ENSMUSG00000091735	ENSMUST00000164834	9	-1	106463962	106465938	Gpr62	protein_coding
ENSMUSG00000023249	ENSMUST00000067218	9	-1	106470322	106476949	Parp3	protein_coding
ENSMUSG00000023249	ENSMUST00000123555	9	-1	106470627	106476376	Parp3	protein_coding
ENSMUSG00000023249	ENSMUST00000112479	9	-1	106470989	106476669	Parp3	protein_coding
ENSMUSG00000023249	ENSMUST00000214682	9	-1	106473082	106476610	Parp3	protein_coding
ENSMUSG00000023249	ENSMUST00000156426	9	-1	106474422	106476104	Parp3	protein_coding
ENSMUSG00000023249	ENSMUST00000125850	9	-1	106474659	106476395	Parp3	protein_coding
ENSMUSG00000041506	ENSMUST00000047721	9	1	106477269	106485424	Rrp9	protein_coding
ENSMUSG00000066383	ENSMUST00000164965	9	1	106499967	106502244	Iqcf1	protein_coding
ENSMUSG00000066383	ENSMUST00000085114	9	1	106499992	106502254	Iqcf1	protein_coding
ENSMUSG00000066382	ENSMUST00000085113	9	1	106514573	106516010	Iqcf5	protein_coding
ENSMUSG00000023577	ENSMUST00000062917	9	-1	106543386	106561631	Iqcf3	protein_coding
ENSMUSG00000023577	ENSMUST00000186668	9	-1	106543795	106561629	Iqcf3	protein_coding
ENSMUSG00000023577	ENSMUST00000190975	9	-1	106553598	106561599	Iqcf3	protein_coding
ENSMUSG00000023577	ENSMUST00000189407	9	-1	106554144	106561599	Iqcf3	protein_coding
ENSMUSG00000041009	ENSMUST00000085111	9	-1	106568319	106570996	Iqcf4	protein_coding
ENSMUSG00000091129	ENSMUST00000171091	9	1	106626582	106627675	Iqcf6	protein_coding
ENSMUSG00000023192	ENSMUST00000200826	9	-1	106643095	106648103	Grm2	protein_coding
ENSMUSG00000023192	ENSMUST00000023959	9	-1	106643117	106656080	Grm2	protein_coding
ENSMUSG00000023192	ENSMUST00000201681	9	-1	106644885	106656082	Grm2	protein_coding
ENSMUSG00000040813	ENSMUST00000169068	9	-1	106658746	106685682	Tex264	protein_coding
ENSMUSG00000040813	ENSMUST00000163441	9	-1	106658746	106685823	Tex264	protein_coding
ENSMUSG00000040813	ENSMUST00000046735	9	-1	106658752	106685915	Tex264	protein_coding
ENSMUSG00000040661	ENSMUST00000046502	9	-1	106688082	106789194	Rad54l2	protein_coding
ENSMUSG00000040661	ENSMUST00000189553	9	-1	106688790	106693305	Rad54l2	protein_coding
ENSMUSG00000040661	ENSMUST00000190363	9	-1	106721906	106722871	Rad54l2	protein_coding
ENSMUSG00000040325	ENSMUST00000159645	9	1	106821874	106880443	Dcaf1	protein_coding
ENSMUSG00000040325	ENSMUST00000055009	9	1	106829069	106880438	Dcaf1	protein_coding
ENSMUSG00000040325	ENSMUST00000161758	9	1	106829069	106880992	Dcaf1	protein_coding
ENSMUSG00000032575	ENSMUST00000159620	9	-1	106838312	106891872	Manf	protein_coding
ENSMUSG00000032575	ENSMUST00000161272	9	-1	106869198	106890283	Manf	protein_coding
ENSMUSG00000040325	ENSMUST00000163657	9	1	106874256	106880158	Dcaf1	protein_coding
ENSMUSG00000074102	ENSMUST00000055843	9	-1	106880918	106887428	Rbm15b	protein_coding
ENSMUSG00000074102	ENSMUST00000185707	9	-1	106884751	106885619	Rbm15b	protein_coding
ENSMUSG00000032575	ENSMUST00000159283	9	-1	106887415	106891979	Manf	protein_coding
ENSMUSG00000032575	ENSMUST00000069036	9	-1	106888753	106891415	Manf	protein_coding
ENSMUSG00000032575	ENSMUST00000160503	9	-1	106889084	106891870	Manf	protein_coding
ENSMUSG00000039716	ENSMUST00000044532	9	-1	106892825	107231909	Dock3	protein_coding
ENSMUSG00000039716	ENSMUST00000171095	9	-1	106893106	106913154	Dock3	protein_coding
ENSMUSG00000039716	ENSMUST00000166152	9	-1	106896776	106901779	Dock3	protein_coding
ENSMUSG00000039716	ENSMUST00000168759	9	-1	106914650	106952340	Dock3	protein_coding
ENSMUSG00000039716	ENSMUST00000165075	9	-1	106943932	106967201	Dock3	protein_coding
ENSMUSG00000032577	ENSMUST00000035194	9	-1	107254927	107289877	Mapkapk3	protein_coding
ENSMUSG00000032577	ENSMUST00000192054	9	-1	107256183	107289344	Mapkapk3	protein_coding
ENSMUSG00000032577	ENSMUST00000134682	9	-1	107263702	107280915	Mapkapk3	protein_coding
ENSMUSG00000032578	ENSMUST00000085102	9	1	107296026	107301987	Cish	protein_coding
ENSMUSG00000032578	ENSMUST00000168260	9	1	107296710	107302784	Cish	protein_coding
ENSMUSG00000032578	ENSMUST00000167072	9	1	107296912	107300551	Cish	protein_coding
ENSMUSG00000032579	ENSMUST00000035196	9	-1	107327084	107338350	Hemk1	protein_coding
ENSMUSG00000032579	ENSMUST00000118051	9	-1	107327991	107338332	Hemk1	protein_coding
ENSMUSG00000037977	ENSMUST00000042581	9	1	107340602	107349692	6430571L13Rik	protein_coding
ENSMUSG00000010066	ENSMUST00000010210	9	1	107399612	107529343	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000168532	9	1	107399612	107529343	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000085092	9	1	107399880	107528993	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000164988	9	1	107399880	107529343	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000166799	9	1	107400069	107527464	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000170737	9	1	107400069	107529343	Cacna2d2	protein_coding
ENSMUSG00000010045	ENSMUST00000010189	9	1	107533945	107538673	Tmem115	protein_coding
ENSMUSG00000037190	ENSMUST00000041459	9	-1	107539007	107541865	Cyb561d2	protein_coding
ENSMUSG00000037190	ENSMUST00000195235	9	-1	107539575	107542193	Cyb561d2	protein_coding
ENSMUSG00000037190	ENSMUST00000194344	9	-1	107539581	107541525	Cyb561d2	protein_coding
ENSMUSG00000010057	ENSMUST00000010201	9	1	107542226	107545706	Nprl2	protein_coding
ENSMUSG00000010044	ENSMUST00000010188	9	1	107547298	107551319	Zmynd10	protein_coding
ENSMUSG00000010067	ENSMUST00000093786	9	1	107551555	107562267	Rassf1	protein_coding
ENSMUSG00000010067	ENSMUST00000122225	9	1	107551567	107562263	Rassf1	protein_coding
ENSMUSG00000010067	ENSMUST00000010211	9	1	107554583	107562263	Rassf1	protein_coding
ENSMUSG00000010054	ENSMUST00000010198	9	1	107563255	107566112	Tusc2	protein_coding
ENSMUSG00000010054	ENSMUST00000193418	9	1	107563370	107564996	Tusc2	protein_coding
ENSMUSG00000010047	ENSMUST00000192887	9	1	107567945	107570394	Hyal2	protein_coding
ENSMUSG00000010047	ENSMUST00000195752	9	1	107567945	107572779	Hyal2	protein_coding
ENSMUSG00000010047	ENSMUST00000010191	9	1	107569117	107572776	Hyal2	protein_coding
ENSMUSG00000010047	ENSMUST00000193747	9	1	107569141	107571963	Hyal2	protein_coding
ENSMUSG00000010047	ENSMUST00000194794	9	1	107569395	107570612	Hyal2	protein_coding
ENSMUSG00000010047	ENSMUST00000195681	9	1	107569805	107572772	Hyal2	protein_coding
ENSMUSG00000010051	ENSMUST00000112387	9	1	107576927	107581710	Hyal1	protein_coding
ENSMUSG00000010051	ENSMUST00000123005	9	1	107576938	107579562	Hyal1	protein_coding
ENSMUSG00000010051	ENSMUST00000010195	9	1	107576958	107580978	Hyal1	protein_coding
ENSMUSG00000010051	ENSMUST00000144392	9	1	107576990	107579418	Hyal1	protein_coding
ENSMUSG00000079334	ENSMUST00000122985	9	1	107578887	107583519	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000127380	9	1	107578887	107583519	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000130053	9	1	107578887	107583519	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000139274	9	1	107578887	107583519	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000139581	9	1	107578887	107583519	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000149638	9	1	107578887	107583519	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000093785	9	1	107580117	107584050	Nat6	protein_coding
ENSMUSG00000036091	ENSMUST00000148440	9	1	107580818	107586832	Hyal3	protein_coding
ENSMUSG00000036091	ENSMUST00000040059	9	1	107581296	107587359	Hyal3	protein_coding
ENSMUSG00000036091	ENSMUST00000149487	9	1	107584752	107586661	Hyal3	protein_coding
ENSMUSG00000010048	ENSMUST00000010192	9	1	107587642	107593038	Ifrd2	protein_coding
ENSMUSG00000010048	ENSMUST00000195746	9	1	107591107	107592708	Ifrd2	protein_coding
ENSMUSG00000057969	ENSMUST00000102532	9	-1	107598217	107609229	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000102530	9	-1	107598353	107609199	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000073448	9	-1	107598354	107606656	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000102529	9	-1	107598355	107605402	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000102531	9	-1	107598355	107609193	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000194433	9	-1	107603149	107605269	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000193180	9	-1	107603304	107606916	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000195662	9	-1	107603336	107606683	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000194606	9	-1	107604166	107606681	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000195057	9	-1	107605047	107609220	Sema3b	protein_coding
ENSMUSG00000032562	ENSMUST00000192615	9	-1	107614125	107635312	Gnai2	protein_coding
ENSMUSG00000032562	ENSMUST00000055704	9	-1	107614125	107635367	Gnai2	protein_coding
ENSMUSG00000032562	ENSMUST00000193394	9	-1	107616501	107626606	Gnai2	protein_coding
ENSMUSG00000032562	ENSMUST00000192837	9	-1	107620134	107635337	Gnai2	protein_coding
ENSMUSG00000032562	ENSMUST00000193876	9	-1	107635100	107635343	Gnai2	protein_coding
ENSMUSG00000010064	ENSMUST00000167868	9	-1	107650634	107659528	Slc38a3	protein_coding
ENSMUSG00000010064	ENSMUST00000010208	9	-1	107651155	107667374	Slc38a3	protein_coding
ENSMUSG00000010064	ENSMUST00000193932	9	-1	107651161	107667426	Slc38a3	protein_coding
ENSMUSG00000010064	ENSMUST00000177567	9	-1	107651161	107668968	Slc38a3	protein_coding
ENSMUSG00000010064	ENSMUST00000192323	9	-1	107657630	107669530	Slc38a3	protein_coding
ENSMUSG00000010064	ENSMUST00000192990	9	-1	107657811	107669000	Slc38a3	protein_coding
ENSMUSG00000010064	ENSMUST00000195843	9	-1	107658636	107665461	Slc38a3	protein_coding
ENSMUSG00000034837	ENSMUST00000010205	9	-1	107674474	107679712	Gnat1	protein_coding
ENSMUSG00000034684	ENSMUST00000080560	9	-1	107681500	107710475	Sema3f	protein_coding
ENSMUSG00000034684	ENSMUST00000192727	9	-1	107682418	107705556	Sema3f	protein_coding
ENSMUSG00000034684	ENSMUST00000192783	9	-1	107687742	107692642	Sema3f	protein_coding
ENSMUSG00000034684	ENSMUST00000193108	9	-1	107688326	107709479	Sema3f	protein_coding
ENSMUSG00000034684	ENSMUST00000195023	9	-1	107689686	107692703	Sema3f	protein_coding
ENSMUSG00000032580	ENSMUST00000182659	9	-1	107740371	107770996	Rbm5	protein_coding
ENSMUSG00000032580	ENSMUST00000035199	9	-1	107740500	107770987	Rbm5	protein_coding
ENSMUSG00000032580	ENSMUST00000182026	9	-1	107741964	107744286	Rbm5	protein_coding
ENSMUSG00000032580	ENSMUST00000194400	9	-1	107746145	107751910	Rbm5	protein_coding
ENSMUSG00000032580	ENSMUST00000182304	9	-1	107754123	107770495	Rbm5	protein_coding
ENSMUSG00000032580	ENSMUST00000182022	9	-1	107760319	107770959	Rbm5	protein_coding
ENSMUSG00000032580	ENSMUST00000183248	9	-1	107760384	107770945	Rbm5	protein_coding
ENSMUSG00000032582	ENSMUST00000035201	9	-1	107773559	107872829	Rbm6	protein_coding
ENSMUSG00000032582	ENSMUST00000183032	9	-1	107773563	107872821	Rbm6	protein_coding
ENSMUSG00000032582	ENSMUST00000194436	9	-1	107787813	107791928	Rbm6	protein_coding
ENSMUSG00000032582	ENSMUST00000195883	9	-1	107791937	107872733	Rbm6	protein_coding
ENSMUSG00000032582	ENSMUST00000195866	9	-1	107853271	107872775	Rbm6	protein_coding
ENSMUSG00000032582	ENSMUST00000183035	9	-1	107853322	107872421	Rbm6	protein_coding
ENSMUSG00000032583	ENSMUST00000191906	9	1	107888151	107903134	Mon1a	protein_coding
ENSMUSG00000032583	ENSMUST00000035202	9	1	107888182	107903139	Mon1a	protein_coding
ENSMUSG00000032584	ENSMUST00000035203	9	1	107906873	107920383	Mst1r	protein_coding
ENSMUSG00000066368	ENSMUST00000085073	9	1	107928469	107932461	Actl11	protein_coding
ENSMUSG00000032936	ENSMUST00000035700	9	1	107935674	107949691	Camkv	protein_coding
ENSMUSG00000032936	ENSMUST00000195219	9	1	107937300	107945537	Camkv	protein_coding
ENSMUSG00000032936	ENSMUST00000194206	9	1	107945259	107949683	Camkv	protein_coding
ENSMUSG00000032586	ENSMUST00000049348	9	1	107950956	107972270	Traip	protein_coding
ENSMUSG00000032586	ENSMUST00000194271	9	1	107950988	107961045	Traip	protein_coding
ENSMUSG00000032596	ENSMUST00000035216	9	1	107975534	107984056	Uba7	protein_coding
ENSMUSG00000042106	ENSMUST00000048568	9	-1	107984223	107985879	Inka1	protein_coding
ENSMUSG00000042106	ENSMUST00000175914	9	-1	107984633	107985632	Inka1	protein_coding
ENSMUSG00000032595	ENSMUST00000177173	9	1	107992497	107999684	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000175759	9	1	107995944	107999684	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000175802	9	1	107996616	107999679	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000176334	9	1	107997372	107999680	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000177508	9	1	107997593	107999677	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000176373	9	1	107997678	107999679	Cdhr4	protein_coding
ENSMUSG00000032594	ENSMUST00000035214	9	1	108002501	108048782	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000176854	9	1	108002646	108033724	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000175874	9	1	108002671	108040916	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000177158	9	1	108032073	108046143	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000176613	9	1	108044863	108045539	Ip6k1	protein_coding
ENSMUSG00000070284	ENSMUST00000112295	9	1	108049242	108052801	Gmppb	protein_coding
ENSMUSG00000070284	ENSMUST00000047947	9	1	108049325	108051702	Gmppb	protein_coding
ENSMUSG00000041528	ENSMUST00000160249	9	-1	108051534	108083346	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000162355	9	-1	108051672	108079301	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000047746	9	-1	108051677	108079301	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000178267	9	-1	108051677	108079375	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000160649	9	-1	108052234	108079375	Rnf123	protein_coding
ENSMUSG00000032593	ENSMUST00000085060	9	1	108053159	108055701	Amigo3	protein_coding
ENSMUSG00000041528	ENSMUST00000161828	9	-1	108071160	108078269	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000174504	9	-1	108071219	108079305	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000162516	9	-1	108071446	108079266	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000159372	9	-1	108077722	108083344	Rnf123	protein_coding
ENSMUSG00000032591	ENSMUST00000035211	9	1	108080436	108085003	Mst1	protein_coding
ENSMUSG00000032591	ENSMUST00000162886	9	1	108080454	108084995	Mst1	protein_coding
ENSMUSG00000032591	ENSMUST00000161253	9	1	108084305	108084998	Mst1	protein_coding
ENSMUSG00000032590	ENSMUST00000081309	9	-1	108085413	108094441	Apeh	protein_coding
ENSMUSG00000032590	ENSMUST00000193254	9	-1	108085413	108094606	Apeh	protein_coding
ENSMUSG00000032590	ENSMUST00000191985	9	-1	108092623	108094479	Apeh	protein_coding
ENSMUSG00000032589	ENSMUST00000035208	9	-1	108096022	108190384	Bsn	protein_coding
ENSMUSG00000032589	ENSMUST00000124763	9	-1	108096023	108110413	Bsn	protein_coding
ENSMUSG00000039952	ENSMUST00000191899	9	-1	108204634	108263958	Dag1	protein_coding
ENSMUSG00000039952	ENSMUST00000080435	9	-1	108205944	108263815	Dag1	protein_coding
ENSMUSG00000039952	ENSMUST00000166905	9	-1	108205955	108263918	Dag1	protein_coding
ENSMUSG00000039952	ENSMUST00000171412	9	-1	108205958	108263736	Dag1	protein_coding
ENSMUSG00000039952	ENSMUST00000195429	9	-1	108218178	108263751	Dag1	protein_coding
ENSMUSG00000039952	ENSMUST00000194698	9	-1	108218216	108263709	Dag1	protein_coding
ENSMUSG00000032606	ENSMUST00000035227	9	1	108290429	108296498	Nicn1	protein_coding
ENSMUSG00000032607	ENSMUST00000035230	9	1	108296870	108302302	Amt	protein_coding
ENSMUSG00000039461	ENSMUST00000044725	9	-1	108302958	108305990	Tcta	protein_coding
ENSMUSG00000039461	ENSMUST00000192886	9	-1	108303654	108306160	Tcta	protein_coding
ENSMUSG00000039461	ENSMUST00000195615	9	-1	108303890	108305948	Tcta	protein_coding
ENSMUSG00000007815	ENSMUST00000007959	9	1	108306129	108337934	Rhoa	protein_coding
ENSMUSG00000007815	ENSMUST00000194701	9	1	108306797	108336734	Rhoa	protein_coding
ENSMUSG00000007815	ENSMUST00000193490	9	1	108306829	108330916	Rhoa	protein_coding
ENSMUSG00000063856	ENSMUST00000082429	9	1	108339054	108340343	Gpx1	protein_coding
ENSMUSG00000063856	ENSMUST00000191997	9	1	108339243	108340250	Gpx1	protein_coding
ENSMUSG00000063856	ENSMUST00000193987	9	1	108339276	108340250	Gpx1	protein_coding
ENSMUSG00000032612	ENSMUST00000035237	9	1	108347853	108392545	Usp4	protein_coding
ENSMUSG00000032612	ENSMUST00000194959	9	1	108347913	108392520	Usp4	protein_coding
ENSMUSG00000032612	ENSMUST00000193288	9	1	108372693	108392259	Usp4	protein_coding
ENSMUSG00000032612	ENSMUST00000195608	9	1	108381371	108391792	Usp4	protein_coding
ENSMUSG00000032611	ENSMUST00000192995	9	1	108392805	108410934	1700102P08Rik	protein_coding
ENSMUSG00000032611	ENSMUST00000035234	9	1	108392834	108397770	1700102P08Rik	protein_coding
ENSMUSG00000047220	ENSMUST00000076592	9	-1	108403611	108428484	Ccdc36	protein_coding
ENSMUSG00000050641	ENSMUST00000057265	9	1	108436482	108446086	BC048562	protein_coding
ENSMUSG00000032609	ENSMUST00000193286	9	-1	108447636	108461581	Klhdc8b	protein_coding
ENSMUSG00000032609	ENSMUST00000035232	9	-1	108447658	108452377	Klhdc8b	protein_coding
ENSMUSG00000032609	ENSMUST00000195435	9	-1	108447832	108452404	Klhdc8b	protein_coding
ENSMUSG00000032609	ENSMUST00000193895	9	-1	108447973	108461076	Klhdc8b	protein_coding
ENSMUSG00000049305	ENSMUST00000061209	9	1	108460527	108465938	Ccdc71	protein_coding
ENSMUSG00000049305	ENSMUST00000193269	9	1	108460535	108463267	Ccdc71	protein_coding
ENSMUSG00000049305	ENSMUST00000193170	9	1	108461420	108465806	Ccdc71	protein_coding
ENSMUSG00000052911	ENSMUST00000194147	9	1	108479736	108480381	Lamb2	protein_coding
ENSMUSG00000052911	ENSMUST00000065014	9	1	108479857	108490530	Lamb2	protein_coding
ENSMUSG00000052911	ENSMUST00000195483	9	1	108479872	108480653	Lamb2	protein_coding
ENSMUSG00000052911	ENSMUST00000195058	9	1	108479878	108480586	Lamb2	protein_coding
ENSMUSG00000006676	ENSMUST00000006854	9	1	108490602	108501699	Usp19	protein_coding
ENSMUSG00000006676	ENSMUST00000166103	9	1	108490840	108502337	Usp19	protein_coding
ENSMUSG00000006676	ENSMUST00000085044	9	1	108490845	108502317	Usp19	protein_coding
ENSMUSG00000006676	ENSMUST00000193678	9	1	108490845	108502317	Usp19	protein_coding
ENSMUSG00000006676	ENSMUST00000178075	9	1	108490856	108502317	Usp19	protein_coding
ENSMUSG00000006676	ENSMUST00000193558	9	1	108493467	108494232	Usp19	protein_coding
ENSMUSG00000006676	ENSMUST00000194171	9	1	108494630	108501699	Usp19	protein_coding
ENSMUSG00000006676	ENSMUST00000194863	9	1	108497089	108499197	Usp19	protein_coding
ENSMUSG00000032604	ENSMUST00000006838	9	1	108507706	108515941	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000207810	9	1	108508056	108512916	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000207862	9	1	108508059	108510301	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000208581	9	1	108508059	108511174	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000134939	9	1	108508060	108515941	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000207713	9	1	108508093	108511357	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000141903	9	1	108513109	108515160	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000208177	9	1	108514191	108515941	Qars	protein_coding
ENSMUSG00000006673	ENSMUST00000195563	9	1	108516806	108533894	Qrich1	protein_coding
ENSMUSG00000006673	ENSMUST00000195513	9	1	108517087	108528873	Qrich1	protein_coding
ENSMUSG00000006673	ENSMUST00000193258	9	1	108517103	108545320	Qrich1	protein_coding
ENSMUSG00000006673	ENSMUST00000112155	9	1	108517110	108559992	Qrich1	protein_coding
ENSMUSG00000006673	ENSMUST00000006851	9	1	108517114	108560163	Qrich1	protein_coding
ENSMUSG00000006673	ENSMUST00000192932	9	1	108517152	108528859	Qrich1	protein_coding
ENSMUSG00000006673	ENSMUST00000193348	9	1	108517155	108528899	Qrich1	protein_coding
ENSMUSG00000006673	ENSMUST00000194385	9	1	108517156	108545089	Qrich1	protein_coding
ENSMUSG00000006673	ENSMUST00000192819	9	1	108517623	108528895	Qrich1	protein_coding
ENSMUSG00000006673	ENSMUST00000194741	9	1	108528412	108533644	Qrich1	protein_coding
ENSMUSG00000062867	ENSMUST00000081111	9	1	108560286	108565584	Impdh2	protein_coding
ENSMUSG00000062867	ENSMUST00000193421	9	1	108560439	108563336	Impdh2	protein_coding
ENSMUSG00000062867	ENSMUST00000194904	9	1	108563135	108565394	Impdh2	protein_coding
ENSMUSG00000070283	ENSMUST00000074208	9	-1	108565537	108567434	Ndufaf3	protein_coding
ENSMUSG00000070283	ENSMUST00000194381	9	-1	108565861	108566717	Ndufaf3	protein_coding
ENSMUSG00000019039	ENSMUST00000019183	9	1	108569886	108572774	Dalrd3	protein_coding
ENSMUSG00000019039	ENSMUST00000193427	9	1	108571512	108572531	Dalrd3	protein_coding
ENSMUSG00000066357	ENSMUST00000068700	9	-1	108572311	108578739	Wdr6	protein_coding
ENSMUSG00000019039	ENSMUST00000192518	9	1	108572392	108572655	Dalrd3	protein_coding
ENSMUSG00000006675	ENSMUST00000006853	9	-1	108578862	108597667	P4htm	protein_coding
ENSMUSG00000006675	ENSMUST00000192080	9	-1	108582991	108597346	P4htm	protein_coding
ENSMUSG00000006675	ENSMUST00000193621	9	-1	108582991	108597580	P4htm	protein_coding
ENSMUSG00000064145	ENSMUST00000013338	9	-1	108602942	108649380	Arih2	protein_coding
ENSMUSG00000064145	ENSMUST00000193197	9	-1	108609896	108649386	Arih2	protein_coding
ENSMUSG00000032602	ENSMUST00000035222	9	1	108662098	108684641	Slc25a20	protein_coding
