ENSG00000215405	ENST00000427390	15	-1	20737094	20747114	GOLGA6L6	protein_coding
ENSG00000136425	ENST00000559054	15	-1	78401630	78423613	CIB2	protein_coding
ENSG00000166411	ENST00000299518	15	1	78441663	78464291	IDH3A	protein_coding
ENSG00000166411	ENST00000558554	15	1	78441702	78461902	IDH3A	protein_coding
ENSG00000166411	ENST00000557826	15	1	78441704	78452548	IDH3A	protein_coding
ENSG00000166411	ENST00000561279	15	1	78441704	78454709	IDH3A	protein_coding
ENSG00000166411	ENST00000559186	15	1	78441710	78454110	IDH3A	protein_coding
ENSG00000166411	ENST00000560770	15	1	78441719	78449973	IDH3A	protein_coding
ENSG00000166411	ENST00000559881	15	1	78441719	78454652	IDH3A	protein_coding
ENSG00000166411	ENST00000559205	15	1	78441722	78461625	IDH3A	protein_coding
ENSG00000166411	ENST00000441490	15	1	78441733	78461385	IDH3A	protein_coding
ENSG00000166411	ENST00000561366	15	1	78456058	78458815	IDH3A	protein_coding
ENSG00000103740	ENST00000258873	15	-1	78459810	78527049	ACSBG1	protein_coding
ENSG00000103740	ENST00000541759	15	-1	78463196	78526867	ACSBG1	protein_coding
ENSG00000103740	ENST00000560817	15	-1	78463256	78538030	ACSBG1	protein_coding
ENSG00000103740	ENST00000559114	15	-1	78475054	78500127	ACSBG1	protein_coding
ENSG00000103740	ENST00000559241	15	-1	78475084	78505841	ACSBG1	protein_coding
ENSG00000103740	ENST00000558130	15	-1	78485954	78526867	ACSBG1	protein_coding
ENSG00000140403	ENST00000394855	15	1	78556428	78574538	DNAJA4	protein_coding
ENSG00000140403	ENST00000489435	15	1	78556487	78558381	DNAJA4	protein_coding
ENSG00000140403	ENST00000343789	15	1	78556904	78574538	DNAJA4	protein_coding
ENSG00000140403	ENST00000394852	15	1	78556916	78574534	DNAJA4	protein_coding
ENSG00000140403	ENST00000446172	15	1	78558523	78573026	DNAJA4	protein_coding
ENSG00000140395	ENST00000558453	15	-1	78570177	78581979	WDR61	protein_coding
ENSG00000140395	ENST00000560807	15	-1	78570177	78582371	WDR61	protein_coding
ENSG00000140395	ENST00000558311	15	-1	78575577	78591947	WDR61	protein_coding
ENSG00000140395	ENST00000267973	15	-1	78575577	78592136	WDR61	protein_coding
ENSG00000140395	ENST00000558459	15	-1	78575598	78591933	WDR61	protein_coding
ENSG00000140395	ENST00000560569	15	-1	78575810	78591912	WDR61	protein_coding
ENSG00000166426	ENST00000299529	15	1	78632666	78640572	CRABP1	protein_coding
ENSG00000136381	ENST00000560840	15	1	78729773	78757606	IREB2	protein_coding
ENSG00000136381	ENST00000258886	15	1	78730531	78793798	IREB2	protein_coding
ENSG00000136381	ENST00000560440	15	1	78730626	78769042	IREB2	protein_coding
ENSG00000136381	ENST00000559091	15	1	78786552	78789680	IREB2	protein_coding
ENSG00000188266	ENST00000360519	15	1	78799906	78810971	HYKK	protein_coding
ENSG00000188266	ENST00000388988	15	1	78799906	78826012	HYKK	protein_coding
ENSG00000188266	ENST00000408962	15	1	78799906	78829714	HYKK	protein_coding
ENSG00000188266	ENST00000566332	15	1	78799959	78820606	HYKK	protein_coding
ENSG00000188266	ENST00000569878	15	1	78805431	78826012	HYKK	protein_coding
ENSG00000188266	ENST00000563233	15	1	78805431	78829713	HYKK	protein_coding
ENSG00000268838	ENST00000599596	15	1	78830023	78831288	AC027228.1	protein_coding
ENSG00000041357	ENST00000560217	15	1	78832747	78841379	PSMA4	protein_coding
ENSG00000041357	ENST00000044462	15	1	78832755	78841604	PSMA4	protein_coding
ENSG00000041357	ENST00000559082	15	1	78832763	78841528	PSMA4	protein_coding
ENSG00000041357	ENST00000559948	15	1	78832769	78839026	PSMA4	protein_coding
ENSG00000041357	ENST00000413382	15	1	78832769	78841546	PSMA4	protein_coding
ENSG00000041357	ENST00000559146	15	1	78832782	78839038	PSMA4	protein_coding
ENSG00000041357	ENST00000558281	15	1	78832820	78841312	PSMA4	protein_coding
ENSG00000041357	ENST00000559365	15	1	78833077	78841162	PSMA4	protein_coding
ENSG00000041357	ENST00000558341	15	1	78833156	78841518	PSMA4	protein_coding
ENSG00000041357	ENST00000559437	15	1	78833189	78839038	PSMA4	protein_coding
ENSG00000041357	ENST00000560737	15	1	78834032	78841210	PSMA4	protein_coding
ENSG00000041357	ENST00000559154	15	1	78836918	78839040	PSMA4	protein_coding
ENSG00000041357	ENST00000558094	15	1	78836987	78841338	PSMA4	protein_coding
ENSG00000169684	ENST00000299565	15	1	78857862	78887611	CHRNA5	protein_coding
ENSG00000169684	ENST00000559554	15	1	78857913	78885877	CHRNA5	protein_coding
ENSG00000169684	ENST00000394802	15	1	78873232	78885616	CHRNA5	protein_coding
ENSG00000169684	ENST00000559576	15	1	78882704	78886043	CHRNA5	protein_coding
ENSG00000080644	ENST00000348639	15	-1	78885394	78913637	CHRNA3	protein_coding
ENSG00000080644	ENST00000326828	15	-1	78887647	78913521	CHRNA3	protein_coding
ENSG00000080644	ENST00000559080	15	-1	78910972	78911620	CHRNA3	protein_coding
ENSG00000117971	ENST00000261751	15	-1	78916461	78933587	CHRNB4	protein_coding
ENSG00000117971	ENST00000412074	15	-1	78916750	78933587	CHRNB4	protein_coding
ENSG00000136378	ENST00000388820	15	-1	79051545	79103773	ADAMTS7	protein_coding
ENSG00000185787	ENST00000379535	15	1	79102829	79190072	MORF4L1	protein_coding
ENSG00000185787	ENST00000426013	15	1	79165118	79190075	MORF4L1	protein_coding
ENSG00000185787	ENST00000331268	15	1	79165156	79190475	MORF4L1	protein_coding
ENSG00000185787	ENST00000559930	15	1	79165229	79184601	MORF4L1	protein_coding
ENSG00000185787	ENST00000558746	15	1	79165296	79187250	MORF4L1	protein_coding
ENSG00000185787	ENST00000558830	15	1	79165317	79185960	MORF4L1	protein_coding
ENSG00000185787	ENST00000559345	15	1	79165347	79189731	MORF4L1	protein_coding
ENSG00000185787	ENST00000558502	15	1	79165372	79189419	MORF4L1	protein_coding
ENSG00000185787	ENST00000559690	15	1	79166065	79185943	MORF4L1	protein_coding
ENSG00000185787	ENST00000559158	15	1	79166163	79186503	MORF4L1	protein_coding
ENSG00000185787	ENST00000560422	15	1	79168834	79186476	MORF4L1	protein_coding
ENSG00000185787	ENST00000559244	15	1	79170120	79183915	MORF4L1	protein_coding
ENSG00000185787	ENST00000559751	15	1	79170582	79185932	MORF4L1	protein_coding
ENSG00000103811	ENST00000220166	15	-1	79213400	79237433	CTSH	protein_coding
ENSG00000103811	ENST00000528741	15	-1	79221754	79241916	CTSH	protein_coding
ENSG00000058335	ENST00000558480	15	-1	79252289	79383106	RASGRF1	protein_coding
ENSG00000058335	ENST00000419573	15	-1	79252289	79383115	RASGRF1	protein_coding
ENSG00000058335	ENST00000394745	15	-1	79254284	79298007	RASGRF1	protein_coding
ENSG00000235711	ENST00000421388	15	1	79575146	79590580	ANKRD34C	protein_coding
ENSG00000235711	ENST00000558647	15	1	79585627	79587234	ANKRD34C	protein_coding
ENSG00000166557	ENST00000299705	15	1	79603404	79615189	TMED3	protein_coding
ENSG00000166557	ENST00000424155	15	1	79603487	79704334	TMED3	protein_coding
ENSG00000166557	ENST00000536821	15	1	79603498	79675802	TMED3	protein_coding
ENSG00000169330	ENST00000305428	15	1	79724858	79764632	KIAA1024	protein_coding
ENSG00000136371	ENST00000258874	15	-1	80137318	80189391	MTHFS	protein_coding
ENSG00000259332	ENST00000479961	15	-1	80137537	80216086	ST20-MTHFS	protein_coding
ENSG00000180953	ENST00000562759	15	-1	80191182	80200378	ST20	protein_coding
ENSG00000180953	ENST00000478497	15	-1	80191189	80207598	ST20	protein_coding
ENSG00000180953	ENST00000485386	15	-1	80191246	80216044	ST20	protein_coding
ENSG00000259642	ENST00000560255	15	1	80215113	80217194	C15orf37	protein_coding
ENSG00000257028	ENST00000542003	15	1	80215507	80217194	C15ORF37	protein_coding
ENSG00000140379	ENST00000267953	15	-1	80253231	80263788	BCL2A1	protein_coding
ENSG00000140379	ENST00000335661	15	-1	80253234	80263511	BCL2A1	protein_coding
ENSG00000086666	ENST00000261749	15	1	80351910	80430735	ZFAND6	protein_coding
ENSG00000086666	ENST00000561060	15	1	80351955	80430020	ZFAND6	protein_coding
ENSG00000086666	ENST00000559157	15	1	80351977	80430702	ZFAND6	protein_coding
ENSG00000086666	ENST00000561012	15	1	80352018	80412746	ZFAND6	protein_coding
ENSG00000086666	ENST00000564367	15	1	80352032	80429902	ZFAND6	protein_coding
ENSG00000086666	ENST00000558494	15	1	80352056	80430702	ZFAND6	protein_coding
ENSG00000086666	ENST00000560470	15	1	80352766	80412747	ZFAND6	protein_coding
ENSG00000086666	ENST00000560228	15	1	80364906	80412782	ZFAND6	protein_coding
ENSG00000086666	ENST00000559835	15	1	80364920	80430702	ZFAND6	protein_coding
ENSG00000086666	ENST00000559775	15	1	80364925	80430700	ZFAND6	protein_coding
ENSG00000086666	ENST00000558688	15	1	80364929	80423859	ZFAND6	protein_coding
ENSG00000086666	ENST00000560392	15	1	80364930	80414162	ZFAND6	protein_coding
ENSG00000086666	ENST00000560976	15	1	80364930	80423575	ZFAND6	protein_coding
ENSG00000086666	ENST00000558272	15	1	80364932	80414092	ZFAND6	protein_coding
ENSG00000086666	ENST00000558390	15	1	80364932	80423583	ZFAND6	protein_coding
ENSG00000086666	ENST00000558997	15	1	80367503	80423636	ZFAND6	protein_coding
ENSG00000086666	ENST00000558087	15	1	80367503	80430153	ZFAND6	protein_coding
ENSG00000086666	ENST00000558724	15	1	80367533	80423636	ZFAND6	protein_coding
ENSG00000103876	ENST00000558022	15	1	80444832	80460421	FAH	protein_coding
ENSG00000103876	ENST00000407106	15	1	80445122	80479288	FAH	protein_coding
ENSG00000103876	ENST00000261755	15	1	80445136	80478685	FAH	protein_coding
ENSG00000103876	ENST00000561421	15	1	80445239	80478682	FAH	protein_coding
ENSG00000103876	ENST00000539156	15	1	80448293	80478690	FAH	protein_coding
ENSG00000259495	ENST00000559008	15	-1	80672219	80695917	RP11-210M15.2	protein_coding
ENSG00000172379	ENST00000303329	15	1	80696693	80890278	ARNT2	protein_coding
ENSG00000172379	ENST00000533983	15	1	80733572	80890269	ARNT2	protein_coding
ENSG00000172379	ENST00000527771	15	1	80733580	80886234	ARNT2	protein_coding
ENSG00000172379	ENST00000525103	15	1	80733581	80845094	ARNT2	protein_coding
ENSG00000136379	ENST00000560609	15	1	80972025	81046860	ABHD17C	protein_coding
ENSG00000136379	ENST00000258884	15	1	80987644	81047962	ABHD17C	protein_coding
ENSG00000136379	ENST00000558464	15	1	80987652	81047680	ABHD17C	protein_coding
ENSG00000103888	ENST00000220244	15	1	81071684	81244117	KIAA1199	protein_coding
ENSG00000103888	ENST00000356249	15	1	81071712	81244117	KIAA1199	protein_coding
ENSG00000103888	ENST00000394685	15	1	81071712	81244117	KIAA1199	protein_coding
ENSG00000259649	ENST00000560560	15	-1	81188532	81202118	RP11-351M8.1	protein_coding
ENSG00000259649	ENST00000561295	15	-1	81188539	81195510	RP11-351M8.1	protein_coding
ENSG00000103888	ENST00000560027	15	1	81225767	81230535	KIAA1199	protein_coding
ENSG00000117899	ENST00000261758	15	-1	81268095	81282219	MESDC2	protein_coding
ENSG00000140406	ENST00000267984	15	1	81293295	81296342	MESDC1	protein_coding
ENSG00000156206	ENST00000560091	15	1	81299374	81430408	C15orf26	protein_coding
ENSG00000156206	ENST00000561216	15	1	81391749	81429089	C15orf26	protein_coding
ENSG00000156206	ENST00000286732	15	1	81426588	81441516	C15orf26	protein_coding
ENSG00000172349	ENST00000559388	15	1	81475200	81598886	IL16	protein_coding
ENSG00000172349	ENST00000559383	15	1	81489219	81585258	IL16	protein_coding
ENSG00000172349	ENST00000394660	15	1	81489220	81605104	IL16	protein_coding
ENSG00000172349	ENST00000302987	15	1	81517741	81601139	IL16	protein_coding
ENSG00000172349	ENST00000394652	15	1	81589254	81601424	IL16	protein_coding
ENSG00000172349	ENST00000558332	15	1	81591757	81599193	IL16	protein_coding
ENSG00000172345	ENST00000302824	15	-1	81601394	81616466	STARD5	protein_coding
ENSG00000188869	ENST00000359440	15	-1	81623558	81666554	TMC3	protein_coding
ENSG00000188869	ENST00000558726	15	-1	81623558	81666554	TMC3	protein_coding
ENSG00000183496	ENST00000329713	15	-1	82334119	82338482	MEX3B	protein_coding
ENSG00000183496	ENST00000558133	15	-1	82334128	82338460	MEX3B	protein_coding
ENSG00000259518	ENST00000559788	15	1	82380974	82388048	RP11-597K23.2	protein_coding
ENSG00000259518	ENST00000557838	15	1	82381032	82384321	RP11-597K23.2	protein_coding
ENSG00000140598	ENST00000268206	15	-1	82422571	82555104	EFTUD1	protein_coding
ENSG00000140598	ENST00000359445	15	-1	82422574	82555055	EFTUD1	protein_coding
ENSG00000140598	ENST00000557939	15	-1	82530649	82545100	EFTUD1	protein_coding
ENSG00000140598	ENST00000557844	15	-1	82554029	82555002	EFTUD1	protein_coding
ENSG00000140598	ENST00000558974	15	-1	82554070	82554805	EFTUD1	protein_coding
ENSG00000188659	ENST00000566205	15	1	82555151	82557230	FAM154B	protein_coding
ENSG00000188659	ENST00000339465	15	1	82555152	82577271	FAM154B	protein_coding
ENSG00000188659	ENST00000569120	15	1	82555159	82558089	FAM154B	protein_coding
ENSG00000188659	ENST00000566861	15	1	82555167	82557230	FAM154B	protein_coding
ENSG00000188659	ENST00000565432	15	1	82555185	82564435	FAM154B	protein_coding
ENSG00000188659	ENST00000427381	15	1	82555192	82575769	FAM154B	protein_coding
ENSG00000205281	ENST00000439287	15	-1	82635130	82641706	GOLGA6L10	protein_coding
ENSG00000197978	ENST00000300515	15	1	82722225	82731338	GOLGA6L9	protein_coding
ENSG00000184779	ENST00000330339	15	-1	82821158	82824972	RPS17	protein_coding
ENSG00000184779	ENST00000559187	15	-1	82821163	82824867	RPS17	protein_coding
ENSG00000184779	ENST00000560826	15	-1	82821164	82824843	RPS17	protein_coding
ENSG00000215749	ENST00000559949	15	-1	82932454	82939157	GOLGA6L18	protein_coding
ENSG00000259243	ENST00000557886	15	-1	83011379	83018198	GOLGA6L19	protein_coding
ENSG00000196648	ENST00000561062	15	1	83098710	83105136	GOLGA6L20	protein_coding
ENSG00000196648	ENST00000358583	15	1	83098710	83108085	GOLGA6L20	protein_coding
ENSG00000182774	ENST00000330244	15	-1	83205504	83209315	RPS17L	protein_coding
ENSG00000182774	ENST00000561157	15	-1	83205506	83209210	RPS17L	protein_coding
ENSG00000260836	ENST00000562833	15	-1	83208783	83224682	RP11-152F13.10	protein_coding
ENSG00000261086	ENST00000568285	15	1	83209620	83231124	RP11-379H8.1	protein_coding
ENSG00000214575	ENST00000450751	15	-1	83211951	83316356	CPEB1	protein_coding
ENSG00000214575	ENST00000563800	15	-1	83211953	83298936	CPEB1	protein_coding
ENSG00000214575	ENST00000398591	15	-1	83212573	83240573	CPEB1	protein_coding
ENSG00000214575	ENST00000562019	15	-1	83212573	83297220	CPEB1	protein_coding
ENSG00000214575	ENST00000423133	15	-1	83213023	83240559	CPEB1	protein_coding
ENSG00000214575	ENST00000568128	15	-1	83213023	83316728	CPEB1	protein_coding
ENSG00000214575	ENST00000564522	15	-1	83213045	83240509	CPEB1	protein_coding
ENSG00000214575	ENST00000261723	15	-1	83213045	83241961	CPEB1	protein_coding
ENSG00000214575	ENST00000568757	15	-1	83213108	83316110	CPEB1	protein_coding
ENSG00000214575	ENST00000398592	15	-1	83213203	83240534	CPEB1	protein_coding
ENSG00000214575	ENST00000568994	15	-1	83226549	83240828	CPEB1	protein_coding
ENSG00000214575	ENST00000569257	15	-1	83240141	83315874	CPEB1	protein_coding
ENSG00000214575	ENST00000567678	15	-1	83240196	83316254	CPEB1	protein_coding
ENSG00000103723	ENST00000261722	15	-1	83328033	83378666	AP3B2	protein_coding
ENSG00000103723	ENST00000535348	15	-1	83328284	83378531	AP3B2	protein_coding
ENSG00000103723	ENST00000535359	15	-1	83328289	83378531	AP3B2	protein_coding
ENSG00000103723	ENST00000541693	15	-1	83349649	83367992	AP3B2	protein_coding
ENSG00000103723	ENST00000542200	15	-1	83355195	83378611	AP3B2	protein_coding
ENSG00000186628	ENST00000334574	15	-1	83424114	83474821	FSD2	protein_coding
ENSG00000186628	ENST00000541889	15	-1	83428026	83474806	FSD2	protein_coding
ENSG00000186628	ENST00000561368	15	-1	83455840	83474822	FSD2	protein_coding
ENSG00000156232	ENST00000286760	15	1	83478380	83503611	WHAMM	protein_coding
ENSG00000103942	ENST00000558090	15	-1	83509838	83518479	HOMER2	protein_coding
ENSG00000103942	ENST00000450735	15	-1	83517735	83621473	HOMER2	protein_coding
ENSG00000103942	ENST00000304231	15	-1	83517735	83621480	HOMER2	protein_coding
ENSG00000103942	ENST00000399166	15	-1	83517738	83621473	HOMER2	protein_coding
ENSG00000103942	ENST00000426485	15	-1	83517738	83621473	HOMER2	protein_coding
ENSG00000103942	ENST00000558817	15	-1	83519948	83533011	HOMER2	protein_coding
ENSG00000169612	ENST00000304191	15	1	83654959	83659809	FAM103A1	protein_coding
ENSG00000169609	ENST00000514272	15	-1	83657193	83677368	C15orf40	protein_coding
ENSG00000169609	ENST00000538348	15	-1	83657715	83680359	C15orf40	protein_coding
ENSG00000169609	ENST00000510873	15	-1	83657858	83680356	C15orf40	protein_coding
ENSG00000169609	ENST00000451195	15	-1	83659371	83680359	C15orf40	protein_coding
ENSG00000169609	ENST00000304177	15	-1	83673145	83680393	C15orf40	protein_coding
ENSG00000169609	ENST00000513601	15	-1	83673390	83680367	C15orf40	protein_coding
ENSG00000169609	ENST00000508990	15	-1	83673438	83680337	C15orf40	protein_coding
ENSG00000169609	ENST00000565712	15	-1	83674031	83680393	C15orf40	protein_coding
ENSG00000064726	ENST00000261721	15	-1	83685174	83736106	BTBD1	protein_coding
ENSG00000064726	ENST00000379403	15	-1	83686713	83735903	BTBD1	protein_coding
ENSG00000136404	ENST00000322019	15	1	83776159	83806111	TM6SF1	protein_coding
ENSG00000136404	ENST00000379386	15	1	83776324	83806111	TM6SF1	protein_coding
ENSG00000136404	ENST00000379390	15	1	83776324	83806160	TM6SF1	protein_coding
ENSG00000136404	ENST00000565774	15	1	83776433	83805424	TM6SF1	protein_coding
ENSG00000136404	ENST00000565982	15	1	83776463	83795570	TM6SF1	protein_coding
ENSG00000166503	ENST00000568294	15	-1	83784320	83826741	HDGFRP3	protein_coding
ENSG00000136404	ENST00000561551	15	1	83796156	83813606	TM6SF1	protein_coding
ENSG00000166503	ENST00000299633	15	-1	83806816	83876770	HDGFRP3	protein_coding
ENSG00000166503	ENST00000562702	15	-1	83826103	83837983	HDGFRP3	protein_coding
ENSG00000169594	ENST00000345382	15	-1	83924655	83953466	BNC1	protein_coding
ENSG00000169594	ENST00000569704	15	-1	83926096	83952071	BNC1	protein_coding
ENSG00000140600	ENST00000427482	15	1	84115980	84287495	SH3GL3	protein_coding
ENSG00000140600	ENST00000535412	15	1	84116139	84287403	SH3GL3	protein_coding
ENSG00000140600	ENST00000324537	15	1	84116283	84287491	SH3GL3	protein_coding
ENSG00000140600	ENST00000434347	15	1	84159586	84287491	SH3GL3	protein_coding
ENSG00000156218	ENST00000286744	15	1	84322838	84708594	ADAMTSL3	protein_coding
ENSG00000156218	ENST00000567476	15	1	84322840	84708179	ADAMTSL3	protein_coding
ENSG00000259511	ENST00000558195	15	1	84841242	84850986	UBE2Q2L	protein_coding
ENSG00000184206	ENST00000510439	15	1	84904525	84914120	GOLGA6L4	protein_coding
ENSG00000184206	ENST00000512109	15	1	84906338	84911429	GOLGA6L4	protein_coding
ENSG00000184206	ENST00000424966	15	1	84908573	84910104	GOLGA6L4	protein_coding
ENSG00000184206	ENST00000422563	15	1	84908671	84911353	GOLGA6L4	protein_coding
ENSG00000176371	ENST00000540936	15	1	85144217	85163880	ZSCAN2	protein_coding
ENSG00000176371	ENST00000448803	15	1	85144236	85166947	ZSCAN2	protein_coding
ENSG00000176371	ENST00000546275	15	1	85144240	85147319	ZSCAN2	protein_coding
ENSG00000176371	ENST00000546148	15	1	85144246	85165439	ZSCAN2	protein_coding
ENSG00000176371	ENST00000442073	15	1	85144247	85147256	ZSCAN2	protein_coding
ENSG00000176371	ENST00000334141	15	1	85144249	85150120	ZSCAN2	protein_coding
ENSG00000176371	ENST00000358472	15	1	85144251	85166947	ZSCAN2	protein_coding
ENSG00000176371	ENST00000502939	15	1	85144254	85147241	ZSCAN2	protein_coding
ENSG00000176371	ENST00000379358	15	1	85144281	85159845	ZSCAN2	protein_coding
ENSG00000176371	ENST00000327179	15	1	85144281	85165625	ZSCAN2	protein_coding
ENSG00000176371	ENST00000541040	15	1	85147132	85166867	ZSCAN2	protein_coding
ENSG00000176371	ENST00000538076	15	1	85147132	85166874	ZSCAN2	protein_coding
ENSG00000176371	ENST00000485222	15	1	85147132	85166948	ZSCAN2	protein_coding
ENSG00000177082	ENST00000434634	15	-1	85185999	85197566	WDR73	protein_coding
ENSG00000197696	ENST00000360476	15	-1	85198360	85201779	NMB	protein_coding
ENSG00000197696	ENST00000394588	15	-1	85198360	85201794	NMB	protein_coding
ENSG00000140612	ENST00000558134	15	-1	85212775	85259320	SEC11A	protein_coding
ENSG00000140612	ENST00000560266	15	-1	85212775	85259342	SEC11A	protein_coding
ENSG00000140612	ENST00000268220	15	-1	85212775	85259947	SEC11A	protein_coding
ENSG00000140612	ENST00000558217	15	-1	85212776	85259294	SEC11A	protein_coding
ENSG00000140612	ENST00000455959	15	-1	85212791	85259394	SEC11A	protein_coding
ENSG00000140612	ENST00000559729	15	-1	85213253	85259370	SEC11A	protein_coding
ENSG00000140612	ENST00000558196	15	-1	85223978	85259298	SEC11A	protein_coding
ENSG00000166716	ENST00000560079	15	1	85291866	85349202	ZNF592	protein_coding
ENSG00000166716	ENST00000299927	15	1	85325885	85349659	ZNF592	protein_coding
ENSG00000136383	ENST00000258888	15	1	85359911	85416713	ALPK3	protein_coding
ENSG00000156222	ENST00000338602	15	1	85427885	85439277	SLC28A1	protein_coding
ENSG00000156222	ENST00000538177	15	1	85427892	85488462	SLC28A1	protein_coding
ENSG00000156222	ENST00000537216	15	1	85427892	85518772	SLC28A1	protein_coding
ENSG00000156222	ENST00000537624	15	1	85427893	85518876	SLC28A1	protein_coding
ENSG00000156222	ENST00000286749	15	1	85427909	85489027	SLC28A1	protein_coding
ENSG00000156222	ENST00000537703	15	1	85427913	85469785	SLC28A1	protein_coding
ENSG00000156222	ENST00000394573	15	1	85427913	85489029	SLC28A1	protein_coding
ENSG00000073417	ENST00000310298	15	1	85523671	85682376	PDE8A	protein_coding
ENSG00000073417	ENST00000557957	15	1	85523744	85682373	PDE8A	protein_coding
ENSG00000073417	ENST00000394553	15	1	85525205	85682367	PDE8A	protein_coding
ENSG00000073417	ENST00000339708	15	1	85525212	85681263	PDE8A	protein_coding
ENSG00000170776	ENST00000559362	15	1	85923818	86228105	AKAP13	protein_coding
ENSG00000170776	ENST00000560302	15	1	85923871	86080228	AKAP13	protein_coding
ENSG00000170776	ENST00000394518	15	1	85923946	86292586	AKAP13	protein_coding
ENSG00000170776	ENST00000361243	15	1	85923960	86288841	AKAP13	protein_coding
ENSG00000170776	ENST00000560256	15	1	85923987	86064739	AKAP13	protein_coding
ENSG00000170776	ENST00000558166	15	1	86087271	86122415	AKAP13	protein_coding
ENSG00000170776	ENST00000558811	15	1	86098677	86122362	AKAP13	protein_coding
ENSG00000170776	ENST00000559486	15	1	86189150	86213059	AKAP13	protein_coding
ENSG00000170776	ENST00000394510	15	1	86220268	86292586	AKAP13	protein_coding
ENSG00000183655	ENST00000337975	15	-1	86302554	86338261	KLHL25	protein_coding
ENSG00000183655	ENST00000536947	15	-1	86302577	86338100	KLHL25	protein_coding
ENSG00000166748	ENST00000441037	15	1	86685227	87572283	AGBL1	protein_coding
ENSG00000166748	ENST00000421325	15	1	86686953	87531323	AGBL1	protein_coding
ENSG00000166748	ENST00000389298	15	1	86805875	87531323	AGBL1	protein_coding
ENSG00000140538	ENST00000394480	15	-1	88418230	88799978	NTRK3	protein_coding
ENSG00000140538	ENST00000557856	15	-1	88420022	88799408	NTRK3	protein_coding
ENSG00000140538	ENST00000355254	15	-1	88420022	88799661	NTRK3	protein_coding
ENSG00000140538	ENST00000357724	15	-1	88420022	88799661	NTRK3	protein_coding
ENSG00000140538	ENST00000360948	15	-1	88420022	88799661	NTRK3	protein_coding
ENSG00000140538	ENST00000558576	15	-1	88459493	88476321	NTRK3	protein_coding
ENSG00000140538	ENST00000542733	15	-1	88459504	88749164	NTRK3	protein_coding
ENSG00000140538	ENST00000558676	15	-1	88472233	88799410	NTRK3	protein_coding
ENSG00000140538	ENST00000317501	15	-1	88520598	88799661	NTRK3	protein_coding
ENSG00000140538	ENST00000540489	15	-1	88522298	88799390	NTRK3	protein_coding
ENSG00000140538	ENST00000560017	15	-1	88615782	88679169	NTRK3	protein_coding
ENSG00000140538	ENST00000559188	15	-1	88680692	88795853	NTRK3	protein_coding
ENSG00000259494	ENST00000312475	15	-1	89002707	89010650	MRPL46	protein_coding
ENSG00000181991	ENST00000325844	15	1	89010684	89022222	MRPS11	protein_coding
ENSG00000181991	ENST00000353598	15	1	89010949	89021490	MRPS11	protein_coding
ENSG00000140543	ENST00000444300	15	-1	89055714	89079565	DET1	protein_coding
ENSG00000140543	ENST00000564406	15	-1	89055714	89089884	DET1	protein_coding
ENSG00000140543	ENST00000268148	15	-1	89055714	89089906	DET1	protein_coding
ENSG00000140543	ENST00000558413	15	-1	89074004	89089865	DET1	protein_coding
ENSG00000181026	ENST00000332810	15	1	89164527	89175513	AEN	protein_coding
ENSG00000181026	ENST00000379231	15	1	89164595	89174407	AEN	protein_coding
ENSG00000181026	ENST00000559528	15	1	89164601	89169977	AEN	protein_coding
ENSG00000172183	ENST00000560741	15	1	89179384	89198852	ISG20	protein_coding
ENSG00000172183	ENST00000306072	15	1	89181974	89199714	ISG20	protein_coding
ENSG00000172183	ENST00000379224	15	1	89182172	89193617	ISG20	protein_coding
ENSG00000172183	ENST00000559876	15	1	89182184	89198742	ISG20	protein_coding
ENSG00000157766	ENST00000439576	15	1	89346674	89418585	ACAN	protein_coding
ENSG00000157766	ENST00000558207	15	1	89346705	89394752	ACAN	protein_coding
ENSG00000157766	ENST00000559004	15	1	89346990	89417803	ACAN	protein_coding
ENSG00000157766	ENST00000352105	15	1	89346990	89417884	ACAN	protein_coding
ENSG00000157766	ENST00000561243	15	1	89379438	89417712	ACAN	protein_coding
ENSG00000157766	ENST00000560601	15	1	89402307	89414721	ACAN	protein_coding
ENSG00000157766	ENST00000558704	15	1	89416200	89418072	ACAN	protein_coding
ENSG00000140511	ENST00000359595	15	-1	89420519	89438857	HAPLN3	protein_coding
ENSG00000140511	ENST00000562889	15	-1	89421062	89438828	HAPLN3	protein_coding
ENSG00000140511	ENST00000562281	15	-1	89422350	89438764	HAPLN3	protein_coding
ENSG00000140545	ENST00000539437	15	-1	89441916	89456610	MFGE8	protein_coding
ENSG00000140545	ENST00000268151	15	-1	89441944	89456612	MFGE8	protein_coding
ENSG00000140545	ENST00000268150	15	-1	89441945	89456642	MFGE8	protein_coding
ENSG00000140545	ENST00000566497	15	-1	89441946	89456612	MFGE8	protein_coding
ENSG00000140545	ENST00000542878	15	-1	89442546	89456610	MFGE8	protein_coding
ENSG00000140545	ENST00000558029	15	-1	89444782	89456593	MFGE8	protein_coding
ENSG00000140526	ENST00000569411	15	1	89630690	89698621	ABHD2	protein_coding
ENSG00000140526	ENST00000352732	15	1	89631381	89745591	ABHD2	protein_coding
ENSG00000140526	ENST00000569550	15	1	89631653	89659725	ABHD2	protein_coding
ENSG00000140526	ENST00000565066	15	1	89631657	89695083	ABHD2	protein_coding
ENSG00000140526	ENST00000565973	15	1	89631661	89738982	ABHD2	protein_coding
