ENSG00000272636	ENST00000343572	17	-1	5810	31427	DOC2B	protein_coding
ENSG00000159640	ENST00000579409	17	1	61571765	61574514	ACE	protein_coding
ENSG00000173826	ENST00000456941	17	1	61600695	61623600	KCNH6	protein_coding
ENSG00000173826	ENST00000581784	17	1	61600695	61626338	KCNH6	protein_coding
ENSG00000173826	ENST00000580652	17	1	61600718	61613574	KCNH6	protein_coding
ENSG00000173826	ENST00000314672	17	1	61600722	61623395	KCNH6	protein_coding
ENSG00000173826	ENST00000583023	17	1	61600764	61624088	KCNH6	protein_coding
ENSG00000136485	ENST00000310827	17	1	61627822	61671639	DCAF7	protein_coding
ENSG00000136485	ENST00000431926	17	1	61627843	61666675	DCAF7	protein_coding
ENSG00000136485	ENST00000415273	17	1	61627861	61667147	DCAF7	protein_coding
ENSG00000136463	ENST00000258975	17	1	61678231	61685725	TACO1	protein_coding
ENSG00000198909	ENST00000579585	17	1	61699775	61772449	MAP3K3	protein_coding
ENSG00000198909	ENST00000584573	17	1	61699785	61771320	MAP3K3	protein_coding
ENSG00000198909	ENST00000361733	17	1	61699800	61772465	MAP3K3	protein_coding
ENSG00000198909	ENST00000361357	17	1	61699802	61773663	MAP3K3	protein_coding
ENSG00000198909	ENST00000577395	17	1	61700070	61771234	MAP3K3	protein_coding
ENSG00000136490	ENST00000259006	17	-1	61773262	61777500	LIMD2	protein_coding
ENSG00000136490	ENST00000578402	17	-1	61775176	61778045	LIMD2	protein_coding
ENSG00000136490	ENST00000583211	17	-1	61775193	61777492	LIMD2	protein_coding
ENSG00000136490	ENST00000578061	17	-1	61775649	61777221	LIMD2	protein_coding
ENSG00000136490	ENST00000578993	17	-1	61775695	61777462	LIMD2	protein_coding
ENSG00000136490	ENST00000582055	17	-1	61775838	61776522	LIMD2	protein_coding
ENSG00000136490	ENST00000584645	17	-1	61775969	61778532	LIMD2	protein_coding
ENSG00000266173	ENST00000245865	17	-1	61780192	61819121	STRADA	protein_coding
ENSG00000266173	ENST00000375840	17	-1	61780192	61819143	STRADA	protein_coding
ENSG00000266173	ENST00000392950	17	-1	61780202	61819330	STRADA	protein_coding
ENSG00000266173	ENST00000336174	17	-1	61780225	61819169	STRADA	protein_coding
ENSG00000266173	ENST00000582026	17	-1	61780562	61781815	STRADA	protein_coding
ENSG00000266173	ENST00000447001	17	-1	61780816	61819238	STRADA	protein_coding
ENSG00000266173	ENST00000582137	17	-1	61781018	61819156	STRADA	protein_coding
ENSG00000266173	ENST00000579340	17	-1	61781568	61819192	STRADA	protein_coding
ENSG00000266173	ENST00000578008	17	-1	61781945	61788160	STRADA	protein_coding
ENSG00000266173	ENST00000578801	17	-1	61782086	61790804	STRADA	protein_coding
ENSG00000266173	ENST00000580338	17	-1	61788135	61819197	STRADA	protein_coding
ENSG00000266173	ENST00000579549	17	-1	61790786	61819156	STRADA	protein_coding
ENSG00000266173	ENST00000582030	17	-1	61790789	61819156	STRADA	protein_coding
ENSG00000266173	ENST00000584110	17	-1	61791387	61819156	STRADA	protein_coding
ENSG00000266173	ENST00000580288	17	-1	61791456	61819158	STRADA	protein_coding
ENSG00000108588	ENST00000225726	17	-1	61822610	61851135	CCDC47	protein_coding
ENSG00000108588	ENST00000403162	17	-1	61823763	61850930	CCDC47	protein_coding
ENSG00000108588	ENST00000582252	17	-1	61829130	61850930	CCDC47	protein_coding
ENSG00000108588	ENST00000580986	17	-1	61843479	61853711	CCDC47	protein_coding
ENSG00000198231	ENST00000581135	17	1	61850963	61869864	DDX42	protein_coding
ENSG00000198231	ENST00000578681	17	1	61851223	61896677	DDX42	protein_coding
ENSG00000198231	ENST00000583590	17	1	61851244	61896677	DDX42	protein_coding
ENSG00000198231	ENST00000359353	17	1	61851550	61895758	DDX42	protein_coding
ENSG00000198231	ENST00000389924	17	1	61851567	61896676	DDX42	protein_coding
ENSG00000198231	ENST00000457800	17	1	61864410	61896676	DDX42	protein_coding
ENSG00000108592	ENST00000427159	17	-1	61896793	61905031	FTSJ3	protein_coding
ENSG00000108592	ENST00000580272	17	-1	61902744	61904424	FTSJ3	protein_coding
ENSG00000108592	ENST00000581209	17	-1	61902951	61904689	FTSJ3	protein_coding
ENSG00000108592	ENST00000584574	17	-1	61903999	61905007	FTSJ3	protein_coding
ENSG00000108592	ENST00000585145	17	-1	61904205	61905007	FTSJ3	protein_coding
ENSG00000087191	ENST00000579708	17	1	61904512	61908277	PSMC5	protein_coding
ENSG00000087191	ENST00000310144	17	1	61904543	61909379	PSMC5	protein_coding
ENSG00000087191	ENST00000581842	17	1	61904806	61908285	PSMC5	protein_coding
ENSG00000087191	ENST00000582130	17	1	61904813	61908563	PSMC5	protein_coding
ENSG00000087191	ENST00000584320	17	1	61904815	61908465	PSMC5	protein_coding
ENSG00000087191	ENST00000585123	17	1	61904820	61908511	PSMC5	protein_coding
ENSG00000087191	ENST00000580864	17	1	61904820	61909379	PSMC5	protein_coding
ENSG00000087191	ENST00000375812	17	1	61905081	61909378	PSMC5	protein_coding
ENSG00000087191	ENST00000581882	17	1	61905238	61909346	PSMC5	protein_coding
ENSG00000108604	ENST00000448276	17	-1	61909444	61920300	SMARCD2	protein_coding
ENSG00000108604	ENST00000323347	17	-1	61909862	61916088	SMARCD2	protein_coding
ENSG00000108604	ENST00000225742	17	-1	61909964	61919826	SMARCD2	protein_coding
ENSG00000108604	ENST00000450364	17	-1	61909999	61912104	SMARCD2	protein_coding
ENSG00000108604	ENST00000577990	17	-1	61919826	61920425	SMARCD2	protein_coding
ENSG00000213218	ENST00000345366	17	-1	61949372	61951090	CSH2	protein_coding
ENSG00000213218	ENST00000336844	17	-1	61949372	61951126	CSH2	protein_coding
ENSG00000213218	ENST00000392886	17	-1	61949372	61951126	CSH2	protein_coding
ENSG00000213218	ENST00000560142	17	-1	61949372	61951126	CSH2	protein_coding
ENSG00000136487	ENST00000449787	17	-1	61957578	61959202	GH2	protein_coding
ENSG00000136487	ENST00000456543	17	-1	61957578	61959202	GH2	protein_coding
ENSG00000136487	ENST00000423893	17	-1	61957578	61959223	GH2	protein_coding
ENSG00000136487	ENST00000332800	17	-1	61957584	61959295	GH2	protein_coding
ENSG00000136488	ENST00000453363	17	-1	61972275	61974013	CSH1	protein_coding
ENSG00000136488	ENST00000316193	17	-1	61972278	61974013	CSH1	protein_coding
ENSG00000136488	ENST00000329882	17	-1	61972287	61973942	CSH1	protein_coding
ENSG00000204414	ENST00000561003	17	-1	61986957	61988649	CSHL1	protein_coding
ENSG00000204414	ENST00000259003	17	-1	61986960	61988701	CSHL1	protein_coding
ENSG00000204414	ENST00000438387	17	-1	61986965	61988596	CSHL1	protein_coding
ENSG00000204414	ENST00000346606	17	-1	61986967	61988618	CSHL1	protein_coding
ENSG00000204414	ENST00000450719	17	-1	61986976	61988688	CSHL1	protein_coding
ENSG00000204414	ENST00000309894	17	-1	61987071	61988556	CSHL1	protein_coding
ENSG00000204414	ENST00000392824	17	-1	61987242	61996198	CSHL1	protein_coding
ENSG00000259384	ENST00000351388	17	-1	61994560	61996178	GH1	protein_coding
ENSG00000259384	ENST00000458650	17	-1	61994563	61996177	GH1	protein_coding
ENSG00000259384	ENST00000323322	17	-1	61994563	61996179	GH1	protein_coding
ENSG00000259384	ENST00000342364	17	-1	61994669	61996136	GH1	protein_coding
ENSG00000007312	ENST00000392795	17	-1	62006100	62009696	CD79B	protein_coding
ENSG00000007312	ENST00000006750	17	-1	62006100	62009714	CD79B	protein_coding
ENSG00000007312	ENST00000349817	17	-1	62006586	62009621	CD79B	protein_coding
ENSG00000007314	ENST00000435607	17	-1	62015914	62050278	SCN4A	protein_coding
ENSG00000007314	ENST00000578147	17	-1	62015914	62050278	SCN4A	protein_coding
ENSG00000224383	ENST00000577953	17	1	62075711	62079329	C17orf72	protein_coding
ENSG00000224383	ENST00000539996	17	1	62075711	62079580	C17orf72	protein_coding
ENSG00000224383	ENST00000582540	17	1	62075711	62079580	C17orf72	protein_coding
ENSG00000224383	ENST00000579184	17	1	62075711	62079610	C17orf72	protein_coding
ENSG00000224383	ENST00000425164	17	1	62075711	62079876	C17orf72	protein_coding
ENSG00000224383	ENST00000412177	17	1	62075711	62081664	C17orf72	protein_coding
ENSG00000224383	ENST00000583891	17	1	62075715	62079113	C17orf72	protein_coding
ENSG00000224383	ENST00000580752	17	1	62075715	62079409	C17orf72	protein_coding
ENSG00000108622	ENST00000578379	17	-1	62079954	62097985	ICAM2	protein_coding
ENSG00000108622	ENST00000578892	17	-1	62079954	62097985	ICAM2	protein_coding
ENSG00000108622	ENST00000449662	17	-1	62079955	62084292	ICAM2	protein_coding
ENSG00000108622	ENST00000579788	17	-1	62079956	62097962	ICAM2	protein_coding
ENSG00000108622	ENST00000412356	17	-1	62079956	62097994	ICAM2	protein_coding
ENSG00000108622	ENST00000418105	17	-1	62079956	62097994	ICAM2	protein_coding
ENSG00000108622	ENST00000579687	17	-1	62079992	62097967	ICAM2	protein_coding
ENSG00000108622	ENST00000578313	17	-1	62081004	62097939	ICAM2	protein_coding
ENSG00000108622	ENST00000583366	17	-1	62081009	62097911	ICAM2	protein_coding
ENSG00000108622	ENST00000584084	17	-1	62081153	62097939	ICAM2	protein_coding
ENSG00000178607	ENST00000433197	17	-1	62116502	62207485	ERN1	protein_coding
ENSG00000178607	ENST00000606895	17	-1	62206112	62208179	ERN1	protein_coding
ENSG00000136478	ENST00000258991	17	-1	62224587	62340587	TEX2	protein_coding
ENSG00000136478	ENST00000583097	17	-1	62225034	62308116	TEX2	protein_coding
ENSG00000136478	ENST00000584379	17	-1	62225047	62340661	TEX2	protein_coding
ENSG00000136478	ENST00000583501	17	-1	62226243	62290079	TEX2	protein_coding
ENSG00000136478	ENST00000583922	17	-1	62291421	62333451	TEX2	protein_coding
ENSG00000136478	ENST00000583738	17	-1	62291450	62340607	TEX2	protein_coding
ENSG00000271605	ENST00000603557	17	1	62461569	62464051	MILR1	protein_coding
ENSG00000271605	ENST00000605096	17	1	62461569	62464760	MILR1	protein_coding
ENSG00000256525	ENST00000539111	17	-1	62473902	62493154	POLG2	protein_coding
ENSG00000256525	ENST00000581355	17	-1	62473904	62488837	POLG2	protein_coding
ENSG00000108654	ENST00000225792	17	-1	62495734	62502639	DDX5	protein_coding
ENSG00000108654	ENST00000450599	17	-1	62495740	62502405	DDX5	protein_coding
ENSG00000108654	ENST00000578804	17	-1	62496032	62502074	DDX5	protein_coding
ENSG00000108654	ENST00000579996	17	-1	62498188	62499553	DDX5	protein_coding
ENSG00000108654	ENST00000577787	17	-1	62498703	62499941	DDX5	protein_coding
ENSG00000108654	ENST00000577922	17	-1	62499559	62502849	DDX5	protein_coding
ENSG00000108654	ENST00000581697	17	-1	62499686	62502744	DDX5	protein_coding
ENSG00000108654	ENST00000581806	17	-1	62499957	62503021	DDX5	protein_coding
ENSG00000108654	ENST00000578190	17	-1	62499974	62501508	DDX5	protein_coding
ENSG00000108654	ENST00000583239	17	-1	62500113	62501645	DDX5	protein_coding
ENSG00000108654	ENST00000579091	17	-1	62500133	62501569	DDX5	protein_coding
ENSG00000108654	ENST00000585060	17	-1	62500178	62502407	DDX5	protein_coding
ENSG00000108654	ENST00000584279	17	-1	62500182	62502804	DDX5	protein_coding
ENSG00000108654	ENST00000583212	17	-1	62500196	62501399	DDX5	protein_coding
ENSG00000108654	ENST00000585111	17	-1	62500873	62503648	DDX5	protein_coding
ENSG00000258890	ENST00000556440	17	1	62502706	62534060	CEP95	protein_coding
ENSG00000258890	ENST00000580188	17	1	62503093	62517592	CEP95	protein_coding
ENSG00000258890	ENST00000581056	17	1	62503129	62510925	CEP95	protein_coding
ENSG00000258890	ENST00000553412	17	1	62503153	62534060	CEP95	protein_coding
ENSG00000258890	ENST00000582724	17	1	62506361	62512207	CEP95	protein_coding
ENSG00000258890	ENST00000583457	17	1	62522284	62528082	CEP95	protein_coding
ENSG00000258890	ENST00000583676	17	1	62532720	62538579	CEP95	protein_coding
ENSG00000108854	ENST00000262435	17	-1	62541483	62658186	SMURF2	protein_coding
ENSG00000108854	ENST00000585301	17	-1	62550999	62658030	SMURF2	protein_coding
ENSG00000176809	ENST00000339474	17	-1	62850430	62915586	LRRC37A3	protein_coding
ENSG00000176809	ENST00000400877	17	-1	62850480	62895219	LRRC37A3	protein_coding
ENSG00000176809	ENST00000334962	17	-1	62850482	62859703	LRRC37A3	protein_coding
ENSG00000176809	ENST00000319651	17	-1	62850488	62893778	LRRC37A3	protein_coding
ENSG00000176809	ENST00000584306	17	-1	62850488	62914903	LRRC37A3	protein_coding
ENSG00000176809	ENST00000583510	17	-1	62850489	62855745	LRRC37A3	protein_coding
ENSG00000176809	ENST00000581368	17	-1	62856970	62915598	LRRC37A3	protein_coding
ENSG00000176809	ENST00000584788	17	-1	62859051	62891075	LRRC37A3	protein_coding
ENSG00000176809	ENST00000580464	17	-1	62864618	62891174	LRRC37A3	protein_coding
ENSG00000120063	ENST00000439174	17	-1	63006833	63052957	GNA13	protein_coding
ENSG00000120063	ENST00000541118	17	-1	63009906	63051892	GNA13	protein_coding
ENSG00000108370	ENST00000443584	17	1	63133566	63221706	RGS9	protein_coding
ENSG00000108370	ENST00000449996	17	1	63133587	63223821	RGS9	protein_coding
ENSG00000108370	ENST00000262406	17	1	63133592	63223808	RGS9	protein_coding
ENSG00000168646	ENST00000307078	17	-1	63524681	63557765	AXIN2	protein_coding
ENSG00000168646	ENST00000375702	17	-1	63525999	63554847	AXIN2	protein_coding
ENSG00000168646	ENST00000577278	17	-1	63553924	63556675	AXIN2	protein_coding
ENSG00000168646	ENST00000580513	17	-1	63554162	63557309	AXIN2	protein_coding
ENSG00000168646	ENST00000585045	17	-1	63554164	63556414	AXIN2	protein_coding
ENSG00000168646	ENST00000544103	17	-1	63554287	63555614	AXIN2	protein_coding
ENSG00000154240	ENST00000535342	17	-1	63631656	64188197	CEP112	protein_coding
ENSG00000154240	ENST00000392769	17	-1	63631659	64187987	CEP112	protein_coding
ENSG00000154240	ENST00000581739	17	-1	63631934	63746842	CEP112	protein_coding
ENSG00000154240	ENST00000317442	17	-1	63631934	63822661	CEP112	protein_coding
ENSG00000154240	ENST00000541355	17	-1	63631939	64066062	CEP112	protein_coding
ENSG00000154240	ENST00000537949	17	-1	63632031	64187815	CEP112	protein_coding
ENSG00000154240	ENST00000585168	17	-1	63632732	63637143	CEP112	protein_coding
ENSG00000154240	ENST00000583358	17	-1	64001847	64187973	CEP112	protein_coding
ENSG00000154240	ENST00000577322	17	-1	64173032	64178533	CEP112	protein_coding
ENSG00000091583	ENST00000205948	17	-1	64208151	64225535	APOH	protein_coding
ENSG00000091583	ENST00000585162	17	-1	64208157	64216748	APOH	protein_coding
ENSG00000091583	ENST00000581797	17	-1	64212909	64224755	APOH	protein_coding
ENSG00000091583	ENST00000577982	17	-1	64216732	64252643	APOH	protein_coding
ENSG00000154229	ENST00000413366	17	1	64298944	64806861	PRKCA	protein_coding
ENSG00000075429	ENST00000533854	17	1	64831235	64881603	CACNG5	protein_coding
ENSG00000075429	ENST00000169565	17	1	64873451	64881099	CACNG5	protein_coding
ENSG00000075429	ENST00000307139	17	1	64873451	64881357	CACNG5	protein_coding
ENSG00000075461	ENST00000262138	17	1	64961026	65029514	CACNG4	protein_coding
ENSG00000214167	ENST00000375684	17	1	65027509	65028198	AC005544.1	protein_coding
ENSG00000108878	ENST00000226021	17	1	65040706	65052909	CACNG1	protein_coding
ENSG00000198265	ENST00000358691	17	-1	65066554	65241299	HELZ	protein_coding
ENSG00000198265	ENST00000580168	17	-1	65074088	65241299	HELZ	protein_coding
ENSG00000198265	ENST00000578783	17	-1	65163828	65184517	HELZ	protein_coding
ENSG00000198265	ENST00000581159	17	-1	65199496	65242105	HELZ	protein_coding
ENSG00000198265	ENST00000579861	17	-1	65214724	65235916	HELZ	protein_coding
ENSG00000197170	ENST00000356126	17	-1	65334032	65362743	PSMD12	protein_coding
ENSG00000197170	ENST00000357146	17	-1	65335919	65362721	PSMD12	protein_coding
ENSG00000154217	ENST00000580974	17	1	65373575	65693372	PITPNC1	protein_coding
ENSG00000154217	ENST00000299954	17	1	65373924	65689645	PITPNC1	protein_coding
ENSG00000154217	ENST00000335257	17	1	65373924	65689645	PITPNC1	protein_coding
ENSG00000154217	ENST00000581322	17	1	65374271	65689129	PITPNC1	protein_coding
ENSG00000154217	ENST00000584471	17	1	65375082	65574341	PITPNC1	protein_coding
ENSG00000154217	ENST00000584554	17	1	65453654	65574372	PITPNC1	protein_coding
ENSG00000130935	ENST00000253247	17	1	65713949	65740647	NOL11	protein_coding
ENSG00000130935	ENST00000581106	17	1	65714047	65718744	NOL11	protein_coding
ENSG00000130935	ENST00000535137	17	1	65714061	65740318	NOL11	protein_coding
ENSG00000130935	ENST00000580833	17	1	65717566	65733805	NOL11	protein_coding
ENSG00000130935	ENST00000583021	17	1	65735669	65740319	NOL11	protein_coding
ENSG00000171634	ENST00000544778	17	1	65821640	65942007	BPTF	protein_coding
ENSG00000171634	ENST00000321892	17	1	65821780	65980494	BPTF	protein_coding
ENSG00000171634	ENST00000335221	17	1	65821780	65980494	BPTF	protein_coding
ENSG00000171634	ENST00000306378	17	1	65821781	65979269	BPTF	protein_coding
ENSG00000171634	ENST00000424123	17	1	65822258	65978404	BPTF	protein_coding
ENSG00000171634	ENST00000544491	17	1	65871036	65888078	BPTF	protein_coding
ENSG00000171634	ENST00000582467	17	1	65916216	65936661	BPTF	protein_coding
ENSG00000171634	ENST00000580465	17	1	65936679	65956493	BPTF	protein_coding
ENSG00000171634	ENST00000342579	17	1	65940346	65980494	BPTF	protein_coding
ENSG00000171634	ENST00000581258	17	1	65943870	65977878	BPTF	protein_coding
ENSG00000171634	ENST00000583990	17	1	65960460	65978685	BPTF	protein_coding
ENSG00000171634	ENST00000577837	17	1	65971918	65978685	BPTF	protein_coding
ENSG00000186665	ENST00000449250	17	-1	65987217	65989640	C17orf58	protein_coding
ENSG00000186665	ENST00000536693	17	-1	65987218	65989668	C17orf58	protein_coding
ENSG00000186665	ENST00000334461	17	-1	65987246	65989765	C17orf58	protein_coding
ENSG00000182481	ENST00000330459	17	1	66031635	66042958	KPNA2	protein_coding
ENSG00000182481	ENST00000584026	17	1	66031851	66038300	KPNA2	protein_coding
ENSG00000182481	ENST00000537025	17	1	66032076	66042958	KPNA2	protein_coding
ENSG00000182481	ENST00000579754	17	1	66033110	66038328	KPNA2	protein_coding
ENSG00000196704	ENST00000359904	17	1	66243715	66253297	AMZ2	protein_coding
ENSG00000196704	ENST00000580548	17	1	66244071	66247319	AMZ2	protein_coding
ENSG00000196704	ENST00000580753	17	1	66244176	66253280	AMZ2	protein_coding
ENSG00000196704	ENST00000392720	17	1	66244184	66253295	AMZ2	protein_coding
ENSG00000196704	ENST00000359783	17	1	66244192	66253268	AMZ2	protein_coding
ENSG00000196704	ENST00000584837	17	1	66244199	66250707	AMZ2	protein_coding
ENSG00000196704	ENST00000579724	17	1	66244216	66250578	AMZ2	protein_coding
ENSG00000196704	ENST00000584494	17	1	66244218	66250703	AMZ2	protein_coding
ENSG00000196704	ENST00000580837	17	1	66244243	66250549	AMZ2	protein_coding
ENSG00000196704	ENST00000577866	17	1	66244645	66253231	AMZ2	protein_coding
ENSG00000196704	ENST00000577985	17	1	66245341	66253296	AMZ2	protein_coding
ENSG00000196704	ENST00000577273	17	1	66246328	66253262	AMZ2	protein_coding
ENSG00000141337	ENST00000448504	17	1	66255323	66418872	ARSG	protein_coding
ENSG00000108932	ENST00000327268	17	-1	66263167	66287257	SLC16A6	protein_coding
ENSG00000108932	ENST00000580666	17	-1	66264338	66287407	SLC16A6	protein_coding
ENSG00000108932	ENST00000583477	17	-1	66267769	66287408	SLC16A6	protein_coding
ENSG00000108932	ENST00000582867	17	-1	66270189	66287323	SLC16A6	protein_coding
ENSG00000141337	ENST00000581639	17	1	66287632	66303720	ARSG	protein_coding
ENSG00000141337	ENST00000452479	17	1	66287659	66416926	ARSG	protein_coding
ENSG00000070540	ENST00000262139	17	-1	66417423	66453562	WIPI1	protein_coding
ENSG00000070540	ENST00000585393	17	-1	66417627	66423316	WIPI1	protein_coding
ENSG00000070540	ENST00000546360	17	-1	66417655	66453620	WIPI1	protein_coding
ENSG00000070540	ENST00000591744	17	-1	66422071	66429712	WIPI1	protein_coding
ENSG00000108946	ENST00000589017	17	1	66507921	66521959	PRKAR1A	protein_coding
ENSG00000108946	ENST00000358598	17	1	66508173	66528903	PRKAR1A	protein_coding
ENSG00000108946	ENST00000392711	17	1	66508543	66528908	PRKAR1A	protein_coding
ENSG00000108946	ENST00000585427	17	1	66508557	66520187	PRKAR1A	protein_coding
ENSG00000108946	ENST00000589228	17	1	66508568	66529572	PRKAR1A	protein_coding
ENSG00000108946	ENST00000536854	17	1	66508591	66528903	PRKAR1A	protein_coding
ENSG00000108946	ENST00000588702	17	1	66508608	66520219	PRKAR1A	protein_coding
ENSG00000108946	ENST00000589309	17	1	66508628	66511677	PRKAR1A	protein_coding
ENSG00000108946	ENST00000585981	17	1	66509023	66525133	PRKAR1A	protein_coding
ENSG00000108946	ENST00000589480	17	1	66509041	66519058	PRKAR1A	protein_coding
ENSG00000108946	ENST00000585815	17	1	66509062	66518915	PRKAR1A	protein_coding
ENSG00000108946	ENST00000586397	17	1	66510962	66526805	PRKAR1A	protein_coding
ENSG00000108946	ENST00000588178	17	1	66511264	66521097	PRKAR1A	protein_coding
ENSG00000108946	ENST00000588188	17	1	66511541	66547460	PRKAR1A	protein_coding
ENSG00000108946	ENST00000592800	17	1	66521936	66526795	PRKAR1A	protein_coding
ENSG00000108950	ENST00000592554	17	-1	66533012	66597530	FAM20A	protein_coding
ENSG00000269657	ENST00000600820	17	1	66539369	66542970	AC079210.1	protein_coding
ENSG00000141338	ENST00000269080	17	-1	66863433	66951492	ABCA8	protein_coding
ENSG00000141338	ENST00000430352	17	-1	66864193	66938225	ABCA8	protein_coding
ENSG00000141338	ENST00000586539	17	-1	66864193	66951382	ABCA8	protein_coding
ENSG00000141338	ENST00000585531	17	-1	66933212	66941015	ABCA8	protein_coding
ENSG00000154258	ENST00000340001	17	-1	66970629	67057205	ABCA9	protein_coding
ENSG00000154258	ENST00000453985	17	-1	66970773	67057065	ABCA9	protein_coding
ENSG00000154258	ENST00000370732	17	-1	66970774	67057136	ABCA9	protein_coding
ENSG00000154258	ENST00000495634	17	-1	67039056	67057047	ABCA9	protein_coding
ENSG00000154258	ENST00000585714	17	-1	67045459	67057090	ABCA9	protein_coding
ENSG00000154262	ENST00000284425	17	-1	67074843	67138015	ABCA6	protein_coding
ENSG00000154262	ENST00000590645	17	-1	67131371	67138029	ABCA6	protein_coding
ENSG00000154263	ENST00000522787	17	-1	67143355	67146203	ABCA10	protein_coding
ENSG00000154263	ENST00000521538	17	-1	67143360	67146204	ABCA10	protein_coding
ENSG00000154263	ENST00000416101	17	-1	67144148	67240956	ABCA10	protein_coding
ENSG00000154263	ENST00000269081	17	-1	67144148	67240987	ABCA10	protein_coding
ENSG00000154263	ENST00000432313	17	-1	67192500	67240956	ABCA10	protein_coding
ENSG00000154263	ENST00000423818	17	-1	67215833	67224818	ABCA10	protein_coding
ENSG00000154265	ENST00000392676	17	-1	67240452	67323242	ABCA5	protein_coding
ENSG00000154265	ENST00000392677	17	-1	67240576	67323323	ABCA5	protein_coding
ENSG00000154265	ENST00000588877	17	-1	67243092	67311566	ABCA5	protein_coding
ENSG00000154265	ENST00000586811	17	-1	67244401	67265015	ABCA5	protein_coding
ENSG00000154265	ENST00000593153	17	-1	67270112	67323323	ABCA5	protein_coding
ENSG00000154265	ENST00000589975	17	-1	67300235	67305461	ABCA5	protein_coding
ENSG00000154265	ENST00000592568	17	-1	67305490	67323238	ABCA5	protein_coding
ENSG00000154265	ENST00000588665	17	-1	67309426	67323385	ABCA5	protein_coding
ENSG00000108984	ENST00000590474	17	1	67410839	67539472	MAP2K6	protein_coding
ENSG00000108984	ENST00000589295	17	1	67498295	67516465	MAP2K6	protein_coding
ENSG00000108984	ENST00000588110	17	1	67498407	67516419	MAP2K6	protein_coding
ENSG00000108984	ENST00000589647	17	1	67498570	67538160	MAP2K6	protein_coding
ENSG00000153822	ENST00000591891	17	1	68049570	68128334	KCNJ16	protein_coding
ENSG00000153822	ENST00000283936	17	1	68071426	68131744	KCNJ16	protein_coding
ENSG00000153822	ENST00000392671	17	1	68071426	68131744	KCNJ16	protein_coding
ENSG00000153822	ENST00000589377	17	1	68071462	68131749	KCNJ16	protein_coding
ENSG00000153822	ENST00000586462	17	1	68092781	68129745	KCNJ16	protein_coding
ENSG00000153822	ENST00000392670	17	1	68100995	68131744	KCNJ16	protein_coding
ENSG00000153822	ENST00000585558	17	1	68100995	68131749	KCNJ16	protein_coding
ENSG00000153822	ENST00000587698	17	1	68101139	68128421	KCNJ16	protein_coding
ENSG00000153822	ENST00000587892	17	1	68101141	68128335	KCNJ16	protein_coding
ENSG00000123700	ENST00000535240	17	1	68164814	68172464	KCNJ2	protein_coding
ENSG00000123700	ENST00000243457	17	1	68165676	68176189	KCNJ2	protein_coding
ENSG00000267893	ENST00000602013	17	1	70036164	70036872	AC007461.1	protein_coding
ENSG00000125398	ENST00000245479	17	1	70117161	70122561	SOX9	protein_coding
ENSG00000133195	ENST00000255559	17	-1	70642088	71088832	SLC39A11	protein_coding
ENSG00000133195	ENST00000542342	17	-1	70642089	71088827	SLC39A11	protein_coding
ENSG00000133195	ENST00000582769	17	-1	70645062	70989072	SLC39A11	protein_coding
ENSG00000133195	ENST00000581581	17	-1	70708878	70845845	SLC39A11	protein_coding
ENSG00000133195	ENST00000583715	17	-1	70817744	70845943	SLC39A11	protein_coding
ENSG00000133195	ENST00000579732	17	-1	70833939	71088820	SLC39A11	protein_coding
ENSG00000133195	ENST00000580557	17	-1	70845773	71088815	SLC39A11	protein_coding
ENSG00000133195	ENST00000583146	17	-1	70845925	71085903	SLC39A11	protein_coding
ENSG00000133195	ENST00000579018	17	-1	71080974	71088851	SLC39A11	protein_coding
ENSG00000133195	ENST00000578620	17	-1	71084827	71088826	SLC39A11	protein_coding
ENSG00000180616	ENST00000357585	17	1	71161151	71167185	SSTR2	protein_coding
ENSG00000180616	ENST00000315332	17	1	71165459	71166870	SSTR2	protein_coding
ENSG00000166685	ENST00000299886	17	1	71189129	71204646	COG1	protein_coding
ENSG00000166685	ENST00000438720	17	1	71189211	71204643	COG1	protein_coding
ENSG00000166685	ENST00000582512	17	1	71201754	71204559	COG1	protein_coding
ENSG00000166685	ENST00000582672	17	1	71202298	71204070	COG1	protein_coding
ENSG00000133193	ENST00000403627	17	-1	71203492	71228506	FAM104A	protein_coding
ENSG00000133193	ENST00000405159	17	-1	71203492	71228510	FAM104A	protein_coding
ENSG00000133193	ENST00000580032	17	-1	71205647	71223887	FAM104A	protein_coding
ENSG00000133193	ENST00000581110	17	-1	71205705	71228533	FAM104A	protein_coding
ENSG00000133193	ENST00000579872	17	-1	71205714	71223839	FAM104A	protein_coding
ENSG00000133193	ENST00000583024	17	-1	71205744	71228459	FAM104A	protein_coding
ENSG00000141219	ENST00000255557	17	1	71228372	71241478	C17orf80	protein_coding
ENSG00000141219	ENST00000577615	17	1	71228604	71243669	C17orf80	protein_coding
ENSG00000141219	ENST00000585109	17	1	71228668	71231949	C17orf80	protein_coding
ENSG00000141219	ENST00000268942	17	1	71228776	71245013	C17orf80	protein_coding
ENSG00000141219	ENST00000359042	17	1	71228776	71245091	C17orf80	protein_coding
ENSG00000141219	ENST00000426147	17	1	71228801	71241483	C17orf80	protein_coding
ENSG00000141219	ENST00000582391	17	1	71228868	71232161	C17orf80	protein_coding
ENSG00000141219	ENST00000535032	17	1	71229359	71243666	C17orf80	protein_coding
