ENSG00000130538	ENST00000252835	22	-1	16448824	16449805	OR11H1	protein_coding
ENSG00000100348	ENST00000403313	22	-1	36863638	36877387	TXN2	protein_coding
ENSG00000100350	ENST00000397224	22	-1	36883237	36903148	FOXRED2	protein_coding
ENSG00000100350	ENST00000216187	22	-1	36884289	36903069	FOXRED2	protein_coding
ENSG00000100350	ENST00000366463	22	-1	36884646	36894444	FOXRED2	protein_coding
ENSG00000100350	ENST00000397223	22	-1	36886034	36902577	FOXRED2	protein_coding
ENSG00000100350	ENST00000423980	22	-1	36902211	36903090	FOXRED2	protein_coding
ENSG00000100353	ENST00000216190	22	-1	36906897	36925483	EIF3D	protein_coding
ENSG00000100353	ENST00000541106	22	-1	36906904	36925213	EIF3D	protein_coding
ENSG00000100353	ENST00000405442	22	-1	36906946	36924944	EIF3D	protein_coding
ENSG00000100353	ENST00000455547	22	-1	36914860	36925213	EIF3D	protein_coding
ENSG00000100353	ENST00000457241	22	-1	36916680	36925124	EIF3D	protein_coding
ENSG00000100353	ENST00000432675	22	-1	36919162	36925231	EIF3D	protein_coding
ENSG00000100353	ENST00000402116	22	-1	36919963	36924989	EIF3D	protein_coding
ENSG00000166862	ENST00000300105	22	-1	36959968	37099603	CACNG2	protein_coding
ENSG00000100360	ENST00000340630	22	-1	37154246	37172197	IFT27	protein_coding
ENSG00000100360	ENST00000453009	22	-1	37154247	37164074	IFT27	protein_coding
ENSG00000100360	ENST00000433985	22	-1	37154247	37172172	IFT27	protein_coding
ENSG00000100360	ENST00000417951	22	-1	37158977	37172147	IFT27	protein_coding
ENSG00000100360	ENST00000430701	22	-1	37159963	37172169	IFT27	protein_coding
ENSG00000100360	ENST00000440696	22	-1	37160040	37164598	IFT27	protein_coding
ENSG00000100362	ENST00000417718	22	-1	37196728	37213079	PVALB	protein_coding
ENSG00000100362	ENST00000216200	22	-1	37196728	37215523	PVALB	protein_coding
ENSG00000100362	ENST00000406910	22	-1	37196745	37213045	PVALB	protein_coding
ENSG00000100362	ENST00000404171	22	-1	37196811	37211435	PVALB	protein_coding
ENSG00000100362	ENST00000443735	22	-1	37209690	37213558	PVALB	protein_coding
ENSG00000100365	ENST00000447071	22	1	37257030	37271874	NCF4	protein_coding
ENSG00000100365	ENST00000248899	22	1	37257030	37274057	NCF4	protein_coding
ENSG00000100365	ENST00000397147	22	1	37257030	37274057	NCF4	protein_coding
ENSG00000100365	ENST00000415063	22	1	37268179	37273806	NCF4	protein_coding
ENSG00000100368	ENST00000403662	22	1	37309670	37336491	CSF2RB	protein_coding
ENSG00000100368	ENST00000262825	22	1	37309675	37336481	CSF2RB	protein_coding
ENSG00000100368	ENST00000406230	22	1	37318176	37334653	CSF2RB	protein_coding
ENSG00000100368	ENST00000421539	22	1	37318654	37326786	CSF2RB	protein_coding
ENSG00000100368	ENST00000536485	22	1	37319799	37334736	CSF2RB	protein_coding
ENSG00000185264	ENST00000442538	22	-1	37387163	37398297	TEX33	protein_coding
ENSG00000185264	ENST00000402860	22	-1	37387166	37403839	TEX33	protein_coding
ENSG00000185264	ENST00000405091	22	-1	37387166	37403882	TEX33	protein_coding
ENSG00000185264	ENST00000381821	22	-1	37387197	37403843	TEX33	protein_coding
ENSG00000128311	ENST00000403892	22	-1	37406900	37415508	TST	protein_coding
ENSG00000128311	ENST00000249042	22	-1	37406900	37415568	TST	protein_coding
ENSG00000128311	ENST00000438203	22	-1	37414402	37415681	TST	protein_coding
ENSG00000128309	ENST00000401419	22	1	37415676	37425842	MPST	protein_coding
ENSG00000128309	ENST00000397129	22	1	37415702	37425862	MPST	protein_coding
ENSG00000128309	ENST00000404802	22	1	37415737	37425835	MPST	protein_coding
ENSG00000128309	ENST00000341116	22	1	37415809	37425860	MPST	protein_coding
ENSG00000128309	ENST00000429360	22	1	37415809	37425863	MPST	protein_coding
ENSG00000128309	ENST00000404393	22	1	37415813	37425837	MPST	protein_coding
ENSG00000128309	ENST00000397225	22	1	37419078	37425862	MPST	protein_coding
ENSG00000100379	ENST00000402077	22	1	37447779	37459430	KCTD17	protein_coding
ENSG00000100379	ENST00000403888	22	1	37447779	37459430	KCTD17	protein_coding
ENSG00000100379	ENST00000456470	22	1	37447916	37459414	KCTD17	protein_coding
ENSG00000100379	ENST00000431531	22	1	37448210	37449235	KCTD17	protein_coding
ENSG00000187045	ENST00000381792	22	-1	37461476	37499693	TMPRSS6	protein_coding
ENSG00000187045	ENST00000346753	22	-1	37461479	37499696	TMPRSS6	protein_coding
ENSG00000187045	ENST00000406725	22	-1	37461479	37505449	TMPRSS6	protein_coding
ENSG00000187045	ENST00000406856	22	-1	37461479	37505603	TMPRSS6	protein_coding
ENSG00000187045	ENST00000429068	22	-1	37478890	37480865	TMPRSS6	protein_coding
ENSG00000187045	ENST00000442782	22	-1	37479980	37499696	TMPRSS6	protein_coding
ENSG00000187045	ENST00000423761	22	-1	37492110	37499558	TMPRSS6	protein_coding
ENSG00000100385	ENST00000216223	22	-1	37521878	37546030	IL2RB	protein_coding
ENSG00000100385	ENST00000453962	22	-1	37532405	37571094	IL2RB	protein_coding
ENSG00000100385	ENST00000429622	22	-1	37533725	37571094	IL2RB	protein_coding
ENSG00000100385	ENST00000445595	22	-1	37538490	37571094	IL2RB	protein_coding
ENSG00000133466	ENST00000397110	22	-1	37576207	37584326	C1QTNF6	protein_coding
ENSG00000133466	ENST00000337843	22	-1	37576207	37584329	C1QTNF6	protein_coding
ENSG00000133466	ENST00000255836	22	-1	37578130	37578845	C1QTNF6	protein_coding
ENSG00000183473	ENST00000328544	22	-1	37600278	37608362	SSTR3	protein_coding
ENSG00000183473	ENST00000402501	22	-1	37602520	37607005	SSTR3	protein_coding
ENSG00000128340	ENST00000249071	22	-1	37621301	37640310	RAC2	protein_coding
ENSG00000128340	ENST00000406508	22	-1	37621892	37640488	RAC2	protein_coding
ENSG00000128340	ENST00000405484	22	-1	37622713	37640472	RAC2	protein_coding
ENSG00000128340	ENST00000441619	22	-1	37622793	37640481	RAC2	protein_coding
ENSG00000128340	ENST00000401529	22	-1	37636845	37640288	RAC2	protein_coding
ENSG00000100055	ENST00000457992	22	1	37678068	37693723	CYTH4	protein_coding
ENSG00000100055	ENST00000248901	22	1	37678424	37711382	CYTH4	protein_coding
ENSG00000100055	ENST00000402997	22	1	37678516	37696214	CYTH4	protein_coding
ENSG00000100055	ENST00000405206	22	1	37678528	37696312	CYTH4	protein_coding
ENSG00000100055	ENST00000446506	22	1	37706009	37709679	CYTH4	protein_coding
ENSG00000166897	ENST00000402918	22	-1	37764000	37823505	ELFN2	protein_coding
ENSG00000100060	ENST00000416983	22	-1	37865101	37882425	MFNG	protein_coding
ENSG00000100060	ENST00000356998	22	-1	37865103	37882439	MFNG	protein_coding
ENSG00000100060	ENST00000454291	22	-1	37865551	37870602	MFNG	protein_coding
ENSG00000100060	ENST00000436341	22	-1	37870601	37877409	MFNG	protein_coding
ENSG00000100060	ENST00000442496	22	-1	37875450	37880667	MFNG	protein_coding
ENSG00000100060	ENST00000424765	22	-1	37876317	37882431	MFNG	protein_coding
ENSG00000100065	ENST00000403299	22	-1	37886400	37915549	CARD10	protein_coding
ENSG00000100065	ENST00000406271	22	-1	37886402	37905156	CARD10	protein_coding
ENSG00000100065	ENST00000251973	22	-1	37886402	37915247	CARD10	protein_coding
ENSG00000100065	ENST00000437756	22	-1	37888768	37908248	CARD10	protein_coding
ENSG00000100065	ENST00000433485	22	-1	37891908	37900087	CARD10	protein_coding
ENSG00000128283	ENST00000249014	22	1	37956454	37965412	CDC42EP1	protein_coding
ENSG00000128283	ENST00000430687	22	1	37956487	37962566	CDC42EP1	protein_coding
ENSG00000128283	ENST00000415670	22	1	37959661	37962537	CDC42EP1	protein_coding
ENSG00000128283	ENST00000434728	22	1	37960413	37962502	CDC42EP1	protein_coding
ENSG00000100079	ENST00000215886	22	-1	37966255	37976087	LGALS2	protein_coding
ENSG00000100079	ENST00000416480	22	-1	37967856	37978623	LGALS2	protein_coding
ENSG00000100083	ENST00000414350	22	1	38004481	38014127	GGA1	protein_coding
ENSG00000100083	ENST00000343632	22	1	38004482	38029571	GGA1	protein_coding
ENSG00000100083	ENST00000381756	22	1	38004732	38028718	GGA1	protein_coding
ENSG00000100083	ENST00000405147	22	1	38004841	38016051	GGA1	protein_coding
ENSG00000100083	ENST00000429218	22	1	38004842	38017638	GGA1	protein_coding
ENSG00000100083	ENST00000325180	22	1	38004852	38029571	GGA1	protein_coding
ENSG00000100083	ENST00000337437	22	1	38004853	38029570	GGA1	protein_coding
ENSG00000100083	ENST00000439161	22	1	38004942	38016339	GGA1	protein_coding
ENSG00000100083	ENST00000449944	22	1	38004955	38019571	GGA1	protein_coding
ENSG00000100083	ENST00000411501	22	1	38004967	38016282	GGA1	protein_coding
ENSG00000100083	ENST00000453208	22	1	38004984	38016823	GGA1	protein_coding
ENSG00000100083	ENST00000447515	22	1	38005047	38014553	GGA1	protein_coding
ENSG00000100083	ENST00000406772	22	1	38005047	38029570	GGA1	protein_coding
ENSG00000100083	ENST00000431745	22	1	38005067	38014522	GGA1	protein_coding
ENSG00000100083	ENST00000326597	22	1	38008543	38016274	GGA1	protein_coding
ENSG00000100083	ENST00000413251	22	1	38009977	38017639	GGA1	protein_coding
ENSG00000100083	ENST00000423024	22	1	38010140	38017639	GGA1	protein_coding
ENSG00000100092	ENST00000357436	22	1	38035482	38052124	SH3BP1	protein_coding
ENSG00000100092	ENST00000336738	22	1	38035684	38046135	SH3BP1	protein_coding
ENSG00000100092	ENST00000442465	22	1	38035702	38046621	SH3BP1	protein_coding
ENSG00000100092	ENST00000599616	22	1	38037471	38062939	SH3BP1	protein_coding
ENSG00000241360	ENST00000215904	22	1	38054734	38062941	PDXP	protein_coding
ENSG00000241360	ENST00000403251	22	1	38060918	38062939	PDXP	protein_coding
ENSG00000100097	ENST00000215909	22	1	38071615	38075813	LGALS1	protein_coding
ENSG00000100101	ENST00000359114	22	1	38082330	38089483	NOL12	protein_coding
ENSG00000100106	ENST00000406386	22	1	38093011	38172563	TRIOBP	protein_coding
ENSG00000100106	ENST00000407319	22	1	38142235	38156353	TRIOBP	protein_coding
ENSG00000100106	ENST00000403663	22	1	38142240	38170147	TRIOBP	protein_coding
ENSG00000100106	ENST00000428075	22	1	38142277	38154142	TRIOBP	protein_coding
ENSG00000100106	ENST00000418339	22	1	38147004	38153989	TRIOBP	protein_coding
ENSG00000100106	ENST00000452519	22	1	38147392	38151581	TRIOBP	protein_coding
ENSG00000100106	ENST00000417857	22	1	38147405	38154054	TRIOBP	protein_coding
ENSG00000189060	ENST00000340857	22	1	38201114	38203442	H1F0	protein_coding
ENSG00000100116	ENST00000323205	22	1	38203912	38213183	GCAT	protein_coding
ENSG00000100116	ENST00000248924	22	1	38203919	38212904	GCAT	protein_coding
ENSG00000100116	ENST00000445195	22	1	38203923	38209307	GCAT	protein_coding
ENSG00000100116	ENST00000451984	22	1	38204021	38209616	GCAT	protein_coding
ENSG00000128310	ENST00000249041	22	1	38219389	38221502	GALR3	protein_coding
ENSG00000100124	ENST00000215941	22	-1	38226862	38240438	ANKRD54	protein_coding
ENSG00000100124	ENST00000406423	22	-1	38227832	38239889	ANKRD54	protein_coding
ENSG00000100124	ENST00000609454	22	-1	38227867	38245334	ANKRD54	protein_coding
ENSG00000100124	ENST00000411961	22	-1	38227942	38240328	ANKRD54	protein_coding
ENSG00000100124	ENST00000458278	22	-1	38227977	38240013	ANKRD54	protein_coding
ENSG00000100124	ENST00000424350	22	-1	38229016	38239889	ANKRD54	protein_coding
ENSG00000100124	ENST00000434930	22	-1	38229048	38240330	ANKRD54	protein_coding
ENSG00000100129	ENST00000412331	22	1	38244875	38285414	EIF3L	protein_coding
ENSG00000100129	ENST00000381683	22	1	38245424	38284486	EIF3L	protein_coding
ENSG00000100129	ENST00000414316	22	1	38245427	38259040	EIF3L	protein_coding
ENSG00000100129	ENST00000406934	22	1	38245488	38284637	EIF3L	protein_coding
ENSG00000100129	ENST00000451427	22	1	38245627	38259295	EIF3L	protein_coding
ENSG00000100129	ENST00000450376	22	1	38274068	38284638	EIF3L	protein_coding
ENSG00000100139	ENST00000445494	22	1	38301664	38318293	MICALL1	protein_coding
ENSG00000100139	ENST00000215957	22	1	38302304	38338829	MICALL1	protein_coding
ENSG00000100139	ENST00000454685	22	1	38321854	38333160	MICALL1	protein_coding
ENSG00000100139	ENST00000424008	22	1	38328602	38337194	MICALL1	protein_coding
ENSG00000128346	ENST00000403305	22	-1	38339528	38349654	C22orf23	protein_coding
ENSG00000128346	ENST00000249079	22	-1	38339533	38349603	C22orf23	protein_coding
ENSG00000128346	ENST00000403026	22	-1	38340132	38349676	C22orf23	protein_coding
ENSG00000128346	ENST00000418863	22	-1	38340520	38349608	C22orf23	protein_coding
ENSG00000128346	ENST00000422191	22	-1	38341168	38349552	C22orf23	protein_coding
ENSG00000100142	ENST00000442738	22	1	38349670	38365319	POLR2F	protein_coding
ENSG00000100142	ENST00000460648	22	1	38349704	38363383	POLR2F	protein_coding
ENSG00000100142	ENST00000407936	22	1	38349704	38437113	POLR2F	protein_coding
ENSG00000100142	ENST00000488684	22	1	38349706	38363300	POLR2F	protein_coding
ENSG00000100142	ENST00000492213	22	1	38349706	38363701	POLR2F	protein_coding
ENSG00000100142	ENST00000606538	22	1	38349718	38363567	POLR2F	protein_coding
ENSG00000100142	ENST00000405557	22	1	38349718	38421775	POLR2F	protein_coding
ENSG00000100142	ENST00000470701	22	1	38349734	38363808	POLR2F	protein_coding
ENSG00000100146	ENST00000446929	22	-1	38366693	38379421	SOX10	protein_coding
ENSG00000100146	ENST00000396884	22	-1	38368307	38380544	SOX10	protein_coding
ENSG00000100146	ENST00000360880	22	-1	38368307	38383429	SOX10	protein_coding
ENSG00000100146	ENST00000427770	22	-1	38373930	38380353	SOX10	protein_coding
ENSG00000100142	ENST00000333418	22	1	38382200	38422692	POLR2F	protein_coding
ENSG00000100142	ENST00000427034	22	1	38382206	38422644	POLR2F	protein_coding
ENSG00000100151	ENST00000445628	22	1	38452318	38455313	PICK1	protein_coding
ENSG00000100151	ENST00000404072	22	1	38453207	38471708	PICK1	protein_coding
ENSG00000100151	ENST00000424694	22	1	38453235	38468615	PICK1	protein_coding
ENSG00000100151	ENST00000437453	22	1	38453402	38464121	PICK1	protein_coding
ENSG00000100151	ENST00000356976	22	1	38453414	38471708	PICK1	protein_coding
ENSG00000100151	ENST00000435166	22	1	38453660	38465092	PICK1	protein_coding
ENSG00000100156	ENST00000320521	22	-1	38474141	38479149	SLC16A8	protein_coding
ENSG00000100156	ENST00000427592	22	-1	38477962	38480100	SLC16A8	protein_coding
ENSG00000128298	ENST00000381669	22	-1	38480896	38506677	BAIAP2L2	protein_coding
ENSG00000128298	ENST00000428572	22	-1	38481172	38484945	BAIAP2L2	protein_coding
ENSG00000128298	ENST00000332536	22	-1	38489921	38506676	BAIAP2L2	protein_coding
ENSG00000184381	ENST00000332509	22	-1	38507502	38577809	PLA2G6	protein_coding
ENSG00000184381	ENST00000335539	22	-1	38507503	38577761	PLA2G6	protein_coding
ENSG00000184381	ENST00000402064	22	-1	38507507	38577836	PLA2G6	protein_coding
ENSG00000184381	ENST00000452794	22	-1	38523003	38528884	PLA2G6	protein_coding
ENSG00000184381	ENST00000427114	22	-1	38524350	38541471	PLA2G6	protein_coding
ENSG00000184381	ENST00000427453	22	-1	38525525	38536040	PLA2G6	protein_coding
ENSG00000184381	ENST00000452542	22	-1	38525548	38539221	PLA2G6	protein_coding
ENSG00000184381	ENST00000498338	22	-1	38530995	38539501	PLA2G6	protein_coding
ENSG00000184381	ENST00000430886	22	-1	38536072	38577787	PLA2G6	protein_coding
ENSG00000184381	ENST00000436218	22	-1	38536142	38577837	PLA2G6	protein_coding
ENSG00000184381	ENST00000447598	22	-1	38541500	38577815	PLA2G6	protein_coding
ENSG00000184381	ENST00000435484	22	-1	38541599	38577835	PLA2G6	protein_coding
ENSG00000184381	ENST00000417303	22	-1	38541613	38588107	PLA2G6	protein_coding
ENSG00000184381	ENST00000455341	22	-1	38541631	38576411	PLA2G6	protein_coding
ENSG00000184381	ENST00000594306	22	-1	38565282	38601697	PLA2G6	protein_coding
ENSG00000185022	ENST00000338483	22	1	38597889	38612518	MAFF	protein_coding
ENSG00000185022	ENST00000538320	22	1	38597939	38612510	MAFF	protein_coding
ENSG00000185022	ENST00000538999	22	1	38597939	38612510	MAFF	protein_coding
ENSG00000185022	ENST00000441709	22	1	38598003	38610757	MAFF	protein_coding
ENSG00000185022	ENST00000417948	22	1	38598803	38610767	MAFF	protein_coding
ENSG00000185022	ENST00000426621	22	1	38599027	38612510	MAFF	protein_coding
ENSG00000185022	ENST00000407965	22	1	38609542	38612512	MAFF	protein_coding
ENSG00000198792	ENST00000361906	22	-1	38615298	38669040	TMEM184B	protein_coding
ENSG00000198792	ENST00000361684	22	-1	38615331	38668670	TMEM184B	protein_coding
ENSG00000198792	ENST00000403210	22	-1	38622786	38642744	TMEM184B	protein_coding
ENSG00000213923	ENST00000359867	22	-1	38686697	38714089	CSNK1E	protein_coding
ENSG00000213923	ENST00000396832	22	-1	38686698	38713413	CSNK1E	protein_coding
ENSG00000213923	ENST00000400206	22	-1	38687373	38794527	CSNK1E	protein_coding
ENSG00000213923	ENST00000366216	22	-1	38687936	38690533	CSNK1E	protein_coding
ENSG00000213923	ENST00000431632	22	-1	38688320	38694857	CSNK1E	protein_coding
ENSG00000213923	ENST00000403904	22	-1	38689256	38713444	CSNK1E	protein_coding
ENSG00000213923	ENST00000413574	22	-1	38692211	38713416	CSNK1E	protein_coding
ENSG00000213923	ENST00000405675	22	-1	38692212	38713444	CSNK1E	protein_coding
ENSG00000213923	ENST00000451964	22	-1	38694035	38699014	CSNK1E	protein_coding
ENSG00000213923	ENST00000430335	22	-1	38695961	38712978	CSNK1E	protein_coding
ENSG00000168135	ENST00000303592	22	-1	38822332	38851205	KCNJ4	protein_coding
ENSG00000100196	ENST00000216014	22	1	38864067	38879452	KDELR3	protein_coding
ENSG00000100196	ENST00000409006	22	1	38864083	38877640	KDELR3	protein_coding
ENSG00000100201	ENST00000396821	22	-1	38879445	38902342	DDX17	protein_coding
ENSG00000100201	ENST00000444597	22	-1	38879469	38884535	DDX17	protein_coding
ENSG00000100201	ENST00000381633	22	-1	38879469	38902345	DDX17	protein_coding
ENSG00000100201	ENST00000403230	22	-1	38881883	38902317	DDX17	protein_coding
ENSG00000100206	ENST00000216024	22	-1	38914954	38966291	DMC1	protein_coding
ENSG00000100206	ENST00000428462	22	-1	38915980	38964414	DMC1	protein_coding
ENSG00000100206	ENST00000439567	22	-1	38934300	38966136	DMC1	protein_coding
ENSG00000100206	ENST00000415483	22	-1	38948676	38964414	DMC1	protein_coding
ENSG00000184949	ENST00000535113	22	-1	38974125	39052634	FAM227A	protein_coding
ENSG00000184949	ENST00000355830	22	-1	38978174	39052308	FAM227A	protein_coding
ENSG00000184949	ENST00000406767	22	-1	38978354	39052634	FAM227A	protein_coding
ENSG00000100211	ENST00000411557	22	1	39052645	39066994	CBY1	protein_coding
ENSG00000100211	ENST00000396811	22	1	39052656	39069851	CBY1	protein_coding
ENSG00000100211	ENST00000216029	22	1	39052660	39069859	CBY1	protein_coding
ENSG00000100211	ENST00000416285	22	1	39052681	39067193	CBY1	protein_coding
ENSG00000100216	ENST00000216034	22	1	39077953	39080818	TOMM22	protein_coding
ENSG00000100221	ENST00000216039	22	-1	39081548	39096672	JOSD1	protein_coding
ENSG00000100221	ENST00000545590	22	-1	39083723	39095975	JOSD1	protein_coding
ENSG00000100221	ENST00000427389	22	-1	39085079	39097035	JOSD1	protein_coding
ENSG00000100221	ENST00000412832	22	-1	39085301	39096945	JOSD1	protein_coding
ENSG00000100221	ENST00000417712	22	-1	39095806	39097561	JOSD1	protein_coding
ENSG00000100221	ENST00000456626	22	-1	39095808	39096935	JOSD1	protein_coding
ENSG00000100226	ENST00000216044	22	1	39101728	39129592	GTPBP1	protein_coding
ENSG00000100226	ENST00000484657	22	1	39101747	39112872	GTPBP1	protein_coding
ENSG00000100226	ENST00000488787	22	1	39102516	39112674	GTPBP1	protein_coding
ENSG00000100226	ENST00000470836	22	1	39102525	39111967	GTPBP1	protein_coding
ENSG00000100226	ENST00000458073	22	1	39122311	39134304	GTPBP1	protein_coding
ENSG00000100226	ENST00000489527	22	1	39130330	39134300	GTPBP1	protein_coding
ENSG00000100242	ENST00000405510	22	-1	39130730	39151533	SUN2	protein_coding
ENSG00000100242	ENST00000216064	22	-1	39130735	39151947	SUN2	protein_coding
ENSG00000100242	ENST00000405018	22	-1	39130741	39152004	SUN2	protein_coding
ENSG00000100242	ENST00000406622	22	-1	39131914	39190148	SUN2	protein_coding
ENSG00000100242	ENST00000411587	22	-1	39131958	39150956	SUN2	protein_coding
ENSG00000100242	ENST00000455125	22	-1	39133765	39135428	SUN2	protein_coding
ENSG00000100242	ENST00000430185	22	-1	39141080	39146319	SUN2	protein_coding
ENSG00000100242	ENST00000438058	22	-1	39141692	39152005	SUN2	protein_coding
ENSG00000100242	ENST00000456894	22	-1	39145770	39150998	SUN2	protein_coding
ENSG00000100242	ENST00000420859	22	-1	39146230	39150956	SUN2	protein_coding
ENSG00000100242	ENST00000452294	22	-1	39146893	39150987	SUN2	protein_coding
ENSG00000100242	ENST00000433561	22	-1	39146997	39151639	SUN2	protein_coding
ENSG00000100242	ENST00000417332	22	-1	39147012	39150780	SUN2	protein_coding
ENSG00000100242	ENST00000439339	22	-1	39147025	39151434	SUN2	protein_coding
ENSG00000100246	ENST00000216068	22	-1	39174513	39190178	DNAL4	protein_coding
ENSG00000100246	ENST00000406199	22	-1	39176723	39190203	DNAL4	protein_coding
ENSG00000221890	ENST00000333039	22	-1	39214457	39239987	NPTXR	protein_coding
ENSG00000183741	ENST00000407418	22	-1	39257455	39268319	CBX6	protein_coding
ENSG00000183741	ENST00000216083	22	-1	39260234	39268221	CBX6	protein_coding
ENSG00000128383	ENST00000402255	22	1	39348756	39359188	APOBEC3A	protein_coding
ENSG00000128383	ENST00000249116	22	1	39353527	39359188	APOBEC3A	protein_coding
ENSG00000179750	ENST00000407298	22	1	39378352	39388551	APOBEC3B	protein_coding
ENSG00000179750	ENST00000402182	22	1	39378404	39388809	APOBEC3B	protein_coding
ENSG00000179750	ENST00000333467	22	1	39378414	39388789	APOBEC3B	protein_coding
ENSG00000244509	ENST00000361441	22	1	39410088	39416357	APOBEC3C	protein_coding
ENSG00000243811	ENST00000381568	22	1	39410368	39428321	APOBEC3D	protein_coding
ENSG00000243811	ENST00000216099	22	1	39417118	39429281	APOBEC3D	protein_coding
ENSG00000243811	ENST00000427494	22	1	39417457	39428372	APOBEC3D	protein_coding
ENSG00000128394	ENST00000308521	22	1	39436609	39449915	APOBEC3F	protein_coding
ENSG00000128394	ENST00000381565	22	1	39436862	39440428	APOBEC3F	protein_coding
ENSG00000239713	ENST00000452957	22	1	39436924	39483735	APOBEC3G	protein_coding
ENSG00000239713	ENST00000407997	22	1	39473010	39483748	APOBEC3G	protein_coding
ENSG00000100298	ENST00000421988	22	1	39493229	39498610	APOBEC3H	protein_coding
ENSG00000100298	ENST00000442487	22	1	39493229	39500070	APOBEC3H	protein_coding
ENSG00000100298	ENST00000348946	22	1	39493229	39500072	APOBEC3H	protein_coding
ENSG00000100298	ENST00000401756	22	1	39493280	39500003	APOBEC3H	protein_coding
ENSG00000100307	ENST00000216133	22	-1	39526777	39548655	CBX7	protein_coding
ENSG00000100307	ENST00000401405	22	-1	39529589	39548449	CBX7	protein_coding
ENSG00000100307	ENST00000434260	22	-1	39530574	39548557	CBX7	protein_coding
ENSG00000100311	ENST00000331163	22	-1	39619364	39640756	PDGFB	protein_coding
ENSG00000100311	ENST00000381551	22	-1	39620940	39636914	PDGFB	protein_coding
ENSG00000100311	ENST00000455790	22	-1	39626164	39639021	PDGFB	protein_coding
ENSG00000100311	ENST00000440375	22	-1	39626189	39637135	PDGFB	protein_coding
ENSG00000214854	ENST00000456974	22	-1	39656865	39657063	AL031590.1	protein_coding
ENSG00000100316	ENST00000401609	22	-1	39708887	39714619	RPL3	protein_coding
ENSG00000100316	ENST00000216146	22	-1	39708889	39715776	RPL3	protein_coding
ENSG00000100316	ENST00000402527	22	-1	39709712	39715628	RPL3	protein_coding
ENSG00000100316	ENST00000453303	22	-1	39710705	39715116	RPL3	protein_coding
ENSG00000100316	ENST00000427905	22	-1	39711374	39715600	RPL3	protein_coding
ENSG00000100321	ENST00000318801	22	1	39745930	39774386	SYNGR1	protein_coding
ENSG00000100321	ENST00000216155	22	1	39745954	39772038	SYNGR1	protein_coding
ENSG00000100321	ENST00000406293	22	1	39745996	39773080	SYNGR1	protein_coding
ENSG00000100321	ENST00000328933	22	1	39746001	39781593	SYNGR1	protein_coding
ENSG00000100321	ENST00000381535	22	1	39760175	39774386	SYNGR1	protein_coding
ENSG00000100324	ENST00000216160	22	1	39795746	39827887	TAB1	protein_coding
ENSG00000100324	ENST00000331454	22	1	39795789	39832828	TAB1	protein_coding
ENSG00000128268	ENST00000341184	22	1	39853349	39888199	MGAT3	protein_coding
ENSG00000128268	ENST00000429402	22	1	39868793	39883835	MGAT3	protein_coding
ENSG00000128268	ENST00000418314	22	1	39873518	39883593	MGAT3	protein_coding
ENSG00000100335	ENST00000402881	22	1	39896105	39911713	MIEF1	protein_coding
ENSG00000100335	ENST00000325301	22	1	39898358	39914137	MIEF1	protein_coding
ENSG00000100335	ENST00000404569	22	1	39898382	39912183	MIEF1	protein_coding
ENSG00000100335	ENST00000434364	22	1	39898400	39907427	MIEF1	protein_coding
ENSG00000128272	ENST00000404241	22	1	39915700	39918688	ATF4	protein_coding
ENSG00000128272	ENST00000337304	22	1	39916569	39918688	ATF4	protein_coding
ENSG00000128272	ENST00000396680	22	1	39916569	39918691	ATF4	protein_coding
ENSG00000187051	ENST00000334678	22	-1	39925098	39928860	RPS19BP1	protein_coding
ENSG00000100346	ENST00000407673	22	1	39966758	40080533	CACNA1I	protein_coding
ENSG00000100346	ENST00000401624	22	1	39966758	40081216	CACNA1I	protein_coding
ENSG00000100346	ENST00000336649	22	1	39966758	40085735	CACNA1I	protein_coding
ENSG00000100346	ENST00000400164	22	1	39966758	40085735	CACNA1I	protein_coding
ENSG00000100346	ENST00000404898	22	1	39966758	40085735	CACNA1I	protein_coding
ENSG00000100346	ENST00000402142	22	1	39966758	40085742	CACNA1I	protein_coding
ENSG00000176177	ENST00000325157	22	-1	40139049	40289794	ENTHD1	protein_coding
ENSG00000100351	ENST00000543252	22	1	40297086	40367088	GRAP2	protein_coding
ENSG00000100351	ENST00000344138	22	1	40297086	40369725	GRAP2	protein_coding
ENSG00000100351	ENST00000540310	22	1	40297113	40367442	GRAP2	protein_coding
ENSG00000100351	ENST00000420971	22	1	40322595	40356179	GRAP2	protein_coding
ENSG00000100351	ENST00000544756	22	1	40322610	40367350	GRAP2	protein_coding
ENSG00000100351	ENST00000399090	22	1	40322641	40367283	GRAP2	protein_coding
ENSG00000100351	ENST00000407075	22	1	40342821	40367109	GRAP2	protein_coding
ENSG00000133477	ENST00000333407	22	1	40390953	40439533	FAM83F	protein_coding
ENSG00000133477	ENST00000473717	22	1	40405692	40426035	FAM83F	protein_coding
ENSG00000100354	ENST00000441751	22	1	40440821	40552186	TNRC6B	protein_coding
ENSG00000100354	ENST00000301923	22	1	40440821	40731811	TNRC6B	protein_coding
ENSG00000100354	ENST00000402203	22	1	40441478	40719364	TNRC6B	protein_coding
ENSG00000100354	ENST00000454349	22	1	40573929	40731811	TNRC6B	protein_coding
ENSG00000100354	ENST00000335727	22	1	40573946	40731812	TNRC6B	protein_coding
ENSG00000100354	ENST00000446273	22	1	40661007	40717803	TNRC6B	protein_coding
