ENSG00000184731	ENST00000327669	2	-1	38814	46385	FAM110C	protein_coding
ENSG00000183671	ENST00000447845	2	-1	207041560	207078162	GPR1	protein_coding
ENSG00000183671	ENST00000439932	2	-1	207041724	207078468	GPR1	protein_coding
ENSG00000183671	ENST00000411719	2	-1	207041751	207082771	GPR1	protein_coding
ENSG00000183671	ENST00000458440	2	-1	207041915	207082624	GPR1	protein_coding
ENSG00000204186	ENST00000374423	2	1	207139387	207179148	ZDBF2	protein_coding
ENSG00000269633	ENST00000598562	2	1	207220463	207220843	AC017081.1	protein_coding
ENSG00000114948	ENST00000264377	2	1	207308263	207485851	ADAM23	protein_coding
ENSG00000114948	ENST00000374416	2	1	207308539	207482879	ADAM23	protein_coding
ENSG00000114948	ENST00000374415	2	1	207308591	207482566	ADAM23	protein_coding
ENSG00000114948	ENST00000444281	2	1	207459559	207482579	ADAM23	protein_coding
ENSG00000232125	ENST00000452335	2	-1	207516345	207583120	DYTN	protein_coding
ENSG00000138400	ENST00000374412	2	-1	207602487	207630271	MDH1B	protein_coding
ENSG00000138400	ENST00000449792	2	-1	207602949	207630050	MDH1B	protein_coding
ENSG00000138400	ENST00000454776	2	-1	207602981	207630010	MDH1B	protein_coding
ENSG00000138400	ENST00000392214	2	-1	207606024	207630271	MDH1B	protein_coding
ENSG00000118246	ENST00000236980	2	1	207630081	207657233	FASTKD2	protein_coding
ENSG00000118246	ENST00000418289	2	1	207630089	207631789	FASTKD2	protein_coding
ENSG00000118246	ENST00000402774	2	1	207630156	207656613	FASTKD2	protein_coding
ENSG00000118246	ENST00000403094	2	1	207630330	207656530	FASTKD2	protein_coding
ENSG00000144410	ENST00000272852	2	1	207804278	207834198	CPO	protein_coding
ENSG00000118263	ENST00000309446	2	-1	207938861	208030669	KLF7	protein_coding
ENSG00000118263	ENST00000421199	2	-1	207943814	208031970	KLF7	protein_coding
ENSG00000118263	ENST00000423015	2	-1	207945085	208031571	KLF7	protein_coding
ENSG00000118263	ENST00000412414	2	-1	207945543	207998848	KLF7	protein_coding
ENSG00000118263	ENST00000458272	2	-1	207945740	208030295	KLF7	protein_coding
ENSG00000118263	ENST00000435602	2	-1	207988622	207998861	KLF7	protein_coding
ENSG00000118263	ENST00000426163	2	-1	207988893	208030910	KLF7	protein_coding
ENSG00000118263	ENST00000457962	2	-1	207989049	208031991	KLF7	protein_coding
ENSG00000118260	ENST00000430624	2	1	208394461	208462513	CREB1	protein_coding
ENSG00000118260	ENST00000432329	2	1	208394616	208468155	CREB1	protein_coding
ENSG00000118260	ENST00000353267	2	1	208394636	208468155	CREB1	protein_coding
ENSG00000118260	ENST00000445803	2	1	208394647	208435045	CREB1	protein_coding
ENSG00000118260	ENST00000421139	2	1	208394664	208442355	CREB1	protein_coding
ENSG00000118260	ENST00000536726	2	1	208394794	208441649	CREB1	protein_coding
ENSG00000118260	ENST00000374397	2	1	208394824	208462675	CREB1	protein_coding
ENSG00000118260	ENST00000452474	2	1	208394828	208432280	CREB1	protein_coding
ENSG00000118260	ENST00000414681	2	1	208414985	208425072	CREB1	protein_coding
ENSG00000118260	ENST00000539789	2	1	208423846	208441924	CREB1	protein_coding
ENSG00000118260	ENST00000448277	2	1	208423912	208461673	CREB1	protein_coding
ENSG00000118260	ENST00000457101	2	1	208423950	208435012	CREB1	protein_coding
ENSG00000118260	ENST00000455757	2	1	208440010	208442789	CREB1	protein_coding
ENSG00000144401	ENST00000432416	2	-1	208445355	208489845	METTL21A	protein_coding
ENSG00000144401	ENST00000458426	2	-1	208446077	208490055	METTL21A	protein_coding
ENSG00000144401	ENST00000425132	2	-1	208446419	208490103	METTL21A	protein_coding
ENSG00000144401	ENST00000411432	2	-1	208473839	208489973	METTL21A	protein_coding
ENSG00000144401	ENST00000448007	2	-1	208476828	208489707	METTL21A	protein_coding
ENSG00000144401	ENST00000272839	2	-1	208477447	208489275	METTL21A	protein_coding
ENSG00000144401	ENST00000448823	2	-1	208477451	208489104	METTL21A	protein_coding
ENSG00000144401	ENST00000406927	2	-1	208477467	208490102	METTL21A	protein_coding
ENSG00000144401	ENST00000426075	2	-1	208477567	208489290	METTL21A	protein_coding
ENSG00000144401	ENST00000442521	2	-1	208477704	208490651	METTL21A	protein_coding
ENSG00000163249	ENST00000392209	2	1	208576264	208619189	CCNYL1	protein_coding
ENSG00000163249	ENST00000420822	2	1	208576372	208579548	CCNYL1	protein_coding
ENSG00000163249	ENST00000295414	2	1	208576410	208620898	CCNYL1	protein_coding
ENSG00000163249	ENST00000339882	2	1	208576475	208619968	CCNYL1	protein_coding
ENSG00000163249	ENST00000420321	2	1	208606998	208626563	CCNYL1	protein_coding
ENSG00000163251	ENST00000295417	2	-1	208627310	208634287	FZD5	protein_coding
ENSG00000178385	ENST00000427836	2	-1	208693027	208890284	PLEKHM3	protein_coding
ENSG00000178385	ENST00000447645	2	-1	208715962	208842174	PLEKHM3	protein_coding
ENSG00000178385	ENST00000389247	2	-1	208717514	208890284	PLEKHM3	protein_coding
ENSG00000178385	ENST00000457206	2	-1	208764765	208890222	PLEKHM3	protein_coding
ENSG00000118231	ENST00000264376	2	-1	208986331	208989225	CRYGD	protein_coding
ENSG00000163254	ENST00000282141	2	-1	208992861	208994554	CRYGC	protein_coding
ENSG00000182187	ENST00000260988	2	-1	209007297	209010892	CRYGB	protein_coding
ENSG00000168582	ENST00000304502	2	-1	209025464	209028300	CRYGA	protein_coding
ENSG00000188674	ENST00000451342	2	-1	209030067	209046010	C2orf80	protein_coding
ENSG00000188674	ENST00000341287	2	-1	209030071	209054797	C2orf80	protein_coding
ENSG00000188674	ENST00000451346	2	-1	209030079	209054748	C2orf80	protein_coding
ENSG00000188674	ENST00000428015	2	-1	209030100	209047748	C2orf80	protein_coding
ENSG00000188674	ENST00000453017	2	-1	209030202	209051728	C2orf80	protein_coding
ENSG00000188674	ENST00000423952	2	-1	209035730	209051740	C2orf80	protein_coding
ENSG00000188674	ENST00000449053	2	-1	209047696	209054709	C2orf80	protein_coding
ENSG00000138413	ENST00000345146	2	-1	209100951	209119857	IDH1	protein_coding
ENSG00000138413	ENST00000446179	2	-1	209100956	209119182	IDH1	protein_coding
ENSG00000138413	ENST00000415913	2	-1	209100989	209119046	IDH1	protein_coding
ENSG00000138413	ENST00000415282	2	-1	209110091	209119063	IDH1	protein_coding
ENSG00000138413	ENST00000417583	2	-1	209113286	209120522	IDH1	protein_coding
ENSG00000138413	ENST00000451391	2	-1	209113321	209130798	IDH1	protein_coding
ENSG00000115020	ENST00000392202	2	1	209130991	209170273	PIKFYVE	protein_coding
ENSG00000115020	ENST00000264380	2	1	209130991	209223475	PIKFYVE	protein_coding
ENSG00000115020	ENST00000308862	2	1	209131002	209169852	PIKFYVE	protein_coding
ENSG00000115020	ENST00000407449	2	1	209131002	209169852	PIKFYVE	protein_coding
ENSG00000115020	ENST00000422495	2	1	209131081	209150524	PIKFYVE	protein_coding
ENSG00000115020	ENST00000452564	2	1	209131087	209200580	PIKFYVE	protein_coding
ENSG00000144407	ENST00000272847	2	1	209271556	209359231	PTH2R	protein_coding
ENSG00000078018	ENST00000199940	2	1	210288782	210595242	MAP2	protein_coding
ENSG00000078018	ENST00000392193	2	1	210444039	210543352	MAP2	protein_coding
ENSG00000078018	ENST00000360351	2	1	210444145	210598842	MAP2	protein_coding
ENSG00000078018	ENST00000361559	2	1	210444155	210595247	MAP2	protein_coding
ENSG00000078018	ENST00000445941	2	1	210444333	210558349	MAP2	protein_coding
ENSG00000078018	ENST00000392194	2	1	210444765	210598842	MAP2	protein_coding
ENSG00000078018	ENST00000447185	2	1	210517895	210595121	MAP2	protein_coding
ENSG00000078018	ENST00000452717	2	1	210518117	210570414	MAP2	protein_coding
ENSG00000144406	ENST00000439458	2	1	210636717	210864024	UNC80	protein_coding
ENSG00000144406	ENST00000272845	2	1	210636763	210864020	UNC80	protein_coding
ENSG00000144406	ENST00000333907	2	1	210824247	210847657	UNC80	protein_coding
ENSG00000144406	ENST00000539183	2	1	210826022	210847495	UNC80	protein_coding
ENSG00000197713	ENST00000359429	2	1	210867289	210886300	RPE	protein_coding
ENSG00000197713	ENST00000436630	2	1	210867308	210884824	RPE	protein_coding
ENSG00000197713	ENST00000408981	2	1	210867348	210884509	RPE	protein_coding
ENSG00000197713	ENST00000454822	2	1	210867352	210885950	RPE	protein_coding
ENSG00000197713	ENST00000429921	2	1	210867352	210886300	RPE	protein_coding
ENSG00000197713	ENST00000453724	2	1	210867358	210881321	RPE	protein_coding
ENSG00000197713	ENST00000540255	2	1	210867362	210885234	RPE	protein_coding
ENSG00000197713	ENST00000438265	2	1	210867363	210882540	RPE	protein_coding
ENSG00000197713	ENST00000429907	2	1	210867366	210884664	RPE	protein_coding
ENSG00000197713	ENST00000441588	2	1	210867367	210882245	RPE	protein_coding
ENSG00000197713	ENST00000445268	2	1	210867367	210884459	RPE	protein_coding
ENSG00000197713	ENST00000452025	2	1	210867367	210884490	RPE	protein_coding
ENSG00000197713	ENST00000438204	2	1	210867367	210884685	RPE	protein_coding
ENSG00000197713	ENST00000411934	2	1	210867380	210884685	RPE	protein_coding
ENSG00000197713	ENST00000435437	2	1	210867381	210884685	RPE	protein_coding
ENSG00000197713	ENST00000354506	2	1	210867386	210886267	RPE	protein_coding
ENSG00000144445	ENST00000281772	2	-1	210886147	211036107	KANSL1L	protein_coding
ENSG00000144445	ENST00000418791	2	-1	210887157	211036051	KANSL1L	protein_coding
ENSG00000144445	ENST00000457374	2	-1	210905047	211020026	KANSL1L	protein_coding
ENSG00000144445	ENST00000452086	2	-1	210905047	211036051	KANSL1L	protein_coding
ENSG00000144445	ENST00000428655	2	-1	210908157	211018389	KANSL1L	protein_coding
ENSG00000144445	ENST00000438563	2	-1	210962573	211018327	KANSL1L	protein_coding
ENSG00000144445	ENST00000415553	2	-1	210968744	211018462	KANSL1L	protein_coding
ENSG00000115361	ENST00000233710	2	-1	211052663	211090215	ACADL	protein_coding
ENSG00000168530	ENST00000341685	2	-1	211154874	211168353	MYL1	protein_coding
ENSG00000168530	ENST00000352451	2	-1	211154874	211179914	MYL1	protein_coding
ENSG00000115365	ENST00000443314	2	-1	211295973	211341463	LANCL1	protein_coding
ENSG00000115365	ENST00000441020	2	-1	211295973	211341481	LANCL1	protein_coding
ENSG00000115365	ENST00000450366	2	-1	211295973	211341491	LANCL1	protein_coding
ENSG00000115365	ENST00000233714	2	-1	211298839	211341429	LANCL1	protein_coding
ENSG00000115365	ENST00000431941	2	-1	211299211	211341499	LANCL1	protein_coding
ENSG00000115365	ENST00000412863	2	-1	211299245	211305469	LANCL1	protein_coding
ENSG00000115365	ENST00000448951	2	-1	211305423	211342376	LANCL1	protein_coding
ENSG00000021826	ENST00000417946	2	1	211342406	211441198	CPS1	protein_coding
ENSG00000021826	ENST00000518043	2	1	211342406	211441198	CPS1	protein_coding
ENSG00000021826	ENST00000523702	2	1	211342414	211442217	CPS1	protein_coding
ENSG00000021826	ENST00000430249	2	1	211342433	211543831	CPS1	protein_coding
ENSG00000021826	ENST00000233072	2	1	211421262	211543831	CPS1	protein_coding
ENSG00000021826	ENST00000451903	2	1	211458090	211543831	CPS1	protein_coding
ENSG00000178568	ENST00000342788	2	-1	212240446	213403565	ERBB4	protein_coding
ENSG00000178568	ENST00000436443	2	-1	212240446	213403565	ERBB4	protein_coding
ENSG00000178568	ENST00000402597	2	-1	212248340	213403254	ERBB4	protein_coding
ENSG00000178568	ENST00000260943	2	-1	212483978	213403253	ERBB4	protein_coding
ENSG00000178568	ENST00000435846	2	-1	212615424	213293971	ERBB4	protein_coding
ENSG00000030419	ENST00000457361	2	-1	213864429	214015058	IKZF2	protein_coding
ENSG00000030419	ENST00000342002	2	-1	213870087	214015058	IKZF2	protein_coding
ENSG00000030419	ENST00000434687	2	-1	213870087	214016327	IKZF2	protein_coding
ENSG00000030419	ENST00000374319	2	-1	213871896	214016327	IKZF2	protein_coding
ENSG00000030419	ENST00000374327	2	-1	213872084	214013353	IKZF2	protein_coding
ENSG00000030419	ENST00000413091	2	-1	213872084	214013353	IKZF2	protein_coding
ENSG00000030419	ENST00000421754	2	-1	213872084	214013353	IKZF2	protein_coding
ENSG00000030419	ENST00000451136	2	-1	213872084	214013353	IKZF2	protein_coding
ENSG00000030419	ENST00000433134	2	-1	213914574	214015132	IKZF2	protein_coding
ENSG00000030419	ENST00000452786	2	-1	213921713	214017151	IKZF2	protein_coding
ENSG00000030419	ENST00000442445	2	-1	214012096	214014965	IKZF2	protein_coding
ENSG00000144451	ENST00000331683	2	1	214149113	215275225	SPAG16	protein_coding
ENSG00000144451	ENST00000432529	2	1	214149116	214182702	SPAG16	protein_coding
ENSG00000144451	ENST00000413312	2	1	214149140	214230140	SPAG16	protein_coding
ENSG00000144451	ENST00000272898	2	1	214149204	214261416	SPAG16	protein_coding
ENSG00000144451	ENST00000447990	2	1	214149205	214287246	SPAG16	protein_coding
ENSG00000144451	ENST00000374309	2	1	214160815	215275039	SPAG16	protein_coding
ENSG00000144451	ENST00000451561	2	1	214354687	215275042	SPAG16	protein_coding
ENSG00000174453	ENST00000312504	2	1	215275789	215443683	VWC2L	protein_coding
ENSG00000174453	ENST00000427124	2	1	215275789	215443683	VWC2L	protein_coding
ENSG00000138376	ENST00000260947	2	-1	215590370	215674428	BARD1	protein_coding
ENSG00000138376	ENST00000432456	2	-1	215593148	215595869	BARD1	protein_coding
ENSG00000138376	ENST00000449967	2	-1	215593428	215674397	BARD1	protein_coding
ENSG00000138376	ENST00000421162	2	-1	215595135	215674411	BARD1	protein_coding
ENSG00000144452	ENST00000272895	2	-1	215796266	216003151	ABCA12	protein_coding
ENSG00000144452	ENST00000389661	2	-1	215797346	215896810	ABCA12	protein_coding
ENSG00000144452	ENST00000412081	2	-1	215940215	216003127	ABCA12	protein_coding
ENSG00000138363	ENST00000236959	2	1	216176540	216214486	ATIC	protein_coding
ENSG00000138363	ENST00000540518	2	1	216176795	216214486	ATIC	protein_coding
ENSG00000138363	ENST00000435675	2	1	216176814	216214486	ATIC	protein_coding
ENSG00000138363	ENST00000413174	2	1	216177221	216191701	ATIC	protein_coding
ENSG00000138363	ENST00000446622	2	1	216199640	216212375	ATIC	protein_coding
ENSG00000138363	ENST00000426233	2	1	216200745	216214021	ATIC	protein_coding
ENSG00000138363	ENST00000442048	2	1	216213407	216214487	ATIC	protein_coding
ENSG00000115414	ENST00000421182	2	-1	216225163	216300790	FN1	protein_coding
ENSG00000115414	ENST00000323926	2	-1	216225177	216300791	FN1	protein_coding
ENSG00000115414	ENST00000336916	2	-1	216225177	216300791	FN1	protein_coding
ENSG00000115414	ENST00000357867	2	-1	216225177	216300791	FN1	protein_coding
ENSG00000115414	ENST00000354785	2	-1	216225177	216300895	FN1	protein_coding
ENSG00000115414	ENST00000345488	2	-1	216225181	216300791	FN1	protein_coding
ENSG00000115414	ENST00000346544	2	-1	216225181	216300791	FN1	protein_coding
ENSG00000115414	ENST00000357009	2	-1	216225181	216300791	FN1	protein_coding
ENSG00000115414	ENST00000359671	2	-1	216225181	216300791	FN1	protein_coding
ENSG00000115414	ENST00000446046	2	-1	216225585	216300791	FN1	protein_coding
ENSG00000115414	ENST00000443816	2	-1	216225585	216300796	FN1	protein_coding
ENSG00000115414	ENST00000432072	2	-1	216225588	216300790	FN1	protein_coding
ENSG00000115414	ENST00000356005	2	-1	216225589	216300791	FN1	protein_coding
ENSG00000115414	ENST00000456923	2	-1	216225870	216257870	FN1	protein_coding
ENSG00000115414	ENST00000438981	2	-1	216236632	216240412	FN1	protein_coding
ENSG00000115414	ENST00000426059	2	-1	216279384	216300796	FN1	protein_coding
ENSG00000118242	ENST00000263268	2	-1	216809213	216878346	MREG	protein_coding
ENSG00000118242	ENST00000439791	2	-1	216809682	216898527	MREG	protein_coding
ENSG00000118242	ENST00000424992	2	-1	216809711	216898819	MREG	protein_coding
ENSG00000118242	ENST00000420348	2	-1	216810296	216897682	MREG	protein_coding
ENSG00000115425	ENST00000265322	2	-1	216903132	216946539	PECR	protein_coding
ENSG00000163449	ENST00000433112	2	1	216946589	216964721	TMEM169	protein_coding
ENSG00000163449	ENST00000454545	2	1	216946589	216967505	TMEM169	protein_coding
ENSG00000163449	ENST00000437356	2	1	216946612	216965788	TMEM169	protein_coding
ENSG00000163449	ENST00000295658	2	1	216946618	216967506	TMEM169	protein_coding
ENSG00000163449	ENST00000455479	2	1	216946642	216964676	TMEM169	protein_coding
ENSG00000163449	ENST00000406027	2	1	216946642	216967105	TMEM169	protein_coding
ENSG00000079246	ENST00000392133	2	1	216972187	217071026	XRCC5	protein_coding
ENSG00000079246	ENST00000392132	2	1	216974020	217071014	XRCC5	protein_coding
ENSG00000079246	ENST00000417391	2	1	216974074	216983831	XRCC5	protein_coding
ENSG00000144583	ENST00000273067	2	-1	217122588	217236750	MARCH4	protein_coding
ENSG00000138375	ENST00000430374	2	1	217277137	217279864	SMARCAL1	protein_coding
ENSG00000138375	ENST00000357276	2	1	217277137	217347776	SMARCAL1	protein_coding
ENSG00000138375	ENST00000444508	2	1	217277233	217279818	SMARCAL1	protein_coding
ENSG00000138375	ENST00000425815	2	1	217277284	217279485	SMARCAL1	protein_coding
ENSG00000138375	ENST00000358207	2	1	217277466	217347740	SMARCAL1	protein_coding
ENSG00000138375	ENST00000434435	2	1	217277488	217279704	SMARCAL1	protein_coding
ENSG00000138375	ENST00000427645	2	1	217279731	217293502	SMARCAL1	protein_coding
ENSG00000138375	ENST00000392128	2	1	217279836	217347740	SMARCAL1	protein_coding
ENSG00000138375	ENST00000412913	2	1	217280668	217293435	SMARCAL1	protein_coding
ENSG00000138375	ENST00000445153	2	1	217293499	217311784	SMARCAL1	protein_coding
ENSG00000197756	ENST00000491306	2	1	217362912	217368274	RPL37A	protein_coding
ENSG00000197756	ENST00000600880	2	1	217363573	217394177	RPL37A	protein_coding
ENSG00000197756	ENST00000446558	2	1	217363578	217443903	RPL37A	protein_coding
ENSG00000197756	ENST00000456586	2	1	217363809	217366186	RPL37A	protein_coding
ENSG00000197756	ENST00000598925	2	1	217363809	217394171	RPL37A	protein_coding
ENSG00000197756	ENST00000427280	2	1	217363809	217394174	RPL37A	protein_coding
ENSG00000197756	ENST00000441179	2	1	217363863	217394207	RPL37A	protein_coding
ENSG00000115457	ENST00000434997	2	1	217497551	217526640	IGFBP2	protein_coding
ENSG00000115457	ENST00000233809	2	1	217498118	217529159	IGFBP2	protein_coding
ENSG00000115457	ENST00000456764	2	1	217524341	217529008	IGFBP2	protein_coding
ENSG00000115457	ENST00000436812	2	1	217525456	217529132	IGFBP2	protein_coding
ENSG00000115461	ENST00000233813	2	-1	217536828	217560248	IGFBP5	protein_coding
ENSG00000115461	ENST00000449583	2	-1	217543576	217559517	IGFBP5	protein_coding
ENSG00000118245	ENST00000236979	2	-1	217724181	217724787	TNP1	protein_coding
ENSG00000223874	ENST00000456163	2	1	217735495	217736362	AC007557.1	protein_coding
ENSG00000231672	ENST00000423123	2	-1	218568623	218621278	DIRC3	protein_coding
ENSG00000079308	ENST00000171887	2	-1	218664512	218808851	TNS1	protein_coding
ENSG00000079308	ENST00000446688	2	-1	218667512	218706883	TNS1	protein_coding
ENSG00000079308	ENST00000419504	2	-1	218668589	218784932	TNS1	protein_coding
ENSG00000079308	ENST00000430930	2	-1	218668589	218784932	TNS1	protein_coding
ENSG00000079308	ENST00000446903	2	-1	218712899	218867718	TNS1	protein_coding
ENSG00000079308	ENST00000413554	2	-1	218713607	218770184	TNS1	protein_coding
ENSG00000079308	ENST00000310858	2	-1	218723952	218768536	TNS1	protein_coding
ENSG00000079308	ENST00000453356	2	-1	218744015	218750533	TNS1	protein_coding
ENSG00000079308	ENST00000413280	2	-1	218758196	218843657	TNS1	protein_coding
ENSG00000079308	ENST00000439083	2	-1	218759764	218766732	TNS1	protein_coding
ENSG00000079308	ENST00000423413	2	-1	218762518	218801885	TNS1	protein_coding
ENSG00000079308	ENST00000449814	2	-1	218762616	218808793	TNS1	protein_coding
ENSG00000188282	ENST00000344321	2	1	218933738	218955303	RUFY4	protein_coding
ENSG00000188282	ENST00000441828	2	1	218933738	218955303	RUFY4	protein_coding
ENSG00000188282	ENST00000374155	2	1	218933978	218955303	RUFY4	protein_coding
ENSG00000180871	ENST00000453237	2	1	218990012	219000126	CXCR2	protein_coding
ENSG00000180871	ENST00000415392	2	1	218990404	218999939	CXCR2	protein_coding
ENSG00000180871	ENST00000449014	2	1	218990428	218999569	CXCR2	protein_coding
ENSG00000180871	ENST00000318507	2	1	218990727	219001976	CXCR2	protein_coding
ENSG00000180871	ENST00000454148	2	1	218990742	218999931	CXCR2	protein_coding
ENSG00000180871	ENST00000428565	2	1	218994010	219000041	CXCR2	protein_coding
ENSG00000180871	ENST00000418878	2	1	218995573	218999569	CXCR2	protein_coding
ENSG00000163464	ENST00000295683	2	-1	219027568	219031718	CXCR1	protein_coding
ENSG00000163466	ENST00000315717	2	1	219081817	219119071	ARPC2	protein_coding
ENSG00000163466	ENST00000420104	2	1	219081864	219099121	ARPC2	protein_coding
ENSG00000163466	ENST00000295685	2	1	219081933	219119079	ARPC2	protein_coding
ENSG00000163466	ENST00000456575	2	1	219110149	219118846	ARPC2	protein_coding
ENSG00000179921	ENST00000479077	2	1	219124219	219128582	GPBAR1	protein_coding
ENSG00000179921	ENST00000519574	2	1	219125738	219128582	GPBAR1	protein_coding
ENSG00000179921	ENST00000522678	2	1	219125738	219128582	GPBAR1	protein_coding
ENSG00000179921	ENST00000521462	2	1	219125757	219128571	GPBAR1	protein_coding
ENSG00000127837	ENST00000248450	2	-1	219128850	219134980	AAMP	protein_coding
ENSG00000127837	ENST00000444053	2	-1	219128852	219134901	AAMP	protein_coding
ENSG00000127837	ENST00000420660	2	-1	219128885	219134463	AAMP	protein_coding
ENSG00000127837	ENST00000422731	2	-1	219129083	219130804	AAMP	protein_coding
ENSG00000127837	ENST00000447885	2	-1	219130810	219134433	AAMP	protein_coding
ENSG00000127838	ENST00000248451	2	1	219135115	219137670	PNKD	protein_coding
ENSG00000127838	ENST00000273077	2	1	219135208	219211516	PNKD	protein_coding
ENSG00000135926	ENST00000258412	2	-1	219138915	219157300	TMBIM1	protein_coding
ENSG00000135926	ENST00000396809	2	-1	219138924	219150657	TMBIM1	protein_coding
ENSG00000135926	ENST00000444881	2	-1	219138924	219151572	TMBIM1	protein_coding
ENSG00000135926	ENST00000445635	2	-1	219139729	219157236	TMBIM1	protein_coding
ENSG00000135926	ENST00000429501	2	-1	219142658	219154812	TMBIM1	protein_coding
ENSG00000135926	ENST00000425694	2	-1	219142669	219146931	TMBIM1	protein_coding
ENSG00000135926	ENST00000418569	2	-1	219143259	219152026	TMBIM1	protein_coding
ENSG00000135926	ENST00000440422	2	-1	219144058	219157309	TMBIM1	protein_coding
ENSG00000135926	ENST00000444183	2	-1	219144061	219157257	TMBIM1	protein_coding
ENSG00000135926	ENST00000453776	2	-1	219144777	219150731	TMBIM1	protein_coding
ENSG00000135926	ENST00000444000	2	-1	219144782	219152014	TMBIM1	protein_coding
ENSG00000135926	ENST00000453281	2	-1	219144800	219157258	TMBIM1	protein_coding
ENSG00000135926	ENST00000451181	2	-1	219144833	219154717	TMBIM1	protein_coding
ENSG00000135926	ENST00000434015	2	-1	219146663	219157252	TMBIM1	protein_coding
ENSG00000135926	ENST00000413976	2	-1	219146727	219157236	TMBIM1	protein_coding
ENSG00000135926	ENST00000420341	2	-1	219146841	219157257	TMBIM1	protein_coding
ENSG00000127838	ENST00000258362	2	1	219187896	219211514	PNKD	protein_coding
ENSG00000127838	ENST00000436005	2	1	219199426	219209704	PNKD	protein_coding
ENSG00000158428	ENST00000289388	2	1	219221579	219232817	C2orf62	protein_coding
ENSG00000018280	ENST00000233202	2	1	219246752	219261617	SLC11A1	protein_coding
ENSG00000018280	ENST00000539932	2	1	219247032	219260014	SLC11A1	protein_coding
ENSG00000144579	ENST00000443891	2	1	219263061	219269399	CTDSP1	protein_coding
ENSG00000144579	ENST00000273062	2	1	219264478	219270664	CTDSP1	protein_coding
ENSG00000144579	ENST00000452977	2	1	219264857	219269202	CTDSP1	protein_coding
ENSG00000144579	ENST00000428361	2	1	219265031	219269202	CTDSP1	protein_coding
ENSG00000144579	ENST00000431127	2	1	219265401	219267130	CTDSP1	protein_coding
ENSG00000127831	ENST00000248444	2	1	219283815	219318018	VIL1	protein_coding
ENSG00000127831	ENST00000454069	2	1	219283844	219292978	VIL1	protein_coding
ENSG00000127831	ENST00000392114	2	1	219283846	219314247	VIL1	protein_coding
ENSG00000127831	ENST00000440053	2	1	219288488	219295939	VIL1	protein_coding
ENSG00000127831	ENST00000419986	2	1	219297238	219301310	VIL1	protein_coding
ENSG00000135913	ENST00000258399	2	-1	219314974	219433084	USP37	protein_coding
ENSG00000135913	ENST00000454775	2	-1	219317991	219433048	USP37	protein_coding
ENSG00000135913	ENST00000415516	2	-1	219318224	219433064	USP37	protein_coding
ENSG00000135913	ENST00000418019	2	-1	219319538	219433014	USP37	protein_coding
ENSG00000135913	ENST00000338465	2	-1	219392994	219433049	USP37	protein_coding
ENSG00000144580	ENST00000509807	2	1	219433303	219459249	RQCD1	protein_coding
ENSG00000144580	ENST00000273064	2	1	219433303	219461803	RQCD1	protein_coding
ENSG00000144580	ENST00000542068	2	1	219433431	219461147	RQCD1	protein_coding
ENSG00000144580	ENST00000295701	2	1	219433598	219458568	RQCD1	protein_coding
ENSG00000144580	ENST00000418808	2	1	219457039	219459619	RQCD1	protein_coding
ENSG00000115556	ENST00000450993	2	1	219472488	219501904	PLCD4	protein_coding
ENSG00000115556	ENST00000417849	2	1	219472642	219501904	PLCD4	protein_coding
ENSG00000115556	ENST00000415854	2	1	219473965	219483416	PLCD4	protein_coding
ENSG00000115556	ENST00000432688	2	1	219474463	219501898	PLCD4	protein_coding
ENSG00000115556	ENST00000457773	2	1	219500578	219501896	PLCD4	protein_coding
ENSG00000115568	ENST00000449707	2	-1	219502639	219524247	ZNF142	protein_coding
ENSG00000115568	ENST00000411696	2	-1	219502872	219524263	ZNF142	protein_coding
ENSG00000115568	ENST00000440934	2	-1	219515224	219521126	ZNF142	protein_coding
ENSG00000115568	ENST00000450560	2	-1	219521073	219524199	ZNF142	protein_coding
ENSG00000115568	ENST00000432460	2	-1	219521110	219524262	ZNF142	protein_coding
ENSG00000074582	ENST00000428880	2	1	219523487	219525940	BCS1L	protein_coding
ENSG00000074582	ENST00000430322	2	1	219523528	219526639	BCS1L	protein_coding
ENSG00000074582	ENST00000456050	2	1	219524099	219526639	BCS1L	protein_coding
ENSG00000074582	ENST00000443791	2	1	219524379	219527325	BCS1L	protein_coding
ENSG00000074582	ENST00000359273	2	1	219524379	219528166	BCS1L	protein_coding
ENSG00000074582	ENST00000392109	2	1	219524432	219528166	BCS1L	protein_coding
ENSG00000074582	ENST00000392110	2	1	219524437	219528165	BCS1L	protein_coding
ENSG00000074582	ENST00000423377	2	1	219524440	219526139	BCS1L	protein_coding
ENSG00000074582	ENST00000392111	2	1	219524458	219528166	BCS1L	protein_coding
ENSG00000074582	ENST00000412366	2	1	219524460	219528166	BCS1L	protein_coding
ENSG00000074582	ENST00000439945	2	1	219524483	219528127	BCS1L	protein_coding
ENSG00000074582	ENST00000431802	2	1	219524495	219528165	BCS1L	protein_coding
ENSG00000074582	ENST00000426649	2	1	219526673	219528165	BCS1L	protein_coding
ENSG00000074582	ENST00000436603	2	1	219526920	219528165	BCS1L	protein_coding
ENSG00000163481	ENST00000295704	2	-1	219528587	219537134	RNF25	protein_coding
ENSG00000163482	ENST00000295709	2	1	219536749	219567438	STK36	protein_coding
ENSG00000163482	ENST00000392106	2	1	219536762	219567434	STK36	protein_coding
