ENSG00000170122	ENST00000382500	9	-1	116237	118417	FOXD4	protein_coding
ENSG00000167113	ENST00000609948	9	1	131084823	131085865	COQ4	protein_coding
ENSG00000167113	ENST00000608951	9	1	131084861	131085863	COQ4	protein_coding
ENSG00000167113	ENST00000372875	9	1	131085131	131088679	COQ4	protein_coding
ENSG00000167114	ENST00000372870	9	1	131102925	131123496	SLC27A4	protein_coding
ENSG00000167114	ENST00000300456	9	1	131103007	131123749	SLC27A4	protein_coding
ENSG00000167118	ENST00000372853	9	1	131133598	131153013	URM1	protein_coding
ENSG00000167118	ENST00000452446	9	1	131133598	131153015	URM1	protein_coding
ENSG00000167118	ENST00000372850	9	1	131133640	131153013	URM1	protein_coding
ENSG00000167118	ENST00000372847	9	1	131133650	131150690	URM1	protein_coding
ENSG00000167123	ENST00000420034	9	1	131174030	131185542	CERCAM	protein_coding
ENSG00000167123	ENST00000372842	9	1	131174045	131199626	CERCAM	protein_coding
ENSG00000167123	ENST00000447915	9	1	131181393	131186552	CERCAM	protein_coding
ENSG00000167123	ENST00000420512	9	1	131181886	131190702	CERCAM	protein_coding
ENSG00000167123	ENST00000372838	9	1	131182759	131199626	CERCAM	protein_coding
ENSG00000167123	ENST00000411852	9	1	131182760	131186461	CERCAM	protein_coding
ENSG00000136811	ENST00000497812	9	1	131217465	131233625	ODF2	protein_coding
ENSG00000136811	ENST00000393533	9	1	131217466	131257112	ODF2	protein_coding
ENSG00000136811	ENST00000372814	9	1	131218336	131257118	ODF2	protein_coding
ENSG00000136811	ENST00000351030	9	1	131218408	131263238	ODF2	protein_coding
ENSG00000136811	ENST00000604420	9	1	131218431	131262762	ODF2	protein_coding
ENSG00000136811	ENST00000535026	9	1	131218437	131246278	ODF2	protein_coding
ENSG00000136811	ENST00000448249	9	1	131218446	131257112	ODF2	protein_coding
ENSG00000136811	ENST00000393527	9	1	131218487	131263239	ODF2	protein_coding
ENSG00000136811	ENST00000434106	9	1	131218701	131263571	ODF2	protein_coding
ENSG00000136811	ENST00000546203	9	1	131218703	131257112	ODF2	protein_coding
ENSG00000136811	ENST00000446274	9	1	131218712	131233693	ODF2	protein_coding
ENSG00000136811	ENST00000421776	9	1	131218729	131247683	ODF2	protein_coding
ENSG00000136811	ENST00000432065	9	1	131218745	131236020	ODF2	protein_coding
ENSG00000136811	ENST00000372791	9	1	131219198	131257115	ODF2	protein_coding
ENSG00000136811	ENST00000470061	9	1	131219264	131231513	ODF2	protein_coding
ENSG00000136811	ENST00000372807	9	1	131222838	131262534	ODF2	protein_coding
ENSG00000136811	ENST00000444119	9	1	131222838	131262534	ODF2	protein_coding
ENSG00000136811	ENST00000483070	9	1	131255073	131262351	ODF2	protein_coding
ENSG00000119392	ENST00000309971	9	1	131266979	131304567	GLE1	protein_coding
ENSG00000119392	ENST00000372770	9	1	131267010	131302156	GLE1	protein_coding
ENSG00000119392	ENST00000539582	9	1	131267085	131303743	GLE1	protein_coding
ENSG00000197694	ENST00000358161	9	1	131314866	131395938	SPTAN1	protein_coding
ENSG00000197694	ENST00000372731	9	1	131314869	131395941	SPTAN1	protein_coding
ENSG00000197694	ENST00000372739	9	1	131314869	131395941	SPTAN1	protein_coding
ENSG00000119333	ENST00000372715	9	-1	131395940	131419066	WDR34	protein_coding
ENSG00000119333	ENST00000451652	9	-1	131398197	131418978	WDR34	protein_coding
ENSG00000119333	ENST00000419989	9	-1	131398363	131418960	WDR34	protein_coding
ENSG00000119335	ENST00000454747	9	1	131445703	131446270	SET	protein_coding
ENSG00000119335	ENST00000372692	9	1	131445934	131458679	SET	protein_coding
ENSG00000119335	ENST00000409104	9	1	131447362	131457013	SET	protein_coding
ENSG00000119335	ENST00000322030	9	1	131451505	131458667	SET	protein_coding
ENSG00000119335	ENST00000372688	9	1	131452266	131457421	SET	protein_coding
ENSG00000119335	ENST00000372686	9	1	131452268	131457173	SET	protein_coding
ENSG00000160447	ENST00000291906	9	1	131464802	131483197	PKN3	protein_coding
ENSG00000160446	ENST00000372663	9	-1	131483148	131486385	ZDHHC12	protein_coding
ENSG00000160446	ENST00000372672	9	-1	131483148	131486401	ZDHHC12	protein_coding
ENSG00000160446	ENST00000372667	9	-1	131483149	131486402	ZDHHC12	protein_coding
ENSG00000160446	ENST00000452105	9	-1	131483676	131486400	ZDHHC12	protein_coding
ENSG00000160446	ENST00000406904	9	-1	131483947	131486388	ZDHHC12	protein_coding
ENSG00000160445	ENST00000291900	9	-1	131492065	131534172	ZER1	protein_coding
ENSG00000160445	ENST00000414921	9	-1	131515695	131534220	ZER1	protein_coding
ENSG00000160445	ENST00000427848	9	-1	131516094	131534693	ZER1	protein_coding
ENSG00000107021	ENST00000372648	9	1	131549483	131572711	TBC1D13	protein_coding
ENSG00000107021	ENST00000539497	9	1	131549586	131572703	TBC1D13	protein_coding
ENSG00000107021	ENST00000223865	9	1	131549628	131572703	TBC1D13	protein_coding
ENSG00000167136	ENST00000372642	9	1	131580753	131584956	ENDOG	protein_coding
ENSG00000198917	ENST00000361256	9	-1	131581930	131592100	C9orf114	protein_coding
ENSG00000198917	ENST00000467582	9	-1	131584370	131587101	C9orf114	protein_coding
ENSG00000171097	ENST00000302586	9	-1	131595392	131644332	CCBL1	protein_coding
ENSG00000171097	ENST00000320665	9	-1	131595398	131644208	CCBL1	protein_coding
ENSG00000171097	ENST00000436267	9	-1	131595575	131644210	CCBL1	protein_coding
ENSG00000171097	ENST00000451800	9	-1	131598288	131644773	CCBL1	protein_coding
ENSG00000171097	ENST00000416084	9	-1	131599979	131609136	CCBL1	protein_coding
ENSG00000171097	ENST00000427720	9	-1	131600554	131607687	CCBL1	protein_coding
ENSG00000136802	ENST00000372600	9	1	131644391	131680318	LRRC8A	protein_coding
ENSG00000136802	ENST00000372599	9	1	131644475	131680315	LRRC8A	protein_coding
ENSG00000136802	ENST00000259324	9	1	131644781	131680313	LRRC8A	protein_coding
ENSG00000175287	ENST00000372592	9	1	131683174	131704316	PHYHD1	protein_coding
ENSG00000175287	ENST00000428610	9	1	131683245	131689475	PHYHD1	protein_coding
ENSG00000175287	ENST00000308941	9	1	131683687	131704317	PHYHD1	protein_coding
ENSG00000175287	ENST00000419552	9	1	131683691	131696067	PHYHD1	protein_coding
ENSG00000175287	ENST00000353176	9	1	131683871	131704317	PHYHD1	protein_coding
ENSG00000175287	ENST00000426694	9	1	131684027	131702721	PHYHD1	protein_coding
ENSG00000175287	ENST00000421063	9	1	131684562	131704320	PHYHD1	protein_coding
ENSG00000175287	ENST00000442837	9	1	131696304	131704317	PHYHD1	protein_coding
ENSG00000175287	ENST00000419872	9	1	131700028	131704317	PHYHD1	protein_coding
ENSG00000251184	ENST00000482796	9	1	131703757	131719300	RP11-101E3.5	protein_coding
ENSG00000175283	ENST00000372586	9	-1	131707809	131709898	DOLK	protein_coding
ENSG00000095319	ENST00000372577	9	1	131709978	131769375	NUP188	protein_coding
ENSG00000148341	ENST00000372564	9	-1	131769315	131790579	SH3GLB2	protein_coding
ENSG00000148341	ENST00000372559	9	-1	131770313	131790493	SH3GLB2	protein_coding
ENSG00000148341	ENST00000372554	9	-1	131770318	131790558	SH3GLB2	protein_coding
ENSG00000148341	ENST00000417224	9	-1	131770729	131790464	SH3GLB2	protein_coding
ENSG00000148341	ENST00000416629	9	-1	131770729	131790489	SH3GLB2	protein_coding
ENSG00000148343	ENST00000358369	9	1	131799213	131834361	FAM73B	protein_coding
ENSG00000148343	ENST00000277475	9	1	131799253	131834350	FAM73B	protein_coding
ENSG00000148343	ENST00000406926	9	1	131799253	131834350	FAM73B	protein_coding
ENSG00000148343	ENST00000450073	9	1	131799274	131804785	FAM73B	protein_coding
ENSG00000167130	ENST00000372546	9	1	131843379	131852714	DOLPP1	protein_coding
ENSG00000167130	ENST00000406974	9	1	131843390	131852714	DOLPP1	protein_coding
ENSG00000167130	ENST00000540102	9	1	131843413	131852716	DOLPP1	protein_coding
ENSG00000095321	ENST00000318080	9	-1	131857089	131873083	CRAT	protein_coding
ENSG00000095321	ENST00000455396	9	-1	131857485	131860650	CRAT	protein_coding
ENSG00000095321	ENST00000393384	9	-1	131869613	131872990	CRAT	protein_coding
ENSG00000095321	ENST00000455830	9	-1	131870093	131872951	CRAT	protein_coding
ENSG00000119383	ENST00000358994	9	1	131873229	131911223	PPP2R4	protein_coding
ENSG00000119383	ENST00000455292	9	1	131873243	131898835	PPP2R4	protein_coding
ENSG00000119383	ENST00000393370	9	1	131873597	131911225	PPP2R4	protein_coding
ENSG00000119383	ENST00000337738	9	1	131873613	131911223	PPP2R4	protein_coding
ENSG00000119383	ENST00000348141	9	1	131873615	131911225	PPP2R4	protein_coding
ENSG00000119383	ENST00000452489	9	1	131873667	131905584	PPP2R4	protein_coding
ENSG00000119383	ENST00000357197	9	1	131873688	131911224	PPP2R4	protein_coding
ENSG00000119383	ENST00000347048	9	1	131873688	131911225	PPP2R4	protein_coding
ENSG00000119383	ENST00000445241	9	1	131873692	131898845	PPP2R4	protein_coding
ENSG00000119383	ENST00000355007	9	1	131873693	131911225	PPP2R4	protein_coding
ENSG00000119383	ENST00000414331	9	1	131873714	131897121	PPP2R4	protein_coding
ENSG00000119383	ENST00000417728	9	1	131873967	131904831	PPP2R4	protein_coding
ENSG00000119383	ENST00000453358	9	1	131874147	131897106	PPP2R4	protein_coding
ENSG00000119383	ENST00000417504	9	1	131881301	131893918	PPP2R4	protein_coding
ENSG00000119383	ENST00000440346	9	1	131881792	131891344	PPP2R4	protein_coding
ENSG00000119383	ENST00000455240	9	1	131898750	131900390	PPP2R4	protein_coding
ENSG00000119383	ENST00000411917	9	1	131898776	131905261	PPP2R4	protein_coding
ENSG00000119383	ENST00000423100	9	1	131901661	131910277	PPP2R4	protein_coding
ENSG00000119383	ENST00000524946	9	1	131901736	131905734	PPP2R4	protein_coding
ENSG00000119383	ENST00000436883	9	1	131902287	131905933	PPP2R4	protein_coding
ENSG00000119383	ENST00000414510	9	1	131902287	131910566	PPP2R4	protein_coding
ENSG00000119383	ENST00000432124	9	1	131902379	131905366	PPP2R4	protein_coding
ENSG00000119383	ENST00000435305	9	1	131902397	131905219	PPP2R4	protein_coding
ENSG00000119383	ENST00000419582	9	1	131903925	131910236	PPP2R4	protein_coding
ENSG00000119383	ENST00000432651	9	1	131904233	131910285	PPP2R4	protein_coding
ENSG00000119383	ENST00000435132	9	1	131904273	131910051	PPP2R4	protein_coding
ENSG00000119383	ENST00000434095	9	1	131904304	131910274	PPP2R4	protein_coding
ENSG00000188483	ENST00000372491	9	-1	131937835	131940540	IER5L	protein_coding
ENSG00000148335	ENST00000372486	9	1	132371163	132398209	NTMT1	protein_coding
ENSG00000179058	ENST00000372478	9	-1	132374504	132383055	C9orf50	protein_coding
ENSG00000148335	ENST00000372483	9	1	132388452	132398209	NTMT1	protein_coding
ENSG00000148335	ENST00000459968	9	1	132388479	132395955	NTMT1	protein_coding
ENSG00000148335	ENST00000482347	9	1	132388479	132398209	NTMT1	protein_coding
ENSG00000148335	ENST00000372481	9	1	132388484	132397752	NTMT1	protein_coding
ENSG00000148335	ENST00000372480	9	1	132388723	132397771	NTMT1	protein_coding
ENSG00000148331	ENST00000277459	9	-1	132399171	132404403	ASB6	protein_coding
ENSG00000148331	ENST00000277458	9	-1	132399171	132404444	ASB6	protein_coding
ENSG00000148331	ENST00000450050	9	-1	132399947	132404425	ASB6	protein_coding
ENSG00000167157	ENST00000372469	9	1	132427920	132484875	PRRX2	protein_coding
ENSG00000148344	ENST00000340607	9	-1	132500610	132515326	PTGES	protein_coding
ENSG00000136816	ENST00000259339	9	1	132565432	132573560	TOR1B	protein_coding
ENSG00000136816	ENST00000427860	9	1	132565547	132572797	TOR1B	protein_coding
ENSG00000136827	ENST00000351698	9	-1	132575223	132586413	TOR1A	protein_coding
ENSG00000136819	ENST00000372447	9	-1	132589569	132597554	C9orf78	protein_coding
ENSG00000136878	ENST00000372429	9	1	132597725	132644107	USP20	protein_coding
ENSG00000136878	ENST00000315480	9	1	132597749	132644107	USP20	protein_coding
ENSG00000136878	ENST00000358355	9	1	132597757	132644107	USP20	protein_coding
ENSG00000187239	ENST00000446176	9	-1	132649466	132805441	FNBP1	protein_coding
ENSG00000187239	ENST00000420781	9	-1	132649466	132805473	FNBP1	protein_coding
ENSG00000187239	ENST00000443566	9	-1	132652664	132681589	FNBP1	protein_coding
ENSG00000187239	ENST00000449089	9	-1	132657547	132757146	FNBP1	protein_coding
ENSG00000187239	ENST00000355681	9	-1	132658091	132805446	FNBP1	protein_coding
ENSG00000148358	ENST00000347136	9	1	132815705	132902443	GPR107	protein_coding
ENSG00000148358	ENST00000372406	9	1	132815705	132902443	GPR107	protein_coding
ENSG00000148358	ENST00000372410	9	1	132815985	132902448	GPR107	protein_coding
ENSG00000196979	ENST00000358748	9	-1	132902889	132906498	AL360004.1	protein_coding
ENSG00000107130	ENST00000372398	9	1	132934857	132999583	NCS1	protein_coding
ENSG00000107130	ENST00000458469	9	1	132962872	132999583	NCS1	protein_coding
ENSG00000148357	ENST00000415566	9	1	133046882	133072340	HMCN2	protein_coding
ENSG00000148357	ENST00000420499	9	1	133223932	133235846	HMCN2	protein_coding
ENSG00000148357	ENST00000442930	9	1	133231604	133235846	HMCN2	protein_coding
ENSG00000148357	ENST00000455439	9	1	133259836	133261889	HMCN2	protein_coding
ENSG00000215428	ENST00000277491	9	1	133274029	133282639	AL354898.1	protein_coding
ENSG00000148357	ENST00000428715	9	1	133285948	133309510	HMCN2	protein_coding
ENSG00000148357	ENST00000302481	9	1	133305669	133309508	HMCN2	protein_coding
ENSG00000130707	ENST00000352480	9	1	133320316	133376661	ASS1	protein_coding
ENSG00000130707	ENST00000372394	9	1	133320349	133376661	ASS1	protein_coding
ENSG00000130707	ENST00000372393	9	1	133320375	133376642	ASS1	protein_coding
ENSG00000130707	ENST00000422569	9	1	133320379	133346900	ASS1	protein_coding
ENSG00000130707	ENST00000443588	9	1	133327610	133346901	ASS1	protein_coding
ENSG00000130707	ENST00000372386	9	1	133355243	133376565	ASS1	protein_coding
ENSG00000107164	ENST00000319725	9	1	133454993	133513739	FUBP3	protein_coding
ENSG00000130711	ENST00000253008	9	1	133539981	133558368	PRDM12	protein_coding
ENSG00000130713	ENST00000372358	9	1	133569108	133580248	EXOSC2	protein_coding
ENSG00000130713	ENST00000546165	9	1	133569158	133579446	EXOSC2	protein_coding
ENSG00000130713	ENST00000372352	9	1	133569167	133580248	EXOSC2	protein_coding
ENSG00000130713	ENST00000372351	9	1	133569173	133580248	EXOSC2	protein_coding
ENSG00000130713	ENST00000372350	9	1	133569174	133577680	EXOSC2	protein_coding
ENSG00000130713	ENST00000495699	9	1	133569193	133578568	EXOSC2	protein_coding
ENSG00000097007	ENST00000372348	9	1	133589333	133761070	ABL1	protein_coding
ENSG00000097007	ENST00000393293	9	1	133589367	133729509	ABL1	protein_coding
ENSG00000097007	ENST00000318560	9	1	133710453	133763062	ABL1	protein_coding
ENSG00000188710	ENST00000343079	9	-1	133768815	133769225	QRFP	protein_coding
ENSG00000130720	ENST00000448616	9	-1	133777825	133814455	FIBCD1	protein_coding
ENSG00000130720	ENST00000444139	9	-1	133777827	133805366	FIBCD1	protein_coding
ENSG00000130720	ENST00000372338	9	-1	133777827	133814237	FIBCD1	protein_coding
ENSG00000130720	ENST00000372337	9	-1	133779063	133811763	FIBCD1	protein_coding
ENSG00000130720	ENST00000253018	9	-1	133779335	133814239	FIBCD1	protein_coding
ENSG00000130720	ENST00000451466	9	-1	133787258	133814527	FIBCD1	protein_coding
ENSG00000050555	ENST00000361069	9	1	133884469	133968446	LAMC3	protein_coding
ENSG00000050555	ENST00000355452	9	1	133954630	133969860	LAMC3	protein_coding
ENSG00000126878	ENST00000372309	9	1	133971863	133998539	AIF1L	protein_coding
ENSG00000126878	ENST00000247291	9	1	133971929	133998532	AIF1L	protein_coding
ENSG00000126878	ENST00000372302	9	1	133971929	133998532	AIF1L	protein_coding
ENSG00000126878	ENST00000372300	9	1	133971938	133998532	AIF1L	protein_coding
ENSG00000126878	ENST00000372298	9	1	133971943	133996990	AIF1L	protein_coding
ENSG00000126878	ENST00000372297	9	1	133973536	133995730	AIF1L	protein_coding
ENSG00000126878	ENST00000372312	9	1	133978190	133996399	AIF1L	protein_coding
ENSG00000126878	ENST00000372301	9	1	133986789	133995825	AIF1L	protein_coding
ENSG00000126883	ENST00000359428	9	1	134000948	134110057	NUP214	protein_coding
ENSG00000126883	ENST00000411637	9	1	134000973	134110050	NUP214	protein_coding
ENSG00000126883	ENST00000451030	9	1	134000981	134109088	NUP214	protein_coding
ENSG00000126883	ENST00000531584	9	1	134001467	134004698	NUP214	protein_coding
ENSG00000126883	ENST00000530863	9	1	134011375	134021580	NUP214	protein_coding
ENSG00000126883	ENST00000483497	9	1	134065508	134109090	NUP214	protein_coding
ENSG00000126883	ENST00000531600	9	1	134065526	134074035	NUP214	protein_coding
ENSG00000126883	ENST00000498010	9	1	134103562	134107856	NUP214	protein_coding
ENSG00000126883	ENST00000476004	9	1	134103611	134109094	NUP214	protein_coding
ENSG00000126883	ENST00000528406	9	1	134103681	134109091	NUP214	protein_coding
ENSG00000126882	ENST00000372269	9	-1	134133463	134145880	FAM78A	protein_coding
ENSG00000126882	ENST00000372271	9	-1	134133463	134151934	FAM78A	protein_coding
ENSG00000126882	ENST00000464831	9	-1	134136176	134145910	FAM78A	protein_coding
ENSG00000160539	ENST00000372264	9	1	134165081	134184649	PPAPDC3	protein_coding
ENSG00000160539	ENST00000372261	9	1	134165199	134166832	PPAPDC3	protein_coding
ENSG00000130723	ENST00000405995	9	1	134269480	134375584	PRRC2B	protein_coding
ENSG00000130723	ENST00000357304	9	1	134305477	134375558	PRRC2B	protein_coding
ENSG00000130723	ENST00000458550	9	1	134305532	134371710	PRRC2B	protein_coding
ENSG00000130723	ENST00000372249	9	1	134322487	134371710	PRRC2B	protein_coding
ENSG00000130723	ENST00000422467	9	1	134330530	134346178	PRRC2B	protein_coding
ENSG00000130723	ENST00000456307	9	1	134348981	134350234	PRRC2B	protein_coding
ENSG00000130723	ENST00000451855	9	1	134351317	134360177	PRRC2B	protein_coding
ENSG00000130723	ENST00000320547	9	1	134362679	134375584	PRRC2B	protein_coding
ENSG00000130714	ENST00000404875	9	1	134378289	134399193	POMT1	protein_coding
ENSG00000130714	ENST00000423007	9	1	134378289	134399193	POMT1	protein_coding
ENSG00000130714	ENST00000441334	9	1	134378305	134388718	POMT1	protein_coding
ENSG00000130714	ENST00000341012	9	1	134378305	134399193	POMT1	protein_coding
ENSG00000130714	ENST00000372228	9	1	134378312	134399193	POMT1	protein_coding
ENSG00000130714	ENST00000419118	9	1	134378331	134398750	POMT1	protein_coding
ENSG00000130714	ENST00000402686	9	1	134378331	134399193	POMT1	protein_coding
ENSG00000130714	ENST00000541219	9	1	134378332	134398535	POMT1	protein_coding
ENSG00000130714	ENST00000354713	9	1	134378335	134398822	POMT1	protein_coding
ENSG00000130714	ENST00000418774	9	1	134378346	134382901	POMT1	protein_coding
ENSG00000130714	ENST00000415075	9	1	134378358	134387514	POMT1	protein_coding
ENSG00000130714	ENST00000448212	9	1	134378365	134385698	POMT1	protein_coding
ENSG00000130714	ENST00000430619	9	1	134378396	134385802	POMT1	protein_coding
ENSG00000130714	ENST00000372220	9	1	134393606	134399193	POMT1	protein_coding
ENSG00000130717	ENST00000372210	9	-1	134399188	134406566	UCK1	protein_coding
ENSG00000130717	ENST00000372211	9	-1	134399188	134406587	UCK1	protein_coding
ENSG00000130717	ENST00000372208	9	-1	134399188	134406646	UCK1	protein_coding
ENSG00000130717	ENST00000372215	9	-1	134399188	134406655	UCK1	protein_coding
ENSG00000107263	ENST00000372189	9	-1	134452157	134612925	RAPGEF1	protein_coding
ENSG00000107263	ENST00000372195	9	-1	134452157	134615461	RAPGEF1	protein_coding
ENSG00000107263	ENST00000372190	9	-1	134452158	134585229	RAPGEF1	protein_coding
ENSG00000107263	ENST00000414781	9	-1	134463123	134497225	RAPGEF1	protein_coding
ENSG00000107263	ENST00000419442	9	-1	134477501	134501335	RAPGEF1	protein_coding
ENSG00000107263	ENST00000438647	9	-1	134514085	134615331	RAPGEF1	protein_coding
ENSG00000107263	ENST00000427994	9	-1	134514096	134585229	RAPGEF1	protein_coding
ENSG00000160563	ENST00000357028	9	-1	134735494	134955253	MED27	protein_coding
ENSG00000160563	ENST00000292035	9	-1	134735494	134955295	MED27	protein_coding
ENSG00000160563	ENST00000474263	9	-1	134948738	134955253	MED27	protein_coding
ENSG00000196358	ENST00000372179	9	1	135037334	135106896	NTNG2	protein_coding
ENSG00000196358	ENST00000360670	9	1	135037334	135118220	NTNG2	protein_coding
ENSG00000196358	ENST00000393228	9	1	135037334	135118220	NTNG2	protein_coding
ENSG00000196358	ENST00000393229	9	1	135037334	135119921	NTNG2	protein_coding
ENSG00000107290	ENST00000436441	9	-1	135136743	135187243	SETX	protein_coding
ENSG00000107290	ENST00000224140	9	-1	135136743	135230372	SETX	protein_coding
ENSG00000107290	ENST00000372169	9	-1	135136827	135230372	SETX	protein_coding
ENSG00000107290	ENST00000393220	9	-1	135136827	135230372	SETX	protein_coding
ENSG00000125482	ENST00000334270	9	-1	135251008	135282209	TTF1	protein_coding
ENSG00000188523	ENST00000393215	9	1	135285430	135388793	C9orf171	protein_coding
ENSG00000188523	ENST00000343036	9	1	135285611	135448704	C9orf171	protein_coding
ENSG00000188523	ENST00000393216	9	1	135285615	135448636	C9orf171	protein_coding
ENSG00000125492	ENST00000263610	9	1	135457572	135465653	BARHL1	protein_coding
ENSG00000125492	ENST00000542090	9	1	135458046	135465070	BARHL1	protein_coding
ENSG00000125485	ENST00000372159	9	-1	135468384	135545788	DDX31	protein_coding
ENSG00000125485	ENST00000372153	9	-1	135469676	135545788	DDX31	protein_coding
ENSG00000125485	ENST00000438527	9	-1	135470147	135538887	DDX31	protein_coding
ENSG00000125485	ENST00000310532	9	-1	135513250	135545788	DDX31	protein_coding
ENSG00000125485	ENST00000544003	9	-1	135535723	135545403	DDX31	protein_coding
ENSG00000125484	ENST00000483873	9	1	135545422	135554697	GTF3C4	protein_coding
ENSG00000125484	ENST00000372146	9	1	135545422	135570342	GTF3C4	protein_coding
ENSG00000165695	ENST00000298545	9	-1	135600965	135754164	AK8	protein_coding
ENSG00000165698	ENST00000372136	9	1	135753414	135765418	C9orf9	protein_coding
ENSG00000165698	ENST00000356311	9	1	135754285	135765418	C9orf9	protein_coding
ENSG00000165698	ENST00000350499	9	1	135754285	135765588	C9orf9	protein_coding
ENSG00000165699	ENST00000298552	9	-1	135766735	135820008	TSC1	protein_coding
ENSG00000165699	ENST00000440111	9	-1	135766737	135804342	TSC1	protein_coding
ENSG00000165699	ENST00000545250	9	-1	135766737	135804342	TSC1	protein_coding
ENSG00000165699	ENST00000403810	9	-1	135786596	135820020	TSC1	protein_coding
ENSG00000165702	ENST00000372124	9	1	135820932	135867071	GFI1B	protein_coding
ENSG00000165702	ENST00000339463	9	1	135820938	135867074	GFI1B	protein_coding
ENSG00000165702	ENST00000450530	9	1	135854098	135867083	GFI1B	protein_coding
ENSG00000165702	ENST00000534944	9	1	135854098	135867083	GFI1B	protein_coding
ENSG00000165702	ENST00000372122	9	1	135862043	135867074	GFI1B	protein_coding
ENSG00000165702	ENST00000372123	9	1	135862043	135867074	GFI1B	protein_coding
ENSG00000148308	ENST00000372097	9	1	135906076	135933888	GTF3C5	protein_coding
ENSG00000148308	ENST00000440319	9	1	135906098	135927551	GTF3C5	protein_coding
ENSG00000148308	ENST00000372095	9	1	135906387	135931148	GTF3C5	protein_coding
ENSG00000148308	ENST00000372099	9	1	135906387	135933888	GTF3C5	protein_coding
ENSG00000148308	ENST00000372108	9	1	135906391	135933888	GTF3C5	protein_coding
ENSG00000148308	ENST00000342018	9	1	135906391	135933890	GTF3C5	protein_coding
ENSG00000148308	ENST00000439697	9	1	135906404	135929854	GTF3C5	protein_coding
ENSG00000148308	ENST00000435745	9	1	135929306	135930729	GTF3C5	protein_coding
ENSG00000170835	ENST00000351304	9	1	135937365	135947248	CEL	protein_coding
ENSG00000170835	ENST00000372080	9	1	135937365	135947248	CEL	protein_coding
ENSG00000160271	ENST00000372047	9	-1	135973107	135996563	RALGDS	protein_coding
ENSG00000160271	ENST00000372050	9	-1	135973107	135996563	RALGDS	protein_coding
ENSG00000160271	ENST00000393160	9	-1	135973107	136024721	RALGDS	protein_coding
ENSG00000160271	ENST00000393157	9	-1	135973108	136004788	RALGDS	protein_coding
ENSG00000160271	ENST00000542690	9	-1	135973508	136039301	RALGDS	protein_coding
ENSG00000160271	ENST00000372062	9	-1	135973747	136006504	RALGDS	protein_coding
ENSG00000160271	ENST00000424572	9	-1	135977115	135983467	RALGDS	protein_coding
ENSG00000148288	ENST00000372043	9	-1	136028340	136039306	GBGT1	protein_coding
ENSG00000148288	ENST00000372040	9	-1	136028340	136039332	GBGT1	protein_coding
ENSG00000148288	ENST00000540636	9	-1	136028789	136039301	GBGT1	protein_coding
ENSG00000148288	ENST00000372038	9	-1	136029462	136039284	GBGT1	protein_coding
ENSG00000148288	ENST00000372036	9	-1	136035167	136039282	GBGT1	protein_coding
ENSG00000171102	ENST00000372034	9	-1	136080664	136084628	OBP2B	protein_coding
ENSG00000171102	ENST00000372032	9	-1	136080667	136084630	OBP2B	protein_coding
ENSG00000148296	ENST00000372022	9	-1	136197552	136203235	SURF6	protein_coding
ENSG00000148297	ENST00000491289	9	-1	136205160	136214558	MED22	protein_coding
ENSG00000148297	ENST00000343730	9	-1	136207755	136214972	MED22	protein_coding
ENSG00000148297	ENST00000344469	9	-1	136207755	136214972	MED22	protein_coding
ENSG00000148297	ENST00000476080	9	-1	136207756	136214634	MED22	protein_coding
ENSG00000148297	ENST00000371999	9	-1	136210602	136214972	MED22	protein_coding
ENSG00000148297	ENST00000446777	9	-1	136210980	136214877	MED22	protein_coding
ENSG00000148297	ENST00000494177	9	-1	136210988	136214978	MED22	protein_coding
ENSG00000148297	ENST00000457204	9	-1	136211060	136214986	MED22	protein_coding
ENSG00000148303	ENST00000323345	9	1	136215069	136218281	RPL7A	protein_coding
ENSG00000148303	ENST00000426651	9	1	136215107	136217173	RPL7A	protein_coding
ENSG00000148303	ENST00000315731	9	1	136215777	136218281	RPL7A	protein_coding
ENSG00000148290	ENST00000371974	9	-1	136218610	136223361	SURF1	protein_coding
ENSG00000148291	ENST00000371964	9	1	136223428	136228045	SURF2	protein_coding
ENSG00000148248	ENST00000371989	9	-1	136228325	136242970	SURF4	protein_coding
ENSG00000148248	ENST00000485435	9	-1	136229744	136242970	SURF4	protein_coding
ENSG00000148248	ENST00000545297	9	-1	136230064	136242930	SURF4	protein_coding
ENSG00000148248	ENST00000371991	9	-1	136230671	136242914	SURF4	protein_coding
ENSG00000198870	ENST00000426926	9	1	136243117	136254529	C9orf96	protein_coding
ENSG00000198870	ENST00000371957	9	1	136243238	136271220	C9orf96	protein_coding
ENSG00000198870	ENST00000371955	9	1	136243284	136271220	C9orf96	protein_coding
ENSG00000148300	ENST00000371942	9	-1	136271186	136283164	REXO4	protein_coding
ENSG00000148300	ENST00000371935	9	-1	136271188	136283075	REXO4	protein_coding
ENSG00000148300	ENST00000454825	9	-1	136272130	136283097	REXO4	protein_coding
ENSG00000148300	ENST00000445916	9	-1	136277483	136281020	REXO4	protein_coding
ENSG00000160323	ENST00000371916	9	1	136287120	136324507	ADAMTS13	protein_coding
ENSG00000160323	ENST00000371929	9	1	136287120	136324508	ADAMTS13	protein_coding
ENSG00000160323	ENST00000371911	9	1	136287444	136295030	ADAMTS13	protein_coding
ENSG00000160323	ENST00000355699	9	1	136287444	136324508	ADAMTS13	protein_coding
