ENSG00000176269	ENST00000320901	8	-1	166049	167043	OR4F21	protein_coding
ENSG00000170873	ENST00000325064	8	-1	124552813	124728273	MTSS1	protein_coding
ENSG00000170873	ENST00000431961	8	-1	124552888	124568841	MTSS1	protein_coding
ENSG00000170873	ENST00000524090	8	-1	124552902	124568804	MTSS1	protein_coding
ENSG00000170873	ENST00000523179	8	-1	124555799	124568538	MTSS1	protein_coding
ENSG00000170873	ENST00000522118	8	-1	124557688	124568821	MTSS1	protein_coding
ENSG00000170873	ENST00000522162	8	-1	124568428	124727616	MTSS1	protein_coding
ENSG00000180938	ENST00000319286	8	1	124973298	124979389	ZNF572	protein_coding
ENSG00000104549	ENST00000523430	8	1	124998497	125022281	SQLE	protein_coding
ENSG00000104549	ENST00000265896	8	1	124998506	125022283	SQLE	protein_coding
ENSG00000104549	ENST00000521232	8	1	124998544	125005707	SQLE	protein_coding
ENSG00000104549	ENST00000518931	8	1	125009280	125020937	SQLE	protein_coding
ENSG00000164961	ENST00000318410	8	-1	125024260	125091840	WASHC5	protein_coding
ENSG00000164961	ENST00000517845	8	-1	125024267	125091783	WASHC5	protein_coding
ENSG00000164961	ENST00000523297	8	-1	125075041	125091724	WASHC5	protein_coding
ENSG00000156831	ENST00000523741	8	1	125091679	125182256	NSMCE2	protein_coding
ENSG00000156831	ENST00000519010	8	1	125091844	125182519	NSMCE2	protein_coding
ENSG00000156831	ENST00000520866	8	1	125091844	125182796	NSMCE2	protein_coding
ENSG00000156831	ENST00000517532	8	1	125091844	125357771	NSMCE2	protein_coding
ENSG00000156831	ENST00000287437	8	1	125091853	125367120	NSMCE2	protein_coding
ENSG00000156831	ENST00000518013	8	1	125091864	125102464	NSMCE2	protein_coding
ENSG00000156831	ENST00000522563	8	1	125091870	125367075	NSMCE2	protein_coding
ENSG00000156831	ENST00000517315	8	1	125124144	125367118	NSMCE2	protein_coding
ENSG00000173334	ENST00000311922	8	1	125430321	125438405	TRIB1	protein_coding
ENSG00000173334	ENST00000520847	8	1	125432209	125436928	TRIB1	protein_coding
ENSG00000173334	ENST00000519576	8	1	125433546	125437191	TRIB1	protein_coding
ENSG00000168672	ENST00000304916	8	-1	126552442	126558393	FAM84B	protein_coding
ENSG00000212993	ENST00000645438	8	1	127322183	127417210	POU5F1B	protein_coding
ENSG00000212993	ENST00000465342	8	1	127409026	127420066	POU5F1B	protein_coding
ENSG00000136997	ENST00000259523	8	1	127735434	127740477	MYC	protein_coding
ENSG00000136997	ENST00000641252	8	1	127735473	127735817	MYC	protein_coding
ENSG00000136997	ENST00000517291	8	1	127735519	127738772	MYC	protein_coding
ENSG00000136997	ENST00000641036	8	1	127736046	127736612	MYC	protein_coding
ENSG00000136997	ENST00000621592	8	1	127736069	127741434	MYC	protein_coding
ENSG00000136997	ENST00000377970	8	1	127736084	127741434	MYC	protein_coding
ENSG00000136997	ENST00000524013	8	1	127736220	127741372	MYC	protein_coding
ENSG00000136997	ENST00000520751	8	1	127736231	127738475	MYC	protein_coding
ENSG00000136997	ENST00000613283	8	1	127736594	127740958	MYC	protein_coding
ENSG00000147697	ENST00000276708	8	-1	129748196	129786888	GSDMC	protein_coding
ENSG00000147697	ENST00000619643	8	-1	129748197	129777587	GSDMC	protein_coding
ENSG00000153310	ENST00000519824	8	-1	129839593	129939832	FAM49B	protein_coding
ENSG00000153310	ENST00000522746	8	-1	129841470	129939754	FAM49B	protein_coding
ENSG00000153310	ENST00000523509	8	-1	129841470	130016405	FAM49B	protein_coding
ENSG00000153310	ENST00000401979	8	-1	129841470	130016451	FAM49B	protein_coding
ENSG00000153310	ENST00000519110	8	-1	129841470	130016672	FAM49B	protein_coding
ENSG00000153310	ENST00000522250	8	-1	129841484	129939694	FAM49B	protein_coding
ENSG00000153310	ENST00000517654	8	-1	129841484	130016451	FAM49B	protein_coding
ENSG00000153310	ENST00000519540	8	-1	129841497	129939872	FAM49B	protein_coding
ENSG00000153310	ENST00000522941	8	-1	129841503	129939746	FAM49B	protein_coding
ENSG00000153310	ENST00000615041	8	-1	129846825	129871436	FAM49B	protein_coding
ENSG00000153310	ENST00000639004	8	-1	129849292	129903351	FAM49B	protein_coding
ENSG00000153310	ENST00000519142	8	-1	129855583	129970990	FAM49B	protein_coding
ENSG00000153310	ENST00000520204	8	-1	129862229	129939763	FAM49B	protein_coding
ENSG00000153310	ENST00000518283	8	-1	129862234	130016637	FAM49B	protein_coding
ENSG00000153310	ENST00000523993	8	-1	129862250	130017129	FAM49B	protein_coding
ENSG00000153310	ENST00000520254	8	-1	129862294	129939818	FAM49B	protein_coding
ENSG00000153310	ENST00000519020	8	-1	129862326	130016558	FAM49B	protein_coding
ENSG00000153310	ENST00000518167	8	-1	129871375	130016463	FAM49B	protein_coding
ENSG00000153310	ENST00000517672	8	-1	129871381	129970972	FAM49B	protein_coding
ENSG00000153310	ENST00000519070	8	-1	129871427	129939806	FAM49B	protein_coding
ENSG00000153310	ENST00000522361	8	-1	129871433	130016451	FAM49B	protein_coding
ENSG00000153317	ENST00000524124	8	-1	130052104	130180862	ASAP1	protein_coding
ENSG00000153317	ENST00000357668	8	-1	130052107	130443660	ASAP1	protein_coding
ENSG00000153317	ENST00000518721	8	-1	130052842	130443660	ASAP1	protein_coding
ENSG00000153317	ENST00000519483	8	-1	130054741	130118522	ASAP1	protein_coding
ENSG00000153317	ENST00000520342	8	-1	130179335	130247042	ASAP1	protein_coding
ENSG00000153317	ENST00000521426	8	-1	130214645	130386877	ASAP1	protein_coding
ENSG00000155897	ENST00000286355	8	-1	130780301	131042426	ADCY8	protein_coding
ENSG00000155897	ENST00000377928	8	-1	130780390	131040333	ADCY8	protein_coding
ENSG00000155897	ENST00000522949	8	-1	130903772	130990865	ADCY8	protein_coding
ENSG00000132294	ENST00000254624	8	1	131904088	132013642	EFR3A	protein_coding
ENSG00000132294	ENST00000522709	8	1	131904109	131953836	EFR3A	protein_coding
ENSG00000132294	ENST00000637848	8	1	131938225	132010895	EFR3A	protein_coding
ENSG00000132294	ENST00000520362	8	1	131939881	131944805	EFR3A	protein_coding
ENSG00000132294	ENST00000519656	8	1	131939901	132013642	EFR3A	protein_coding
ENSG00000253117	ENST00000254627	8	-1	132024220	132059380	OC90	protein_coding
ENSG00000258417	ENST00000262283	8	-1	132024238	132085655	AC100868.1	protein_coding
ENSG00000132297	ENST00000414222	8	-1	132061486	132105265	HHLA1	protein_coding
ENSG00000132297	ENST00000434736	8	-1	132069675	132111159	HHLA1	protein_coding
ENSG00000184156	ENST00000388996	8	-1	132120858	132481019	KCNQ3	protein_coding
ENSG00000184156	ENST00000621976	8	-1	132120859	132187213	KCNQ3	protein_coding
ENSG00000184156	ENST00000521134	8	-1	132128980	132447262	KCNQ3	protein_coding
ENSG00000184156	ENST00000519445	8	-1	132129090	132480578	KCNQ3	protein_coding
ENSG00000184156	ENST00000638588	8	-1	132129406	132321545	KCNQ3	protein_coding
ENSG00000129295	ENST00000618342	8	-1	132571953	132661667	LRRC6	protein_coding
ENSG00000129295	ENST00000620350	8	-1	132571953	132675617	LRRC6	protein_coding
ENSG00000129295	ENST00000519595	8	-1	132572070	132675592	LRRC6	protein_coding
ENSG00000129295	ENST00000522789	8	-1	132572199	132625387	LRRC6	protein_coding
ENSG00000129295	ENST00000518642	8	-1	132572199	132675559	LRRC6	protein_coding
ENSG00000129295	ENST00000250173	8	-1	132572201	132675559	LRRC6	protein_coding
ENSG00000129295	ENST00000519085	8	-1	132608405	132622688	LRRC6	protein_coding
ENSG00000165071	ENST00000522780	8	-1	132685007	132727986	TMEM71	protein_coding
ENSG00000165071	ENST00000523829	8	-1	132709945	132760561	TMEM71	protein_coding
ENSG00000165071	ENST00000356838	8	-1	132709948	132760582	TMEM71	protein_coding
ENSG00000165071	ENST00000377901	8	-1	132709948	132760582	TMEM71	protein_coding
ENSG00000165071	ENST00000522334	8	-1	132746948	132760630	TMEM71	protein_coding
ENSG00000165071	ENST00000519016	8	-1	132747014	132760630	TMEM71	protein_coding
ENSG00000165071	ENST00000519187	8	-1	132751802	132760548	TMEM71	protein_coding
ENSG00000165071	ENST00000519304	8	-1	132751824	132760582	TMEM71	protein_coding
ENSG00000129292	ENST00000220847	8	1	132775358	132845923	PHF20L1	protein_coding
ENSG00000129292	ENST00000622263	8	1	132775358	132845923	PHF20L1	protein_coding
ENSG00000129292	ENST00000395379	8	1	132775375	132811888	PHF20L1	protein_coding
ENSG00000129292	ENST00000395386	8	1	132775384	132848807	PHF20L1	protein_coding
ENSG00000129292	ENST00000485595	8	1	132775398	132799960	PHF20L1	protein_coding
ENSG00000129292	ENST00000337920	8	1	132775408	132812316	PHF20L1	protein_coding
ENSG00000129292	ENST00000395376	8	1	132775580	132812316	PHF20L1	protein_coding
ENSG00000129292	ENST00000522580	8	1	132777789	132798816	PHF20L1	protein_coding
ENSG00000129292	ENST00000395390	8	1	132777792	132848807	PHF20L1	protein_coding
ENSG00000042832	ENST00000220616	8	1	132866961	133134897	TG	protein_coding
ENSG00000042832	ENST00000518505	8	1	132897748	132906900	TG	protein_coding
ENSG00000042832	ENST00000519178	8	1	132919440	133134827	TG	protein_coding
ENSG00000042832	ENST00000518058	8	1	132962994	132967897	TG	protein_coding
ENSG00000042832	ENST00000519543	8	1	132964607	133134903	TG	protein_coding
ENSG00000042832	ENST00000518108	8	1	133017699	133029979	TG	protein_coding
ENSG00000155926	ENST00000338087	8	-1	133036724	133103054	SLA	protein_coding
ENSG00000155926	ENST00000427060	8	-1	133037639	133060358	SLA	protein_coding
ENSG00000155926	ENST00000395352	8	-1	133037653	133102912	SLA	protein_coding
ENSG00000155926	ENST00000524345	8	-1	133038367	133102628	SLA	protein_coding
ENSG00000155926	ENST00000517648	8	-1	133038427	133102612	SLA	protein_coding
ENSG00000155926	ENST00000522119	8	-1	133044992	133102477	SLA	protein_coding
ENSG00000155926	ENST00000519341	8	-1	133047908	133102663	SLA	protein_coding
ENSG00000155926	ENST00000521302	8	-1	133050831	133102605	SLA	protein_coding
ENSG00000155926	ENST00000523610	8	-1	133050856	133102542	SLA	protein_coding
ENSG00000155926	ENST00000519747	8	-1	133050892	133102610	SLA	protein_coding
ENSG00000155926	ENST00000519558	8	-1	133060118	133102605	SLA	protein_coding
ENSG00000042832	ENST00000521107	8	1	133113503	133134891	TG	protein_coding
ENSG00000104415	ENST00000250160	8	1	133191039	133231690	WISP1	protein_coding
ENSG00000104415	ENST00000519433	8	1	133191069	133227810	WISP1	protein_coding
ENSG00000104415	ENST00000517423	8	1	133191084	133227716	WISP1	protein_coding
ENSG00000104415	ENST00000220856	8	1	133191137	133228064	WISP1	protein_coding
ENSG00000104419	ENST00000323851	8	-1	133237171	133297237	NDRG1	protein_coding
ENSG00000104419	ENST00000537882	8	-1	133237171	133297304	NDRG1	protein_coding
ENSG00000104419	ENST00000414097	8	-1	133237176	133297586	NDRG1	protein_coding
ENSG00000104419	ENST00000518176	8	-1	133238538	133297237	NDRG1	protein_coding
ENSG00000104419	ENST00000522476	8	-1	133238698	133297252	NDRG1	protein_coding
ENSG00000104419	ENST00000518066	8	-1	133238767	133297252	NDRG1	protein_coding
ENSG00000104419	ENST00000520230	8	-1	133256785	133302022	NDRG1	protein_coding
ENSG00000104419	ENST00000518480	8	-1	133256816	133297256	NDRG1	protein_coding
ENSG00000104419	ENST00000519228	8	-1	133256819	133297958	NDRG1	protein_coding
ENSG00000104419	ENST00000519580	8	-1	133256840	133296555	NDRG1	protein_coding
ENSG00000104419	ENST00000522890	8	-1	133256840	133297092	NDRG1	protein_coding
ENSG00000104419	ENST00000520943	8	-1	133258379	133298458	NDRG1	protein_coding
ENSG00000104419	ENST00000521544	8	-1	133258416	133297252	NDRG1	protein_coding
ENSG00000104419	ENST00000522738	8	-1	133259218	133296536	NDRG1	protein_coding
ENSG00000104419	ENST00000523892	8	-1	133262047	133297256	NDRG1	protein_coding
ENSG00000008513	ENST00000399640	8	-1	133454848	133571940	ST3GAL1	protein_coding
ENSG00000008513	ENST00000521180	8	-1	133454853	133571925	ST3GAL1	protein_coding
ENSG00000008513	ENST00000648219	8	-1	133458873	133571887	ST3GAL1	protein_coding
ENSG00000008513	ENST00000522652	8	-1	133458945	133571849	ST3GAL1	protein_coding
ENSG00000008513	ENST00000523854	8	-1	133464778	133499383	ST3GAL1	protein_coding
ENSG00000008513	ENST00000517668	8	-1	133464931	133571925	ST3GAL1	protein_coding
ENSG00000008513	ENST00000523634	8	-1	133475809	133489640	ST3GAL1	protein_coding
ENSG00000008513	ENST00000519924	8	-1	133475877	133489700	ST3GAL1	protein_coding
ENSG00000008513	ENST00000523855	8	-1	133475884	133499361	ST3GAL1	protein_coding
ENSG00000066827	ENST00000520356	8	-1	134477788	134696554	ZFAT	protein_coding
ENSG00000066827	ENST00000520727	8	-1	134477792	134696554	ZFAT	protein_coding
ENSG00000066827	ENST00000429442	8	-1	134477792	134696558	ZFAT	protein_coding
ENSG00000066827	ENST00000377838	8	-1	134477792	134713038	ZFAT	protein_coding
ENSG00000066827	ENST00000520214	8	-1	134478025	134696554	ZFAT	protein_coding
ENSG00000066827	ENST00000521673	8	-1	134478222	134510182	ZFAT	protein_coding
ENSG00000066827	ENST00000523399	8	-1	134478393	134712962	ZFAT	protein_coding
ENSG00000066827	ENST00000522257	8	-1	134608740	134639880	ZFAT	protein_coding
ENSG00000066827	ENST00000518191	8	-1	134608841	134696556	ZFAT	protein_coding
ENSG00000131773	ENST00000355849	8	1	135457457	135647610	KHDRBS3	protein_coding
ENSG00000131773	ENST00000524199	8	1	135458087	135607027	KHDRBS3	protein_coding
ENSG00000131773	ENST00000520981	8	1	135458547	135647610	KHDRBS3	protein_coding
ENSG00000131773	ENST00000517394	8	1	135458707	135557539	KHDRBS3	protein_coding
ENSG00000131773	ENST00000524282	8	1	135542703	135647026	KHDRBS3	protein_coding
ENSG00000147724	ENST00000395297	8	-1	138130023	138496822	FAM135B	protein_coding
ENSG00000147724	ENST00000160713	8	-1	138250924	138425515	FAM135B	protein_coding
ENSG00000147724	ENST00000520380	8	-1	138308984	138459565	FAM135B	protein_coding
ENSG00000169436	ENST00000303045	8	-1	138588235	138913993	COL22A1	protein_coding
ENSG00000169436	ENST00000435777	8	-1	138588897	138883211	COL22A1	protein_coding
ENSG00000169436	ENST00000522546	8	-1	138777907	138779562	COL22A1	protein_coding
ENSG00000169427	ENST00000650269	8	-1	139601097	139703093	KCNK9	protein_coding
ENSG00000169427	ENST00000303015	8	-1	139612561	139702998	KCNK9	protein_coding
ENSG00000169427	ENST00000520439	8	-1	139617121	139703056	KCNK9	protein_coding
ENSG00000169427	ENST00000648164	8	-1	139617121	139704109	KCNK9	protein_coding
ENSG00000169427	ENST00000647605	8	-1	139617159	139654330	KCNK9	protein_coding
ENSG00000167632	ENST00000648948	8	-1	139727725	140457762	TRAPPC9	protein_coding
ENSG00000167632	ENST00000438773	8	-1	139730343	140457744	TRAPPC9	protein_coding
ENSG00000167632	ENST00000389328	8	-1	139730343	140458579	TRAPPC9	protein_coding
ENSG00000167632	ENST00000520857	8	-1	139730345	140450930	TRAPPC9	protein_coding
ENSG00000167632	ENST00000649035	8	-1	139730345	140458579	TRAPPC9	protein_coding
ENSG00000167632	ENST00000634178	8	-1	140252571	140275753	TRAPPC9	protein_coding
ENSG00000104472	ENST00000220913	8	1	140511298	140517137	CHRAC1	protein_coding
ENSG00000104472	ENST00000519533	8	1	140511311	140516467	CHRAC1	protein_coding
ENSG00000104472	ENST00000518971	8	1	140511918	140515185	CHRAC1	protein_coding
ENSG00000104472	ENST00000519618	8	1	140511982	140515765	CHRAC1	protein_coding
ENSG00000123908	ENST00000220592	8	-1	140520156	140635619	AGO2	protein_coding
ENSG00000123908	ENST00000519980	8	-1	140531421	140635546	AGO2	protein_coding
ENSG00000123908	ENST00000524328	8	-1	140572902	140605888	AGO2	protein_coding
ENSG00000169398	ENST00000522684	8	-1	140657900	141001233	PTK2	protein_coding
ENSG00000169398	ENST00000395218	8	-1	140658382	141001313	PTK2	protein_coding
ENSG00000169398	ENST00000519654	8	-1	140658389	140890768	PTK2	protein_coding
ENSG00000169398	ENST00000519465	8	-1	140658402	140764523	PTK2	protein_coding
ENSG00000169398	ENST00000517887	8	-1	140658402	140921219	PTK2	protein_coding
ENSG00000169398	ENST00000521059	8	-1	140658402	141001196	PTK2	protein_coding
ENSG00000169398	ENST00000517712	8	-1	140658405	140670264	PTK2	protein_coding
ENSG00000169398	ENST00000523539	8	-1	140658405	140800546	PTK2	protein_coding
ENSG00000169398	ENST00000340930	8	-1	140658405	141001158	PTK2	protein_coding
ENSG00000169398	ENST00000519419	8	-1	140658630	140954835	PTK2	protein_coding
ENSG00000169398	ENST00000430260	8	-1	140659073	140718734	PTK2	protein_coding
ENSG00000169398	ENST00000521986	8	-1	140659335	140800543	PTK2	protein_coding
ENSG00000169398	ENST00000523435	8	-1	140659487	140663084	PTK2	protein_coding
ENSG00000169398	ENST00000522950	8	-1	140659620	140663088	PTK2	protein_coding
ENSG00000169398	ENST00000522424	8	-1	140700921	140721788	PTK2	protein_coding
ENSG00000169398	ENST00000521562	8	-1	140700924	140718355	PTK2	protein_coding
ENSG00000169398	ENST00000523388	8	-1	140702665	140718048	PTK2	protein_coding
ENSG00000169398	ENST00000520151	8	-1	140743237	140764413	PTK2	protein_coding
ENSG00000169398	ENST00000519024	8	-1	140744685	140764421	PTK2	protein_coding
ENSG00000169398	ENST00000524357	8	-1	140818984	141001260	PTK2	protein_coding
ENSG00000169398	ENST00000520828	8	-1	140846649	141001164	PTK2	protein_coding
ENSG00000169398	ENST00000520475	8	-1	140846659	140934560	PTK2	protein_coding
ENSG00000169398	ENST00000519881	8	-1	140879162	141001284	PTK2	protein_coding
ENSG00000169398	ENST00000520892	8	-1	140879441	141000937	PTK2	protein_coding
ENSG00000169398	ENST00000523803	8	-1	140879471	140984039	PTK2	protein_coding
ENSG00000169398	ENST00000521907	8	-1	140879476	140983994	PTK2	protein_coding
ENSG00000169398	ENST00000517453	8	-1	140879480	141002110	PTK2	protein_coding
ENSG00000169398	ENST00000520045	8	-1	140879482	141001285	PTK2	protein_coding
ENSG00000169398	ENST00000521395	8	-1	140879512	140934590	PTK2	protein_coding
ENSG00000169398	ENST00000521332	8	-1	140890543	141001266	PTK2	protein_coding
ENSG00000169398	ENST00000524040	8	-1	140890584	141001266	PTK2	protein_coding
ENSG00000169398	ENST00000523679	8	-1	140920870	141001177	PTK2	protein_coding
ENSG00000169398	ENST00000524257	8	-1	140920890	141001164	PTK2	protein_coding
ENSG00000105339	ENST00000519291	8	1	141117278	141141276	DENND3	protein_coding
ENSG00000105339	ENST00000518347	8	1	141128612	141141455	DENND3	protein_coding
ENSG00000105339	ENST00000262585	8	1	141128621	141195796	DENND3	protein_coding
ENSG00000105339	ENST00000519811	8	1	141128638	141195808	DENND3	protein_coding
ENSG00000105339	ENST00000520986	8	1	141128649	141151837	DENND3	protein_coding
ENSG00000105339	ENST00000523058	8	1	141128675	141150908	DENND3	protein_coding
ENSG00000105339	ENST00000518668	8	1	141128779	141195808	DENND3	protein_coding
ENSG00000105339	ENST00000424248	8	1	141136626	141195511	DENND3	protein_coding
ENSG00000105339	ENST00000518249	8	1	141141203	141143008	DENND3	protein_coding
ENSG00000105339	ENST00000517985	8	1	141178121	141185458	DENND3	protein_coding
ENSG00000105339	ENST00000523308	8	1	141188349	141195802	DENND3	protein_coding
ENSG00000105339	ENST00000520725	8	1	141192331	141193070	DENND3	protein_coding
ENSG00000022567	ENST00000519067	8	-1	141207166	141228570	SLC45A4	protein_coding
ENSG00000022567	ENST00000517878	8	-1	141210529	141254229	SLC45A4	protein_coding
ENSG00000022567	ENST00000024061	8	-1	141210601	141228574	SLC45A4	protein_coding
ENSG00000022567	ENST00000520137	8	-1	141218774	141308305	SLC45A4	protein_coding
ENSG00000022567	ENST00000519986	8	-1	141219747	141230348	SLC45A4	protein_coding
ENSG00000204882	ENST00000377741	8	-1	141356500	141367267	GPR20	protein_coding
ENSG00000184489	ENST00000521578	8	1	141391993	141431294	PTP4A3	protein_coding
ENSG00000184489	ENST00000520105	8	1	141391995	141431520	PTP4A3	protein_coding
ENSG00000184489	ENST00000523147	8	1	141392021	141426951	PTP4A3	protein_coding
ENSG00000184489	ENST00000329397	8	1	141421388	141432454	PTP4A3	protein_coding
ENSG00000184489	ENST00000349124	8	1	141421388	141432454	PTP4A3	protein_coding
ENSG00000184489	ENST00000524028	8	1	141422018	141431520	PTP4A3	protein_coding
ENSG00000226490	ENST00000427937	8	1	141514638	141518737	AC138647.1	protein_coding
ENSG00000226490	ENST00000643770	8	1	141514697	141518715	AC138647.1	protein_coding
ENSG00000171045	ENST00000524325	8	-1	142212080	142403240	TSNARE1	protein_coding
ENSG00000171045	ENST00000307180	8	-1	142212081	142403182	TSNARE1	protein_coding
ENSG00000171045	ENST00000520166	8	-1	142212167	142354763	TSNARE1	protein_coding
ENSG00000171045	ENST00000519651	8	-1	142270475	142403168	TSNARE1	protein_coding
ENSG00000171045	ENST00000520462	8	-1	142344260	142402888	TSNARE1	protein_coding
ENSG00000171045	ENST00000518720	8	-1	142344353	142403182	TSNARE1	protein_coding
ENSG00000181790	ENST00000517894	8	1	142449430	142545009	ADGRB1	protein_coding
ENSG00000181790	ENST00000643448	8	1	142449430	142545009	ADGRB1	protein_coding
ENSG00000181790	ENST00000323289	8	1	142464016	142545006	ADGRB1	protein_coding
ENSG00000198576	ENST00000356613	8	-1	142611044	142614472	ARC	protein_coding
ENSG00000234616	ENST00000614134	8	-1	142657460	142666520	JRK	protein_coding
ENSG00000234616	ENST00000612905	8	-1	142657460	142669994	JRK	protein_coding
ENSG00000234616	ENST00000615982	8	-1	142657463	142669970	JRK	protein_coding
ENSG00000234616	ENST00000571961	8	-1	142658364	142669994	JRK	protein_coding
ENSG00000234616	ENST00000503272	8	-1	142665982	142669988	JRK	protein_coding
ENSG00000167653	ENST00000301258	8	1	142680456	142682724	PSCA	protein_coding
ENSG00000167653	ENST00000513264	8	1	142680457	142681770	PSCA	protein_coding
ENSG00000160886	ENST00000292430	8	1	142700111	142705127	LY6K	protein_coding
ENSG00000160886	ENST00000518841	8	1	142700113	142702722	LY6K	protein_coding
ENSG00000160886	ENST00000519387	8	1	142700114	142703454	LY6K	protein_coding
ENSG00000160886	ENST00000522591	8	1	142700472	142704164	LY6K	protein_coding
ENSG00000130193	ENST00000336138	8	1	142727203	142736927	THEM6	protein_coding
ENSG00000126233	ENST00000246515	8	-1	142740944	142742411	SLURP1	protein_coding
ENSG00000197353	ENST00000359228	8	-1	142750150	142752534	LYPD2	protein_coding
ENSG00000284505	ENST00000523332	8	-1	142764334	142776021	LYNX1-SLURP2	protein_coding
ENSG00000283992	ENST00000317543	8	-1	142764338	142769844	SLURP2	protein_coding
ENSG00000284505	ENST00000615007	8	-1	142764338	142778224	LYNX1-SLURP2	protein_coding
ENSG00000283992	ENST00000521396	8	-1	142764351	142769785	SLURP2	protein_coding
ENSG00000180155	ENST00000614491	8	-1	142771197	142777328	LYNX1	protein_coding
ENSG00000180155	ENST00000621401	8	-1	142771197	142777810	LYNX1	protein_coding
ENSG00000180155	ENST00000620006	8	-1	142774923	142777022	LYNX1	protein_coding
ENSG00000180155	ENST00000613110	8	-1	142775266	142777328	LYNX1	protein_coding
ENSG00000180155	ENST00000614268	8	-1	142775272	142776596	LYNX1	protein_coding
ENSG00000167656	ENST00000301263	8	-1	142784880	142786592	LY6D	protein_coding
ENSG00000104499	ENST00000522728	8	1	142834247	142916506	GML	protein_coding
ENSG00000104499	ENST00000220940	8	1	142834801	142846846	GML	protein_coding
ENSG00000160882	ENST00000519285	8	-1	142872357	142875797	CYP11B1	protein_coding
ENSG00000160882	ENST00000292427	8	-1	142873254	142879846	CYP11B1	protein_coding
ENSG00000160882	ENST00000517471	8	-1	142873824	142879824	CYP11B1	protein_coding
ENSG00000160882	ENST00000377675	8	-1	142873825	142879820	CYP11B1	protein_coding
ENSG00000179142	ENST00000323110	8	-1	142910559	142917843	CYP11B2	protein_coding
ENSG00000160932	ENST00000517503	8	1	143017982	143022410	LY6E	protein_coding
ENSG00000160932	ENST00000292494	8	1	143018482	143022412	LY6E	protein_coding
ENSG00000160932	ENST00000429120	8	1	143018483	143022410	LY6E	protein_coding
ENSG00000160932	ENST00000521699	8	1	143018517	143022411	LY6E	protein_coding
ENSG00000160932	ENST00000520531	8	1	143018528	143021640	LY6E	protein_coding
ENSG00000160932	ENST00000520466	8	1	143018528	143022409	LY6E	protein_coding
ENSG00000160932	ENST00000521003	8	1	143018529	143021902	LY6E	protein_coding
ENSG00000160932	ENST00000522528	8	1	143018529	143021924	LY6E	protein_coding
ENSG00000160932	ENST00000522971	8	1	143018542	143022182	LY6E	protein_coding
ENSG00000160932	ENST00000519611	8	1	143018544	143021800	LY6E	protein_coding
ENSG00000160932	ENST00000521182	8	1	143018546	143022409	LY6E	protein_coding
ENSG00000160932	ENST00000519546	8	1	143018552	143022255	LY6E	protein_coding
ENSG00000160932	ENST00000523847	8	1	143018553	143023832	LY6E	protein_coding
ENSG00000160932	ENST00000522024	8	1	143018557	143021892	LY6E	protein_coding
ENSG00000261667	ENST00000562505	8	1	143080457	143083001	LY6L	protein_coding
ENSG00000176956	ENST00000430474	8	-1	143157914	143160040	LY6H	protein_coding
ENSG00000176956	ENST00000342752	8	-1	143157914	143160328	LY6H	protein_coding
ENSG00000176956	ENST00000414417	8	-1	143157914	143160711	LY6H	protein_coding
ENSG00000176956	ENST00000615409	8	-1	143157915	143160636	LY6H	protein_coding
ENSG00000277494	ENST00000622500	8	1	143213193	143217170	GPIHBP1	protein_coding
ENSG00000181638	ENST00000520584	8	1	143246821	143253591	ZFP41	protein_coding
ENSG00000181638	ENST00000330701	8	1	143246928	143262705	ZFP41	protein_coding
ENSG00000264668	ENST00000522452	8	1	143247110	143276403	AC138696.1	protein_coding
ENSG00000250571	ENST00000521682	8	1	143267437	143275751	GLI4	protein_coding
ENSG00000250571	ENST00000340042	8	1	143267437	143276929	GLI4	protein_coding
ENSG00000250571	ENST00000344692	8	1	143269358	143275552	GLI4	protein_coding
ENSG00000250571	ENST00000517468	8	1	143269358	143275694	GLI4	protein_coding
ENSG00000250571	ENST00000523522	8	1	143269358	143276931	GLI4	protein_coding
ENSG00000250571	ENST00000520021	8	1	143269370	143275305	GLI4	protein_coding
ENSG00000250571	ENST00000517530	8	1	143269466	143276411	GLI4	protein_coding
ENSG00000185730	ENST00000523891	8	1	143289676	143295964	ZNF696	protein_coding
ENSG00000185730	ENST00000518575	8	1	143290910	143296287	ZNF696	protein_coding
ENSG00000185730	ENST00000330143	8	1	143291389	143298061	ZNF696	protein_coding
ENSG00000185730	ENST00000521537	8	1	143291404	143293312	ZNF696	protein_coding
ENSG00000185730	ENST00000518432	8	1	143291417	143295996	ZNF696	protein_coding
ENSG00000185730	ENST00000520333	8	1	143291422	143295812	ZNF696	protein_coding
ENSG00000184428	ENST00000519977	8	-1	143304384	143315807	TOP1MT	protein_coding
ENSG00000184428	ENST00000329245	8	-1	143309324	143334896	TOP1MT	protein_coding
ENSG00000184428	ENST00000521193	8	-1	143309356	143359924	TOP1MT	protein_coding
ENSG00000184428	ENST00000519148	8	-1	143309360	143359977	TOP1MT	protein_coding
ENSG00000184428	ENST00000523676	8	-1	143309377	143334795	TOP1MT	protein_coding
ENSG00000184428	ENST00000519139	8	-1	143316092	143334056	TOP1MT	protein_coding
ENSG00000184428	ENST00000522041	8	-1	143324000	143331811	TOP1MT	protein_coding
ENSG00000184428	ENST00000519591	8	-1	143324060	143334854	TOP1MT	protein_coding
ENSG00000184428	ENST00000518007	8	-1	143325522	143344984	TOP1MT	protein_coding
