ENSG00000184731	ENST00000327669	2	-1	38814	46385	FAM110C	protein_coding
ENSG00000144401	ENST00000426075	2	-1	207612843	207624566	METTL21A	protein_coding
ENSG00000144401	ENST00000442521	2	-1	207612980	207625927	METTL21A	protein_coding
ENSG00000163249	ENST00000392209	2	1	207711540	207754465	CCNYL1	protein_coding
ENSG00000163249	ENST00000420822	2	1	207711648	207714824	CCNYL1	protein_coding
ENSG00000163249	ENST00000295414	2	1	207711686	207756174	CCNYL1	protein_coding
ENSG00000163249	ENST00000339882	2	1	207711751	207755244	CCNYL1	protein_coding
ENSG00000163249	ENST00000420321	2	1	207742274	207761839	CCNYL1	protein_coding
ENSG00000163251	ENST00000295417	2	-1	207762586	207769563	FZD5	protein_coding
ENSG00000178385	ENST00000427836	2	-1	207821288	208025560	PLEKHM3	protein_coding
ENSG00000178385	ENST00000447645	2	-1	207851238	207977450	PLEKHM3	protein_coding
ENSG00000178385	ENST00000457206	2	-1	207900041	208025498	PLEKHM3	protein_coding
ENSG00000118231	ENST00000264376	2	-1	208121607	208124501	CRYGD	protein_coding
ENSG00000163254	ENST00000282141	2	-1	208128137	208129830	CRYGC	protein_coding
ENSG00000182187	ENST00000260988	2	-1	208142573	208146168	CRYGB	protein_coding
ENSG00000168582	ENST00000304502	2	-1	208160740	208163576	CRYGA	protein_coding
ENSG00000188674	ENST00000451342	2	-1	208165343	208181286	C2orf80	protein_coding
ENSG00000188674	ENST00000341287	2	-1	208165347	208190073	C2orf80	protein_coding
ENSG00000188674	ENST00000451346	2	-1	208165355	208190024	C2orf80	protein_coding
ENSG00000188674	ENST00000428015	2	-1	208165376	208183024	C2orf80	protein_coding
ENSG00000188674	ENST00000453017	2	-1	208165478	208187004	C2orf80	protein_coding
ENSG00000188674	ENST00000423952	2	-1	208171006	208187016	C2orf80	protein_coding
ENSG00000188674	ENST00000449053	2	-1	208182972	208189985	C2orf80	protein_coding
ENSG00000138413	ENST00000345146	2	-1	208236227	208255133	IDH1	protein_coding
ENSG00000138413	ENST00000446179	2	-1	208236232	208254458	IDH1	protein_coding
ENSG00000138413	ENST00000415913	2	-1	208236265	208254322	IDH1	protein_coding
ENSG00000138413	ENST00000415282	2	-1	208245367	208254339	IDH1	protein_coding
ENSG00000138413	ENST00000417583	2	-1	208248562	208255798	IDH1	protein_coding
ENSG00000138413	ENST00000451391	2	-1	208248597	208266074	IDH1	protein_coding
ENSG00000115020	ENST00000392202	2	1	208266267	208305549	PIKFYVE	protein_coding
ENSG00000115020	ENST00000264380	2	1	208266267	208358751	PIKFYVE	protein_coding
ENSG00000115020	ENST00000308862	2	1	208266278	208305128	PIKFYVE	protein_coding
ENSG00000115020	ENST00000407449	2	1	208266278	208305128	PIKFYVE	protein_coding
ENSG00000115020	ENST00000422495	2	1	208266357	208285800	PIKFYVE	protein_coding
ENSG00000115020	ENST00000452564	2	1	208266363	208335856	PIKFYVE	protein_coding
ENSG00000144407	ENST00000617735	2	1	208359714	208494029	PTH2R	protein_coding
ENSG00000144407	ENST00000272847	2	1	208406831	208494506	PTH2R	protein_coding
ENSG00000078018	ENST00000199940	2	1	209424058	209730518	MAP2	protein_coding
ENSG00000078018	ENST00000392193	2	1	209579315	209678628	MAP2	protein_coding
ENSG00000078018	ENST00000360351	2	1	209579421	209734118	MAP2	protein_coding
ENSG00000078018	ENST00000361559	2	1	209579431	209730523	MAP2	protein_coding
ENSG00000078018	ENST00000445941	2	1	209579609	209693625	MAP2	protein_coding
ENSG00000078018	ENST00000392194	2	1	209580041	209734118	MAP2	protein_coding
ENSG00000078018	ENST00000447185	2	1	209653171	209730397	MAP2	protein_coding
ENSG00000078018	ENST00000452717	2	1	209653393	209705690	MAP2	protein_coding
ENSG00000144406	ENST00000439458	2	1	209771993	209999300	UNC80	protein_coding
ENSG00000144406	ENST00000272845	2	1	209772039	209999296	UNC80	protein_coding
ENSG00000144406	ENST00000333907	2	1	209959523	209982933	UNC80	protein_coding
ENSG00000197713	ENST00000359429	2	1	210002565	210021576	RPE	protein_coding
ENSG00000197713	ENST00000354506	2	1	210002565	210022259	RPE	protein_coding
ENSG00000197713	ENST00000436630	2	1	210002584	210020100	RPE	protein_coding
ENSG00000197713	ENST00000408981	2	1	210002624	210019785	RPE	protein_coding
ENSG00000197713	ENST00000454822	2	1	210002628	210021226	RPE	protein_coding
ENSG00000197713	ENST00000429921	2	1	210002628	210021576	RPE	protein_coding
ENSG00000197713	ENST00000453724	2	1	210002634	210016597	RPE	protein_coding
ENSG00000197713	ENST00000438265	2	1	210002639	210017816	RPE	protein_coding
ENSG00000197713	ENST00000429907	2	1	210002642	210019940	RPE	protein_coding
ENSG00000197713	ENST00000441588	2	1	210002643	210017521	RPE	protein_coding
ENSG00000197713	ENST00000445268	2	1	210002643	210019735	RPE	protein_coding
ENSG00000197713	ENST00000452025	2	1	210002643	210019766	RPE	protein_coding
ENSG00000197713	ENST00000438204	2	1	210002643	210019961	RPE	protein_coding
ENSG00000197713	ENST00000411934	2	1	210002656	210019961	RPE	protein_coding
ENSG00000197713	ENST00000435437	2	1	210002657	210019961	RPE	protein_coding
ENSG00000144445	ENST00000281772	2	-1	210021423	210171383	KANSL1L	protein_coding
ENSG00000144445	ENST00000418791	2	-1	210022433	210171327	KANSL1L	protein_coding
ENSG00000144445	ENST00000457374	2	-1	210040323	210155302	KANSL1L	protein_coding
ENSG00000144445	ENST00000452086	2	-1	210040323	210171327	KANSL1L	protein_coding
ENSG00000144445	ENST00000428655	2	-1	210043433	210153665	KANSL1L	protein_coding
ENSG00000144445	ENST00000438563	2	-1	210097849	210153603	KANSL1L	protein_coding
ENSG00000144445	ENST00000415553	2	-1	210104020	210153738	KANSL1L	protein_coding
ENSG00000115361	ENST00000233710	2	-1	210187939	210225491	ACADL	protein_coding
ENSG00000168530	ENST00000341685	2	-1	210290150	210303629	MYL1	protein_coding
ENSG00000168530	ENST00000352451	2	-1	210290150	210315190	MYL1	protein_coding
ENSG00000115365	ENST00000443314	2	-1	210431249	210476739	LANCL1	protein_coding
ENSG00000115365	ENST00000441020	2	-1	210431249	210476757	LANCL1	protein_coding
ENSG00000115365	ENST00000450366	2	-1	210431249	210476767	LANCL1	protein_coding
ENSG00000115365	ENST00000233714	2	-1	210434115	210476705	LANCL1	protein_coding
ENSG00000115365	ENST00000431941	2	-1	210434487	210476775	LANCL1	protein_coding
ENSG00000115365	ENST00000412863	2	-1	210434521	210440745	LANCL1	protein_coding
ENSG00000115365	ENST00000448951	2	-1	210440699	210477652	LANCL1	protein_coding
ENSG00000021826	ENST00000417946	2	1	210477682	210576474	CPS1	protein_coding
ENSG00000021826	ENST00000518043	2	1	210477682	210576474	CPS1	protein_coding
ENSG00000021826	ENST00000523702	2	1	210477690	210577493	CPS1	protein_coding
ENSG00000021826	ENST00000430249	2	1	210477709	210679107	CPS1	protein_coding
ENSG00000021826	ENST00000233072	2	1	210556538	210679107	CPS1	protein_coding
ENSG00000021826	ENST00000619804	2	1	210556734	210599555	CPS1	protein_coding
ENSG00000021826	ENST00000451903	2	1	210593366	210679107	CPS1	protein_coding
ENSG00000178568	ENST00000402597	2	-1	211375717	212124907	ERBB4	protein_coding
ENSG00000178568	ENST00000342788	2	-1	211375717	212538841	ERBB4	protein_coding
ENSG00000178568	ENST00000436443	2	-1	211375721	212538841	ERBB4	protein_coding
ENSG00000178568	ENST00000260943	2	-1	211619253	212538529	ERBB4	protein_coding
ENSG00000178568	ENST00000435846	2	-1	211750699	212429247	ERBB4	protein_coding
ENSG00000030419	ENST00000451136	2	-1	212999691	213151609	IKZF2	protein_coding
ENSG00000030419	ENST00000457361	2	-1	212999691	213151609	IKZF2	protein_coding
ENSG00000030419	ENST00000342002	2	-1	213005363	213150334	IKZF2	protein_coding
ENSG00000030419	ENST00000434687	2	-1	213005363	213151603	IKZF2	protein_coding
ENSG00000030419	ENST00000374319	2	-1	213007172	213151603	IKZF2	protein_coding
ENSG00000030419	ENST00000433134	2	-1	213049850	213150408	IKZF2	protein_coding
ENSG00000030419	ENST00000452786	2	-1	213056989	213152427	IKZF2	protein_coding
ENSG00000030419	ENST00000442445	2	-1	213147372	213150241	IKZF2	protein_coding
ENSG00000144451	ENST00000272898	2	1	213284379	213375219	SPAG16	protein_coding
ENSG00000144451	ENST00000331683	2	1	213284389	214410501	SPAG16	protein_coding
ENSG00000144451	ENST00000432529	2	1	213284392	213317978	SPAG16	protein_coding
ENSG00000144451	ENST00000413312	2	1	213284416	213365418	SPAG16	protein_coding
ENSG00000144451	ENST00000447990	2	1	213284481	213422522	SPAG16	protein_coding
ENSG00000144451	ENST00000451561	2	1	213489963	214410318	SPAG16	protein_coding
ENSG00000174453	ENST00000312504	2	1	214411065	214578959	VWC2L	protein_coding
ENSG00000174453	ENST00000427124	2	1	214411065	214578959	VWC2L	protein_coding
ENSG00000138376	ENST00000260947	2	-1	214725646	214809704	BARD1	protein_coding
ENSG00000138376	ENST00000613374	2	-1	214725646	214809711	BARD1	protein_coding
ENSG00000138376	ENST00000613706	2	-1	214725646	214809711	BARD1	protein_coding
ENSG00000138376	ENST00000617164	2	-1	214725646	214809711	BARD1	protein_coding
ENSG00000138376	ENST00000619009	2	-1	214725646	214809711	BARD1	protein_coding
ENSG00000138376	ENST00000432456	2	-1	214728538	214730508	BARD1	protein_coding
ENSG00000138376	ENST00000613192	2	-1	214728676	214809683	BARD1	protein_coding
ENSG00000138376	ENST00000620057	2	-1	214728677	214809642	BARD1	protein_coding
ENSG00000138376	ENST00000421162	2	-1	214730411	214809687	BARD1	protein_coding
ENSG00000144452	ENST00000272895	2	-1	214931542	215138428	ABCA12	protein_coding
ENSG00000144452	ENST00000389661	2	-1	214932622	215032086	ABCA12	protein_coding
ENSG00000144452	ENST00000412081	2	-1	215075492	215138404	ABCA12	protein_coding
ENSG00000138363	ENST00000236959	2	1	215311817	215349763	ATIC	protein_coding
ENSG00000138363	ENST00000435675	2	1	215312091	215349763	ATIC	protein_coding
ENSG00000138363	ENST00000413174	2	1	215312498	215326978	ATIC	protein_coding
ENSG00000138363	ENST00000426233	2	1	215336022	215349298	ATIC	protein_coding
ENSG00000115414	ENST00000421182	2	-1	215360440	215436067	FN1	protein_coding
ENSG00000115414	ENST00000323926	2	-1	215360454	215436068	FN1	protein_coding
ENSG00000115414	ENST00000336916	2	-1	215360454	215436068	FN1	protein_coding
ENSG00000115414	ENST00000357867	2	-1	215360454	215436068	FN1	protein_coding
ENSG00000115414	ENST00000354785	2	-1	215360454	215436172	FN1	protein_coding
ENSG00000115414	ENST00000359671	2	-1	215360458	215436068	FN1	protein_coding
ENSG00000115414	ENST00000446046	2	-1	215360862	215436068	FN1	protein_coding
ENSG00000115414	ENST00000443816	2	-1	215360862	215436073	FN1	protein_coding
ENSG00000115414	ENST00000432072	2	-1	215360865	215436067	FN1	protein_coding
ENSG00000115414	ENST00000356005	2	-1	215360866	215436068	FN1	protein_coding
ENSG00000115414	ENST00000456923	2	-1	215361147	215393147	FN1	protein_coding
ENSG00000115414	ENST00000438981	2	-1	215371909	215375689	FN1	protein_coding
ENSG00000115414	ENST00000426059	2	-1	215414661	215436073	FN1	protein_coding
ENSG00000118242	ENST00000620139	2	-1	215942805	216013613	MREG	protein_coding
ENSG00000118242	ENST00000263268	2	-1	215944490	216013623	MREG	protein_coding
ENSG00000118242	ENST00000439791	2	-1	215944959	216033804	MREG	protein_coding
ENSG00000118242	ENST00000424992	2	-1	215944988	216034096	MREG	protein_coding
ENSG00000118242	ENST00000420348	2	-1	215945573	216032959	MREG	protein_coding
ENSG00000115425	ENST00000265322	2	-1	216038409	216081816	PECR	protein_coding
ENSG00000163449	ENST00000433112	2	1	216081866	216099998	TMEM169	protein_coding
ENSG00000163449	ENST00000454545	2	1	216081866	216102782	TMEM169	protein_coding
ENSG00000163449	ENST00000437356	2	1	216081889	216101065	TMEM169	protein_coding
ENSG00000163449	ENST00000295658	2	1	216081895	216102783	TMEM169	protein_coding
ENSG00000163449	ENST00000455479	2	1	216081919	216099953	TMEM169	protein_coding
ENSG00000163449	ENST00000406027	2	1	216081919	216102382	TMEM169	protein_coding
ENSG00000079246	ENST00000392133	2	1	216107464	216206303	XRCC5	protein_coding
ENSG00000079246	ENST00000392132	2	1	216109297	216206291	XRCC5	protein_coding
ENSG00000079246	ENST00000417391	2	1	216109351	216119108	XRCC5	protein_coding
ENSG00000144583	ENST00000273067	2	-1	216257865	216372027	MARCH4	protein_coding
ENSG00000138375	ENST00000430374	2	1	216412414	216415141	SMARCAL1	protein_coding
ENSG00000138375	ENST00000357276	2	1	216412414	216483053	SMARCAL1	protein_coding
ENSG00000138375	ENST00000444508	2	1	216412510	216415095	SMARCAL1	protein_coding
ENSG00000138375	ENST00000425815	2	1	216412561	216414762	SMARCAL1	protein_coding
ENSG00000138375	ENST00000358207	2	1	216412743	216483017	SMARCAL1	protein_coding
ENSG00000138375	ENST00000434435	2	1	216412765	216414981	SMARCAL1	protein_coding
ENSG00000138375	ENST00000427645	2	1	216415008	216428779	SMARCAL1	protein_coding
ENSG00000138375	ENST00000392128	2	1	216415113	216483017	SMARCAL1	protein_coding
ENSG00000138375	ENST00000412913	2	1	216415945	216428712	SMARCAL1	protein_coding
ENSG00000138375	ENST00000445153	2	1	216428776	216447061	SMARCAL1	protein_coding
ENSG00000197756	ENST00000491306	2	1	216498189	216504086	RPL37A	protein_coding
ENSG00000197756	ENST00000600880	2	1	216498850	216529454	RPL37A	protein_coding
ENSG00000197756	ENST00000446558	2	1	216498855	216579180	RPL37A	protein_coding
ENSG00000197756	ENST00000456586	2	1	216499086	216501463	RPL37A	protein_coding
ENSG00000197756	ENST00000427280	2	1	216499086	216529451	RPL37A	protein_coding
ENSG00000197756	ENST00000598925	2	1	216499086	216529587	RPL37A	protein_coding
ENSG00000197756	ENST00000441179	2	1	216499140	216529484	RPL37A	protein_coding
ENSG00000115457	ENST00000434997	2	1	216632828	216661917	IGFBP2	protein_coding
ENSG00000115457	ENST00000233809	2	1	216633395	216664436	IGFBP2	protein_coding
ENSG00000115457	ENST00000456764	2	1	216659618	216664285	IGFBP2	protein_coding
ENSG00000115457	ENST00000436812	2	1	216660733	216664409	IGFBP2	protein_coding
ENSG00000115461	ENST00000233813	2	-1	216672105	216695525	IGFBP5	protein_coding
ENSG00000115461	ENST00000449583	2	-1	216678853	216694794	IGFBP5	protein_coding
ENSG00000118245	ENST00000236979	2	-1	216859458	216860064	TNP1	protein_coding
ENSG00000079308	ENST00000646520	2	-1	217799588	218010421	TNS1	protein_coding
ENSG00000079308	ENST00000171887	2	-1	217799789	217944128	TNS1	protein_coding
ENSG00000079308	ENST00000446688	2	-1	217802789	217842160	TNS1	protein_coding
ENSG00000079308	ENST00000611415	2	-1	217803446	217944005	TNS1	protein_coding
ENSG00000079308	ENST00000615025	2	-1	217803446	217944005	TNS1	protein_coding
ENSG00000079308	ENST00000419504	2	-1	217803866	217920209	TNS1	protein_coding
ENSG00000079308	ENST00000430930	2	-1	217803866	217920209	TNS1	protein_coding
ENSG00000079308	ENST00000446903	2	-1	217848176	218002995	TNS1	protein_coding
ENSG00000079308	ENST00000413554	2	-1	217848884	217905461	TNS1	protein_coding
ENSG00000079308	ENST00000310858	2	-1	217859229	217903813	TNS1	protein_coding
ENSG00000079308	ENST00000453356	2	-1	217879292	217885810	TNS1	protein_coding
ENSG00000079308	ENST00000413280	2	-1	217893473	217978934	TNS1	protein_coding
ENSG00000079308	ENST00000439083	2	-1	217895041	217902009	TNS1	protein_coding
ENSG00000079308	ENST00000423413	2	-1	217897795	217937162	TNS1	protein_coding
ENSG00000079308	ENST00000449814	2	-1	217897893	217944070	TNS1	protein_coding
ENSG00000079308	ENST00000649572	2	-1	217990942	218033982	TNS1	protein_coding
ENSG00000188282	ENST00000374155	2	1	218069255	218090580	RUFY4	protein_coding
ENSG00000188282	ENST00000344321	2	1	218070496	218090580	RUFY4	protein_coding
ENSG00000180871	ENST00000453237	2	1	218125289	218135403	CXCR2	protein_coding
ENSG00000180871	ENST00000415392	2	1	218125681	218135216	CXCR2	protein_coding
ENSG00000180871	ENST00000449014	2	1	218125705	218134846	CXCR2	protein_coding
ENSG00000180871	ENST00000318507	2	1	218126004	218137253	CXCR2	protein_coding
ENSG00000180871	ENST00000454148	2	1	218126019	218135208	CXCR2	protein_coding
ENSG00000180871	ENST00000428565	2	1	218129287	218135318	CXCR2	protein_coding
ENSG00000180871	ENST00000418878	2	1	218130850	218134846	CXCR2	protein_coding
ENSG00000163464	ENST00000295683	2	-1	218162845	218166995	CXCR1	protein_coding
ENSG00000163466	ENST00000315717	2	1	218217094	218254348	ARPC2	protein_coding
ENSG00000163466	ENST00000420104	2	1	218217141	218234398	ARPC2	protein_coding
ENSG00000163466	ENST00000295685	2	1	218217210	218254356	ARPC2	protein_coding
ENSG00000163466	ENST00000456575	2	1	218245426	218254123	ARPC2	protein_coding
ENSG00000179921	ENST00000479077	2	1	218259496	218263859	GPBAR1	protein_coding
ENSG00000179921	ENST00000519574	2	1	218261015	218263859	GPBAR1	protein_coding
ENSG00000179921	ENST00000522678	2	1	218261015	218263859	GPBAR1	protein_coding
ENSG00000179921	ENST00000521462	2	1	218261034	218263848	GPBAR1	protein_coding
ENSG00000127837	ENST00000248450	2	-1	218264123	218270257	AAMP	protein_coding
ENSG00000127837	ENST00000444053	2	-1	218264129	218270178	AAMP	protein_coding
ENSG00000127837	ENST00000420660	2	-1	218264162	218269740	AAMP	protein_coding
ENSG00000127837	ENST00000422731	2	-1	218264360	218266081	AAMP	protein_coding
ENSG00000127837	ENST00000447885	2	-1	218266087	218269710	AAMP	protein_coding
ENSG00000127838	ENST00000248451	2	1	218270392	218272947	PNKD	protein_coding
ENSG00000127838	ENST00000273077	2	1	218270485	218346793	PNKD	protein_coding
ENSG00000135926	ENST00000258412	2	-1	218274192	218292577	TMBIM1	protein_coding
ENSG00000135926	ENST00000396809	2	-1	218274201	218285934	TMBIM1	protein_coding
ENSG00000135926	ENST00000444881	2	-1	218274201	218286849	TMBIM1	protein_coding
ENSG00000135926	ENST00000445635	2	-1	218275006	218292513	TMBIM1	protein_coding
ENSG00000135926	ENST00000429501	2	-1	218277935	218290089	TMBIM1	protein_coding
ENSG00000135926	ENST00000425694	2	-1	218277946	218282208	TMBIM1	protein_coding
ENSG00000135926	ENST00000418569	2	-1	218278536	218287303	TMBIM1	protein_coding
ENSG00000135926	ENST00000440422	2	-1	218279335	218292586	TMBIM1	protein_coding
ENSG00000135926	ENST00000444183	2	-1	218279338	218292534	TMBIM1	protein_coding
ENSG00000135926	ENST00000453776	2	-1	218280054	218286008	TMBIM1	protein_coding
ENSG00000135926	ENST00000444000	2	-1	218280059	218287291	TMBIM1	protein_coding
ENSG00000135926	ENST00000453281	2	-1	218280077	218292535	TMBIM1	protein_coding
ENSG00000135926	ENST00000451181	2	-1	218280110	218289994	TMBIM1	protein_coding
ENSG00000135926	ENST00000434015	2	-1	218281940	218292529	TMBIM1	protein_coding
ENSG00000135926	ENST00000413976	2	-1	218282004	218292513	TMBIM1	protein_coding
ENSG00000135926	ENST00000420341	2	-1	218282118	218292534	TMBIM1	protein_coding
ENSG00000127838	ENST00000258362	2	1	218323173	218346791	PNKD	protein_coding
ENSG00000127838	ENST00000436005	2	1	218334703	218344981	PNKD	protein_coding
ENSG00000158428	ENST00000289388	2	1	218356856	218368094	CATIP	protein_coding
ENSG00000018280	ENST00000233202	2	1	218382029	218396894	SLC11A1	protein_coding
ENSG00000144579	ENST00000443891	2	1	218398338	218404676	CTDSP1	protein_coding
ENSG00000144579	ENST00000273062	2	1	218399755	218405941	CTDSP1	protein_coding
ENSG00000144579	ENST00000452977	2	1	218400134	218404479	CTDSP1	protein_coding
ENSG00000144579	ENST00000428361	2	1	218400308	218404479	CTDSP1	protein_coding
ENSG00000144579	ENST00000431127	2	1	218400678	218402407	CTDSP1	protein_coding
ENSG00000127831	ENST00000248444	2	1	218419092	218453295	VIL1	protein_coding
ENSG00000127831	ENST00000454069	2	1	218419121	218428255	VIL1	protein_coding
ENSG00000127831	ENST00000392114	2	1	218419123	218449524	VIL1	protein_coding
ENSG00000127831	ENST00000440053	2	1	218423765	218431216	VIL1	protein_coding
ENSG00000127831	ENST00000419986	2	1	218432515	218436587	VIL1	protein_coding
ENSG00000135913	ENST00000258399	2	-1	218450251	218568361	USP37	protein_coding
ENSG00000135913	ENST00000454775	2	-1	218453268	218568325	USP37	protein_coding
ENSG00000135913	ENST00000415516	2	-1	218453501	218568341	USP37	protein_coding
ENSG00000135913	ENST00000418019	2	-1	218454815	218568291	USP37	protein_coding
ENSG00000135913	ENST00000338465	2	-1	218528271	218568326	USP37	protein_coding
ENSG00000144580	ENST00000627282	2	1	218568580	218594526	CNOT9	protein_coding
ENSG00000144580	ENST00000273064	2	1	218568580	218597080	CNOT9	protein_coding
ENSG00000144580	ENST00000542068	2	1	218568708	218596424	CNOT9	protein_coding
ENSG00000144580	ENST00000295701	2	1	218568875	218593842	CNOT9	protein_coding
ENSG00000144580	ENST00000418808	2	1	218592316	218594896	CNOT9	protein_coding
ENSG00000115556	ENST00000450993	2	1	218607765	218637181	PLCD4	protein_coding
ENSG00000115556	ENST00000417849	2	1	218607919	218637181	PLCD4	protein_coding
ENSG00000115556	ENST00000415854	2	1	218609242	218618693	PLCD4	protein_coding
ENSG00000115556	ENST00000432688	2	1	218609740	218637175	PLCD4	protein_coding
ENSG00000115556	ENST00000457773	2	1	218635855	218637173	PLCD4	protein_coding
ENSG00000115568	ENST00000449707	2	-1	218637916	218659524	ZNF142	protein_coding
ENSG00000115568	ENST00000411696	2	-1	218637921	218659540	ZNF142	protein_coding
ENSG00000115568	ENST00000440934	2	-1	218650501	218656403	ZNF142	protein_coding
ENSG00000115568	ENST00000450560	2	-1	218656350	218659476	ZNF142	protein_coding
ENSG00000115568	ENST00000432460	2	-1	218656387	218659539	ZNF142	protein_coding
ENSG00000074582	ENST00000428880	2	1	218658764	218661217	BCS1L	protein_coding
ENSG00000074582	ENST00000430322	2	1	218658805	218661916	BCS1L	protein_coding
ENSG00000074582	ENST00000456050	2	1	218659376	218661916	BCS1L	protein_coding
ENSG00000074582	ENST00000443791	2	1	218659656	218662602	BCS1L	protein_coding
ENSG00000074582	ENST00000359273	2	1	218659656	218663443	BCS1L	protein_coding
ENSG00000074582	ENST00000392109	2	1	218659709	218663443	BCS1L	protein_coding
ENSG00000074582	ENST00000392110	2	1	218659714	218663442	BCS1L	protein_coding
ENSG00000074582	ENST00000423377	2	1	218659717	218661416	BCS1L	protein_coding
ENSG00000074582	ENST00000392111	2	1	218659735	218663443	BCS1L	protein_coding
ENSG00000074582	ENST00000412366	2	1	218659737	218663443	BCS1L	protein_coding
ENSG00000074582	ENST00000439945	2	1	218659760	218663404	BCS1L	protein_coding
ENSG00000074582	ENST00000431802	2	1	218659772	218663442	BCS1L	protein_coding
ENSG00000074582	ENST00000643945	2	1	218660037	218661544	BCS1L	protein_coding
ENSG00000074582	ENST00000426649	2	1	218661950	218663442	BCS1L	protein_coding
ENSG00000074582	ENST00000436603	2	1	218662197	218663442	BCS1L	protein_coding
ENSG00000163481	ENST00000295704	2	-1	218663864	218672411	RNF25	protein_coding
ENSG00000163482	ENST00000295709	2	1	218672026	218702715	STK36	protein_coding
ENSG00000163482	ENST00000392105	2	1	218672069	218702709	STK36	protein_coding
ENSG00000163482	ENST00000455724	2	1	218672071	218675428	STK36	protein_coding
ENSG00000163482	ENST00000440309	2	1	218672296	218702623	STK36	protein_coding
ENSG00000163482	ENST00000424080	2	1	218672343	218679617	STK36	protein_coding
ENSG00000135912	ENST00000457313	2	1	218710845	218754693	TTLL4	protein_coding
ENSG00000135912	ENST00000415717	2	1	218710849	218737979	TTLL4	protein_coding
ENSG00000135912	ENST00000392102	2	1	218710875	218755416	TTLL4	protein_coding
ENSG00000135912	ENST00000437755	2	1	218710912	218738199	TTLL4	protein_coding
ENSG00000135912	ENST00000442769	2	1	218710956	218754693	TTLL4	protein_coding
ENSG00000135912	ENST00000424644	2	1	218710994	218737978	TTLL4	protein_coding
ENSG00000135912	ENST00000258398	2	1	218737574	218755416	TTLL4	protein_coding
ENSG00000135912	ENST00000448224	2	1	218747034	218749363	TTLL4	protein_coding
ENSG00000135912	ENST00000436668	2	1	218748902	218754220	TTLL4	protein_coding
ENSG00000135912	ENST00000417855	2	1	218751754	218754416	TTLL4	protein_coding
ENSG00000135929	ENST00000258415	2	1	218781756	218815293	CYP27A1	protein_coding
ENSG00000135929	ENST00000411688	2	1	218805914	218813025	CYP27A1	protein_coding
ENSG00000115592	ENST00000439262	2	-1	218822383	218831791	PRKAG3	protein_coding
ENSG00000115592	ENST00000529249	2	-1	218823326	218832086	PRKAG3	protein_coding
ENSG00000115592	ENST00000430489	2	-1	218830299	218831801	PRKAG3	protein_coding
ENSG00000115596	ENST00000233948	2	1	218859821	218874233	WNT6	protein_coding
ENSG00000135925	ENST00000258411	2	1	218880363	218893931	WNT10A	protein_coding
ENSG00000135925	ENST00000458582	2	1	218882161	218893146	WNT10A	protein_coding
ENSG00000171450	ENST00000302625	2	1	218959655	218962162	CDK5R2	protein_coding
ENSG00000163497	ENST00000295727	2	-1	218981087	218985657	FEV	protein_coding
ENSG00000163499	ENST00000392096	2	-1	218990189	218993421	CRYBA2	protein_coding
ENSG00000163499	ENST00000295728	2	-1	218990190	218993413	CRYBA2	protein_coding
ENSG00000163499	ENST00000453769	2	-1	218990912	218993401	CRYBA2	protein_coding
ENSG00000181378	ENST00000341552	2	-1	219002846	219041523	CFAP65	protein_coding
ENSG00000181378	ENST00000453220	2	-1	219002847	219039057	CFAP65	protein_coding
ENSG00000181378	ENST00000413871	2	-1	219018256	219019704	CFAP65	protein_coding
ENSG00000181378	ENST00000441968	2	-1	219026550	219039006	CFAP65	protein_coding
ENSG00000181378	ENST00000409865	2	-1	219027063	219041516	CFAP65	protein_coding
ENSG00000181378	ENST00000410037	2	-1	219027080	219041516	CFAP65	protein_coding
ENSG00000181378	ENST00000457968	2	-1	219031106	219041516	CFAP65	protein_coding
ENSG00000181378	ENST00000436631	2	-1	219032568	219041516	CFAP65	protein_coding
ENSG00000181378	ENST00000295729	2	-1	219033692	219041523	CFAP65	protein_coding
ENSG00000181378	ENST00000458526	2	-1	219035484	219041504	CFAP65	protein_coding
ENSG00000163501	ENST00000295731	2	-1	219054420	219060467	IHH	protein_coding
ENSG00000187736	ENST00000409720	2	-1	219075317	219158362	NHEJ1	protein_coding
ENSG00000187736	ENST00000356853	2	-1	219075321	219160853	NHEJ1	protein_coding
ENSG00000187736	ENST00000426304	2	-1	219076303	219157621	NHEJ1	protein_coding
ENSG00000187736	ENST00000457600	2	-1	219078107	219160555	NHEJ1	protein_coding
ENSG00000213901	ENST00000295738	2	-1	219161465	219170095	SLC23A3	protein_coding
ENSG00000213901	ENST00000409878	2	-1	219161765	219170017	SLC23A3	protein_coding
ENSG00000213901	ENST00000455516	2	-1	219161766	219170032	SLC23A3	protein_coding
ENSG00000213901	ENST00000409370	2	-1	219168214	219169990	SLC23A3	protein_coding
ENSG00000213901	ENST00000430764	2	-1	219168652	219170004	SLC23A3	protein_coding
ENSG00000115649	ENST00000360507	2	-1	219171897	219176966	CNPPD1	protein_coding
ENSG00000115649	ENST00000409789	2	-1	219172174	219178106	CNPPD1	protein_coding
ENSG00000115649	ENST00000453038	2	-1	219172894	219177313	CNPPD1	protein_coding
ENSG00000115649	ENST00000451647	2	-1	219173051	219176898	CNPPD1	protein_coding
ENSG00000144567	ENST00000458520	2	1	219176225	219182120	RETREG2	protein_coding
ENSG00000144567	ENST00000443757	2	1	219177923	219180751	RETREG2	protein_coding
