ENSG00000161980	ENST00000293860	16	-1	46407	53628	POLR3K	protein_coding
ENSG00000102984	ENST00000562797	16	-1	71860493	71884161	ZNF821	protein_coding
ENSG00000102984	ENST00000565843	16	-1	71864899	71883585	ZNF821	protein_coding
ENSG00000102984	ENST00000568322	16	-1	71864899	71884809	ZNF821	protein_coding
ENSG00000182149	ENST00000540296	16	1	71885233	71916552	IST1	protein_coding
ENSG00000182149	ENST00000544564	16	1	71890569	71927890	IST1	protein_coding
ENSG00000182149	ENST00000541571	16	1	71893934	71927973	IST1	protein_coding
ENSG00000182149	ENST00000538104	16	1	71894405	71916493	IST1	protein_coding
ENSG00000182149	ENST00000535424	16	1	71894719	71930639	IST1	protein_coding
ENSG00000182149	ENST00000378799	16	1	71895249	71931199	IST1	protein_coding
ENSG00000182149	ENST00000606369	16	1	71895493	71930639	IST1	protein_coding
ENSG00000182149	ENST00000537613	16	1	71895494	71922680	IST1	protein_coding
ENSG00000182149	ENST00000424485	16	1	71895508	71920817	IST1	protein_coding
ENSG00000182149	ENST00000329908	16	1	71895543	71929010	IST1	protein_coding
ENSG00000182149	ENST00000538850	16	1	71895548	71928152	IST1	protein_coding
ENSG00000182149	ENST00000541918	16	1	71895551	71922681	IST1	protein_coding
ENSG00000182149	ENST00000534994	16	1	71895553	71922540	IST1	protein_coding
ENSG00000182149	ENST00000378798	16	1	71895553	71929008	IST1	protein_coding
ENSG00000182149	ENST00000539186	16	1	71895589	71921400	IST1	protein_coding
ENSG00000182149	ENST00000626438	16	1	71915641	71922511	IST1	protein_coding
ENSG00000182149	ENST00000456820	16	1	71916560	71928974	IST1	protein_coding
ENSG00000277481	ENST00000620267	16	-1	71929538	71999978	PKD1L3	protein_coding
ENSG00000102967	ENST00000572887	16	1	72008588	72027664	DHODH	protein_coding
ENSG00000102967	ENST00000219240	16	1	72008744	72025416	DHODH	protein_coding
ENSG00000102967	ENST00000574309	16	1	72008769	72024238	DHODH	protein_coding
ENSG00000102967	ENST00000576145	16	1	72008801	72017106	DHODH	protein_coding
ENSG00000140830	ENST00000562153	16	-1	72044289	72093557	TXNL4B	protein_coding
ENSG00000257017	ENST00000570083	16	1	72054592	72061055	HP	protein_coding
ENSG00000257017	ENST00000355906	16	1	72054595	72061054	HP	protein_coding
ENSG00000257017	ENST00000228226	16	1	72054609	72060890	HP	protein_coding
ENSG00000257017	ENST00000398131	16	1	72054609	72061054	HP	protein_coding
ENSG00000257017	ENST00000569639	16	1	72054623	72059461	HP	protein_coding
ENSG00000257017	ENST00000564499	16	1	72054626	72060634	HP	protein_coding
ENSG00000257017	ENST00000357763	16	1	72054626	72061016	HP	protein_coding
ENSG00000257017	ENST00000613898	16	1	72054626	72061054	HP	protein_coding
ENSG00000257017	ENST00000562526	16	1	72054626	72061055	HP	protein_coding
ENSG00000257017	ENST00000565574	16	1	72054629	72061009	HP	protein_coding
ENSG00000257017	ENST00000568417	16	1	72054638	72059188	HP	protein_coding
ENSG00000257017	ENST00000576168	16	1	72056161	72059818	HP	protein_coding
ENSG00000257017	ENST00000567185	16	1	72056161	72060928	HP	protein_coding
ENSG00000257017	ENST00000567612	16	1	72056161	72061026	HP	protein_coding
ENSG00000261701	ENST00000540303	16	1	72063224	72077246	HPR	protein_coding
ENSG00000261701	ENST00000356967	16	1	72063229	72077245	HPR	protein_coding
ENSG00000261701	ENST00000561690	16	1	72063229	72077246	HPR	protein_coding
ENSG00000140830	ENST00000268483	16	-1	72084853	72093651	TXNL4B	protein_coding
ENSG00000140830	ENST00000423037	16	-1	72084859	72093869	TXNL4B	protein_coding
ENSG00000140830	ENST00000426362	16	-1	72086397	72094431	TXNL4B	protein_coding
ENSG00000140830	ENST00000569767	16	-1	72088987	72093869	TXNL4B	protein_coding
ENSG00000140829	ENST00000268482	16	1	72093562	72112912	DHX38	protein_coding
ENSG00000140829	ENST00000566794	16	1	72093613	72096912	DHX38	protein_coding
ENSG00000140829	ENST00000566489	16	1	72093924	72096867	DHX38	protein_coding
ENSG00000140829	ENST00000562774	16	1	72104486	72112908	DHX38	protein_coding
ENSG00000140829	ENST00000563819	16	1	72108296	72112639	DHX38	protein_coding
ENSG00000140829	ENST00000567142	16	1	72108372	72112909	DHX38	protein_coding
ENSG00000118557	ENST00000537792	16	-1	72112157	72124853	PMFBP1	protein_coding
ENSG00000118557	ENST00000537465	16	-1	72119097	72172152	PMFBP1	protein_coding
ENSG00000118557	ENST00000237353	16	-1	72119097	72172255	PMFBP1	protein_coding
ENSG00000118557	ENST00000355636	16	-1	72119100	72171271	PMFBP1	protein_coding
ENSG00000118557	ENST00000535461	16	-1	72150774	72171435	PMFBP1	protein_coding
ENSG00000118557	ENST00000539172	16	-1	72154294	72171897	PMFBP1	protein_coding
ENSG00000118557	ENST00000536211	16	-1	72154421	72172470	PMFBP1	protein_coding
ENSG00000118557	ENST00000540440	16	-1	72164786	72176878	PMFBP1	protein_coding
ENSG00000140836	ENST00000268489	16	-1	72782885	73048375	ZFHX3	protein_coding
ENSG00000140836	ENST00000397992	16	-1	72782885	73059698	ZFHX3	protein_coding
ENSG00000140836	ENST00000641206	16	-1	72782885	73891871	ZFHX3	protein_coding
ENSG00000103035	ENST00000219313	16	1	74296775	74306288	PSMD7	protein_coding
ENSG00000103035	ENST00000567958	16	1	74296821	74305513	PSMD7	protein_coding
ENSG00000103035	ENST00000568615	16	1	74296829	74304709	PSMD7	protein_coding
ENSG00000196436	ENST00000429990	16	1	74377878	74392080	NPIPB15	protein_coding
ENSG00000140839	ENST00000617101	16	-1	74408270	74421756	CLEC18B	protein_coding
ENSG00000140839	ENST00000619275	16	-1	74408270	74421953	CLEC18B	protein_coding
ENSG00000140839	ENST00000339953	16	-1	74408631	74421392	CLEC18B	protein_coding
ENSG00000140839	ENST00000620745	16	-1	74408633	74421404	CLEC18B	protein_coding
ENSG00000090863	ENST00000205061	16	-1	74447427	74607114	GLG1	protein_coding
ENSG00000090863	ENST00000422840	16	-1	74451959	74607094	GLG1	protein_coding
ENSG00000090863	ENST00000447066	16	-1	74452027	74607112	GLG1	protein_coding
ENSG00000090863	ENST00000627032	16	-1	74472590	74607144	GLG1	protein_coding
ENSG00000090863	ENST00000565474	16	-1	74496600	74563325	GLG1	protein_coding
ENSG00000090863	ENST00000565260	16	-1	74503736	74607097	GLG1	protein_coding
ENSG00000168411	ENST00000361070	16	-1	74621394	74666881	RFWD3	protein_coding
ENSG00000168411	ENST00000571750	16	-1	74623429	74666870	RFWD3	protein_coding
ENSG00000168411	ENST00000572337	16	-1	74644620	74666859	RFWD3	protein_coding
ENSG00000168411	ENST00000572990	16	-1	74660998	74666874	RFWD3	protein_coding
ENSG00000168411	ENST00000576652	16	-1	74661082	74666839	RFWD3	protein_coding
ENSG00000168411	ENST00000575113	16	-1	74661101	74666537	RFWD3	protein_coding
ENSG00000168404	ENST00000306247	16	-1	74671855	74700790	MLKL	protein_coding
ENSG00000168404	ENST00000308807	16	-1	74671861	74700914	MLKL	protein_coding
ENSG00000168404	ENST00000576529	16	-1	74672353	74678948	MLKL	protein_coding
ENSG00000168404	ENST00000573267	16	-1	74691365	74700960	MLKL	protein_coding
ENSG00000168404	ENST00000575686	16	-1	74695512	74700809	MLKL	protein_coding
ENSG00000103089	ENST00000219368	16	-1	74712955	74774825	FA2H	protein_coding
ENSG00000103089	ENST00000569949	16	-1	74718999	74741269	FA2H	protein_coding
ENSG00000103089	ENST00000618933	16	-1	74725956	74726247	FA2H	protein_coding
ENSG00000103091	ENST00000262144	16	-1	74871367	74985148	WDR59	protein_coding
ENSG00000103091	ENST00000563797	16	-1	74874426	74904020	WDR59	protein_coding
ENSG00000103091	ENST00000569229	16	-1	74889703	74912235	WDR59	protein_coding
ENSG00000103091	ENST00000616369	16	-1	74908733	74985083	WDR59	protein_coding
ENSG00000103091	ENST00000536050	16	-1	74912005	74984826	WDR59	protein_coding
ENSG00000103091	ENST00000563111	16	-1	74942740	74979116	WDR59	protein_coding
ENSG00000186187	ENST00000335325	16	1	74999030	75110994	ZNRF1	protein_coding
ENSG00000186187	ENST00000320619	16	1	74999037	75108707	ZNRF1	protein_coding
ENSG00000186187	ENST00000566250	16	1	74999345	75105005	ZNRF1	protein_coding
ENSG00000186187	ENST00000567962	16	1	74999345	75108028	ZNRF1	protein_coding
ENSG00000186187	ENST00000568511	16	1	75002297	75104889	ZNRF1	protein_coding
ENSG00000186187	ENST00000568351	16	1	75104784	75108590	ZNRF1	protein_coding
ENSG00000166816	ENST00000300051	16	-1	75111860	75116767	LDHD	protein_coding
ENSG00000166816	ENST00000450168	16	-1	75111896	75116771	LDHD	protein_coding
ENSG00000184517	ENST00000570010	16	1	75148492	75170372	ZFP1	protein_coding
ENSG00000184517	ENST00000568079	16	1	75148494	75170470	ZFP1	protein_coding
ENSG00000184517	ENST00000464850	16	1	75148527	75172000	ZFP1	protein_coding
ENSG00000184517	ENST00000332307	16	1	75148534	75170517	ZFP1	protein_coding
ENSG00000184517	ENST00000393430	16	1	75148582	75172236	ZFP1	protein_coding
ENSG00000184517	ENST00000567481	16	1	75149051	75169326	ZFP1	protein_coding
ENSG00000168928	ENST00000303037	16	-1	75204096	75207185	CTRB2	protein_coding
ENSG00000168928	ENST00000562106	16	-1	75204103	75205795	CTRB2	protein_coding
ENSG00000168928	ENST00000567767	16	-1	75204103	75205992	CTRB2	protein_coding
ENSG00000168928	ENST00000562387	16	-1	75204106	75205804	CTRB2	protein_coding
ENSG00000168925	ENST00000361017	16	1	75219000	75224924	CTRB1	protein_coding
ENSG00000168925	ENST00000495583	16	1	75222610	75223607	CTRB1	protein_coding
ENSG00000050820	ENST00000393422	16	-1	75228187	75268053	BCAR1	protein_coding
ENSG00000050820	ENST00000162330	16	-1	75229030	75251609	BCAR1	protein_coding
ENSG00000050820	ENST00000535626	16	-1	75229062	75265948	BCAR1	protein_coding
ENSG00000050820	ENST00000538440	16	-1	75229103	75266007	BCAR1	protein_coding
ENSG00000050820	ENST00000418647	16	-1	75229159	75266007	BCAR1	protein_coding
ENSG00000050820	ENST00000542031	16	-1	75229453	75248240	BCAR1	protein_coding
ENSG00000050820	ENST00000420641	16	-1	75229455	75266781	BCAR1	protein_coding
ENSG00000050820	ENST00000393420	16	-1	75229511	75251482	BCAR1	protein_coding
ENSG00000050820	ENST00000569340	16	-1	75235668	75242702	BCAR1	protein_coding
ENSG00000050820	ENST00000568864	16	-1	75242611	75264416	BCAR1	protein_coding
ENSG00000050820	ENST00000564028	16	-1	75242615	75251880	BCAR1	protein_coding
ENSG00000050820	ENST00000566465	16	-1	75242632	75248943	BCAR1	protein_coding
ENSG00000050820	ENST00000569006	16	-1	75242656	75256280	BCAR1	protein_coding
ENSG00000050820	ENST00000561970	16	-1	75242776	75250947	BCAR1	protein_coding
ENSG00000050820	ENST00000563323	16	-1	75242840	75266382	BCAR1	protein_coding
ENSG00000050820	ENST00000567215	16	-1	75242865	75249966	BCAR1	protein_coding
ENSG00000050820	ENST00000546196	16	-1	75263876	75265215	BCAR1	protein_coding
ENSG00000153774	ENST00000283882	16	-1	75293710	75433485	CFDP1	protein_coding
ENSG00000153774	ENST00000612761	16	-1	75372204	75395119	CFDP1	protein_coding
ENSG00000261717	ENST00000567194	16	-1	75412684	75464706	AC009163.4	protein_coding
ENSG00000261717	ENST00000566594	16	-1	75412704	75464552	AC009163.4	protein_coding
ENSG00000153774	ENST00000566254	16	-1	75414633	75433391	CFDP1	protein_coding
ENSG00000166822	ENST00000357613	16	-1	75443054	75464689	TMEM170A	protein_coding
ENSG00000166822	ENST00000569540	16	-1	75445714	75464416	TMEM170A	protein_coding
ENSG00000166822	ENST00000561878	16	-1	75447019	75464698	TMEM170A	protein_coding
ENSG00000166822	ENST00000567796	16	-1	75447202	75465497	TMEM170A	protein_coding
ENSG00000166822	ENST00000566980	16	-1	75447310	75464737	TMEM170A	protein_coding
ENSG00000166822	ENST00000569276	16	-1	75451436	75464672	TMEM170A	protein_coding
ENSG00000183196	ENST00000332272	16	-1	75472052	75495028	CHST6	protein_coding
ENSG00000183196	ENST00000650254	16	-1	75473128	75495407	CHST6	protein_coding
ENSG00000183196	ENST00000390664	16	-1	75478452	75495384	CHST6	protein_coding
ENSG00000135702	ENST00000336257	16	-1	75528535	75535170	CHST5	protein_coding
ENSG00000135702	ENST00000565039	16	-1	75530105	75535247	CHST5	protein_coding
ENSG00000205084	ENST00000258173	16	-1	75536744	75556286	TMEM231	protein_coding
ENSG00000205084	ENST00000568377	16	-1	75538151	75556238	TMEM231	protein_coding
ENSG00000205084	ENST00000565067	16	-1	75539754	75556240	TMEM231	protein_coding
ENSG00000205084	ENST00000615437	16	-1	75554923	75555925	TMEM231	protein_coding
ENSG00000034713	ENST00000037243	16	1	75566351	75577881	GABARAPL2	protein_coding
ENSG00000034713	ENST00000565057	16	1	75566375	75568405	GABARAPL2	protein_coding
ENSG00000034713	ENST00000563744	16	1	75566389	75577881	GABARAPL2	protein_coding
ENSG00000034713	ENST00000568455	16	1	75566598	75577530	GABARAPL2	protein_coding
ENSG00000065457	ENST00000568510	16	-1	75596981	75603134	ADAT1	protein_coding
ENSG00000065457	ENST00000566450	16	-1	75598133	75608957	ADAT1	protein_coding
ENSG00000065457	ENST00000307921	16	-1	75600002	75623300	ADAT1	protein_coding
ENSG00000065457	ENST00000567281	16	-1	75612804	75623281	ADAT1	protein_coding
ENSG00000065457	ENST00000564657	16	-1	75617237	75622783	ADAT1	protein_coding
ENSG00000065457	ENST00000562374	16	-1	75620769	75623259	ADAT1	protein_coding
ENSG00000065427	ENST00000319410	16	-1	75627474	75647665	KARS	protein_coding
ENSG00000065427	ENST00000302445	16	-1	75627724	75647679	KARS	protein_coding
ENSG00000065427	ENST00000568378	16	-1	75627758	75647624	KARS	protein_coding
ENSG00000065427	ENST00000566772	16	-1	75635324	75636073	KARS	protein_coding
ENSG00000065427	ENST00000568682	16	-1	75635699	75647650	KARS	protein_coding
ENSG00000065427	ENST00000570215	16	-1	75635791	75647655	KARS	protein_coding
ENSG00000166848	ENST00000300086	16	1	75647786	75657432	TERF2IP	protein_coding
ENSG00000166848	ENST00000564671	16	1	75656207	75761872	TERF2IP	protein_coding
ENSG00000284484	ENST00000640173	16	-1	75660227	75677009	AC025287.4	protein_coding
ENSG00000282757	ENST00000633875	16	-1	75693929	75701459	DUXB	protein_coding
ENSG00000283755	ENST00000640559	16	-1	75714224	75726442	CPHXL	protein_coding
ENSG00000152910	ENST00000307431	16	1	76277278	76559238	CNTNAP4	protein_coding
ENSG00000152910	ENST00000377504	16	1	76277278	76559238	CNTNAP4	protein_coding
ENSG00000152910	ENST00000611870	16	1	76277278	76559238	CNTNAP4	protein_coding
ENSG00000152910	ENST00000622250	16	1	76277663	76558683	CNTNAP4	protein_coding
ENSG00000152910	ENST00000478060	16	1	76309897	76558683	CNTNAP4	protein_coding
ENSG00000152910	ENST00000476707	16	1	76316180	76558963	CNTNAP4	protein_coding
ENSG00000103111	ENST00000569610	16	1	77190835	77194360	MON1B	protein_coding
ENSG00000103111	ENST00000248248	16	1	77190919	77202405	MON1B	protein_coding
ENSG00000103111	ENST00000567291	16	1	77190927	77194625	MON1B	protein_coding
ENSG00000103111	ENST00000563612	16	1	77190941	77193634	MON1B	protein_coding
ENSG00000103111	ENST00000563279	16	1	77190963	77193606	MON1B	protein_coding
ENSG00000103111	ENST00000439557	16	1	77191192	77198673	MON1B	protein_coding
ENSG00000103111	ENST00000545553	16	1	77191200	77198894	MON1B	protein_coding
ENSG00000205078	ENST00000378644	16	1	77199397	77213005	SYCE1L	protein_coding
ENSG00000205078	ENST00000563157	16	1	77212593	77213005	SYCE1L	protein_coding
ENSG00000140873	ENST00000562332	16	-1	77247813	77289359	ADAMTS18	protein_coding
ENSG00000140873	ENST00000282849	16	-1	77282128	77435114	ADAMTS18	protein_coding
ENSG00000140873	ENST00000562345	16	-1	77364352	77431587	ADAMTS18	protein_coding
ENSG00000140876	ENST00000613075	16	1	77722492	77742260	NUDT7	protein_coding
ENSG00000140876	ENST00000564085	16	1	77722514	77741969	NUDT7	protein_coding
ENSG00000140876	ENST00000268533	16	1	77722514	77742260	NUDT7	protein_coding
ENSG00000140876	ENST00000568787	16	1	77722516	77736249	NUDT7	protein_coding
ENSG00000140876	ENST00000437314	16	1	77722519	77742258	NUDT7	protein_coding
ENSG00000140876	ENST00000563839	16	1	77722545	77741824	NUDT7	protein_coding
ENSG00000171724	ENST00000302536	16	1	77788530	77980107	VAT1L	protein_coding
ENSG00000166509	ENST00000299642	16	1	78022515	78032106	CLEC3A	protein_coding
ENSG00000186153	ENST00000566780	16	1	78099413	79212667	WWOX	protein_coding
ENSG00000186153	ENST00000627394	16	1	78099430	78278696	WWOX	protein_coding
ENSG00000186153	ENST00000402655	16	1	78099654	79212667	WWOX	protein_coding
ENSG00000186153	ENST00000406884	16	1	78099654	79212667	WWOX	protein_coding
ENSG00000186153	ENST00000539474	16	1	78099654	79212667	WWOX	protein_coding
ENSG00000186153	ENST00000569818	16	1	78099675	78100199	WWOX	protein_coding
ENSG00000186153	ENST00000355860	16	1	78099679	78278696	WWOX	protein_coding
ENSG00000186153	ENST00000408984	16	1	78099694	78780449	WWOX	protein_coding
ENSG00000186153	ENST00000620008	16	1	78424871	78432752	WWOX	protein_coding
ENSG00000178573	ENST00000569649	16	-1	79585843	79599902	MAF	protein_coding
ENSG00000178573	ENST00000326043	16	-1	79593838	79600714	MAF	protein_coding
ENSG00000178573	ENST00000393350	16	-1	79594331	79600714	MAF	protein_coding
ENSG00000168589	ENST00000562982	16	1	80540734	80550641	DYNLRB2	protein_coding
ENSG00000168589	ENST00000305904	16	1	80540957	80550644	DYNLRB2	protein_coding
ENSG00000168589	ENST00000568035	16	1	80540993	80550760	DYNLRB2	protein_coding
ENSG00000166446	ENST00000570137	16	-1	80597906	80804329	CDYL2	protein_coding
ENSG00000166446	ENST00000562812	16	-1	80603916	80804263	CDYL2	protein_coding
ENSG00000166446	ENST00000563890	16	-1	80603916	80804263	CDYL2	protein_coding
ENSG00000166446	ENST00000566173	16	-1	80603916	80804263	CDYL2	protein_coding
ENSG00000103121	ENST00000219400	16	-1	80966448	81007114	CMC2	protein_coding
ENSG00000103121	ENST00000570195	16	-1	80975802	81006871	CMC2	protein_coding
ENSG00000103121	ENST00000486645	16	-1	80975802	81006895	CMC2	protein_coding
ENSG00000103121	ENST00000564249	16	-1	80975853	80998659	CMC2	protein_coding
ENSG00000103121	ENST00000565650	16	-1	80975928	81006894	CMC2	protein_coding
ENSG00000103121	ENST00000565914	16	-1	80976003	81020270	CMC2	protein_coding
ENSG00000103121	ENST00000565925	16	-1	80976050	81006875	CMC2	protein_coding
ENSG00000103121	ENST00000565108	16	-1	80976050	81006886	CMC2	protein_coding
ENSG00000103121	ENST00000564174	16	-1	80976060	81006854	CMC2	protein_coding
ENSG00000103121	ENST00000562713	16	-1	80976117	81006858	CMC2	protein_coding
ENSG00000103121	ENST00000630396	16	-1	80980808	81006897	CMC2	protein_coding
ENSG00000166451	ENST00000305850	16	1	81006498	81029322	CENPN	protein_coding
ENSG00000166451	ENST00000299572	16	1	81006552	81022885	CENPN	protein_coding
ENSG00000166451	ENST00000439957	16	1	81007207	81029309	CENPN	protein_coding
ENSG00000166451	ENST00000393335	16	1	81007214	81033114	CENPN	protein_coding
ENSG00000166451	ENST00000428963	16	1	81007244	81028660	CENPN	protein_coding
ENSG00000166451	ENST00000564669	16	1	81007257	81020276	CENPN	protein_coding
ENSG00000166451	ENST00000562943	16	1	81017755	81022874	CENPN	protein_coding
ENSG00000284512	ENST00000640345	16	-1	81022316	81096284	AC092718.8	protein_coding
ENSG00000284512	ENST00000638192	16	-1	81024299	81096261	AC092718.8	protein_coding
ENSG00000166454	ENST00000299575	16	1	81035847	81047358	ATMIN	protein_coding
ENSG00000166454	ENST00000564241	16	1	81037187	81047348	ATMIN	protein_coding
ENSG00000166454	ENST00000565237	16	1	81037208	81042450	ATMIN	protein_coding
ENSG00000166454	ENST00000566488	16	1	81040525	81047346	ATMIN	protein_coding
ENSG00000166455	ENST00000378611	16	-1	81053497	81077213	C16orf46	protein_coding
ENSG00000260643	ENST00000638948	16	-1	81053587	81096233	AC092718.3	protein_coding
ENSG00000260643	ENST00000564536	16	-1	81053665	81096296	AC092718.3	protein_coding
ENSG00000166455	ENST00000299578	16	-1	81060980	81077244	C16orf46	protein_coding
ENSG00000166455	ENST00000565253	16	-1	81063754	81077078	C16orf46	protein_coding
ENSG00000140905	ENST00000315467	16	-1	81081938	81096425	GCSH	protein_coding
ENSG00000140905	ENST00000640150	16	-1	81082328	81090668	GCSH	protein_coding
ENSG00000140905	ENST00000639689	16	-1	81082405	81096288	GCSH	protein_coding
ENSG00000140905	ENST00000639169	16	-1	81082408	81096336	GCSH	protein_coding
ENSG00000140905	ENST00000569885	16	-1	81082507	81096240	GCSH	protein_coding
ENSG00000140905	ENST00000561801	16	-1	81082820	81096257	GCSH	protein_coding
ENSG00000140905	ENST00000566566	16	-1	81083763	81096163	GCSH	protein_coding
ENSG00000135697	ENST00000258168	16	1	81238448	81291142	BCO1	protein_coding
ENSG00000135697	ENST00000564552	16	1	81238691	81262543	BCO1	protein_coding
ENSG00000261609	ENST00000568107	16	1	81314947	81390884	GAN	protein_coding
ENSG00000261609	ENST00000648994	16	1	81314966	81380198	GAN	protein_coding
ENSG00000153815	ENST00000537098	16	1	81445170	81711762	CMIP	protein_coding
ENSG00000153815	ENST00000539778	16	1	81495349	81711568	CMIP	protein_coding
ENSG00000153815	ENST00000621537	16	1	81606948	81711762	CMIP	protein_coding
ENSG00000153815	ENST00000566513	16	1	81610307	81709957	CMIP	protein_coding
ENSG00000153815	ENST00000398040	16	1	81645358	81710538	CMIP	protein_coding
ENSG00000153815	ENST00000566462	16	1	81651191	81667276	CMIP	protein_coding
ENSG00000197943	ENST00000565054	16	1	81739097	81859163	PLCG2	protein_coding
ENSG00000197943	ENST00000564138	16	1	81779258	81962693	PLCG2	protein_coding
ENSG00000197943	ENST00000359376	16	1	81785990	81958020	PLCG2	protein_coding
ENSG00000197943	ENST00000563193	16	1	81883269	81898656	PLCG2	protein_coding
ENSG00000184860	ENST00000328945	16	-1	81988855	82011488	SDR42E1	protein_coding
ENSG00000184860	ENST00000532128	16	-1	81999699	82011481	SDR42E1	protein_coding
ENSG00000086696	ENST00000563491	16	1	82035004	82071070	HSD17B2	protein_coding
ENSG00000086696	ENST00000199936	16	1	82035232	82098534	HSD17B2	protein_coding
ENSG00000086696	ENST00000566213	16	1	82035274	82071076	HSD17B2	protein_coding
ENSG00000086696	ENST00000569351	16	1	82035641	82071981	HSD17B2	protein_coding
ENSG00000086696	ENST00000568090	16	1	82056453	82098341	HSD17B2	protein_coding
ENSG00000086696	ENST00000566838	16	1	82068277	82098534	HSD17B2	protein_coding
ENSG00000135698	ENST00000258169	16	-1	82148162	82170226	MPHOSPH6	protein_coding
ENSG00000135698	ENST00000563504	16	-1	82148616	82170195	MPHOSPH6	protein_coding
ENSG00000135698	ENST00000569021	16	-1	82163876	82170197	MPHOSPH6	protein_coding
ENSG00000140945	ENST00000567109	16	1	82626803	83800640	CDH13	protein_coding
ENSG00000140945	ENST00000268613	16	1	82626965	83795376	CDH13	protein_coding
ENSG00000140945	ENST00000565636	16	1	82626970	83181025	CDH13	protein_coding
ENSG00000140945	ENST00000431540	16	1	82626970	83181094	CDH13	protein_coding
ENSG00000140945	ENST00000428848	16	1	82626970	83795077	CDH13	protein_coding
ENSG00000140945	ENST00000567445	16	1	82627039	82859718	CDH13	protein_coding
ENSG00000230989	ENST00000433866	16	1	83807843	83819737	HSBP1	protein_coding
ENSG00000230989	ENST00000570259	16	1	83807989	83818484	HSBP1	protein_coding
ENSG00000103150	ENST00000262430	16	1	83899126	83927026	MLYCD	protein_coding
ENSG00000260300	ENST00000561562	16	1	83908132	83951445	AC009119.2	protein_coding
ENSG00000140961	ENST00000561552	16	1	83948282	83957650	OSGIN1	protein_coding
ENSG00000140961	ENST00000361711	16	1	83949067	83966331	OSGIN1	protein_coding
ENSG00000140961	ENST00000343939	16	1	83949067	83966332	OSGIN1	protein_coding
ENSG00000140961	ENST00000393306	16	1	83953222	83966332	OSGIN1	protein_coding
ENSG00000140961	ENST00000565123	16	1	83953239	83961253	OSGIN1	protein_coding
ENSG00000140961	ENST00000567707	16	1	83956988	83960732	OSGIN1	protein_coding
ENSG00000103154	ENST00000305202	16	1	83968632	84002776	NECAB2	protein_coding
ENSG00000103154	ENST00000565691	16	1	83971451	84002776	NECAB2	protein_coding
ENSG00000103154	ENST00000566836	16	1	83978545	83998285	NECAB2	protein_coding
ENSG00000103154	ENST00000564166	16	1	83998252	84002776	NECAB2	protein_coding
ENSG00000166558	ENST00000299709	16	-1	84009784	84042157	SLC38A8	protein_coding
ENSG00000166558	ENST00000568178	16	-1	84022794	84042636	SLC38A8	protein_coding
ENSG00000166558	ENST00000569816	16	-1	84033381	84041356	SLC38A8	protein_coding
ENSG00000140943	ENST00000343411	16	-1	84053766	84116906	MBTPS1	protein_coding
ENSG00000140943	ENST00000562788	16	-1	84081522	84085026	MBTPS1	protein_coding
ENSG00000140943	ENST00000570012	16	-1	84085054	84116795	MBTPS1	protein_coding
ENSG00000140943	ENST00000569907	16	-1	84101735	84116835	MBTPS1	protein_coding
ENSG00000103160	ENST00000219439	16	-1	84122281	84145188	HSDL1	protein_coding
ENSG00000103160	ENST00000434463	16	-1	84124123	84145169	HSDL1	protein_coding
ENSG00000103160	ENST00000568857	16	-1	84130319	84144438	HSDL1	protein_coding
ENSG00000103160	ENST00000562224	16	-1	84130328	84145156	HSDL1	protein_coding
ENSG00000103160	ENST00000564998	16	-1	84131111	84145175	HSDL1	protein_coding
ENSG00000154099	ENST00000378553	16	1	84145317	84177918	DNAAF1	protein_coding
ENSG00000154099	ENST00000569735	16	1	84175933	84177917	DNAAF1	protein_coding
ENSG00000154099	ENST00000564928	16	1	84176141	84178767	DNAAF1	protein_coding
ENSG00000103168	ENST00000541676	16	-1	84177847	84187070	TAF1C	protein_coding
ENSG00000103168	ENST00000341690	16	-1	84177852	84187049	TAF1C	protein_coding
ENSG00000103168	ENST00000567759	16	-1	84177855	84187011	TAF1C	protein_coding
ENSG00000103168	ENST00000566732	16	-1	84178712	84187039	TAF1C	protein_coding
ENSG00000103168	ENST00000570117	16	-1	84178848	84187057	TAF1C	protein_coding
ENSG00000103168	ENST00000568265	16	-1	84179122	84181418	TAF1C	protein_coding
ENSG00000103168	ENST00000561955	16	-1	84182267	84187039	TAF1C	protein_coding
ENSG00000103168	ENST00000564345	16	-1	84183120	84187063	TAF1C	protein_coding
ENSG00000103168	ENST00000564454	16	-1	84183267	84187045	TAF1C	protein_coding
ENSG00000140955	ENST00000268624	16	1	84191138	84197166	ADAD2	protein_coding
ENSG00000140955	ENST00000315906	16	1	84191179	84197165	ADAD2	protein_coding
ENSG00000140955	ENST00000567685	16	1	84191457	84195837	ADAD2	protein_coding
ENSG00000168418	ENST00000308251	16	-1	84218667	84239698	KCNG4	protein_coding
ENSG00000168418	ENST00000568181	16	-1	84235408	84239750	KCNG4	protein_coding
ENSG00000103175	ENST00000219454	16	1	84294646	84329851	WFDC1	protein_coding
ENSG00000103175	ENST00000568638	16	1	84294846	84329840	WFDC1	protein_coding
ENSG00000103175	ENST00000613603	16	1	84294944	84295492	WFDC1	protein_coding
ENSG00000064270	ENST00000262429	16	1	84368527	84464178	ATP2C2	protein_coding
ENSG00000064270	ENST00000416219	16	1	84368527	84464187	ATP2C2	protein_coding
ENSG00000140950	ENST00000343629	16	-1	84476421	84504758	TLDC1	protein_coding
ENSG00000140950	ENST00000565079	16	-1	84489363	84554033	TLDC1	protein_coding
