ENSG00000268320	ENST00000595228	17	1	137526	139067	SCGB1C2	protein_coding
ENSG00000108654	ENST00000450599	17	-1	64499622	64506287	DDX5	protein_coding
ENSG00000108654	ENST00000578804	17	-1	64499914	64505956	DDX5	protein_coding
ENSG00000108654	ENST00000579996	17	-1	64502070	64503435	DDX5	protein_coding
ENSG00000108654	ENST00000577787	17	-1	64502585	64503823	DDX5	protein_coding
ENSG00000108654	ENST00000630471	17	-1	64503255	64506292	DDX5	protein_coding
ENSG00000108654	ENST00000577922	17	-1	64503441	64506731	DDX5	protein_coding
ENSG00000108654	ENST00000581697	17	-1	64503568	64506626	DDX5	protein_coding
ENSG00000108654	ENST00000581806	17	-1	64503839	64506903	DDX5	protein_coding
ENSG00000108654	ENST00000578190	17	-1	64503856	64505390	DDX5	protein_coding
ENSG00000108654	ENST00000583239	17	-1	64503995	64505596	DDX5	protein_coding
ENSG00000108654	ENST00000579091	17	-1	64504015	64505451	DDX5	protein_coding
ENSG00000108654	ENST00000585060	17	-1	64504060	64506289	DDX5	protein_coding
ENSG00000108654	ENST00000584279	17	-1	64504064	64506686	DDX5	protein_coding
ENSG00000108654	ENST00000583212	17	-1	64504078	64505281	DDX5	protein_coding
ENSG00000108654	ENST00000585111	17	-1	64504755	64507530	DDX5	protein_coding
ENSG00000258890	ENST00000556440	17	1	64506588	64537942	CEP95	protein_coding
ENSG00000258890	ENST00000580188	17	1	64506975	64521474	CEP95	protein_coding
ENSG00000258890	ENST00000581056	17	1	64507011	64514807	CEP95	protein_coding
ENSG00000258890	ENST00000553412	17	1	64507040	64537942	CEP95	protein_coding
ENSG00000258890	ENST00000582724	17	1	64510243	64516089	CEP95	protein_coding
ENSG00000258890	ENST00000583457	17	1	64526166	64531964	CEP95	protein_coding
ENSG00000258890	ENST00000583676	17	1	64536602	64542461	CEP95	protein_coding
ENSG00000108854	ENST00000262435	17	-1	64545365	64662068	SMURF2	protein_coding
ENSG00000108854	ENST00000585301	17	-1	64554881	64661912	SMURF2	protein_coding
ENSG00000176809	ENST00000339474	17	-1	64854312	64919468	LRRC37A3	protein_coding
ENSG00000176809	ENST00000400877	17	-1	64854362	64899101	LRRC37A3	protein_coding
ENSG00000176809	ENST00000334962	17	-1	64854364	64863585	LRRC37A3	protein_coding
ENSG00000176809	ENST00000319651	17	-1	64854370	64897660	LRRC37A3	protein_coding
ENSG00000176809	ENST00000584306	17	-1	64854370	64918785	LRRC37A3	protein_coding
ENSG00000176809	ENST00000583510	17	-1	64854371	64859627	LRRC37A3	protein_coding
ENSG00000176809	ENST00000581368	17	-1	64860852	64919480	LRRC37A3	protein_coding
ENSG00000176809	ENST00000584788	17	-1	64862933	64894957	LRRC37A3	protein_coding
ENSG00000176809	ENST00000580464	17	-1	64868500	64895056	LRRC37A3	protein_coding
ENSG00000120063	ENST00000439174	17	-1	65010715	65056839	GNA13	protein_coding
ENSG00000120063	ENST00000541118	17	-1	65013788	65055774	GNA13	protein_coding
ENSG00000108370	ENST00000635833	17	1	65100986	65227690	RGS9	protein_coding
ENSG00000108370	ENST00000443584	17	1	65137448	65225588	RGS9	protein_coding
ENSG00000108370	ENST00000449996	17	1	65137469	65227703	RGS9	protein_coding
ENSG00000108370	ENST00000262406	17	1	65137474	65227690	RGS9	protein_coding
ENSG00000168646	ENST00000307078	17	-1	65528563	65561647	AXIN2	protein_coding
ENSG00000168646	ENST00000611991	17	-1	65528567	65560326	AXIN2	protein_coding
ENSG00000168646	ENST00000618960	17	-1	65528567	65561647	AXIN2	protein_coding
ENSG00000168646	ENST00000375702	17	-1	65529881	65558729	AXIN2	protein_coding
ENSG00000168646	ENST00000577278	17	-1	65557806	65560557	AXIN2	protein_coding
ENSG00000168646	ENST00000580513	17	-1	65558044	65561191	AXIN2	protein_coding
ENSG00000168646	ENST00000585045	17	-1	65558046	65560296	AXIN2	protein_coding
ENSG00000168646	ENST00000544103	17	-1	65558169	65559496	AXIN2	protein_coding
ENSG00000154240	ENST00000535342	17	-1	65635538	66192079	CEP112	protein_coding
ENSG00000154240	ENST00000392769	17	-1	65635541	66191869	CEP112	protein_coding
ENSG00000154240	ENST00000581739	17	-1	65635816	65750724	CEP112	protein_coding
ENSG00000154240	ENST00000317442	17	-1	65635816	65826543	CEP112	protein_coding
ENSG00000154240	ENST00000537949	17	-1	65635913	66191697	CEP112	protein_coding
ENSG00000154240	ENST00000585168	17	-1	65636614	65641025	CEP112	protein_coding
ENSG00000154240	ENST00000583358	17	-1	66005729	66191855	CEP112	protein_coding
ENSG00000154240	ENST00000577322	17	-1	66176914	66182415	CEP112	protein_coding
ENSG00000091583	ENST00000205948	17	-1	66212033	66229417	APOH	protein_coding
ENSG00000091583	ENST00000585162	17	-1	66212039	66220630	APOH	protein_coding
ENSG00000091583	ENST00000581797	17	-1	66216791	66228637	APOH	protein_coding
ENSG00000091583	ENST00000577982	17	-1	66220614	66256525	APOH	protein_coding
ENSG00000154229	ENST00000413366	17	1	66302826	66810743	PRKCA	protein_coding
ENSG00000075429	ENST00000533854	17	1	66835117	66885486	CACNG5	protein_coding
ENSG00000075429	ENST00000307139	17	1	66877273	66885278	CACNG5	protein_coding
ENSG00000075461	ENST00000262138	17	1	66964910	67033398	CACNG4	protein_coding
ENSG00000108878	ENST00000226021	17	1	67044590	67056797	CACNG1	protein_coding
ENSG00000198265	ENST00000358691	17	-1	67070438	67245183	HELZ	protein_coding
ENSG00000198265	ENST00000580168	17	-1	67077972	67245183	HELZ	protein_coding
ENSG00000198265	ENST00000578783	17	-1	67167712	67188401	HELZ	protein_coding
ENSG00000198265	ENST00000581159	17	-1	67203380	67245989	HELZ	protein_coding
ENSG00000198265	ENST00000579861	17	-1	67218608	67239800	HELZ	protein_coding
ENSG00000197170	ENST00000356126	17	-1	67337916	67366627	PSMD12	protein_coding
ENSG00000197170	ENST00000357146	17	-1	67339803	67366605	PSMD12	protein_coding
ENSG00000154217	ENST00000299954	17	1	67377281	67697261	PITPNC1	protein_coding
ENSG00000154217	ENST00000580974	17	1	67377459	67697256	PITPNC1	protein_coding
ENSG00000154217	ENST00000581322	17	1	67378155	67693013	PITPNC1	protein_coding
ENSG00000154217	ENST00000584471	17	1	67378966	67578225	PITPNC1	protein_coding
ENSG00000154217	ENST00000584554	17	1	67457538	67578256	PITPNC1	protein_coding
ENSG00000130935	ENST00000253247	17	1	67717833	67744531	NOL11	protein_coding
ENSG00000130935	ENST00000581106	17	1	67717931	67722628	NOL11	protein_coding
ENSG00000130935	ENST00000580833	17	1	67721450	67737689	NOL11	protein_coding
ENSG00000130935	ENST00000583021	17	1	67739553	67744203	NOL11	protein_coding
ENSG00000171634	ENST00000544778	17	1	67825524	67945891	BPTF	protein_coding
ENSG00000171634	ENST00000321892	17	1	67825664	67984378	BPTF	protein_coding
ENSG00000171634	ENST00000306378	17	1	67825665	67983153	BPTF	protein_coding
ENSG00000171634	ENST00000342579	17	1	67826033	67984317	BPTF	protein_coding
ENSG00000171634	ENST00000644067	17	1	67826033	67984317	BPTF	protein_coding
ENSG00000171634	ENST00000335221	17	1	67826112	67903882	BPTF	protein_coding
ENSG00000171634	ENST00000424123	17	1	67826142	67982288	BPTF	protein_coding
ENSG00000171634	ENST00000544491	17	1	67874920	67891962	BPTF	protein_coding
ENSG00000171634	ENST00000582467	17	1	67920100	67940545	BPTF	protein_coding
ENSG00000171634	ENST00000580465	17	1	67940563	67960377	BPTF	protein_coding
ENSG00000171634	ENST00000581258	17	1	67947754	67981762	BPTF	protein_coding
ENSG00000171634	ENST00000583990	17	1	67964344	67982569	BPTF	protein_coding
ENSG00000171634	ENST00000577837	17	1	67975802	67982569	BPTF	protein_coding
ENSG00000186665	ENST00000580729	17	-1	67991101	67996431	C17orf58	protein_coding
ENSG00000186665	ENST00000334461	17	-1	67991130	67993649	C17orf58	protein_coding
ENSG00000186665	ENST00000449250	17	-1	67991336	67993545	C17orf58	protein_coding
ENSG00000182481	ENST00000330459	17	1	68035519	68046842	KPNA2	protein_coding
ENSG00000182481	ENST00000584026	17	1	68035735	68042184	KPNA2	protein_coding
ENSG00000182481	ENST00000537025	17	1	68035960	68046842	KPNA2	protein_coding
ENSG00000182481	ENST00000579754	17	1	68036994	68042212	KPNA2	protein_coding
ENSG00000196704	ENST00000359904	17	1	68247574	68257156	AMZ2	protein_coding
ENSG00000196704	ENST00000580548	17	1	68247930	68251178	AMZ2	protein_coding
ENSG00000196704	ENST00000612294	17	1	68248004	68257164	AMZ2	protein_coding
ENSG00000196704	ENST00000580753	17	1	68248035	68257139	AMZ2	protein_coding
ENSG00000196704	ENST00000392720	17	1	68248043	68257154	AMZ2	protein_coding
ENSG00000196704	ENST00000359783	17	1	68248051	68257127	AMZ2	protein_coding
ENSG00000196704	ENST00000584837	17	1	68248058	68254566	AMZ2	protein_coding
ENSG00000196704	ENST00000579724	17	1	68248075	68254437	AMZ2	protein_coding
ENSG00000196704	ENST00000584494	17	1	68248077	68254562	AMZ2	protein_coding
ENSG00000196704	ENST00000580837	17	1	68248102	68254408	AMZ2	protein_coding
ENSG00000196704	ENST00000577866	17	1	68248504	68257090	AMZ2	protein_coding
ENSG00000196704	ENST00000577985	17	1	68249200	68257155	AMZ2	protein_coding
ENSG00000196704	ENST00000577273	17	1	68250187	68257121	AMZ2	protein_coding
ENSG00000141337	ENST00000448504	17	1	68259182	68422731	ARSG	protein_coding
ENSG00000108932	ENST00000327268	17	-1	68267026	68291116	SLC16A6	protein_coding
ENSG00000108932	ENST00000580666	17	-1	68268197	68291266	SLC16A6	protein_coding
ENSG00000108932	ENST00000620436	17	-1	68268622	68278332	SLC16A6	protein_coding
ENSG00000108932	ENST00000583477	17	-1	68271628	68291267	SLC16A6	protein_coding
ENSG00000108932	ENST00000582867	17	-1	68274048	68291182	SLC16A6	protein_coding
ENSG00000141337	ENST00000581639	17	1	68291491	68307579	ARSG	protein_coding
ENSG00000141337	ENST00000621439	17	1	68291495	68420859	ARSG	protein_coding
ENSG00000141337	ENST00000452479	17	1	68291518	68420785	ARSG	protein_coding
ENSG00000070540	ENST00000262139	17	-1	68421282	68457421	WIPI1	protein_coding
ENSG00000070540	ENST00000585393	17	-1	68421486	68427175	WIPI1	protein_coding
ENSG00000070540	ENST00000546360	17	-1	68421514	68457479	WIPI1	protein_coding
ENSG00000070540	ENST00000591744	17	-1	68425930	68433571	WIPI1	protein_coding
ENSG00000108946	ENST00000589017	17	1	68511780	68525818	PRKAR1A	protein_coding
ENSG00000108946	ENST00000358598	17	1	68512032	68532762	PRKAR1A	protein_coding
ENSG00000108946	ENST00000392711	17	1	68512379	68533423	PRKAR1A	protein_coding
ENSG00000108946	ENST00000585427	17	1	68512416	68524046	PRKAR1A	protein_coding
ENSG00000108946	ENST00000589228	17	1	68512427	68533431	PRKAR1A	protein_coding
ENSG00000108946	ENST00000536854	17	1	68512450	68532762	PRKAR1A	protein_coding
ENSG00000108946	ENST00000588702	17	1	68512467	68524078	PRKAR1A	protein_coding
ENSG00000108946	ENST00000589309	17	1	68512487	68515536	PRKAR1A	protein_coding
ENSG00000108946	ENST00000585981	17	1	68512882	68528992	PRKAR1A	protein_coding
ENSG00000108946	ENST00000589480	17	1	68512900	68522917	PRKAR1A	protein_coding
ENSG00000108946	ENST00000585815	17	1	68512921	68522774	PRKAR1A	protein_coding
ENSG00000108946	ENST00000586397	17	1	68514821	68530664	PRKAR1A	protein_coding
ENSG00000108946	ENST00000588178	17	1	68515123	68524956	PRKAR1A	protein_coding
ENSG00000108946	ENST00000588188	17	1	68515400	68551319	PRKAR1A	protein_coding
ENSG00000108946	ENST00000592800	17	1	68525795	68530654	PRKAR1A	protein_coding
ENSG00000108950	ENST00000619787	17	-1	68535117	68540577	FAM20A	protein_coding
ENSG00000108950	ENST00000592554	17	-1	68536871	68601389	FAM20A	protein_coding
ENSG00000141338	ENST00000269080	17	-1	68867292	68955351	ABCA8	protein_coding
ENSG00000141338	ENST00000430352	17	-1	68867292	68955392	ABCA8	protein_coding
ENSG00000141338	ENST00000586539	17	-1	68868052	68955241	ABCA8	protein_coding
ENSG00000141338	ENST00000615593	17	-1	68894047	68955383	ABCA8	protein_coding
ENSG00000141338	ENST00000585531	17	-1	68937071	68944874	ABCA8	protein_coding
ENSG00000154258	ENST00000340001	17	-1	68974488	69061064	ABCA9	protein_coding
ENSG00000154258	ENST00000453985	17	-1	68974632	69060924	ABCA9	protein_coding
ENSG00000154258	ENST00000495634	17	-1	69042915	69060906	ABCA9	protein_coding
ENSG00000154258	ENST00000585714	17	-1	69049318	69060949	ABCA9	protein_coding
ENSG00000154262	ENST00000284425	17	-1	69078702	69141874	ABCA6	protein_coding
ENSG00000154262	ENST00000590645	17	-1	69135230	69141888	ABCA6	protein_coding
ENSG00000154263	ENST00000522787	17	-1	69147214	69150062	ABCA10	protein_coding
ENSG00000154263	ENST00000521538	17	-1	69147219	69150063	ABCA10	protein_coding
ENSG00000154263	ENST00000269081	17	-1	69148007	69244846	ABCA10	protein_coding
ENSG00000154265	ENST00000392676	17	-1	69244311	69327101	ABCA5	protein_coding
ENSG00000154265	ENST00000588877	17	-1	69246951	69315425	ABCA5	protein_coding
ENSG00000154265	ENST00000586811	17	-1	69248260	69268874	ABCA5	protein_coding
ENSG00000154265	ENST00000593153	17	-1	69273971	69327182	ABCA5	protein_coding
ENSG00000154265	ENST00000589975	17	-1	69304094	69309320	ABCA5	protein_coding
ENSG00000154265	ENST00000592568	17	-1	69309349	69327097	ABCA5	protein_coding
ENSG00000154265	ENST00000588665	17	-1	69313285	69327244	ABCA5	protein_coding
ENSG00000108984	ENST00000590474	17	1	69414698	69553861	MAP2K6	protein_coding
ENSG00000108984	ENST00000589295	17	1	69502154	69520324	MAP2K6	protein_coding
ENSG00000108984	ENST00000588110	17	1	69502266	69520278	MAP2K6	protein_coding
ENSG00000108984	ENST00000613873	17	1	69502429	69542017	MAP2K6	protein_coding
ENSG00000108984	ENST00000589647	17	1	69502429	69542019	MAP2K6	protein_coding
ENSG00000153822	ENST00000591891	17	1	70053429	70132193	KCNJ16	protein_coding
ENSG00000153822	ENST00000283936	17	1	70075225	70135603	KCNJ16	protein_coding
ENSG00000153822	ENST00000392671	17	1	70075225	70135603	KCNJ16	protein_coding
ENSG00000153822	ENST00000615244	17	1	70075225	70135603	KCNJ16	protein_coding
ENSG00000153822	ENST00000589377	17	1	70075321	70135608	KCNJ16	protein_coding
ENSG00000153822	ENST00000586462	17	1	70096640	70133604	KCNJ16	protein_coding
ENSG00000153822	ENST00000392670	17	1	70104854	70135603	KCNJ16	protein_coding
ENSG00000153822	ENST00000585558	17	1	70104854	70135608	KCNJ16	protein_coding
ENSG00000153822	ENST00000587698	17	1	70104998	70132280	KCNJ16	protein_coding
ENSG00000153822	ENST00000587892	17	1	70105000	70132194	KCNJ16	protein_coding
ENSG00000123700	ENST00000535240	17	1	70168673	70176323	KCNJ2	protein_coding
ENSG00000123700	ENST00000243457	17	1	70169535	70180048	KCNJ2	protein_coding
ENSG00000125398	ENST00000245479	17	1	72121020	72126420	SOX9	protein_coding
ENSG00000125398	ENST00000645356	17	1	72121033	72126420	SOX9	protein_coding
ENSG00000133195	ENST00000255559	17	-1	72645949	73092693	SLC39A11	protein_coding
ENSG00000133195	ENST00000542342	17	-1	72645950	73092688	SLC39A11	protein_coding
ENSG00000133195	ENST00000582769	17	-1	72648923	72992933	SLC39A11	protein_coding
ENSG00000133195	ENST00000581581	17	-1	72712739	72849706	SLC39A11	protein_coding
ENSG00000133195	ENST00000583715	17	-1	72821605	72849804	SLC39A11	protein_coding
ENSG00000133195	ENST00000579732	17	-1	72837800	73092681	SLC39A11	protein_coding
ENSG00000133195	ENST00000580557	17	-1	72849634	73092676	SLC39A11	protein_coding
ENSG00000133195	ENST00000583146	17	-1	72849786	73089764	SLC39A11	protein_coding
ENSG00000133195	ENST00000579018	17	-1	73084835	73092712	SLC39A11	protein_coding
ENSG00000133195	ENST00000578620	17	-1	73088688	73092687	SLC39A11	protein_coding
ENSG00000180616	ENST00000357585	17	1	73165012	73176633	SSTR2	protein_coding
ENSG00000166685	ENST00000618996	17	1	73192632	73208503	COG1	protein_coding
ENSG00000166685	ENST00000299886	17	1	73192990	73208507	COG1	protein_coding
ENSG00000166685	ENST00000438720	17	1	73193072	73208504	COG1	protein_coding
ENSG00000166685	ENST00000582512	17	1	73205615	73208420	COG1	protein_coding
ENSG00000166685	ENST00000582672	17	1	73206159	73207931	COG1	protein_coding
ENSG00000133193	ENST00000403627	17	-1	73207353	73232367	FAM104A	protein_coding
ENSG00000133193	ENST00000405159	17	-1	73207353	73232371	FAM104A	protein_coding
ENSG00000133193	ENST00000580032	17	-1	73209508	73227748	FAM104A	protein_coding
ENSG00000133193	ENST00000581110	17	-1	73209566	73232394	FAM104A	protein_coding
ENSG00000133193	ENST00000579872	17	-1	73209575	73227700	FAM104A	protein_coding
ENSG00000133193	ENST00000583024	17	-1	73209605	73232320	FAM104A	protein_coding
ENSG00000141219	ENST00000255557	17	1	73232233	73245339	C17orf80	protein_coding
ENSG00000141219	ENST00000577615	17	1	73232465	73247530	C17orf80	protein_coding
ENSG00000141219	ENST00000585109	17	1	73232529	73235810	C17orf80	protein_coding
ENSG00000141219	ENST00000359042	17	1	73232622	73248947	C17orf80	protein_coding
ENSG00000141219	ENST00000268942	17	1	73232637	73248874	C17orf80	protein_coding
ENSG00000141219	ENST00000426147	17	1	73232662	73245344	C17orf80	protein_coding
ENSG00000141219	ENST00000582391	17	1	73232729	73236022	C17orf80	protein_coding
ENSG00000141219	ENST00000535032	17	1	73233220	73247527	C17orf80	protein_coding
ENSG00000141219	ENST00000582793	17	1	73233226	73247455	C17orf80	protein_coding
ENSG00000187959	ENST00000344935	17	-1	73248449	73261880	CPSF4L	protein_coding
ENSG00000187959	ENST00000397671	17	-1	73249793	73262352	CPSF4L	protein_coding
ENSG00000179604	ENST00000335793	17	-1	73283624	73312175	CDC42EP4	protein_coding
ENSG00000179604	ENST00000439510	17	-1	73283625	73311993	CDC42EP4	protein_coding
ENSG00000179604	ENST00000581014	17	-1	73285178	73311997	CDC42EP4	protein_coding
ENSG00000179604	ENST00000630622	17	-1	73285458	73286500	CDC42EP4	protein_coding
ENSG00000179604	ENST00000580315	17	-1	73286119	73311408	CDC42EP4	protein_coding
ENSG00000179604	ENST00000579611	17	-1	73286282	73312001	CDC42EP4	protein_coding
ENSG00000069188	ENST00000392650	17	-1	73334384	73644089	SDK2	protein_coding
ENSG00000069188	ENST00000424778	17	-1	73337939	73414655	SDK2	protein_coding
ENSG00000172809	ENST00000439590	17	1	74203582	74209880	RPL38	protein_coding
ENSG00000172809	ENST00000311111	17	1	74203653	74210655	RPL38	protein_coding
ENSG00000172809	ENST00000584577	17	1	74203693	74209878	RPL38	protein_coding
ENSG00000172809	ENST00000534490	17	1	74203694	74209461	RPL38	protein_coding
ENSG00000172809	ENST00000528433	17	1	74203704	74204190	RPL38	protein_coding
ENSG00000172809	ENST00000533498	17	1	74203704	74209896	RPL38	protein_coding
ENSG00000141540	ENST00000269346	17	1	74213514	74262020	TTYH2	protein_coding
ENSG00000141540	ENST00000529107	17	1	74215616	74260651	TTYH2	protein_coding
ENSG00000141540	ENST00000441391	17	1	74247958	74262016	TTYH2	protein_coding
ENSG00000171595	ENST00000582036	17	1	74274247	74314884	DNAI2	protein_coding
ENSG00000171595	ENST00000311014	17	1	74274290	74314884	DNAI2	protein_coding
ENSG00000171595	ENST00000446837	17	1	74281512	74314883	DNAI2	protein_coding
ENSG00000171595	ENST00000579490	17	1	74281512	74314884	DNAI2	protein_coding
ENSG00000196169	ENST00000551294	17	1	74326210	74352326	KIF19	protein_coding
ENSG00000196169	ENST00000389916	17	1	74326212	74355820	KIF19	protein_coding
ENSG00000204347	ENST00000375366	17	-1	74356416	74361946	BTBD17	protein_coding
ENSG00000257008	ENST00000335666	17	1	74367458	74372600	GPR142	protein_coding
ENSG00000170412	ENST00000582444	17	1	74424851	74440212	GPRC5C	protein_coding
ENSG00000170412	ENST00000392627	17	1	74430913	74447429	GPRC5C	protein_coding
ENSG00000170412	ENST00000342648	17	1	74431384	74447429	GPRC5C	protein_coding
ENSG00000170412	ENST00000481232	17	1	74431528	74447429	GPRC5C	protein_coding
ENSG00000170412	ENST00000392628	17	1	74432116	74449509	GPRC5C	protein_coding
ENSG00000170412	ENST00000582473	17	1	74432133	74439937	GPRC5C	protein_coding
ENSG00000170412	ENST00000392629	17	1	74433697	74447028	GPRC5C	protein_coding
ENSG00000170412	ENST00000581590	17	1	74439896	74451653	GPRC5C	protein_coding
ENSG00000167851	ENST00000648095	17	1	74466399	74484794	CD300A	protein_coding
ENSG00000167851	ENST00000360141	17	1	74466416	74484796	CD300A	protein_coding
ENSG00000167851	ENST00000392625	17	1	74466658	74484790	CD300A	protein_coding
ENSG00000167851	ENST00000310828	17	1	74466675	74484167	CD300A	protein_coding
ENSG00000167851	ENST00000361933	17	1	74466675	74484167	CD300A	protein_coding
ENSG00000167851	ENST00000577511	17	1	74466862	74484296	CD300A	protein_coding
ENSG00000178789	ENST00000392621	17	-1	74521174	74531466	CD300LB	protein_coding
ENSG00000178789	ENST00000314401	17	-1	74523153	74531474	CD300LB	protein_coding
ENSG00000167850	ENST00000330793	17	-1	74541108	74546143	CD300C	protein_coding
ENSG00000204345	ENST00000375352	17	-1	74579365	74592283	CD300LD	protein_coding
ENSG00000186407	ENST00000392619	17	-1	74609887	74623738	CD300E	protein_coding
ENSG00000186407	ENST00000412268	17	-1	74617147	74619347	CD300E	protein_coding
ENSG00000172794	ENST00000340415	17	1	74670578	74747334	RAB37	protein_coding
ENSG00000172794	ENST00000402449	17	1	74671141	74745874	RAB37	protein_coding
ENSG00000186074	ENST00000343125	17	-1	74694311	74705255	CD300LF	protein_coding
ENSG00000186074	ENST00000361254	17	-1	74694311	74705255	CD300LF	protein_coding
ENSG00000186074	ENST00000326165	17	-1	74694317	74712978	CD300LF	protein_coding
ENSG00000186074	ENST00000469092	17	-1	74694317	74712978	CD300LF	protein_coding
ENSG00000186074	ENST00000301573	17	-1	74694318	74712954	CD300LF	protein_coding
ENSG00000186074	ENST00000583937	17	-1	74694814	74712941	CD300LF	protein_coding
ENSG00000186074	ENST00000464910	17	-1	74695037	74705310	CD300LF	protein_coding
ENSG00000186074	ENST00000581500	17	-1	74695753	74705255	CD300LF	protein_coding
ENSG00000172794	ENST00000528438	17	1	74736598	74746192	RAB37	protein_coding
ENSG00000172794	ENST00000392615	17	1	74736820	74747300	RAB37	protein_coding
ENSG00000172794	ENST00000392614	17	1	74736917	74747335	RAB37	protein_coding
ENSG00000172794	ENST00000392613	17	1	74737217	74747300	RAB37	protein_coding
ENSG00000172794	ENST00000392612	17	1	74737230	74747335	RAB37	protein_coding
ENSG00000172794	ENST00000392610	17	1	74737232	74747335	RAB37	protein_coding
ENSG00000172794	ENST00000613645	17	1	74737271	74747334	RAB37	protein_coding
ENSG00000109062	ENST00000583369	17	1	74748652	74768582	SLC9A3R1	protein_coding
ENSG00000109062	ENST00000262613	17	1	74748652	74769353	SLC9A3R1	protein_coding
ENSG00000109062	ENST00000413388	17	1	74762003	74769296	SLC9A3R1	protein_coding
ENSG00000109065	ENST00000357814	17	-1	74770547	74776331	NAT9	protein_coding
ENSG00000109065	ENST00000580301	17	-1	74770567	74776339	NAT9	protein_coding
ENSG00000109065	ENST00000581136	17	-1	74771389	74776324	NAT9	protein_coding
ENSG00000109065	ENST00000580632	17	-1	74771558	74775707	NAT9	protein_coding
ENSG00000109065	ENST00000582870	17	-1	74771660	74776323	NAT9	protein_coding
ENSG00000109065	ENST00000578822	17	-1	74771695	74776298	NAT9	protein_coding
ENSG00000109065	ENST00000583757	17	-1	74771728	74776342	NAT9	protein_coding
ENSG00000109065	ENST00000582524	17	-1	74771764	74776365	NAT9	protein_coding
ENSG00000109065	ENST00000583476	17	-1	74771768	74776337	NAT9	protein_coding
ENSG00000109065	ENST00000579218	17	-1	74771794	74776331	NAT9	protein_coding
ENSG00000109065	ENST00000581466	17	-1	74772272	74774099	NAT9	protein_coding
ENSG00000109065	ENST00000578947	17	-1	74772903	74776093	NAT9	protein_coding
ENSG00000109065	ENST00000581451	17	-1	74773609	74776128	NAT9	protein_coding
ENSG00000109066	ENST00000335464	17	1	74776483	74839779	TMEM104	protein_coding
ENSG00000109066	ENST00000417024	17	1	74776499	74839752	TMEM104	protein_coding
ENSG00000109066	ENST00000578764	17	1	74776500	74795589	TMEM104	protein_coding
ENSG00000109066	ENST00000582773	17	1	74776500	74839751	TMEM104	protein_coding
ENSG00000109066	ENST00000582330	17	1	74776520	74839753	TMEM104	protein_coding
ENSG00000161509	ENST00000293190	17	-1	74842023	74859875	GRIN2C	protein_coding
ENSG00000161509	ENST00000347612	17	-1	74844032	74860535	GRIN2C	protein_coding
ENSG00000161513	ENST00000293195	17	-1	74862497	74873023	FDXR	protein_coding
ENSG00000161513	ENST00000544854	17	-1	74862498	74868753	FDXR	protein_coding
ENSG00000161513	ENST00000420580	17	-1	74862498	74872974	FDXR	protein_coding
ENSG00000161513	ENST00000581530	17	-1	74862501	74872961	FDXR	protein_coding
ENSG00000161513	ENST00000583917	17	-1	74862518	74873015	FDXR	protein_coding
ENSG00000161513	ENST00000442102	17	-1	74862542	74873031	FDXR	protein_coding
ENSG00000161513	ENST00000582944	17	-1	74862544	74872985	FDXR	protein_coding
ENSG00000161513	ENST00000413947	17	-1	74862609	74872976	FDXR	protein_coding
ENSG00000161513	ENST00000579893	17	-1	74864896	74868631	FDXR	protein_coding
ENSG00000161513	ENST00000581219	17	-1	74866209	74872977	FDXR	protein_coding
ENSG00000172782	ENST00000612771	17	-1	74877299	74893610	FADS6	protein_coding
ENSG00000172782	ENST00000614223	17	-1	74877352	74893607	FADS6	protein_coding
ENSG00000172782	ENST00000579663	17	-1	74879042	74882704	FADS6	protein_coding
ENSG00000172782	ENST00000621859	17	-1	74882586	74893781	FADS6	protein_coding
ENSG00000182040	ENST00000614341	17	-1	74916084	74923256	USH1G	protein_coding
ENSG00000183034	ENST00000331427	17	1	74924275	74933911	OTOP2	protein_coding
ENSG00000183034	ENST00000580223	17	1	74924603	74933912	OTOP2	protein_coding
ENSG00000182938	ENST00000328801	17	1	74935719	74949992	OTOP3	protein_coding
ENSG00000182938	ENST00000580749	17	1	74935802	74949416	OTOP3	protein_coding
ENSG00000167861	ENST00000425042	17	-1	74950744	74972734	HID1	protein_coding
ENSG00000167861	ENST00000318565	17	-1	74957969	74960095	HID1	protein_coding
ENSG00000167861	ENST00000530857	17	-1	74958976	74972716	HID1	protein_coding
ENSG00000167861	ENST00000581676	17	-1	74962973	74972771	HID1	protein_coding
ENSG00000109089	ENST00000337231	17	1	74987632	75005800	CDR2L	protein_coding
ENSG00000167862	ENST00000584208	17	1	75012670	75020939	MRPL58	protein_coding
ENSG00000167862	ENST00000301585	17	1	75012674	75021261	MRPL58	protein_coding
ENSG00000180901	ENST00000581589	17	1	75032612	75063263	KCTD2	protein_coding
ENSG00000167863	ENST00000301587	17	-1	75038863	75046963	ATP5PD	protein_coding
ENSG00000167863	ENST00000344546	17	-1	75038863	75046985	ATP5PD	protein_coding
ENSG00000180901	ENST00000322444	17	1	75047245	75065884	KCTD2	protein_coding
ENSG00000170190	ENST00000580123	17	1	75087727	75106162	SLC16A5	protein_coding
ENSG00000170190	ENST00000578847	17	1	75087734	75093796	SLC16A5	protein_coding
ENSG00000170190	ENST00000578376	17	1	75087960	75104180	SLC16A5	protein_coding
ENSG00000170190	ENST00000329783	17	1	75087960	75106162	SLC16A5	protein_coding
ENSG00000170190	ENST00000450736	17	1	75088938	75106151	SLC16A5	protein_coding
