ENSG00000177706	ENST00000313766	7	1	192969	260745	FAM20C	protein_coding
ENSG00000128596	ENST00000297788	7	1	128792045	128822130	CCDC136	protein_coding
ENSG00000128596	ENST00000494552	7	1	128801210	128822125	CCDC136	protein_coding
ENSG00000128596	ENST00000464672	7	1	128806375	128822132	CCDC136	protein_coding
ENSG00000128591	ENST00000325888	7	1	128830377	128859272	FLNC	protein_coding
ENSG00000128591	ENST00000346177	7	1	128830426	128859274	FLNC	protein_coding
ENSG00000128524	ENST00000249289	7	1	128862826	128865843	ATP6V1F	protein_coding
ENSG00000128524	ENST00000492758	7	1	128862904	128865844	ATP6V1F	protein_coding
ENSG00000272899	ENST00000609480	7	1	128866308	128872044	ATP6V1FNB	protein_coding
ENSG00000135253	ENST00000610776	7	-1	128876865	128910719	KCP	protein_coding
ENSG00000135253	ENST00000613019	7	-1	128876940	128910719	KCP	protein_coding
ENSG00000135253	ENST00000620378	7	-1	128877043	128910676	KCP	protein_coding
ENSG00000128604	ENST00000489702	7	1	128937612	128950027	IRF5	protein_coding
ENSG00000128604	ENST00000613821	7	1	128937940	128947256	IRF5	protein_coding
ENSG00000128604	ENST00000357234	7	1	128937940	128948832	IRF5	protein_coding
ENSG00000128604	ENST00000477535	7	1	128937940	128948832	IRF5	protein_coding
ENSG00000128604	ENST00000479582	7	1	128937962	128946540	IRF5	protein_coding
ENSG00000128604	ENST00000464557	7	1	128937972	128945967	IRF5	protein_coding
ENSG00000128604	ENST00000402030	7	1	128937989	128950035	IRF5	protein_coding
ENSG00000128604	ENST00000249375	7	1	128938217	128950030	IRF5	protein_coding
ENSG00000128604	ENST00000467002	7	1	128940206	128942259	IRF5	protein_coding
ENSG00000128604	ENST00000473745	7	1	128940672	128949388	IRF5	protein_coding
ENSG00000128604	ENST00000619830	7	1	128940838	128948982	IRF5	protein_coding
ENSG00000064419	ENST00000265388	7	-1	128954180	129054914	TNPO3	protein_coding
ENSG00000064419	ENST00000627585	7	-1	128954180	129055173	TNPO3	protein_coding
ENSG00000064419	ENST00000482320	7	-1	128955088	129055093	TNPO3	protein_coding
ENSG00000064419	ENST00000471234	7	-1	128955088	129055144	TNPO3	protein_coding
ENSG00000064419	ENST00000471166	7	-1	128957223	129054883	TNPO3	protein_coding
ENSG00000230626	ENST00000467614	7	1	129126518	129130793	AC011005.1	protein_coding
ENSG00000158457	ENST00000486685	7	1	129144892	129168796	TSPAN33	protein_coding
ENSG00000128602	ENST00000249373	7	1	129188872	129213545	SMO	protein_coding
ENSG00000158467	ENST00000325006	7	1	129225023	129430211	AHCYL2	protein_coding
ENSG00000158467	ENST00000446544	7	1	129225050	129430211	AHCYL2	protein_coding
ENSG00000158467	ENST00000460109	7	1	129368123	129389113	AHCYL2	protein_coding
ENSG00000158467	ENST00000474594	7	1	129368141	129427211	AHCYL2	protein_coding
ENSG00000158467	ENST00000490911	7	1	129375643	129427175	AHCYL2	protein_coding
ENSG00000158467	ENST00000466993	7	1	129375837	129400320	AHCYL2	protein_coding
ENSG00000158467	ENST00000466924	7	1	129377538	129427212	AHCYL2	protein_coding
ENSG00000128578	ENST00000249344	7	1	129434433	129488399	STRIP2	protein_coding
ENSG00000128578	ENST00000435494	7	1	129434446	129483631	STRIP2	protein_coding
ENSG00000240204	ENST00000462322	7	1	129502479	129512932	SMKR1	protein_coding
ENSG00000106459	ENST00000393232	7	1	129611714	129757080	NRF1	protein_coding
ENSG00000106459	ENST00000454688	7	1	129611747	129709097	NRF1	protein_coding
ENSG00000106459	ENST00000223190	7	1	129611756	129756015	NRF1	protein_coding
ENSG00000106459	ENST00000311967	7	1	129611756	129756015	NRF1	protein_coding
ENSG00000106459	ENST00000393230	7	1	129630068	129757082	NRF1	protein_coding
ENSG00000106459	ENST00000353868	7	1	129630078	129757080	NRF1	protein_coding
ENSG00000186591	ENST00000355621	7	-1	129830732	129952949	UBE2H	protein_coding
ENSG00000186591	ENST00000649897	7	-1	129830744	129937732	UBE2H	protein_coding
ENSG00000186591	ENST00000473814	7	-1	129834937	129952631	UBE2H	protein_coding
ENSG00000186591	ENST00000496698	7	-1	129834941	129951327	UBE2H	protein_coding
ENSG00000186591	ENST00000472396	7	-1	129839204	129952943	UBE2H	protein_coding
ENSG00000186591	ENST00000490974	7	-1	129857548	129952722	UBE2H	protein_coding
ENSG00000091732	ENST00000358303	7	-1	130018286	130051451	ZC3HC1	protein_coding
ENSG00000091732	ENST00000311873	7	-1	130018287	130051451	ZC3HC1	protein_coding
ENSG00000091732	ENST00000360708	7	-1	130018292	130051374	ZC3HC1	protein_coding
ENSG00000091732	ENST00000481503	7	-1	130018326	130051389	ZC3HC1	protein_coding
ENSG00000128607	ENST00000335420	7	1	130070510	130135720	KLHDC10	protein_coding
ENSG00000128607	ENST00000463413	7	1	130070550	130120769	KLHDC10	protein_coding
ENSG00000128607	ENST00000468226	7	1	130070772	130124534	KLHDC10	protein_coding
ENSG00000146842	ENST00000397622	7	-1	130164715	130205498	TMEM209	protein_coding
ENSG00000146842	ENST00000462753	7	-1	130166078	130205348	TMEM209	protein_coding
ENSG00000146842	ENST00000473456	7	-1	130166078	130205403	TMEM209	protein_coding
ENSG00000146842	ENST00000471985	7	-1	130201983	130207770	TMEM209	protein_coding
ENSG00000146842	ENST00000471077	7	-1	130203815	130205382	TMEM209	protein_coding
ENSG00000165120	ENST00000648806	7	1	130206344	130216844	SSMEM1	protein_coding
ENSG00000165120	ENST00000297819	7	1	130207860	130216843	SSMEM1	protein_coding
ENSG00000158516	ENST00000222481	7	1	130266827	130289798	CPA2	protein_coding
ENSG00000128510	ENST00000445470	7	1	130293134	130324180	CPA4	protein_coding
ENSG00000128510	ENST00000647977	7	1	130293134	130324180	CPA4	protein_coding
ENSG00000128510	ENST00000492072	7	1	130293161	130306815	CPA4	protein_coding
ENSG00000128510	ENST00000473956	7	1	130293163	130306827	CPA4	protein_coding
ENSG00000128510	ENST00000493259	7	1	130293163	130323121	CPA4	protein_coding
ENSG00000128510	ENST00000222482	7	1	130293163	130324180	CPA4	protein_coding
ENSG00000128510	ENST00000486598	7	1	130293279	130304492	CPA4	protein_coding
ENSG00000158525	ENST00000497503	7	1	130344816	130346510	CPA5	protein_coding
ENSG00000158525	ENST00000463587	7	1	130344816	130359625	CPA5	protein_coding
ENSG00000158525	ENST00000461828	7	1	130344816	130368597	CPA5	protein_coding
ENSG00000158525	ENST00000494311	7	1	130344819	130346581	CPA5	protein_coding
ENSG00000158525	ENST00000466363	7	1	130344826	130368730	CPA5	protein_coding
ENSG00000158525	ENST00000485477	7	1	130344847	130368730	CPA5	protein_coding
ENSG00000158525	ENST00000431780	7	1	130344854	130368729	CPA5	protein_coding
ENSG00000158525	ENST00000474905	7	1	130344861	130368730	CPA5	protein_coding
ENSG00000158525	ENST00000393213	7	1	130346486	130368730	CPA5	protein_coding
ENSG00000158525	ENST00000479492	7	1	130363441	130368730	CPA5	protein_coding
ENSG00000091704	ENST00000481342	7	1	130380339	130383482	CPA1	protein_coding
ENSG00000091704	ENST00000011292	7	1	130380371	130388088	CPA1	protein_coding
ENSG00000091704	ENST00000604896	7	1	130380494	130385868	CPA1	protein_coding
ENSG00000091704	ENST00000476062	7	1	130380867	130385923	CPA1	protein_coding
ENSG00000091704	ENST00000484324	7	1	130381093	130388114	CPA1	protein_coding
ENSG00000106477	ENST00000541543	7	-1	130393771	130441210	CEP41	protein_coding
ENSG00000106477	ENST00000223208	7	-1	130393771	130441237	CEP41	protein_coding
ENSG00000106477	ENST00000343969	7	-1	130398739	130440995	CEP41	protein_coding
ENSG00000106477	ENST00000492389	7	-1	130400780	130426730	CEP41	protein_coding
ENSG00000106477	ENST00000472739	7	-1	130401933	130426979	CEP41	protein_coding
ENSG00000106477	ENST00000477003	7	-1	130402669	130442433	CEP41	protein_coding
ENSG00000106477	ENST00000475282	7	-1	130402695	130417332	CEP41	protein_coding
ENSG00000106477	ENST00000469826	7	-1	130411165	130440848	CEP41	protein_coding
ENSG00000106477	ENST00000489512	7	-1	130419034	130441056	CEP41	protein_coding
ENSG00000106477	ENST00000616628	7	-1	130419034	130441210	CEP41	protein_coding
ENSG00000106484	ENST00000341441	7	1	130486171	130506292	MEST	protein_coding
ENSG00000106484	ENST00000416162	7	1	130486175	130506292	MEST	protein_coding
ENSG00000106484	ENST00000427521	7	1	130486336	130506465	MEST	protein_coding
ENSG00000106484	ENST00000378576	7	1	130486342	130506292	MEST	protein_coding
ENSG00000106484	ENST00000399874	7	1	130486971	130498179	MEST	protein_coding
ENSG00000106484	ENST00000433159	7	1	130487126	130498451	MEST	protein_coding
ENSG00000106484	ENST00000393187	7	1	130491329	130506296	MEST	protein_coding
ENSG00000106484	ENST00000421001	7	1	130491333	130500807	MEST	protein_coding
ENSG00000106484	ENST00000223215	7	1	130492058	130506297	MEST	protein_coding
ENSG00000106484	ENST00000437945	7	1	130492113	130506288	MEST	protein_coding
ENSG00000106484	ENST00000462132	7	1	130492395	130506253	MEST	protein_coding
ENSG00000106484	ENST00000437637	7	1	130492472	130500476	MEST	protein_coding
ENSG00000106484	ENST00000458161	7	1	130494530	130498477	MEST	protein_coding
ENSG00000106484	ENST00000463263	7	1	130498226	130505298	MEST	protein_coding
ENSG00000158623	ENST00000425248	7	-1	130506238	130668748	COPG2	protein_coding
ENSG00000158623	ENST00000330992	7	-1	130546787	130668705	COPG2	protein_coding
ENSG00000213265	ENST00000456951	7	-1	130668648	130687432	TSGA13	protein_coding
ENSG00000213265	ENST00000356588	7	-1	130668927	130686568	TSGA13	protein_coding
ENSG00000213265	ENST00000443954	7	-1	130679313	130686565	TSGA13	protein_coding
ENSG00000213265	ENST00000438346	7	-1	130680946	130686574	TSGA13	protein_coding
ENSG00000266265	ENST00000583337	7	-1	130731235	130734176	KLF14	protein_coding
ENSG00000128585	ENST00000421797	7	1	131110096	131487844	MKLN1	protein_coding
ENSG00000128585	ENST00000416992	7	1	131110140	131399384	MKLN1	protein_coding
ENSG00000128585	ENST00000429546	7	1	131285062	131399357	MKLN1	protein_coding
ENSG00000128585	ENST00000446815	7	1	131327846	131399297	MKLN1	protein_coding
ENSG00000128585	ENST00000352689	7	1	131327860	131496636	MKLN1	protein_coding
ENSG00000128567	ENST00000378555	7	-1	131504131	131556607	PODXL	protein_coding
ENSG00000128567	ENST00000322985	7	-1	131504131	131556609	PODXL	protein_coding
ENSG00000221866	ENST00000321063	7	-1	132123332	132576564	PLXNA4	protein_coding
ENSG00000221866	ENST00000359827	7	-1	132123341	132577301	PLXNA4	protein_coding
ENSG00000221866	ENST00000423507	7	-1	132383488	132576470	PLXNA4	protein_coding
ENSG00000221866	ENST00000378539	7	-1	132484758	132648688	PLXNA4	protein_coding
ENSG00000106554	ENST00000262570	7	-1	132784868	133082082	CHCHD3	protein_coding
ENSG00000106554	ENST00000448878	7	-1	132785393	133082032	CHCHD3	protein_coding
ENSG00000106554	ENST00000481152	7	-1	132972915	133070198	CHCHD3	protein_coding
ENSG00000131558	ENST00000393161	7	1	133253073	133484197	EXOC4	protein_coding
ENSG00000131558	ENST00000253861	7	1	133253073	134065759	EXOC4	protein_coding
ENSG00000155530	ENST00000645682	7	1	134127299	134210256	LRGUK	protein_coding
ENSG00000155530	ENST00000285928	7	1	134127299	134264591	LRGUK	protein_coding
ENSG00000205060	ENST00000378509	7	-1	134289332	134317051	SLC35B4	protein_coding
ENSG00000205060	ENST00000470969	7	-1	134299309	134316897	SLC35B4	protein_coding
ENSG00000085662	ENST00000285930	7	-1	134442350	134459142	AKR1B1	protein_coding
ENSG00000198074	ENST00000359579	7	1	134527592	134541408	AKR1B10	protein_coding
ENSG00000227471	ENST00000457545	7	1	134549136	134579875	AKR1B15	protein_coding
ENSG00000227471	ENST00000423958	7	1	134564620	134579549	AKR1B15	protein_coding
ENSG00000172331	ENST00000344924	7	1	134646808	134679813	BPGM	protein_coding
ENSG00000172331	ENST00000418040	7	1	134646811	134679808	BPGM	protein_coding
ENSG00000172331	ENST00000393132	7	1	134646831	134679813	BPGM	protein_coding
ENSG00000172331	ENST00000443095	7	1	134660421	134661741	BPGM	protein_coding
ENSG00000122786	ENST00000417172	7	1	134744252	134968402	CALD1	protein_coding
ENSG00000122786	ENST00000436461	7	1	134745467	134960056	CALD1	protein_coding
ENSG00000122786	ENST00000422748	7	1	134779420	134968859	CALD1	protein_coding
ENSG00000122786	ENST00000454108	7	1	134779625	134928900	CALD1	protein_coding
ENSG00000122786	ENST00000361675	7	1	134779650	134969346	CALD1	protein_coding
ENSG00000122786	ENST00000361901	7	1	134779678	134970641	CALD1	protein_coding
ENSG00000122786	ENST00000445569	7	1	134843884	134933123	CALD1	protein_coding
ENSG00000122786	ENST00000435928	7	1	134866841	134928900	CALD1	protein_coding
ENSG00000122786	ENST00000393118	7	1	134891400	134970728	CALD1	protein_coding
ENSG00000122786	ENST00000424922	7	1	134891610	134968859	CALD1	protein_coding
ENSG00000122786	ENST00000495522	7	1	134891610	134968859	CALD1	protein_coding
ENSG00000146856	ENST00000436302	7	1	134986508	135135778	AGBL3	protein_coding
ENSG00000146856	ENST00000435976	7	1	134986513	135147963	AGBL3	protein_coding
ENSG00000146856	ENST00000455283	7	1	134986530	135017207	AGBL3	protein_coding
ENSG00000146859	ENST00000275767	7	1	135148072	135166215	TMEM140	protein_coding
ENSG00000122783	ENST00000620897	7	-1	135165782	135169474	CYREN	protein_coding
ENSG00000122783	ENST00000617987	7	-1	135165782	135170524	CYREN	protein_coding
ENSG00000122783	ENST00000424142	7	-1	135165785	135170661	CYREN	protein_coding
ENSG00000122783	ENST00000393114	7	-1	135165785	135170695	CYREN	protein_coding
ENSG00000122783	ENST00000430372	7	-1	135165829	135170795	CYREN	protein_coding
ENSG00000122783	ENST00000483029	7	-1	135166468	135170675	CYREN	protein_coding
ENSG00000105875	ENST00000423565	7	-1	135183839	135210899	WDR91	protein_coding
ENSG00000105875	ENST00000354475	7	-1	135183839	135211534	WDR91	protein_coding
ENSG00000146857	ENST00000275764	7	1	135231979	135258492	STRA8	protein_coding
ENSG00000080802	ENST00000451834	7	-1	135361795	135510080	CNOT4	protein_coding
ENSG00000080802	ENST00000541284	7	-1	135361795	135510127	CNOT4	protein_coding
ENSG00000080802	ENST00000356162	7	-1	135361798	135415214	CNOT4	protein_coding
ENSG00000080802	ENST00000423368	7	-1	135361798	135510077	CNOT4	protein_coding
ENSG00000080802	ENST00000361528	7	-1	135362885	135510091	CNOT4	protein_coding
ENSG00000080802	ENST00000414802	7	-1	135384290	135438331	CNOT4	protein_coding
ENSG00000080802	ENST00000428680	7	-1	135386151	135510076	CNOT4	protein_coding
ENSG00000080802	ENST00000315544	7	-1	135387070	135510127	CNOT4	protein_coding
ENSG00000155561	ENST00000285968	7	1	135557919	135648757	NUP205	protein_coding
ENSG00000155561	ENST00000472132	7	1	135606149	135615997	NUP205	protein_coding
ENSG00000243317	ENST00000507606	7	1	135662521	135676412	STMP1	protein_coding
ENSG00000164707	ENST00000354042	7	-1	135681237	135728186	SLC13A4	protein_coding
ENSG00000164707	ENST00000378428	7	-1	135708141	135729226	SLC13A4	protein_coding
ENSG00000164707	ENST00000422620	7	-1	135721393	135729258	SLC13A4	protein_coding
ENSG00000189320	ENST00000338588	7	-1	135729599	135748846	FAM180A	protein_coding
ENSG00000189320	ENST00000415751	7	-1	135733556	135748712	FAM180A	protein_coding
ENSG00000105887	ENST00000393085	7	-1	135926761	135977316	MTPN	protein_coding
ENSG00000267697	ENST00000589735	7	-1	135927274	135927450	LUZP6	protein_coding
ENSG00000105887	ENST00000435723	7	-1	135929459	135977353	MTPN	protein_coding
ENSG00000181072	ENST00000445907	7	1	136868669	137020255	CHRM2	protein_coding
ENSG00000181072	ENST00000320658	7	1	136869085	137016266	CHRM2	protein_coding
ENSG00000181072	ENST00000453373	7	1	136869085	137016642	CHRM2	protein_coding
ENSG00000181072	ENST00000401861	7	1	136869122	137017024	CHRM2	protein_coding
ENSG00000105894	ENST00000348225	7	-1	137227341	137343865	PTN	protein_coding
ENSG00000105894	ENST00000393083	7	-1	137227364	137343774	PTN	protein_coding
ENSG00000157680	ENST00000453654	7	-1	137381037	137846536	DGKI	protein_coding
ENSG00000157680	ENST00000288490	7	-1	137390524	137846863	DGKI	protein_coding
ENSG00000157680	ENST00000424189	7	-1	137390524	137847092	DGKI	protein_coding
ENSG00000157680	ENST00000446122	7	-1	137390524	137847092	DGKI	protein_coding
ENSG00000157680	ENST00000614521	7	-1	137391220	137690004	DGKI	protein_coding
ENSG00000182158	ENST00000330387	7	-1	137874979	138002057	CREB3L2	protein_coding
ENSG00000182158	ENST00000616381	7	-1	137874981	138001827	CREB3L2	protein_coding
ENSG00000182158	ENST00000620715	7	-1	137878841	138001866	CREB3L2	protein_coding
ENSG00000182158	ENST00000456390	7	-1	137884267	138002067	CREB3L2	protein_coding
ENSG00000182158	ENST00000452463	7	-1	137912811	138002047	CREB3L2	protein_coding
ENSG00000182158	ENST00000458726	7	-1	137912824	137933890	CREB3L2	protein_coding
ENSG00000182158	ENST00000420629	7	-1	137912834	137928269	CREB3L2	protein_coding
ENSG00000122787	ENST00000432161	7	1	138076432	138116913	AKR1D1	protein_coding
ENSG00000122787	ENST00000411726	7	1	138076467	138117986	AKR1D1	protein_coding
ENSG00000122787	ENST00000242375	7	1	138076477	138117986	AKR1D1	protein_coding
ENSG00000122787	ENST00000438242	7	1	138076518	138097944	AKR1D1	protein_coding
ENSG00000122779	ENST00000343526	7	1	138460334	138589993	TRIM24	protein_coding
ENSG00000122779	ENST00000415680	7	1	138460435	138585585	TRIM24	protein_coding
ENSG00000157703	ENST00000288513	7	-1	138594285	138663152	SVOPL	protein_coding
ENSG00000157703	ENST00000421622	7	-1	138594285	138701352	SVOPL	protein_coding
ENSG00000157703	ENST00000436657	7	-1	138594286	138664224	SVOPL	protein_coding
ENSG00000157703	ENST00000419765	7	-1	138594600	138679079	SVOPL	protein_coding
ENSG00000105929	ENST00000310018	7	-1	138706294	138798196	ATP6V0A4	protein_coding
ENSG00000105929	ENST00000393054	7	-1	138706295	138774037	ATP6V0A4	protein_coding
ENSG00000105929	ENST00000645515	7	-1	138706295	138786250	ATP6V0A4	protein_coding
ENSG00000105929	ENST00000644341	7	-1	138706310	138755901	ATP6V0A4	protein_coding
ENSG00000105929	ENST00000478480	7	-1	138706327	138755991	ATP6V0A4	protein_coding
ENSG00000105929	ENST00000353492	7	-1	138706526	138798104	ATP6V0A4	protein_coding
ENSG00000105929	ENST00000483139	7	-1	138759876	138774048	ATP6V0A4	protein_coding
ENSG00000214128	ENST00000397602	7	1	138797952	138803748	TMEM213	protein_coding
ENSG00000214128	ENST00000442682	7	1	138797952	138806759	TMEM213	protein_coding
ENSG00000214128	ENST00000458494	7	1	138798007	138803291	TMEM213	protein_coding
ENSG00000214128	ENST00000413208	7	1	138798012	138838101	TMEM213	protein_coding
ENSG00000122778	ENST00000440172	7	-1	138831381	138981318	KIAA1549	protein_coding
ENSG00000122778	ENST00000422774	7	-1	138837525	138981318	KIAA1549	protein_coding
ENSG00000146858	ENST00000275766	7	-1	139025706	139036029	ZC3HAV1L	protein_coding
ENSG00000105939	ENST00000242351	7	-1	139043520	139109648	ZC3HAV1	protein_coding
ENSG00000105939	ENST00000464606	7	-1	139045916	139109354	ZC3HAV1	protein_coding
ENSG00000105939	ENST00000460845	7	-1	139060338	139079267	ZC3HAV1	protein_coding
ENSG00000105939	ENST00000471652	7	-1	139060338	139109719	ZC3HAV1	protein_coding
ENSG00000105948	ENST00000430935	7	1	139133744	139191985	TTC26	protein_coding
ENSG00000105948	ENST00000495038	7	1	139133764	139189665	TTC26	protein_coding
ENSG00000105948	ENST00000474035	7	1	139133778	139161343	TTC26	protein_coding
ENSG00000105948	ENST00000478836	7	1	139133778	139189802	TTC26	protein_coding
ENSG00000105948	ENST00000464848	7	1	139133778	139191986	TTC26	protein_coding
ENSG00000105948	ENST00000343187	7	1	139133783	139189800	TTC26	protein_coding
ENSG00000157741	ENST00000486663	7	1	139230356	139261290	UBN2	protein_coding
ENSG00000157741	ENST00000473989	7	1	139231485	139308236	UBN2	protein_coding
ENSG00000157741	ENST00000483726	7	1	139258519	139277714	UBN2	protein_coding
ENSG00000146963	ENST00000541170	7	1	139340359	139422511	LUC7L2	protein_coding
ENSG00000164898	ENST00000297534	7	1	139341132	139346319	FMC1	protein_coding
ENSG00000269955	ENST00000541515	7	1	139341360	139422599	C7orf55-LUC7L2	protein_coding
ENSG00000146963	ENST00000619796	7	1	139359846	139423457	LUC7L2	protein_coding
ENSG00000146963	ENST00000354926	7	1	139359908	139423452	LUC7L2	protein_coding
ENSG00000146963	ENST00000263545	7	1	139371412	139423457	LUC7L2	protein_coding
ENSG00000188883	ENST00000340940	7	-1	139452690	139483712	KLRG2	protein_coding
ENSG00000188883	ENST00000393039	7	-1	139453338	139483663	KLRG2	protein_coding
ENSG00000236279	ENST00000422142	7	1	139523856	139544984	CLEC2L	protein_coding
ENSG00000236279	ENST00000521281	7	1	139524082	139544250	CLEC2L	protein_coding
ENSG00000064393	ENST00000406875	7	-1	139561570	139777718	HIPK2	protein_coding
ENSG00000064393	ENST00000428878	7	-1	139572629	139777778	HIPK2	protein_coding
ENSG00000064393	ENST00000342645	7	-1	139583524	139717013	HIPK2	protein_coding
ENSG00000059377	ENST00000425687	7	1	139778248	140020289	TBXAS1	protein_coding
ENSG00000059377	ENST00000416849	7	1	139778248	140020323	TBXAS1	protein_coding
ENSG00000059377	ENST00000438104	7	1	139778338	139936307	TBXAS1	protein_coding
ENSG00000059377	ENST00000336425	7	1	139778400	140020293	TBXAS1	protein_coding
ENSG00000059377	ENST00000448866	7	1	139829224	140020293	TBXAS1	protein_coding
ENSG00000059377	ENST00000455353	7	1	139829254	139914029	TBXAS1	protein_coding
ENSG00000059377	ENST00000458722	7	1	139829254	140020279	TBXAS1	protein_coding
ENSG00000059377	ENST00000411653	7	1	139829264	140020325	TBXAS1	protein_coding
ENSG00000059378	ENST00000263549	7	-1	140023744	140063721	PARP12	protein_coding
ENSG00000059378	ENST00000489809	7	-1	140024534	140056991	PARP12	protein_coding
ENSG00000059378	ENST00000484111	7	-1	140025243	140027318	PARP12	protein_coding
ENSG00000006459	ENST00000397560	7	-1	140084746	140177035	KDM7A	protein_coding
ENSG00000157800	ENST00000340308	7	-1	140333752	140398457	SLC37A3	protein_coding
ENSG00000157800	ENST00000447932	7	-1	140333752	140398502	SLC37A3	protein_coding
ENSG00000157800	ENST00000326232	7	-1	140333752	140398549	SLC37A3	protein_coding
ENSG00000157800	ENST00000469636	7	-1	140333791	140343489	SLC37A3	protein_coding
ENSG00000157800	ENST00000498469	7	-1	140334870	140345911	SLC37A3	protein_coding
ENSG00000157800	ENST00000491357	7	-1	140334891	140348686	SLC37A3	protein_coding
ENSG00000157800	ENST00000485538	7	-1	140334989	140343530	SLC37A3	protein_coding
ENSG00000157800	ENST00000492027	7	-1	140335105	140351357	SLC37A3	protein_coding
ENSG00000157800	ENST00000477006	7	-1	140335290	140345907	SLC37A3	protein_coding
ENSG00000157800	ENST00000485734	7	-1	140335455	140352100	SLC37A3	protein_coding
ENSG00000157800	ENST00000485861	7	-1	140348626	140369654	SLC37A3	protein_coding
ENSG00000157800	ENST00000469193	7	-1	140352062	140398532	SLC37A3	protein_coding
ENSG00000157800	ENST00000491505	7	-1	140382483	140404310	SLC37A3	protein_coding
ENSG00000146955	ENST00000495590	7	1	140404043	140425943	RAB19	protein_coding
ENSG00000146955	ENST00000537763	7	1	140404043	140426250	RAB19	protein_coding
ENSG00000146955	ENST00000356407	7	1	140407579	140426250	RAB19	protein_coding
ENSG00000133606	ENST00000255977	7	-1	140453040	140479569	MKRN1	protein_coding
ENSG00000133606	ENST00000474576	7	-1	140454268	140478984	MKRN1	protein_coding
ENSG00000133606	ENST00000463142	7	-1	140454464	140455911	MKRN1	protein_coding
ENSG00000133606	ENST00000480552	7	-1	140456180	140478926	MKRN1	protein_coding
ENSG00000133606	ENST00000443720	7	-1	140456192	140479499	MKRN1	protein_coding
ENSG00000133606	ENST00000471104	7	-1	140459007	140479066	MKRN1	protein_coding
ENSG00000133606	ENST00000467513	7	-1	140459091	140478656	MKRN1	protein_coding
ENSG00000133606	ENST00000494939	7	-1	140459178	140478503	MKRN1	protein_coding
ENSG00000133606	ENST00000473444	7	-1	140459798	140479037	MKRN1	protein_coding
ENSG00000146966	ENST00000275884	7	-1	140518420	140640776	DENND2A	protein_coding
ENSG00000146966	ENST00000537639	7	-1	140518430	140602542	DENND2A	protein_coding
ENSG00000146966	ENST00000496613	7	-1	140518464	140640545	DENND2A	protein_coding
ENSG00000146966	ENST00000469373	7	-1	140527316	140555713	DENND2A	protein_coding
ENSG00000146966	ENST00000492720	7	-1	140543578	140605806	DENND2A	protein_coding
ENSG00000146966	ENST00000475837	7	-1	140569645	140640786	DENND2A	protein_coding
ENSG00000146966	ENST00000491728	7	-1	140601925	140641485	DENND2A	protein_coding
ENSG00000146966	ENST00000489552	7	-1	140602126	140673993	DENND2A	protein_coding
ENSG00000146966	ENST00000477488	7	-1	140602162	140640298	DENND2A	protein_coding
ENSG00000133597	ENST00000072869	7	1	140673153	140695121	ADCK2	protein_coding
ENSG00000133597	ENST00000476491	7	1	140673153	140695945	ADCK2	protein_coding
ENSG00000133597	ENST00000483369	7	1	140673819	140696261	ADCK2	protein_coding
ENSG00000133597	ENST00000473512	7	1	140679155	140695081	ADCK2	protein_coding
ENSG00000090266	ENST00000482954	7	1	140690777	140706646	NDUFB2	protein_coding
ENSG00000090266	ENST00000476279	7	1	140696671	140722790	NDUFB2	protein_coding
ENSG00000090266	ENST00000247866	7	1	140696672	140706646	NDUFB2	protein_coding
ENSG00000090266	ENST00000461457	7	1	140696688	140721955	NDUFB2	protein_coding
ENSG00000090266	ENST00000465506	7	1	140696690	140705662	NDUFB2	protein_coding
ENSG00000090266	ENST00000464566	7	1	140696748	140706500	NDUFB2	protein_coding
ENSG00000090266	ENST00000460088	7	1	140696988	140706646	NDUFB2	protein_coding
ENSG00000090266	ENST00000472695	7	1	140696992	140706643	NDUFB2	protein_coding
ENSG00000090266	ENST00000476470	7	1	140697157	140706640	NDUFB2	protein_coding
ENSG00000090266	ENST00000471136	7	1	140697224	140706644	NDUFB2	protein_coding
ENSG00000090266	ENST00000475276	7	1	140701845	140706642	NDUFB2	protein_coding
ENSG00000157764	ENST00000496384	7	-1	140719327	140924810	BRAF	protein_coding
ENSG00000157764	ENST00000644969	7	-1	140726369	140924703	BRAF	protein_coding
ENSG00000157764	ENST00000646891	7	-1	140730665	140924928	BRAF	protein_coding
ENSG00000157764	ENST00000288602	7	-1	140734486	140924732	BRAF	protein_coding
ENSG00000157764	ENST00000469930	7	-1	140833972	140924742	BRAF	protein_coding
ENSG00000090263	ENST00000324787	7	-1	141002610	141014983	MRPS33	protein_coding
ENSG00000090263	ENST00000393008	7	-1	141006054	141014679	MRPS33	protein_coding
ENSG00000090263	ENST00000496958	7	-1	141006168	141014429	MRPS33	protein_coding
ENSG00000090263	ENST00000469351	7	-1	141006168	141015228	MRPS33	protein_coding
ENSG00000090263	ENST00000467334	7	-1	141006169	141014966	MRPS33	protein_coding
ENSG00000261115	ENST00000565468	7	1	141074232	141480380	TMEM178B	protein_coding
ENSG00000261115	ENST00000610315	7	1	141074232	141480380	TMEM178B	protein_coding
ENSG00000006530	ENST00000355413	7	1	141551189	141655244	AGK	protein_coding
ENSG00000006530	ENST00000629555	7	1	141551278	141654409	AGK	protein_coding
ENSG00000006530	ENST00000473247	7	1	141551395	141653147	AGK	protein_coding
ENSG00000006530	ENST00000648690	7	1	141551410	141636981	AGK	protein_coding
ENSG00000006530	ENST00000649286	7	1	141551410	141653911	AGK	protein_coding
