ENSMUSG00000051003	ENSMUST00000061541	16	1	3410262	3411203	Olfr161	protein_coding
ENSMUSG00000022791	ENSMUST00000115124	16	1	32463399	32502311	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000115125	16	1	32463461	32502311	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000115123	16	1	32463644	32502311	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000150383	16	1	32475841	32487089	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000238891	16	1	32477743	32502310	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000238806	16	1	32480052	32502311	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000238856	16	1	32480070	32502311	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000156614	16	1	32482579	32490195	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000115122	16	1	32491972	32498284	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000115120	16	1	32491972	32502311	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000131238	16	1	32491996	32498498	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000115121	16	1	32492010	32498951	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000152361	16	1	32492017	32498891	Tnk2	protein_coding
ENSMUSG00000118672	ENSMUST00000239554	16	1	32555015	32602596	Muc4	protein_coding
ENSMUSG00000035638	ENSMUST00000115116	16	-1	32597793	32617805	Muc20	protein_coding
ENSMUSG00000035638	ENSMUST00000041123	16	-1	32606410	32617805	Muc20	protein_coding
ENSMUSG00000094430	ENSMUST00000179384	16	-1	32625130	32630847	Smbd1	protein_coding
ENSMUSG00000035629	ENSMUST00000115105	16	-1	32642073	32688736	Rubcn	protein_coding
ENSMUSG00000035629	ENSMUST00000089684	16	-1	32642077	32688709	Rubcn	protein_coding
ENSMUSG00000035629	ENSMUST00000040986	16	-1	32642098	32688721	Rubcn	protein_coding
ENSMUSG00000035629	ENSMUST00000119810	16	-1	32644229	32698136	Rubcn	protein_coding
ENSMUSG00000022800	ENSMUST00000023489	16	1	32698151	32729245	Fyttd1	protein_coding
ENSMUSG00000022800	ENSMUST00000171325	16	1	32698159	32726835	Fyttd1	protein_coding
ENSMUSG00000022800	ENSMUST00000232272	16	1	32698500	32726880	Fyttd1	protein_coding
ENSMUSG00000022800	ENSMUST00000120345	16	1	32703352	32726000	Fyttd1	protein_coding
ENSMUSG00000022801	ENSMUST00000023491	16	1	32734470	32836017	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000170899	16	1	32734492	32833513	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000170201	16	1	32734492	32833513	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000165616	16	1	32734512	32832860	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000135193	16	1	32734512	32833069	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000163428	16	1	32799767	32818948	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000165826	16	1	32799795	32818890	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000142290	16	1	32806373	32819001	Lrch3	protein_coding
ENSMUSG00000035578	ENSMUST00000115100	16	-1	32833053	32876560	Iqcg	protein_coding
ENSMUSG00000060636	ENSMUST00000078804	16	1	32876823	32880559	Rpl35a	protein_coding
ENSMUSG00000060636	ENSMUST00000115079	16	1	32876836	32880546	Rpl35a	protein_coding
ENSMUSG00000060636	ENSMUST00000115078	16	1	32876897	32880535	Rpl35a	protein_coding
ENSMUSG00000060636	ENSMUST00000115076	16	1	32877176	32880545	Rpl35a	protein_coding
ENSMUSG00000060636	ENSMUST00000115075	16	1	32877388	32880526	Rpl35a	protein_coding
ENSMUSG00000022802	ENSMUST00000023497	16	1	32882891	32948065	Lmln	protein_coding
ENSMUSG00000022807	ENSMUST00000232100	16	1	33005441	33063636	Osbpl11	protein_coding
ENSMUSG00000022807	ENSMUST00000232181	16	1	33005441	33063636	Osbpl11	protein_coding
ENSMUSG00000022807	ENSMUST00000039733	16	1	33005441	33063682	Osbpl11	protein_coding
ENSMUSG00000022808	ENSMUST00000023502	16	1	33071814	33120639	Snx4	protein_coding
ENSMUSG00000022811	ENSMUST00000165418	16	1	33201206	33324733	Zfp148	protein_coding
ENSMUSG00000022811	ENSMUST00000232023	16	1	33201233	33317726	Zfp148	protein_coding
ENSMUSG00000022811	ENSMUST00000089677	16	1	33220815	33319013	Zfp148	protein_coding
ENSMUSG00000035506	ENSMUST00000121925	16	1	33337698	33483778	Slc12a8	protein_coding
ENSMUSG00000035506	ENSMUST00000122427	16	1	33338648	33483615	Slc12a8	protein_coding
ENSMUSG00000035506	ENSMUST00000059056	16	1	33338699	33484505	Slc12a8	protein_coding
ENSMUSG00000035506	ENSMUST00000119173	16	1	33338906	33483778	Slc12a8	protein_coding
ENSMUSG00000035506	ENSMUST00000122314	16	1	33416932	33484505	Slc12a8	protein_coding
ENSMUSG00000035506	ENSMUST00000117134	16	1	33416997	33483776	Slc12a8	protein_coding
ENSMUSG00000075254	ENSMUST00000232568	16	1	33504740	33587183	Heg1	protein_coding
ENSMUSG00000075254	ENSMUST00000152782	16	1	33504836	33591946	Heg1	protein_coding
ENSMUSG00000075254	ENSMUST00000126532	16	1	33504915	33589813	Heg1	protein_coding
ENSMUSG00000075254	ENSMUST00000128105	16	1	33575920	33589204	Heg1	protein_coding
ENSMUSG00000022824	ENSMUST00000115044	16	1	33614407	33640297	Muc13	protein_coding
ENSMUSG00000022824	ENSMUST00000023520	16	1	33614737	33640304	Muc13	protein_coding
ENSMUSG00000022817	ENSMUST00000115028	16	1	33650035	33769708	Itgb5	protein_coding
ENSMUSG00000022817	ENSMUST00000069345	16	1	33650047	33769523	Itgb5	protein_coding
ENSMUSG00000022817	ENSMUST00000232262	16	1	33712311	33769523	Itgb5	protein_coding
ENSMUSG00000022814	ENSMUST00000023510	16	-1	33775152	33787408	Umps	protein_coding
ENSMUSG00000061751	ENSMUST00000114973	16	-1	33789443	33916357	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000076810	16	-1	33795865	34277287	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114963	16	-1	33833502	33983649	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114966	16	-1	33833507	33917460	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000142817	16	-1	33833507	34212479	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000232157	16	-1	33833516	33916398	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114964	16	-1	33833516	33916398	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114960	16	-1	33972394	34334418	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114954	16	-1	33972395	34083570	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000089655	16	-1	33972405	34334456	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114953	16	-1	33972465	34083335	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114949	16	-1	33973770	34083563	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000151491	16	-1	33973837	34334314	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114947	16	-1	33998351	34083209	Kalrn	protein_coding
ENSMUSG00000022832	ENSMUST00000148562	16	1	34470291	34497571	Ropn1	protein_coding
ENSMUSG00000022832	ENSMUST00000023530	16	1	34471558	34498988	Ropn1	protein_coding
ENSMUSG00000022833	ENSMUST00000023532	16	1	34510986	34545564	Ccdc14	protein_coding
ENSMUSG00000022833	ENSMUST00000231609	16	1	34511102	34545572	Ccdc14	protein_coding
ENSMUSG00000022836	ENSMUST00000023538	16	1	34605291	34822790	Mylk	protein_coding
ENSMUSG00000022836	ENSMUST00000231589	16	1	34815177	34821733	Mylk	protein_coding
ENSMUSG00000035376	ENSMUST00000061156	16	1	34842798	34929547	Hacd2	protein_coding
ENSMUSG00000022840	ENSMUST00000114913	16	1	34975247	35126108	Adcy5	protein_coding
ENSMUSG00000034473	ENSMUST00000043521	16	-1	35131501	35184288	Sec22a	protein_coding
ENSMUSG00000034473	ENSMUST00000232420	16	-1	35134434	35182131	Sec22a	protein_coding
ENSMUSG00000022844	ENSMUST00000023550	16	-1	35217682	35311243	Pdia5	protein_coding
ENSMUSG00000052133	ENSMUST00000120756	16	1	35361732	35484631	Sema5b	protein_coding
ENSMUSG00000052133	ENSMUST00000050625	16	1	35361941	35484631	Sema5b	protein_coding
ENSMUSG00000022848	ENSMUST00000023554	16	-1	35514432	35589726	Slc49a4	protein_coding
ENSMUSG00000022849	ENSMUST00000231579	16	1	35590745	35645918	Hspbap1	protein_coding
ENSMUSG00000034422	ENSMUST00000042665	16	-1	35653244	35691914	Parp14	protein_coding
ENSMUSG00000049502	ENSMUST00000081933	16	-1	35746881	35759521	Dtx3l	protein_coding
ENSMUSG00000049502	ENSMUST00000114885	16	-1	35752230	35759521	Dtx3l	protein_coding
ENSMUSG00000022906	ENSMUST00000114878	16	1	35758840	35792975	Parp9	protein_coding
ENSMUSG00000022906	ENSMUST00000023622	16	1	35759381	35792975	Parp9	protein_coding
ENSMUSG00000022905	ENSMUST00000004054	16	1	35803685	35857501	Kpna1	protein_coding
ENSMUSG00000022905	ENSMUST00000173555	16	1	35803952	35833283	Kpna1	protein_coding
ENSMUSG00000034379	ENSMUST00000042203	16	1	35861560	35864298	Wdr5b	protein_coding
ENSMUSG00000003955	ENSMUST00000004057	16	-1	35864131	35891885	Fam162a	protein_coding
ENSMUSG00000003955	ENSMUST00000231351	16	-1	35864216	35891739	Fam162a	protein_coding
ENSMUSG00000075229	ENSMUST00000164916	16	1	35892055	35912490	Ccdc58	protein_coding
ENSMUSG00000075229	ENSMUST00000163352	16	1	35892450	35912329	Ccdc58	protein_coding
ENSMUSG00000075229	ENSMUST00000231468	16	1	35892454	35912481	Ccdc58	protein_coding
ENSMUSG00000075229	ENSMUST00000099937	16	1	35901645	35912481	Ccdc58	protein_coding
ENSMUSG00000034362	ENSMUST00000096090	16	-1	35940316	35951611	Csta1	protein_coding
ENSMUSG00000034362	ENSMUST00000161638	16	-1	35942539	35951575	Csta1	protein_coding
ENSMUSG00000059657	ENSMUST00000079184	16	1	35977181	35982323	Stfa2l1	protein_coding
ENSMUSG00000079597	ENSMUST00000114858	16	1	36004582	36008481	Cstdc4	protein_coding
ENSMUSG00000094733	ENSMUST00000089628	16	1	36030773	36038158	Csta3	protein_coding
ENSMUSG00000095620	ENSMUST00000187183	16	1	36041838	36077810	Csta2	protein_coding
ENSMUSG00000095620	ENSMUST00000187742	16	1	36041932	36077793	Csta2	protein_coding
ENSMUSG00000095620	ENSMUST00000063539	16	1	36073416	36077738	Csta2	protein_coding
ENSMUSG00000071562	ENSMUST00000232150	16	1	36097313	36105735	Stfa1	protein_coding
ENSMUSG00000071562	ENSMUST00000042097	16	1	36097509	36105735	Stfa1	protein_coding
ENSMUSG00000079594	ENSMUST00000114850	16	-1	36142027	36154694	Cstdc6	protein_coding
ENSMUSG00000071561	ENSMUST00000096089	16	-1	36179744	36188110	Cstdc5	protein_coding
ENSMUSG00000022902	ENSMUST00000023619	16	-1	36224354	36228819	Stfa2	protein_coding
ENSMUSG00000054905	ENSMUST00000068182	16	-1	36270899	36275754	Stfa3	protein_coding
ENSMUSG00000051980	ENSMUST00000114847	16	-1	36314058	36382496	Casr	protein_coding
ENSMUSG00000051980	ENSMUST00000063597	16	-1	36314058	36382496	Casr	protein_coding
ENSMUSG00000051980	ENSMUST00000172826	16	-1	36314829	36381968	Casr	protein_coding
ENSMUSG00000022901	ENSMUST00000089620	16	-1	36424231	36486439	Cd86	protein_coding
ENSMUSG00000022900	ENSMUST00000023617	16	1	36514340	36547166	Ildr1	protein_coding
ENSMUSG00000022900	ENSMUST00000089618	16	1	36514343	36547109	Ildr1	protein_coding
ENSMUSG00000022900	ENSMUST00000119464	16	1	36514400	36547103	Ildr1	protein_coding
ENSMUSG00000022899	ENSMUST00000023616	16	-1	36570539	36605324	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000165531	16	-1	36572140	36605182	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000164579	16	-1	36592236	36605302	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000168279	16	-1	36592239	36605286	Slc15a2	protein_coding
ENSMUSG00000022838	ENSMUST00000114825	16	-1	36613246	36629067	Eaf2	protein_coding
ENSMUSG00000022838	ENSMUST00000075946	16	-1	36613246	36695188	Eaf2	protein_coding
ENSMUSG00000022838	ENSMUST00000114829	16	-1	36614106	36648623	Eaf2	protein_coding
ENSMUSG00000022838	ENSMUST00000023537	16	-1	36614111	36648589	Eaf2	protein_coding
ENSMUSG00000022837	ENSMUST00000114819	16	1	36648769	36693083	Iqcb1	protein_coding
ENSMUSG00000022837	ENSMUST00000023535	16	1	36648770	36693075	Iqcb1	protein_coding
ENSMUSG00000034243	ENSMUST00000023534	16	1	36695503	36696000	Golgb1	protein_coding
ENSMUSG00000034243	ENSMUST00000114812	16	1	36695530	36753447	Golgb1	protein_coding
ENSMUSG00000034243	ENSMUST00000134616	16	1	36695564	36709763	Golgb1	protein_coding
ENSMUSG00000034243	ENSMUST00000039855	16	1	36706496	36753447	Golgb1	protein_coding
ENSMUSG00000022831	ENSMUST00000023531	16	1	36755345	36783574	Hcls1	protein_coding
ENSMUSG00000047746	ENSMUST00000075869	16	-1	36783822	36810829	Fbxo40	protein_coding
ENSMUSG00000047746	ENSMUST00000114806	16	-1	36786435	36799498	Fbxo40	protein_coding
ENSMUSG00000034206	ENSMUST00000071452	16	1	36832148	36915354	Polq	protein_coding
ENSMUSG00000034206	ENSMUST00000054034	16	1	36832148	36915779	Polq	protein_coding
ENSMUSG00000022829	ENSMUST00000114787	16	-1	36935304	37205285	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000114782	16	-1	36935630	37205285	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000114781	16	-1	36936018	37205320	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000114780	16	-1	36936018	37205324	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000114775	16	-1	37035040	37205285	Stxbp5l	protein_coding
ENSMUSG00000022828	ENSMUST00000023525	16	-1	37330152	37360151	Gtf2e1	protein_coding
ENSMUSG00000022827	ENSMUST00000023524	16	1	37360247	37392747	Rabl3	protein_coding
ENSMUSG00000022821	ENSMUST00000160847	16	1	37400515	37452382	Hgd	protein_coding
ENSMUSG00000022821	ENSMUST00000159787	16	1	37400612	37452382	Hgd	protein_coding
ENSMUSG00000022820	ENSMUST00000023514	16	-1	37467532	37474815	Ndufb4	protein_coding
ENSMUSG00000022816	ENSMUST00000114763	16	1	37597235	37656876	Fstl1	protein_coding
ENSMUSG00000108763	ENSMUST00000205931	16	-1	37671275	37681508	Gm36028	protein_coding
ENSMUSG00000034158	ENSMUST00000078717	16	1	37688751	37709220	Lrrc58	protein_coding
ENSMUSG00000046961	ENSMUST00000061274	16	1	37736858	37827892	Gpr156	protein_coding
ENSMUSG00000022812	ENSMUST00000023507	16	1	37909363	38066446	Gsk3b	protein_coding
ENSMUSG00000022812	ENSMUST00000114750	16	1	37910650	38061141	Gsk3b	protein_coding
ENSMUSG00000022812	ENSMUST00000231437	16	1	38028400	38061466	Gsk3b	protein_coding
ENSMUSG00000022809	ENSMUST00000023504	16	-1	38068685	38115186	Nr1i2	protein_coding
ENSMUSG00000022805	ENSMUST00000023501	16	-1	38118116	38162505	Cfap91	protein_coding
ENSMUSG00000022805	ENSMUST00000114740	16	-1	38142543	38162174	Cfap91	protein_coding
ENSMUSG00000046516	ENSMUST00000050273	16	1	38167353	38173125	Cox17	protein_coding
ENSMUSG00000046516	ENSMUST00000120495	16	1	38167384	38173106	Cox17	protein_coding
ENSMUSG00000095464	ENSMUST00000119704	16	1	38167402	38182659	Gm21987	protein_coding
ENSMUSG00000022803	ENSMUST00000023494	16	1	38182571	38198578	Popdc2	protein_coding
ENSMUSG00000022803	ENSMUST00000114739	16	1	38182607	38198578	Popdc2	protein_coding
ENSMUSG00000002847	ENSMUST00000002926	16	-1	38216479	38253507	Pla1a	protein_coding
ENSMUSG00000002844	ENSMUST00000002923	16	-1	38264392	38273065	Adprh	protein_coding
ENSMUSG00000075122	ENSMUST00000231716	16	1	38275923	38316697	Cd80	protein_coding
ENSMUSG00000075122	ENSMUST00000099816	16	1	38279295	38307295	Cd80	protein_coding
ENSMUSG00000075122	ENSMUST00000232409	16	1	38279480	38306809	Cd80	protein_coding
ENSMUSG00000002846	ENSMUST00000002925	16	-1	38318709	38343025	Timmdc1	protein_coding
ENSMUSG00000034064	ENSMUST00000036210	16	-1	38345499	38370620	Poglut1	protein_coding
ENSMUSG00000002845	ENSMUST00000163884	16	1	38379060	38411552	Tmem39a	protein_coding
ENSMUSG00000002845	ENSMUST00000171687	16	1	38383174	38412524	Tmem39a	protein_coding
ENSMUSG00000002845	ENSMUST00000002924	16	1	38383174	38412524	Tmem39a	protein_coding
ENSMUSG00000002845	ENSMUST00000163948	16	1	38383223	38406619	Tmem39a	protein_coding
ENSMUSG00000002845	ENSMUST00000166854	16	1	38396127	38411804	Tmem39a	protein_coding
ENSMUSG00000002845	ENSMUST00000169554	16	1	38402471	38411304	Tmem39a	protein_coding
ENSMUSG00000002845	ENSMUST00000165631	16	1	38405870	38411507	Tmem39a	protein_coding
ENSMUSG00000022799	ENSMUST00000023487	16	-1	38418702	38533636	Arhgap31	protein_coding
ENSMUSG00000022793	ENSMUST00000023482	16	1	38562626	38589411	B4galt4	protein_coding
ENSMUSG00000022793	ENSMUST00000114712	16	1	38562628	38589210	B4galt4	protein_coding
ENSMUSG00000022793	ENSMUST00000231655	16	1	38562683	38574513	B4galt4	protein_coding
ENSMUSG00000022793	ENSMUST00000232454	16	1	38578761	38588446	B4galt4	protein_coding
ENSMUSG00000022793	ENSMUST00000114710	16	1	38581097	38588644	B4galt4	protein_coding
ENSMUSG00000022793	ENSMUST00000114711	16	1	38581097	38589411	B4galt4	protein_coding
ENSMUSG00000022793	ENSMUST00000114708	16	1	38581167	38588673	B4galt4	protein_coding
ENSMUSG00000049436	ENSMUST00000057767	16	-1	38593546	38620690	Upk1b	protein_coding
ENSMUSG00000022798	ENSMUST00000122078	16	-1	38632568	38649111	Tex55	protein_coding
ENSMUSG00000022790	ENSMUST00000114706	16	1	38721833	38845723	Igsf11	protein_coding
ENSMUSG00000022790	ENSMUST00000023478	16	1	38722678	38847521	Igsf11	protein_coding
ENSMUSG00000061080	ENSMUST00000187695	16	1	39804733	41996658	Lsamp	protein_coding
ENSMUSG00000061080	ENSMUST00000078873	16	1	41353220	41966576	Lsamp	protein_coding
ENSMUSG00000061080	ENSMUST00000099761	16	1	41353399	42002042	Lsamp	protein_coding
ENSMUSG00000061080	ENSMUST00000145951	16	1	41964347	41994821	Lsamp	protein_coding
ENSMUSG00000061080	ENSMUST00000133853	16	1	41964388	41994646	Lsamp	protein_coding
ENSMUSG00000047261	ENSMUST00000102817	16	-1	42068805	42161014	Gap43	protein_coding
ENSMUSG00000022708	ENSMUST00000151244	16	1	42728008	43398088	Zbtb20	protein_coding
ENSMUSG00000022708	ENSMUST00000114694	16	1	42728015	43462965	Zbtb20	protein_coding
ENSMUSG00000022708	ENSMUST00000146708	16	1	43056243	43429936	Zbtb20	protein_coding
ENSMUSG00000022708	ENSMUST00000079441	16	1	43067647	43439432	Zbtb20	protein_coding
ENSMUSG00000022708	ENSMUST00000114691	16	1	43067647	43439459	Zbtb20	protein_coding
ENSMUSG00000022708	ENSMUST00000156367	16	1	43184236	43429883	Zbtb20	protein_coding
ENSMUSG00000022708	ENSMUST00000148775	16	1	43184567	43429890	Zbtb20	protein_coding
ENSMUSG00000022708	ENSMUST00000126100	16	1	43323977	43397556	Zbtb20	protein_coding
ENSMUSG00000022708	ENSMUST00000123047	16	1	43323985	43392138	Zbtb20	protein_coding
ENSMUSG00000022708	ENSMUST00000156981	16	1	43324005	43430125	Zbtb20	protein_coding
ENSMUSG00000022708	ENSMUST00000114690	16	1	43328626	43439490	Zbtb20	protein_coding
ENSMUSG00000022708	ENSMUST00000114695	16	1	43330671	43439500	Zbtb20	protein_coding
ENSMUSG00000071552	ENSMUST00000096065	16	-1	43469230	43484509	Tigit	protein_coding
ENSMUSG00000022705	ENSMUST00000229953	16	1	43574389	43643295	Drd3	protein_coding
ENSMUSG00000022705	ENSMUST00000023390	16	1	43582584	43643295	Drd3	protein_coding
ENSMUSG00000022704	ENSMUST00000023387	16	-1	43681770	43710048	Qtrt2	protein_coding
ENSMUSG00000022704	ENSMUST00000239112	16	-1	43683399	43701576	Qtrt2	protein_coding
ENSMUSG00000022701	ENSMUST00000132859	16	1	43710163	43784677	Ccdc191	protein_coding
ENSMUSG00000022701	ENSMUST00000178400	16	1	43710163	43784677	Ccdc191	protein_coding
ENSMUSG00000022701	ENSMUST00000151183	16	1	43710303	43728845	Ccdc191	protein_coding
ENSMUSG00000022701	ENSMUST00000122440	16	1	43759487	43784677	Ccdc191	protein_coding
ENSMUSG00000036304	ENSMUST00000231700	16	-1	43785396	43800154	Zdhhc23	protein_coding
ENSMUSG00000036304	ENSMUST00000036321	16	-1	43789441	43799456	Zdhhc23	protein_coding
ENSMUSG00000036304	ENSMUST00000232055	16	-1	43789441	43799525	Zdhhc23	protein_coding
ENSMUSG00000036304	ENSMUST00000165648	16	-1	43789509	43799413	Zdhhc23	protein_coding
ENSMUSG00000036292	ENSMUST00000179565	16	-1	43800713	43833402	Gramd1c	protein_coding
ENSMUSG00000036292	ENSMUST00000036174	16	-1	43800718	43836799	Gramd1c	protein_coding
ENSMUSG00000036292	ENSMUST00000114677	16	-1	43800718	43848308	Gramd1c	protein_coding
ENSMUSG00000036292	ENSMUST00000214098	16	-1	43802411	43883708	Gramd1c	protein_coding
ENSMUSG00000052459	ENSMUST00000114666	16	-1	43905765	43959668	Atp6v1a	protein_coding
ENSMUSG00000052459	ENSMUST00000063661	16	-1	43906008	43959559	Atp6v1a	protein_coding
ENSMUSG00000052459	ENSMUST00000137557	16	-1	43929863	43959993	Atp6v1a	protein_coding
ENSMUSG00000052459	ENSMUST00000124102	16	-1	43929986	43959381	Atp6v1a	protein_coding
ENSMUSG00000052459	ENSMUST00000147025	16	-1	43932056	43960068	Atp6v1a	protein_coding
ENSMUSG00000022698	ENSMUST00000159514	16	1	43960193	43982837	Naa50	protein_coding
ENSMUSG00000022698	ENSMUST00000161326	16	1	43960216	43983729	Naa50	protein_coding
ENSMUSG00000022698	ENSMUST00000063520	16	1	43960249	43982835	Naa50	protein_coding
ENSMUSG00000022698	ENSMUST00000063542	16	1	43960255	43981537	Naa50	protein_coding
ENSMUSG00000068284	ENSMUST00000119746	16	1	43993609	44047828	Usf3	protein_coding
ENSMUSG00000068284	ENSMUST00000088356	16	1	43993760	44033295	Usf3	protein_coding
ENSMUSG00000068284	ENSMUST00000169582	16	1	43993760	44047826	Usf3	protein_coding
ENSMUSG00000022696	ENSMUST00000136381	16	-1	44060543	44153354	Sidt1	protein_coding
ENSMUSG00000022696	ENSMUST00000047446	16	-1	44060888	44153559	Sidt1	protein_coding
ENSMUSG00000022696	ENSMUST00000147032	16	-1	44101762	44102861	Sidt1	protein_coding
ENSMUSG00000043065	ENSMUST00000050897	16	1	44167484	44208860	Spice1	protein_coding
ENSMUSG00000071550	ENSMUST00000099742	16	1	44215162	44302791	Cfap44	protein_coding
ENSMUSG00000071550	ENSMUST00000120049	16	1	44221784	44302457	Cfap44	protein_coding
ENSMUSG00000022687	ENSMUST00000114634	16	-1	44305412	44379260	Boc	protein_coding
ENSMUSG00000036208	ENSMUST00000048788	16	1	44544664	44557647	Nepro	protein_coding
ENSMUSG00000022668	ENSMUST00000162512	16	-1	44557131	44566726	Gtpbp8	protein_coding
ENSMUSG00000022668	ENSMUST00000023348	16	-1	44559505	44566722	Gtpbp8	protein_coding
ENSMUSG00000022668	ENSMUST00000161436	16	-1	44559628	44566646	Gtpbp8	protein_coding
ENSMUSG00000022667	ENSMUST00000057488	16	1	44586099	44615341	Cd200r1	protein_coding
ENSMUSG00000062082	ENSMUST00000176819	16	1	44632096	44659497	Cd200r4	protein_coding
ENSMUSG00000062082	ENSMUST00000176321	16	1	44632119	44659496	Cd200r4	protein_coding
ENSMUSG00000062082	ENSMUST00000114626	16	1	44641091	44659513	Cd200r4	protein_coding
ENSMUSG00000090176	ENSMUST00000102805	16	1	44687460	44736203	Cd200r2	protein_coding
ENSMUSG00000036172	ENSMUST00000114613	16	1	44764041	44785045	Cd200r3	protein_coding
ENSMUSG00000036172	ENSMUST00000114612	16	1	44764041	44785045	Cd200r3	protein_coding
ENSMUSG00000036172	ENSMUST00000077178	16	1	44764041	44785731	Cd200r3	protein_coding
ENSMUSG00000036172	ENSMUST00000048479	16	1	44764041	44785731	Cd200r3	protein_coding
ENSMUSG00000036172	ENSMUST00000114611	16	1	44764041	44786438	Cd200r3	protein_coding
ENSMUSG00000036172	ENSMUST00000164007	16	1	44764055	44801743	Cd200r3	protein_coding
ENSMUSG00000036172	ENSMUST00000171779	16	1	44764069	44801715	Cd200r3	protein_coding
ENSMUSG00000036172	ENSMUST00000114622	16	1	44764105	44786653	Cd200r3	protein_coding
ENSMUSG00000036172	ENSMUST00000166731	16	1	44764112	44781230	Cd200r3	protein_coding
ENSMUSG00000022665	ENSMUST00000099498	16	1	44913975	44948440	Ccdc80	protein_coding
ENSMUSG00000022665	ENSMUST00000061050	16	1	44914416	44948287	Ccdc80	protein_coding
ENSMUSG00000022664	ENSMUST00000023344	16	-1	44959936	44979069	Slc35a5	protein_coding
ENSMUSG00000022664	ENSMUST00000181177	16	-1	44962309	44978929	Slc35a5	protein_coding
ENSMUSG00000022664	ENSMUST00000180636	16	-1	44964533	44979007	Slc35a5	protein_coding
ENSMUSG00000022664	ENSMUST00000114600	16	-1	44964553	44978546	Slc35a5	protein_coding
ENSMUSG00000022664	ENSMUST00000181750	16	-1	44972968	44978816	Slc35a5	protein_coding
ENSMUSG00000022663	ENSMUST00000023343	16	1	44979148	45008901	Atg3	protein_coding
ENSMUSG00000052013	ENSMUST00000102802	16	1	45044678	45073255	Btla	protein_coding
ENSMUSG00000052013	ENSMUST00000063654	16	1	45044700	45071621	Btla	protein_coding
ENSMUSG00000022661	ENSMUST00000163230	16	-1	45202498	45229416	Cd200	protein_coding
ENSMUSG00000022661	ENSMUST00000023341	16	-1	45202546	45229238	Cd200	protein_coding
ENSMUSG00000053182	ENSMUST00000232138	16	-1	45237118	45313244	Gm609	protein_coding
ENSMUSG00000053182	ENSMUST00000114585	16	-1	45237118	45313332	Gm609	protein_coding
ENSMUSG00000116542	ENSMUST00000232600	16	-1	45332154	45352413	Gm17783	protein_coding
ENSMUSG00000033210	ENSMUST00000159945	16	1	45355672	45427364	Slc9c1	protein_coding
ENSMUSG00000022659	ENSMUST00000161347	16	1	45430743	45441602	Gcsam	protein_coding
ENSMUSG00000022659	ENSMUST00000023339	16	1	45430786	45443230	Gcsam	protein_coding
ENSMUSG00000033187	ENSMUST00000036732	16	-1	45447211	45474431	BC016579	protein_coding
ENSMUSG00000033177	ENSMUST00000114562	16	-1	45476678	45514021	Tmprss7	protein_coding
ENSMUSG00000022658	ENSMUST00000096057	16	-1	45531593	45544971	Tagln3	protein_coding
ENSMUSG00000033157	ENSMUST00000066983	16	-1	45550088	45563318	Abhd10	protein_coding
ENSMUSG00000033149	ENSMUST00000036355	16	-1	45566606	45664741	Phldb2	protein_coding
ENSMUSG00000033149	ENSMUST00000076333	16	-1	45566757	45664597	Phldb2	protein_coding
