ENSMUSG00000017688	ENSMUST00000108394	3	1	3699210	3723112	Hnf4g	protein_coding
ENSMUSG00000027963	ENSMUST00000029575	3	1	115801111	115822666	Extl2	protein_coding
ENSMUSG00000027963	ENSMUST00000106501	3	1	115801127	115822644	Extl2	protein_coding
ENSMUSG00000027963	ENSMUST00000106502	3	1	115801869	115822609	Extl2	protein_coding
ENSMUSG00000027962	ENSMUST00000029574	3	-1	115903598	115923337	Vcam1	protein_coding
ENSMUSG00000027962	ENSMUST00000196449	3	-1	115915929	115923106	Vcam1	protein_coding
ENSMUSG00000027962	ENSMUST00000196309	3	-1	115918267	115922577	Vcam1	protein_coding
ENSMUSG00000068696	ENSMUST00000090473	3	-1	116043303	116047152	Gpr88	protein_coding
ENSMUSG00000068696	ENSMUST00000197759	3	-1	116046212	116046738	Gpr88	protein_coding
ENSMUSG00000033502	ENSMUST00000106491	3	-1	116066202	116217635	Cdc14a	protein_coding
ENSMUSG00000033502	ENSMUST00000090464	3	-1	116066202	116217681	Cdc14a	protein_coding
ENSMUSG00000033502	ENSMUST00000239145	3	-1	116087173	116222394	Cdc14a	protein_coding
ENSMUSG00000000339	ENSMUST00000000348	3	-1	116282612	116301857	Rtca	protein_coding
ENSMUSG00000000339	ENSMUST00000153005	3	-1	116289340	116301714	Rtca	protein_coding
ENSMUSG00000000340	ENSMUST00000000349	3	1	116306719	116343630	Dbt	protein_coding
ENSMUSG00000000340	ENSMUST00000197201	3	1	116306768	116332806	Dbt	protein_coding
ENSMUSG00000027961	ENSMUST00000029573	3	1	116356627	116376783	Lrrc39	protein_coding
ENSMUSG00000033439	ENSMUST00000041524	3	-1	116374742	116408236	Trmt13	protein_coding
ENSMUSG00000033439	ENSMUST00000197190	3	-1	116379461	116388334	Trmt13	protein_coding
ENSMUSG00000033439	ENSMUST00000198454	3	-1	116387608	116388487	Trmt13	protein_coding
ENSMUSG00000027959	ENSMUST00000198386	3	1	116388631	116415251	Sass6	protein_coding
ENSMUSG00000027959	ENSMUST00000198311	3	1	116388657	116422796	Sass6	protein_coding
ENSMUSG00000027959	ENSMUST00000197335	3	1	116388659	116422913	Sass6	protein_coding
ENSMUSG00000089911	ENSMUST00000029570	3	-1	116424813	116456326	Mfsd14a	protein_coding
ENSMUSG00000105103	ENSMUST00000140672	3	-1	116435551	116474909	Gm43191	protein_coding
ENSMUSG00000027957	ENSMUST00000029569	3	-1	116463119	116506299	Slc35a3	protein_coding
ENSMUSG00000027957	ENSMUST00000120120	3	-1	116466802	116505880	Slc35a3	protein_coding
ENSMUSG00000027957	ENSMUST00000153108	3	-1	116474754	116505491	Slc35a3	protein_coding
ENSMUSG00000027957	ENSMUST00000196335	3	-1	116474889	116505861	Slc35a3	protein_coding
ENSMUSG00000027957	ENSMUST00000169530	3	-1	116488079	116506480	Slc35a3	protein_coding
ENSMUSG00000033400	ENSMUST00000040603	3	-1	116533648	116601815	Agl	protein_coding
ENSMUSG00000033400	ENSMUST00000162792	3	-1	116536156	116601066	Agl	protein_coding
ENSMUSG00000033400	ENSMUST00000160484	3	-1	116536700	116574899	Agl	protein_coding
ENSMUSG00000033400	ENSMUST00000159742	3	-1	116548184	116601778	Agl	protein_coding
ENSMUSG00000033400	ENSMUST00000159995	3	-1	116573662	116575399	Agl	protein_coding
ENSMUSG00000033400	ENSMUST00000159670	3	-1	116585777	116601500	Agl	protein_coding
ENSMUSG00000033386	ENSMUST00000040260	3	1	116653113	116697127	Frrs1	protein_coding
ENSMUSG00000033386	ENSMUST00000195905	3	1	116671876	116701826	Frrs1	protein_coding
ENSMUSG00000033386	ENSMUST00000199030	3	1	116690359	116696087	Frrs1	protein_coding
ENSMUSG00000033377	ENSMUST00000040097	3	-1	116711907	116762636	Palmd	protein_coding
ENSMUSG00000033377	ENSMUST00000119557	3	-1	116715507	116762507	Palmd	protein_coding
ENSMUSG00000033377	ENSMUST00000143611	3	-1	116720929	116762635	Palmd	protein_coding
ENSMUSG00000080907	ENSMUST00000117592	3	1	116761916	116778055	4930455H04Rik	protein_coding
ENSMUSG00000044667	ENSMUST00000061071	3	-1	117112788	117154525	Plppr4	protein_coding
ENSMUSG00000044667	ENSMUST00000197743	3	-1	117115560	117153897	Plppr4	protein_coding
ENSMUSG00000033342	ENSMUST00000239347	3	1	117278733	117483156	Plppr5	protein_coding
ENSMUSG00000033342	ENSMUST00000039564	3	1	117368485	117483156	Plppr5	protein_coding
ENSMUSG00000033342	ENSMUST00000238937	3	1	117368485	117483156	Plppr5	protein_coding
ENSMUSG00000033342	ENSMUST00000106473	3	1	117368876	117483156	Plppr5	protein_coding
ENSMUSG00000028007	ENSMUST00000029639	3	-1	117575296	117662585	Snx7	protein_coding
ENSMUSG00000028007	ENSMUST00000169812	3	-1	117575520	117662529	Snx7	protein_coding
ENSMUSG00000028007	ENSMUST00000198499	3	-1	117575822	117640357	Snx7	protein_coding
ENSMUSG00000028007	ENSMUST00000167877	3	-1	117575948	117662470	Snx7	protein_coding
ENSMUSG00000033308	ENSMUST00000039177	3	1	118355778	119226573	Dpyd	protein_coding
ENSMUSG00000033308	ENSMUST00000149101	3	1	118355829	118468422	Dpyd	protein_coding
ENSMUSG00000028134	ENSMUST00000029780	3	-1	119512391	119577037	Ptbp2	protein_coding
ENSMUSG00000028134	ENSMUST00000200097	3	-1	119512391	119577453	Ptbp2	protein_coding
ENSMUSG00000028134	ENSMUST00000195902	3	-1	119517756	119534159	Ptbp2	protein_coding
ENSMUSG00000028134	ENSMUST00000197464	3	-1	119540284	119576935	Ptbp2	protein_coding
ENSMUSG00000028134	ENSMUST00000198403	3	-1	119554205	119576956	Ptbp2	protein_coding
ENSMUSG00000028133	ENSMUST00000106466	3	-1	120949047	120965344	Rwdd3	protein_coding
ENSMUSG00000028133	ENSMUST00000164573	3	-1	120949492	120952468	Rwdd3	protein_coding
ENSMUSG00000028133	ENSMUST00000170781	3	-1	120949495	120965337	Rwdd3	protein_coding
ENSMUSG00000028133	ENSMUST00000039761	3	-1	120949514	120965343	Rwdd3	protein_coding
ENSMUSG00000028133	ENSMUST00000106467	3	-1	120949588	120965343	Rwdd3	protein_coding
ENSMUSG00000028133	ENSMUST00000164925	3	-1	120949927	120965344	Rwdd3	protein_coding
ENSMUSG00000028132	ENSMUST00000135818	3	-1	120995410	121076747	Tlcd4	protein_coding
ENSMUSG00000028132	ENSMUST00000128909	3	-1	120995657	121056963	Tlcd4	protein_coding
ENSMUSG00000028132	ENSMUST00000029777	3	-1	120995657	121056989	Tlcd4	protein_coding
ENSMUSG00000028132	ENSMUST00000155309	3	-1	120999687	121046512	Tlcd4	protein_coding
ENSMUSG00000028132	ENSMUST00000137234	3	-1	121021983	121076747	Tlcd4	protein_coding
ENSMUSG00000039887	ENSMUST00000039442	3	1	121085422	121156743	Alg14	protein_coding
ENSMUSG00000039887	ENSMUST00000199554	3	1	121085476	121155356	Alg14	protein_coding
ENSMUSG00000039887	ENSMUST00000198341	3	1	121085539	121114310	Alg14	protein_coding
ENSMUSG00000053931	ENSMUST00000029773	3	1	121220146	121251856	Cnn3	protein_coding
ENSMUSG00000053931	ENSMUST00000197135	3	1	121220419	121251460	Cnn3	protein_coding
ENSMUSG00000053931	ENSMUST00000198393	3	1	121243415	121250792	Cnn3	protein_coding
ENSMUSG00000053931	ENSMUST00000198620	3	1	121250733	121251596	Cnn3	protein_coding
ENSMUSG00000053931	ENSMUST00000199499	3	1	121250762	121251598	Cnn3	protein_coding
ENSMUSG00000039865	ENSMUST00000039197	3	-1	121253177	121326053	Slc44a3	protein_coding
ENSMUSG00000074248	ENSMUST00000196899	3	1	121464411	121476631	4930432M17Rik	protein_coding
ENSMUSG00000074248	ENSMUST00000098646	3	1	121464966	121476484	4930432M17Rik	protein_coding
ENSMUSG00000028128	ENSMUST00000029771	3	1	121517186	121528697	F3	protein_coding
ENSMUSG00000028128	ENSMUST00000199997	3	1	121523196	121528697	F3	protein_coding
ENSMUSG00000028127	ENSMUST00000197383	3	-1	121552423	121608815	Abcd3	protein_coding
ENSMUSG00000028127	ENSMUST00000029770	3	-1	121552556	121608951	Abcd3	protein_coding
ENSMUSG00000039831	ENSMUST00000196984	3	1	121746190	121767578	Arhgap29	protein_coding
ENSMUSG00000039831	ENSMUST00000037958	3	1	121746878	121810402	Arhgap29	protein_coding
ENSMUSG00000039831	ENSMUST00000196904	3	1	121746879	121782565	Arhgap29	protein_coding
ENSMUSG00000039831	ENSMUST00000196479	3	1	121761478	121786446	Arhgap29	protein_coding
ENSMUSG00000039831	ENSMUST00000197155	3	1	121761478	121803563	Arhgap29	protein_coding
ENSMUSG00000039831	ENSMUST00000198914	3	1	121787281	121809803	Arhgap29	protein_coding
ENSMUSG00000028125	ENSMUST00000013995	3	1	121838092	121973708	Abca4	protein_coding
ENSMUSG00000028125	ENSMUST00000141135	3	1	121925651	121973710	Abca4	protein_coding
ENSMUSG00000028124	ENSMUST00000029769	3	1	122039206	122064381	Gclm	protein_coding
ENSMUSG00000028124	ENSMUST00000178826	3	1	122039317	122060084	Gclm	protein_coding
ENSMUSG00000028124	ENSMUST00000199699	3	1	122039637	122056265	Gclm	protein_coding
ENSMUSG00000028124	ENSMUST00000176445	3	1	122039730	122058874	Gclm	protein_coding
ENSMUSG00000028124	ENSMUST00000149983	3	1	122049236	122060592	Gclm	protein_coding
ENSMUSG00000039756	ENSMUST00000035776	3	1	122068037	122078920	Dnttip2	protein_coding
ENSMUSG00000028121	ENSMUST00000029766	3	1	122213427	122323840	Bcar3	protein_coding
ENSMUSG00000028121	ENSMUST00000197073	3	1	122277372	122302097	Bcar3	protein_coding
ENSMUSG00000028121	ENSMUST00000199358	3	1	122298324	122302098	Bcar3	protein_coding
ENSMUSG00000028121	ENSMUST00000198659	3	1	122304778	122306586	Bcar3	protein_coding
ENSMUSG00000028121	ENSMUST00000199344	3	1	122305871	122316859	Bcar3	protein_coding
ENSMUSG00000039735	ENSMUST00000197259	3	-1	122332368	122357530	Fnbp1l	protein_coding
ENSMUSG00000039735	ENSMUST00000239148	3	-1	122332374	122413364	Fnbp1l	protein_coding
ENSMUSG00000039735	ENSMUST00000162409	3	-1	122332374	122413364	Fnbp1l	protein_coding
ENSMUSG00000039735	ENSMUST00000162947	3	-1	122332374	122413364	Fnbp1l	protein_coding
ENSMUSG00000053965	ENSMUST00000066728	3	1	122522596	122653023	Pde5a	protein_coding
ENSMUSG00000053965	ENSMUST00000200389	3	1	122523219	122653021	Pde5a	protein_coding
ENSMUSG00000023057	ENSMUST00000023820	3	1	122688721	122693155	Fabp2	protein_coding
ENSMUSG00000078590	ENSMUST00000106431	3	-1	122706719	122713009	Gm10959	protein_coding
ENSMUSG00000054091	ENSMUST00000106429	3	1	122717852	122719833	1810037I17Rik	protein_coding
ENSMUSG00000039701	ENSMUST00000090379	3	-1	122725142	122778159	Usp53	protein_coding
ENSMUSG00000039701	ENSMUST00000197934	3	-1	122746291	122778155	Usp53	protein_coding
ENSMUSG00000039701	ENSMUST00000197314	3	-1	122749235	122778153	Usp53	protein_coding
ENSMUSG00000039701	ENSMUST00000199401	3	-1	122752738	122778120	Usp53	protein_coding
ENSMUSG00000028116	ENSMUST00000029761	3	-1	122799855	122828664	Myoz2	protein_coding
ENSMUSG00000050315	ENSMUST00000139160	3	-1	122870168	122906459	Synpo2	protein_coding
ENSMUSG00000050315	ENSMUST00000106426	3	-1	122870168	123029745	Synpo2	protein_coding
ENSMUSG00000050315	ENSMUST00000106427	3	-1	122870168	123029796	Synpo2	protein_coding
ENSMUSG00000050315	ENSMUST00000051443	3	-1	122900252	122910701	Synpo2	protein_coding
ENSMUSG00000050315	ENSMUST00000198584	3	-1	122900252	123029796	Synpo2	protein_coding
ENSMUSG00000050315	ENSMUST00000184590	3	-1	122902332	122906635	Synpo2	protein_coding
ENSMUSG00000039234	ENSMUST00000047923	3	1	123061104	123159290	Sec24d	protein_coding
ENSMUSG00000039234	ENSMUST00000200333	3	1	123061139	123068047	Sec24d	protein_coding
ENSMUSG00000028114	ENSMUST00000090371	3	-1	123161946	123179580	Mettl14	protein_coding
ENSMUSG00000028114	ENSMUST00000174323	3	-1	123161946	123179634	Mettl14	protein_coding
ENSMUSG00000028114	ENSMUST00000029759	3	-1	123161946	123179757	Mettl14	protein_coding
ENSMUSG00000028114	ENSMUST00000174006	3	-1	123163121	123168480	Mettl14	protein_coding
ENSMUSG00000027978	ENSMUST00000029603	3	1	123240562	123300246	Prss12	protein_coding
ENSMUSG00000027977	ENSMUST00000132112	3	-1	123319817	123413150	Ndst3	protein_coding
ENSMUSG00000027977	ENSMUST00000154668	3	-1	123319817	123484502	Ndst3	protein_coding
ENSMUSG00000027977	ENSMUST00000029602	3	-1	123319818	123466041	Ndst3	protein_coding
ENSMUSG00000027977	ENSMUST00000124803	3	-1	123322208	123413099	Ndst3	protein_coding
ENSMUSG00000027977	ENSMUST00000172537	3	-1	123322337	123483929	Ndst3	protein_coding
ENSMUSG00000044528	ENSMUST00000058994	3	1	124114504	124118392	Tram1l1	protein_coding
ENSMUSG00000027973	ENSMUST00000029598	3	-1	124194638	124219689	1700006A11Rik	protein_coding
ENSMUSG00000039174	ENSMUST00000180162	3	-1	124350001	124374740	1700003H04Rik	protein_coding
ENSMUSG00000039174	ENSMUST00000047110	3	-1	124350001	124374740	1700003H04Rik	protein_coding
ENSMUSG00000039174	ENSMUST00000178485	3	-1	124359537	124374741	1700003H04Rik	protein_coding
ENSMUSG00000039174	ENSMUST00000177772	3	-1	124366867	124372150	1700003H04Rik	protein_coding
ENSMUSG00000027971	ENSMUST00000173932	3	1	125197725	125522548	Ndst4	protein_coding
ENSMUSG00000027971	ENSMUST00000144344	3	1	125232363	125406057	Ndst4	protein_coding
ENSMUSG00000027971	ENSMUST00000174648	3	1	125474636	125521988	Ndst4	protein_coding
ENSMUSG00000027971	ENSMUST00000198101	3	1	125503735	125518351	Ndst4	protein_coding
ENSMUSG00000032854	ENSMUST00000057944	3	-1	125658920	125732268	Ugt8a	protein_coding
ENSMUSG00000032854	ENSMUST00000198610	3	-1	125659155	125709534	Ugt8a	protein_coding
ENSMUSG00000046561	ENSMUST00000093976	3	1	126157333	126234024	Arsj	protein_coding
ENSMUSG00000053819	ENSMUST00000106402	3	1	126390600	126638562	Camk2d	protein_coding
ENSMUSG00000053819	ENSMUST00000106399	3	1	126390609	126638560	Camk2d	protein_coding
ENSMUSG00000053819	ENSMUST00000066466	3	1	126390647	126638564	Camk2d	protein_coding
ENSMUSG00000053819	ENSMUST00000163226	3	1	126390654	126612449	Camk2d	protein_coding
ENSMUSG00000053819	ENSMUST00000199300	3	1	126390656	126639975	Camk2d	protein_coding
ENSMUSG00000053819	ENSMUST00000106400	3	1	126390746	126637352	Camk2d	protein_coding
ENSMUSG00000053819	ENSMUST00000200171	3	1	126390855	126639944	Camk2d	protein_coding
ENSMUSG00000053819	ENSMUST00000171289	3	1	126390957	126636867	Camk2d	protein_coding
ENSMUSG00000053819	ENSMUST00000106401	3	1	126391063	126637976	Camk2d	protein_coding
ENSMUSG00000053819	ENSMUST00000066452	3	1	126596589	126636823	Camk2d	protein_coding
ENSMUSG00000053819	ENSMUST00000170149	3	1	126599511	126636542	Camk2d	protein_coding
ENSMUSG00000032826	ENSMUST00000044443	3	-1	126715261	126792111	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182078	3	-1	126715263	127202708	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182064	3	-1	126716974	127019496	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182571	3	-1	126717154	126728349	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182118	3	-1	126717437	126723461	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182062	3	-1	126731416	126749723	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182711	3	-1	126752656	127292999	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182959	3	-1	126753488	127202647	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000211813	3	-1	126758587	126769803	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182008	3	-1	126818423	127202680	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182547	3	-1	126818493	127202680	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182994	3	-1	126824822	126955995	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182610	3	-1	126824822	127202616	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000182452	3	-1	126871163	127019582	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000238781	3	-1	126873547	126918511	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000183095	3	-1	126873594	127202603	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000239234	3	-1	126898410	126958888	Ank2	protein_coding
ENSMUSG00000032826	ENSMUST00000189368	3	-1	127292312	127292650	Ank2	protein_coding
ENSMUSG00000027968	ENSMUST00000029588	3	-1	127330363	127346998	Larp7	protein_coding
ENSMUSG00000027968	ENSMUST00000197668	3	-1	127340783	127346996	Larp7	protein_coding
ENSMUSG00000051278	ENSMUST00000043108	3	1	127347138	127411670	Zgrf1	protein_coding
ENSMUSG00000051278	ENSMUST00000196141	3	1	127347151	127411672	Zgrf1	protein_coding
ENSMUSG00000051278	ENSMUST00000195955	3	1	127347282	127358487	Zgrf1	protein_coding
ENSMUSG00000027967	ENSMUST00000029587	3	1	127426784	127429280	Neurog2	protein_coding
ENSMUSG00000028028	ENSMUST00000198955	3	-1	127463959	127523220	Alpk1	protein_coding
ENSMUSG00000028028	ENSMUST00000029662	3	-1	127463959	127574176	Alpk1	protein_coding
ENSMUSG00000028028	ENSMUST00000159720	3	-1	127473169	127479989	Alpk1	protein_coding
ENSMUSG00000046688	ENSMUST00000054483	3	1	127583454	127592038	Tifa	protein_coding
ENSMUSG00000046688	ENSMUST00000163775	3	1	127583561	127591603	Tifa	protein_coding
ENSMUSG00000046688	ENSMUST00000164447	3	1	127584304	127591603	Tifa	protein_coding
ENSMUSG00000046688	ENSMUST00000171621	3	1	127584453	127592038	Tifa	protein_coding
ENSMUSG00000074238	ENSMUST00000200409	3	-1	127600656	127631172	Ap1ar	protein_coding
ENSMUSG00000074238	ENSMUST00000051737	3	-1	127600661	127631160	Ap1ar	protein_coding
ENSMUSG00000050549	ENSMUST00000199273	3	-1	127662707	127689973	Fam241a	protein_coding
ENSMUSG00000050549	ENSMUST00000057198	3	-1	127663329	127689937	Fam241a	protein_coding
ENSMUSG00000028023	ENSMUST00000174661	3	1	128993527	129013239	Pitx2	protein_coding
ENSMUSG00000028023	ENSMUST00000029657	3	1	128993571	129013227	Pitx2	protein_coding
ENSMUSG00000028023	ENSMUST00000106382	3	1	128993575	129013240	Pitx2	protein_coding
ENSMUSG00000028023	ENSMUST00000173645	3	1	128993618	128998226	Pitx2	protein_coding
ENSMUSG00000028023	ENSMUST00000172645	3	1	128997596	129012546	Pitx2	protein_coding
ENSMUSG00000028023	ENSMUST00000042587	3	1	129007621	129013237	Pitx2	protein_coding
ENSMUSG00000028023	ENSMUST00000174623	3	1	129007924	129010273	Pitx2	protein_coding
ENSMUSG00000028024	ENSMUST00000029658	3	-1	129062824	129126369	Enpep	protein_coding
ENSMUSG00000041220	ENSMUST00000199910	3	1	129326004	129428620	Elovl6	protein_coding
ENSMUSG00000041220	ENSMUST00000197070	3	1	129326016	129428601	Elovl6	protein_coding
ENSMUSG00000041220	ENSMUST00000071402	3	1	129326035	129432144	Elovl6	protein_coding
ENSMUSG00000041220	ENSMUST00000197235	3	1	129326376	129427086	Elovl6	protein_coding
ENSMUSG00000041220	ENSMUST00000198369	3	1	129346029	129421968	Elovl6	protein_coding
ENSMUSG00000028017	ENSMUST00000029653	3	-1	129471214	129548965	Egf	protein_coding
ENSMUSG00000028017	ENSMUST00000197079	3	-1	129471227	129518736	Egf	protein_coding
ENSMUSG00000028017	ENSMUST00000199615	3	-1	129471229	129518726	Egf	protein_coding
ENSMUSG00000093865	ENSMUST00000185462	3	-1	129581530	129597679	Lrit3	protein_coding
ENSMUSG00000093865	ENSMUST00000179187	3	-1	129581940	129597679	Lrit3	protein_coding
ENSMUSG00000028012	ENSMUST00000171313	3	-1	129598057	129616142	Rrh	protein_coding
ENSMUSG00000028012	ENSMUST00000200079	3	-1	129602221	129616154	Rrh	protein_coding
ENSMUSG00000028012	ENSMUST00000029648	3	-1	129602224	129616140	Rrh	protein_coding
ENSMUSG00000028012	ENSMUST00000196902	3	-1	129602450	129616236	Rrh	protein_coding
ENSMUSG00000028010	ENSMUST00000029643	3	-1	129618561	129625045	Gar1	protein_coding
ENSMUSG00000028010	ENSMUST00000134174	3	-1	129618565	129623015	Gar1	protein_coding
ENSMUSG00000028010	ENSMUST00000149071	3	-1	129620492	129624581	Gar1	protein_coding
ENSMUSG00000058952	ENSMUST00000200206	3	1	129629533	129644442	Cfi	protein_coding
ENSMUSG00000058952	ENSMUST00000077918	3	1	129630386	129668981	Cfi	protein_coding
ENSMUSG00000027999	ENSMUST00000029629	3	1	129672255	129689474	Pla2g12a	protein_coding
ENSMUSG00000027999	ENSMUST00000061165	3	1	129674833	129688606	Pla2g12a	protein_coding
ENSMUSG00000027997	ENSMUST00000029626	3	1	129695074	129707752	Casp6	protein_coding
ENSMUSG00000027994	ENSMUST00000029624	3	-1	129708609	129763855	Mcub	protein_coding
ENSMUSG00000027994	ENSMUST00000153506	3	-1	129708631	129763725	Mcub	protein_coding
ENSMUSG00000027994	ENSMUST00000146340	3	-1	129710729	129763638	Mcub	protein_coding
ENSMUSG00000001052	ENSMUST00000001079	3	-1	129776408	129854556	Sec24b	protein_coding
ENSMUSG00000001052	ENSMUST00000165873	3	-1	129784061	129834512	Sec24b	protein_coding
ENSMUSG00000001052	ENSMUST00000168644	3	-1	129801060	129834788	Sec24b	protein_coding
ENSMUSG00000058897	ENSMUST00000080335	3	1	129974540	130388781	Col25a1	protein_coding
ENSMUSG00000058897	ENSMUST00000106353	3	1	129974540	130393526	Col25a1	protein_coding
ENSMUSG00000058897	ENSMUST00000238846	3	1	129975133	130388751	Col25a1	protein_coding
ENSMUSG00000019232	ENSMUST00000166187	3	1	130411097	130428458	Etnppl	protein_coding
ENSMUSG00000019232	ENSMUST00000072271	3	1	130411218	130431170	Etnppl	protein_coding
ENSMUSG00000019232	ENSMUST00000163620	3	1	130411342	130428326	Etnppl	protein_coding
ENSMUSG00000019232	ENSMUST00000170664	3	1	130420169	130423373	Etnppl	protein_coding
ENSMUSG00000041084	ENSMUST00000043937	3	-1	130489561	130503093	Ostc	protein_coding
ENSMUSG00000062006	ENSMUST00000062601	3	-1	130520480	130523986	Rpl34	protein_coding
ENSMUSG00000062006	ENSMUST00000079085	3	-1	130520488	130524047	Rpl34	protein_coding
ENSMUSG00000062006	ENSMUST00000196202	3	-1	130520525	130523970	Rpl34	protein_coding
ENSMUSG00000062006	ENSMUST00000133802	3	-1	130521981	130523983	Rpl34	protein_coding
ENSMUSG00000062006	ENSMUST00000200517	3	-1	130522487	130523995	Rpl34	protein_coding
ENSMUSG00000027985	ENSMUST00000029611	3	1	130904120	131018005	Lef1	protein_coding
ENSMUSG00000027985	ENSMUST00000106341	3	1	130904120	131018005	Lef1	protein_coding
ENSMUSG00000027985	ENSMUST00000066849	3	1	130904120	131018005	Lef1	protein_coding
ENSMUSG00000027985	ENSMUST00000098611	3	1	130906446	131018005	Lef1	protein_coding
ENSMUSG00000027984	ENSMUST00000029610	3	-1	131027068	131065750	Hadh	protein_coding
ENSMUSG00000027983	ENSMUST00000106337	3	-1	131082090	131096873	Cyp2u1	protein_coding
ENSMUSG00000027983	ENSMUST00000200236	3	-1	131086937	131096849	Cyp2u1	protein_coding
ENSMUSG00000050931	ENSMUST00000090246	3	-1	131112634	131138582	Sgms2	protein_coding
ENSMUSG00000050931	ENSMUST00000126569	3	-1	131135759	131138589	Sgms2	protein_coding
ENSMUSG00000050931	ENSMUST00000197057	3	-1	131135818	131196240	Sgms2	protein_coding
ENSMUSG00000028032	ENSMUST00000029666	3	1	131270529	131349432	Papss1	protein_coding
ENSMUSG00000028032	ENSMUST00000199878	3	1	131270657	131349431	Papss1	protein_coding
ENSMUSG00000028032	ENSMUST00000196408	3	1	131270658	131285186	Papss1	protein_coding
ENSMUSG00000028032	ENSMUST00000200527	3	1	131270660	131349432	Papss1	protein_coding
ENSMUSG00000028031	ENSMUST00000029665	3	1	131791053	131886065	Dkk2	protein_coding
ENSMUSG00000091721	ENSMUST00000212804	3	1	132335581	132351109	Gimd1	protein_coding
ENSMUSG00000091721	ENSMUST00000212852	3	1	132335583	132351112	Gimd1	protein_coding
ENSMUSG00000091721	ENSMUST00000212594	3	1	132335776	132351109	Gimd1	protein_coding
ENSMUSG00000091721	ENSMUST00000163241	3	1	132335952	132351111	Gimd1	protein_coding
ENSMUSG00000091721	ENSMUST00000196701	3	1	132340486	132350392	Gimd1	protein_coding
ENSMUSG00000028029	ENSMUST00000198513	3	-1	132366242	132389883	Aimp1	protein_coding
ENSMUSG00000028029	ENSMUST00000029663	3	-1	132366260	132389645	Aimp1	protein_coding
ENSMUSG00000028029	ENSMUST00000197793	3	-1	132379767	132390131	Aimp1	protein_coding
ENSMUSG00000028029	ENSMUST00000196206	3	-1	132379873	132389598	Aimp1	protein_coding
ENSMUSG00000028029	ENSMUST00000196963	3	-1	132380568	132389885	Aimp1	protein_coding
ENSMUSG00000028030	ENSMUST00000169172	3	1	132389905	132547449	Tbck	protein_coding
ENSMUSG00000040998	ENSMUST00000042744	3	-1	132587506	132656052	Npnt	protein_coding
ENSMUSG00000040998	ENSMUST00000117811	3	-1	132587506	132656052	Npnt	protein_coding
ENSMUSG00000040998	ENSMUST00000042729	3	-1	132588444	132655921	Npnt	protein_coding
ENSMUSG00000040998	ENSMUST00000117456	3	-1	132588460	132655575	Npnt	protein_coding
ENSMUSG00000040998	ENSMUST00000117164	3	-1	132590191	132655804	Npnt	protein_coding
ENSMUSG00000040998	ENSMUST00000093971	3	-1	132590191	132655804	Npnt	protein_coding
ENSMUSG00000028018	ENSMUST00000029651	3	-1	132687513	132797586	Gstcd	protein_coding
ENSMUSG00000028018	ENSMUST00000080583	3	-1	132688533	132797794	Gstcd	protein_coding
ENSMUSG00000028016	ENSMUST00000029650	3	1	132797601	132816749	Ints12	protein_coding
ENSMUSG00000040969	ENSMUST00000147041	3	-1	132818039	132940650	Arhgef38	protein_coding
ENSMUSG00000040969	ENSMUST00000054105	3	-1	132822193	132843063	Arhgef38	protein_coding
ENSMUSG00000040969	ENSMUST00000161022	3	-1	132865290	132940650	Arhgef38	protein_coding
ENSMUSG00000040969	ENSMUST00000161932	3	-1	132878641	132940710	Arhgef38	protein_coding
ENSMUSG00000028013	ENSMUST00000029644	3	1	133015871	133083839	Ppa2	protein_coding
ENSMUSG00000028013	ENSMUST00000122334	3	1	133015883	133083996	Ppa2	protein_coding
ENSMUSG00000028013	ENSMUST00000106315	3	1	133053837	133083828	Ppa2	protein_coding
ENSMUSG00000040943	ENSMUST00000098603	3	-1	133169440	133250151	Tet2	protein_coding
ENSMUSG00000040943	ENSMUST00000196398	3	-1	133169600	133250129	Tet2	protein_coding
ENSMUSG00000040943	ENSMUST00000198974	3	-1	133173288	133182331	Tet2	protein_coding
ENSMUSG00000040943	ENSMUST00000197118	3	-1	133194296	133250900	Tet2	protein_coding
ENSMUSG00000044365	ENSMUST00000181904	3	1	133942252	133967922	Cxxc4	protein_coding
ENSMUSG00000044365	ENSMUST00000166288	3	1	133942581	133963992	Cxxc4	protein_coding
ENSMUSG00000028172	ENSMUST00000029822	3	1	134534768	134640340	Tacr3	protein_coding
