ENSMUSG00000115072	ENSMUST00000105160	4	1	3172083	3173003	Vmn1r2	protein_coding
ENSMUSG00000028741	ENSMUST00000102503	4	-1	139074746	139079887	Mrto4	protein_coding
ENSMUSG00000028741	ENSMUST00000030513	4	-1	139074756	139079609	Mrto4	protein_coding
ENSMUSG00000028741	ENSMUST00000155257	4	-1	139076009	139079622	Mrto4	protein_coding
ENSMUSG00000078517	ENSMUST00000179784	4	1	139079898	139106041	Emc1	protein_coding
ENSMUSG00000078517	ENSMUST00000082262	4	1	139079904	139106041	Emc1	protein_coding
ENSMUSG00000066036	ENSMUST00000147999	4	1	139079920	139197074	Ubr4	protein_coding
ENSMUSG00000078517	ENSMUST00000042096	4	1	139079921	139104547	Emc1	protein_coding
ENSMUSG00000066036	ENSMUST00000165860	4	1	139107970	139216841	Ubr4	protein_coding
ENSMUSG00000066036	ENSMUST00000097822	4	1	139107970	139216899	Ubr4	protein_coding
ENSMUSG00000066036	ENSMUST00000129949	4	1	139141781	139179284	Ubr4	protein_coding
ENSMUSG00000066036	ENSMUST00000129779	4	1	139162321	139165453	Ubr4	protein_coding
ENSMUSG00000041025	ENSMUST00000123827	4	1	139257859	139344393	Iffo2	protein_coding
ENSMUSG00000041025	ENSMUST00000040023	4	1	139259000	139347690	Iffo2	protein_coding
ENSMUSG00000041025	ENSMUST00000174078	4	1	139302031	139347693	Iffo2	protein_coding
ENSMUSG00000028737	ENSMUST00000039818	4	1	139350177	139377001	Aldh4a1	protein_coding
ENSMUSG00000028738	ENSMUST00000030510	4	1	139380849	139397591	Tas1r2	protein_coding
ENSMUSG00000028738	ENSMUST00000166773	4	1	139380860	139397166	Tas1r2	protein_coding
ENSMUSG00000028736	ENSMUST00000030508	4	-1	139464373	139560839	Pax7	protein_coding
ENSMUSG00000028736	ENSMUST00000174681	4	-1	139467987	139560318	Pax7	protein_coding
ENSMUSG00000078234	ENSMUST00000105031	4	-1	139687531	139695337	Klhdc7a	protein_coding
ENSMUSG00000040972	ENSMUST00000039331	4	-1	139754157	139974095	Igsf21	protein_coding
ENSMUSG00000040964	ENSMUST00000105797	4	-1	140241796	140309129	Arhgef10l	protein_coding
ENSMUSG00000040964	ENSMUST00000105798	4	-1	140241796	140311654	Arhgef10l	protein_coding
ENSMUSG00000040964	ENSMUST00000105799	4	-1	140241796	140376061	Arhgef10l	protein_coding
ENSMUSG00000040964	ENSMUST00000039204	4	-1	140241796	140376061	Arhgef10l	protein_coding
ENSMUSG00000040964	ENSMUST00000097820	4	-1	140241796	140376067	Arhgef10l	protein_coding
ENSMUSG00000040964	ENSMUST00000069623	4	-1	140241796	140393323	Arhgef10l	protein_coding
ENSMUSG00000040964	ENSMUST00000147426	4	-1	140302737	140309113	Arhgef10l	protein_coding
ENSMUSG00000040964	ENSMUST00000143614	4	-1	140319243	140376671	Arhgef10l	protein_coding
ENSMUSG00000040964	ENSMUST00000154979	4	-1	140320480	140344376	Arhgef10l	protein_coding
ENSMUSG00000040945	ENSMUST00000071169	4	1	140427852	140450531	Rcc2	protein_coding
ENSMUSG00000040945	ENSMUST00000138808	4	1	140428784	140437781	Rcc2	protein_coding
ENSMUSG00000040945	ENSMUST00000038893	4	1	140428784	140450531	Rcc2	protein_coding
ENSMUSG00000040935	ENSMUST00000038749	4	-1	140454666	140469954	Padi6	protein_coding
ENSMUSG00000040935	ENSMUST00000130267	4	-1	140463012	140468958	Padi6	protein_coding
ENSMUSG00000025330	ENSMUST00000026381	4	-1	140473176	140501547	Padi4	protein_coding
ENSMUSG00000025328	ENSMUST00000026377	4	-1	140512676	140537959	Padi3	protein_coding
ENSMUSG00000025328	ENSMUST00000172098	4	-1	140512680	140531333	Padi3	protein_coding
ENSMUSG00000025329	ENSMUST00000026378	4	-1	140540294	140573089	Padi1	protein_coding
ENSMUSG00000028927	ENSMUST00000030765	4	1	140633655	140679897	Padi2	protein_coding
ENSMUSG00000009863	ENSMUST00000010007	4	1	140688514	140706504	Sdhb	protein_coding
ENSMUSG00000036622	ENSMUST00000168047	4	1	140714184	140732398	Atp13a2	protein_coding
ENSMUSG00000036622	ENSMUST00000037055	4	1	140714184	140734641	Atp13a2	protein_coding
ENSMUSG00000036622	ENSMUST00000127833	4	1	140714184	140734641	Atp13a2	protein_coding
ENSMUSG00000060572	ENSMUST00000166376	4	1	140737729	140743125	Mfap2	protein_coding
ENSMUSG00000060572	ENSMUST00000071977	4	1	140737955	140743295	Mfap2	protein_coding
ENSMUSG00000040860	ENSMUST00000102491	4	-1	140743948	140781033	Crocc	protein_coding
ENSMUSG00000040860	ENSMUST00000097816	4	-1	140743948	140787861	Crocc	protein_coding
ENSMUSG00000040860	ENSMUST00000040222	4	-1	140743951	140780972	Crocc	protein_coding
ENSMUSG00000040860	ENSMUST00000168157	4	-1	140743951	140785510	Crocc	protein_coding
ENSMUSG00000040860	ENSMUST00000144196	4	-1	140774354	140787856	Crocc	protein_coding
ENSMUSG00000028923	ENSMUST00000030760	4	-1	140793823	140805668	Necap2	protein_coding
ENSMUSG00000045004	ENSMUST00000051907	4	1	140815644	140840071	Spata21	protein_coding
ENSMUSG00000040842	ENSMUST00000148204	4	-1	140840312	140867038	Szrd1	protein_coding
ENSMUSG00000040842	ENSMUST00000102487	4	-1	140840312	140867077	Szrd1	protein_coding
ENSMUSG00000028920	ENSMUST00000030757	4	1	140875224	140931373	Fbxo42	protein_coding
ENSMUSG00000073733	ENSMUST00000097813	4	1	140941267	140947459	Cplane2	protein_coding
ENSMUSG00000028919	ENSMUST00000141834	4	1	140966810	140973723	Arhgef19	protein_coding
ENSMUSG00000028919	ENSMUST00000138096	4	1	140970166	140973667	Arhgef19	protein_coding
ENSMUSG00000028919	ENSMUST00000006618	4	1	140970180	140984875	Arhgef19	protein_coding
ENSMUSG00000028919	ENSMUST00000125392	4	1	140970204	140974312	Arhgef19	protein_coding
ENSMUSG00000028919	ENSMUST00000135623	4	1	140972736	140974755	Arhgef19	protein_coding
ENSMUSG00000028919	ENSMUST00000147903	4	1	140973707	140975420	Arhgef19	protein_coding
ENSMUSG00000006445	ENSMUST00000006614	4	1	141028551	141056695	Epha2	protein_coding
ENSMUSG00000006218	ENSMUST00000006380	4	1	141095531	141111486	Fam131c	protein_coding
ENSMUSG00000033770	ENSMUST00000105790	4	-1	141111921	141125515	Clcnka	protein_coding
ENSMUSG00000033770	ENSMUST00000042617	4	-1	141111921	141126035	Clcnka	protein_coding
ENSMUSG00000033770	ENSMUST00000133676	4	-1	141122430	141125885	Clcnka	protein_coding
ENSMUSG00000006216	ENSMUST00000135486	4	-1	141131664	141132668	Clcnkb	protein_coding
ENSMUSG00000006216	ENSMUST00000006378	4	-1	141131664	141143325	Clcnkb	protein_coding
ENSMUSG00000006216	ENSMUST00000105788	4	-1	141131664	141143325	Clcnkb	protein_coding
ENSMUSG00000006221	ENSMUST00000102486	4	1	141148090	141152622	Hspb7	protein_coding
ENSMUSG00000070637	ENSMUST00000094544	4	-1	141159983	141163416	Srarp	protein_coding
ENSMUSG00000006215	ENSMUST00000006377	4	1	141171965	141194536	Zbtb17	protein_coding
ENSMUSG00000040761	ENSMUST00000078886	4	-1	141195201	141265760	Spen	protein_coding
ENSMUSG00000040761	ENSMUST00000105786	4	-1	141195201	141265908	Spen	protein_coding
ENSMUSG00000006219	ENSMUST00000006381	4	-1	141303373	141325535	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000105784	4	-1	141303373	141327235	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000105785	4	-1	141303373	141333363	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000141518	4	-1	141316609	141327146	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000130181	4	-1	141316631	141333348	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000153189	4	-1	141316631	141333407	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000147764	4	-1	141316654	141325828	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000147785	4	-1	141317298	141327343	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000127455	4	-1	141317377	141327199	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000129602	4	-1	141317378	141325535	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000131317	4	-1	141317388	141325517	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000123150	4	-1	141322563	141333336	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000136831	4	-1	141322614	141333347	Fblim1	protein_coding
ENSMUSG00000006219	ENSMUST00000133874	4	-1	141322681	141333338	Fblim1	protein_coding
ENSMUSG00000043085	ENSMUST00000053263	4	-1	141341544	141345549	Tmem82	protein_coding
ENSMUSG00000040740	ENSMUST00000038661	4	-1	141346135	141351132	Slc25a34	protein_coding
ENSMUSG00000028917	ENSMUST00000084203	4	-1	141353045	141391429	Plekhm2	protein_coding
ENSMUSG00000028917	ENSMUST00000030751	4	-1	141353045	141392210	Plekhm2	protein_coding
ENSMUSG00000078515	ENSMUST00000102484	4	-1	141404860	141450730	Ddi2	protein_coding
ENSMUSG00000078515	ENSMUST00000177592	4	-1	141410874	141450730	Ddi2	protein_coding
ENSMUSG00000040715	ENSMUST00000105782	4	-1	141411162	141412910	Rsc1a1	protein_coding
ENSMUSG00000040706	ENSMUST00000038161	4	1	141473983	141486574	Agmat	protein_coding
ENSMUSG00000040697	ENSMUST00000038014	4	-1	141487500	141518202	Dnajc16	protein_coding
ENSMUSG00000040697	ENSMUST00000153880	4	-1	141510377	141518242	Dnajc16	protein_coding
ENSMUSG00000028914	ENSMUST00000097805	4	1	141520923	141540998	Casp9	protein_coding
ENSMUSG00000028914	ENSMUST00000030747	4	1	141520923	141543287	Casp9	protein_coding
ENSMUSG00000028914	ENSMUST00000153094	4	1	141521021	141532753	Casp9	protein_coding
ENSMUSG00000058579	ENSMUST00000102481	4	-1	141542273	141553471	Cela2a	protein_coding
ENSMUSG00000062478	ENSMUST00000105781	4	-1	141565550	141573594	Ctrc	protein_coding
ENSMUSG00000062478	ENSMUST00000037059	4	-1	141565555	141573670	Ctrc	protein_coding
ENSMUSG00000040659	ENSMUST00000036854	4	-1	141585453	141602231	Efhd2	protein_coding
ENSMUSG00000051435	ENSMUST00000105780	4	-1	141617749	141742378	Fhad1	protein_coding
ENSMUSG00000051435	ENSMUST00000105779	4	-1	141618162	141738948	Fhad1	protein_coding
ENSMUSG00000051435	ENSMUST00000036701	4	-1	141643600	141660400	Fhad1	protein_coding
ENSMUSG00000040616	ENSMUST00000036572	4	-1	141758303	141811615	Tmem51	protein_coding
ENSMUSG00000040606	ENSMUST00000155023	4	-1	141829701	142205043	Kazn	protein_coding
ENSMUSG00000040606	ENSMUST00000173068	4	-1	141845544	141886365	Kazn	protein_coding
ENSMUSG00000040606	ENSMUST00000036476	4	-1	141866551	141966712	Kazn	protein_coding
ENSMUSG00000040606	ENSMUST00000129032	4	-1	141866554	141937419	Kazn	protein_coding
ENSMUSG00000040606	ENSMUST00000172864	4	-1	141868119	142205047	Kazn	protein_coding
ENSMUSG00000040606	ENSMUST00000174432	4	-1	141868852	142205056	Kazn	protein_coding
ENSMUSG00000110067	ENSMUST00000238915	4	-1	142557066	142800336	6330411D24Rik	protein_coding
ENSMUSG00000057637	ENSMUST00000105778	4	-1	142833961	142939275	Prdm2	protein_coding
ENSMUSG00000057637	ENSMUST00000154280	4	-1	142888626	142921305	Prdm2	protein_coding
ENSMUSG00000057637	ENSMUST00000134791	4	-1	142888650	142939279	Prdm2	protein_coding
ENSMUSG00000028583	ENSMUST00000030317	4	-1	142994001	143026134	Pdpn	protein_coding
ENSMUSG00000028583	ENSMUST00000119654	4	-1	142994916	143026033	Pdpn	protein_coding
ENSMUSG00000028584	ENSMUST00000052458	4	1	143076327	143097602	Lrrc38	protein_coding
ENSMUSG00000041805	ENSMUST00000037419	4	1	143120998	143126730	Pramel1	protein_coding
ENSMUSG00000046862	ENSMUST00000059790	4	1	143138996	143147661	Pramel12	protein_coding
ENSMUSG00000046862	ENSMUST00000132915	4	1	143139542	143143412	Pramel12	protein_coding
ENSMUSG00000046862	ENSMUST00000037356	4	1	143139557	143147661	Pramel12	protein_coding
ENSMUSG00000046862	ENSMUST00000155157	4	1	143139579	143144239	Pramel12	protein_coding
ENSMUSG00000047799	ENSMUST00000061277	4	-1	143163734	143176894	Oog4	protein_coding
ENSMUSG00000047799	ENSMUST00000073641	4	-1	143163735	143176874	Oog4	protein_coding
ENSMUSG00000095409	ENSMUST00000178489	4	1	143237913	143244401	Gm13043	protein_coding
ENSMUSG00000070616	ENSMUST00000094521	4	1	143253641	143260146	Gm13040	protein_coding
ENSMUSG00000096154	ENSMUST00000105776	4	1	143281993	143284804	Gm13057	protein_coding
ENSMUSG00000070618	ENSMUST00000105774	4	1	143294045	143300368	Pramel20	protein_coding
ENSMUSG00000066688	ENSMUST00000105773	4	1	143341573	143345165	Pramel21	protein_coding
ENSMUSG00000078513	ENSMUST00000105771	4	-1	143380330	143383816	Pramel22	protein_coding
ENSMUSG00000070617	ENSMUST00000073532	4	-1	143423070	143429281	Pramel23	protein_coding
ENSMUSG00000046435	ENSMUST00000078695	4	1	143446025	143455728	Pramel24	protein_coding
ENSMUSG00000066031	ENSMUST00000085144	4	1	143515922	143522145	Pramel25	protein_coding
ENSMUSG00000066031	ENSMUST00000149739	4	1	143515935	143521329	Pramel25	protein_coding
ENSMUSG00000066031	ENSMUST00000105770	4	1	143515935	143521609	Pramel25	protein_coding
ENSMUSG00000059218	ENSMUST00000105769	4	-1	143535815	143542659	Pramel26	protein_coding
ENSMUSG00000059218	ENSMUST00000075045	4	-1	143536570	143542663	Pramel26	protein_coding
ENSMUSG00000029451	ENSMUST00000094522	4	1	143573067	143580207	Pramel27	protein_coding
ENSMUSG00000029451	ENSMUST00000139747	4	1	143573077	143578296	Pramel27	protein_coding
ENSMUSG00000029451	ENSMUST00000105768	4	1	143573079	143579805	Pramel27	protein_coding
ENSMUSG00000078512	ENSMUST00000081645	4	-1	143620807	143626950	Pramel11	protein_coding
ENSMUSG00000078512	ENSMUST00000105767	4	-1	143621443	143624551	Pramel11	protein_coding
ENSMUSG00000078511	ENSMUST00000105766	4	-1	143675150	143677586	Pramel16	protein_coding
ENSMUSG00000078510	ENSMUST00000105763	4	-1	143691088	143693520	Pramel28	protein_coding
ENSMUSG00000078509	ENSMUST00000105762	4	-1	143717689	143720939	Pramel14	protein_coding
ENSMUSG00000073724	ENSMUST00000091676	4	1	143785696	143795888	Pramel4	protein_coding
ENSMUSG00000073724	ENSMUST00000133626	4	1	143785709	143793301	Pramel4	protein_coding
ENSMUSG00000073724	ENSMUST00000084191	4	1	143792268	143795897	Pramel4	protein_coding
ENSMUSG00000073724	ENSMUST00000094520	4	1	143792302	143795888	Pramel4	protein_coding
ENSMUSG00000073723	ENSMUST00000097800	4	1	143833044	143836671	Gm13102	protein_coding
ENSMUSG00000073723	ENSMUST00000097799	4	1	143833044	143836671	Gm13102	protein_coding
ENSMUSG00000073723	ENSMUST00000105761	4	1	143833101	143836671	Gm13102	protein_coding
ENSMUSG00000050810	ENSMUST00000050933	4	-1	143884127	143889233	Oog3	protein_coding
ENSMUSG00000066030	ENSMUST00000080405	4	1	143917299	143923504	Oog2	protein_coding
ENSMUSG00000066030	ENSMUST00000143978	4	1	143917300	143921676	Oog2	protein_coding
ENSMUSG00000046262	ENSMUST00000105754	4	-1	143933345	143939609	Pramel29	protein_coding
ENSMUSG00000046262	ENSMUST00000105753	4	-1	143933346	143939587	Pramel29	protein_coding
ENSMUSG00000046262	ENSMUST00000105757	4	-1	143933346	143939660	Pramel29	protein_coding
ENSMUSG00000046262	ENSMUST00000105755	4	-1	143933346	143939888	Pramel29	protein_coding
ENSMUSG00000046262	ENSMUST00000147855	4	-1	143935178	143939539	Pramel29	protein_coding
ENSMUSG00000046262	ENSMUST00000146836	4	-1	143935303	143939613	Pramel29	protein_coding
ENSMUSG00000036749	ENSMUST00000035757	4	-1	143997203	144007036	Pramel5	protein_coding
ENSMUSG00000036749	ENSMUST00000105752	4	-1	143997205	144000597	Pramel5	protein_coding
ENSMUSG00000078508	ENSMUST00000105751	4	1	144056819	144060035	Pramel30	protein_coding
ENSMUSG00000070619	ENSMUST00000094526	4	1	144084512	144090989	Pramel31	protein_coding
ENSMUSG00000073721	ENSMUST00000121109	4	-1	144099330	144104503	Pramel15	protein_coding
ENSMUSG00000028591	ENSMUST00000030326	4	-1	144118244	144135034	Pramel13	protein_coding
ENSMUSG00000028591	ENSMUST00000123854	4	-1	144121626	144134987	Pramel13	protein_coding
ENSMUSG00000028589	ENSMUST00000030323	4	-1	144144759	144165342	1700012P22Rik	protein_coding
ENSMUSG00000078507	ENSMUST00000105749	4	-1	144180341	144190326	Aadacl3	protein_coding
ENSMUSG00000028593	ENSMUST00000030328	4	1	144246392	144255923	Aadacl4fm1	protein_coding
ENSMUSG00000078506	ENSMUST00000105748	4	-1	144281570	144291704	Aadacl4fm2	protein_coding
ENSMUSG00000070609	ENSMUST00000094510	4	1	144340277	144349968	Aadacl4	protein_coding
ENSMUSG00000078505	ENSMUST00000105747	4	-1	144396507	144412938	Aadacl4fm4	protein_coding
ENSMUSG00000041735	ENSMUST00000036876	4	-1	144429761	144447974	AAdacl4fm3	protein_coding
ENSMUSG00000078504	ENSMUST00000105746	4	-1	144503774	144513153	Aadacl4fm5	protein_coding
ENSMUSG00000066026	ENSMUST00000105744	4	1	144619397	144654212	Dhrs3	protein_coding
ENSMUSG00000066026	ENSMUST00000171001	4	1	144619397	144654215	Dhrs3	protein_coding
ENSMUSG00000066026	ENSMUST00000154208	4	1	144619647	144654779	Dhrs3	protein_coding
ENSMUSG00000066026	ENSMUST00000142808	4	1	144619707	144646468	Dhrs3	protein_coding
ENSMUSG00000020220	ENSMUST00000036579	4	-1	144699192	144921575	Vps13d	protein_coding
ENSMUSG00000020220	ENSMUST00000020441	4	-1	144699196	144917236	Vps13d	protein_coding
ENSMUSG00000020220	ENSMUST00000185113	4	-1	144701166	144882056	Vps13d	protein_coding
ENSMUSG00000028599	ENSMUST00000030336	4	-1	144940033	144973440	Tnfrsf1b	protein_coding
ENSMUSG00000028602	ENSMUST00000030339	4	-1	144993707	145041717	Tnfrsf8	protein_coding
ENSMUSG00000078503	ENSMUST00000105742	4	1	145237329	145265758	Zfp990	protein_coding
ENSMUSG00000078503	ENSMUST00000136309	4	1	145237361	145261489	Zfp990	protein_coding
ENSMUSG00000078503	ENSMUST00000105741	4	1	145241454	145265758	Zfp990	protein_coding
ENSMUSG00000078502	ENSMUST00000105739	4	1	145311736	145351915	Zfp268	protein_coding
ENSMUSG00000078502	ENSMUST00000119718	4	1	145311773	145351911	Zfp268	protein_coding
ENSMUSG00000078502	ENSMUST00000097794	4	1	145343716	145349785	Zfp268	protein_coding
ENSMUSG00000058186	ENSMUST00000105738	4	1	145397255	145431011	Zfp980	protein_coding
ENSMUSG00000058186	ENSMUST00000180014	4	1	145422731	145429210	Zfp980	protein_coding
ENSMUSG00000078500	ENSMUST00000123460	4	1	145595364	145626545	Zfp986	protein_coding
ENSMUSG00000078500	ENSMUST00000166629	4	1	145626470	145626532	Zfp986	protein_coding
ENSMUSG00000066009	ENSMUST00000105730	4	1	146033882	146058547	Zfp987	protein_coding
ENSMUSG00000066009	ENSMUST00000091878	4	1	146033915	146063191	Zfp987	protein_coding
ENSMUSG00000066007	ENSMUST00000168483	4	1	146093394	146135319	Zfp600	protein_coding
ENSMUSG00000066007	ENSMUST00000092750	4	1	146094260	146135325	Zfp600	protein_coding
ENSMUSG00000066007	ENSMUST00000131932	4	1	146098479	146131739	Zfp600	protein_coding
ENSMUSG00000070605	ENSMUST00000105733	4	1	146533480	146554749	Zfp992	protein_coding
ENSMUSG00000056300	ENSMUST00000105735	4	1	146586484	146623849	Zfp981	protein_coding
ENSMUSG00000056300	ENSMUST00000140089	4	1	146599377	146621477	Zfp981	protein_coding
ENSMUSG00000056300	ENSMUST00000179175	4	1	146599377	146623852	Zfp981	protein_coding
ENSMUSG00000063245	ENSMUST00000130825	4	1	146695418	146742617	Zfp993	protein_coding
ENSMUSG00000063245	ENSMUST00000070932	4	1	146739384	146742064	Zfp993	protein_coding
ENSMUSG00000045699	ENSMUST00000238583	4	-1	146976153	146993984	Gm21411	protein_coding
ENSMUSG00000045699	ENSMUST00000049821	4	-1	146976863	146994047	Gm21411	protein_coding
ENSMUSG00000086147	ENSMUST00000146688	4	1	147056433	147075212	Zfp989	protein_coding
ENSMUSG00000067919	ENSMUST00000075775	4	1	147106307	147145251	Rex2	protein_coding
ENSMUSG00000067916	ENSMUST00000084149	4	1	147216495	147265036	Zfp991	protein_coding
ENSMUSG00000067916	ENSMUST00000151022	4	1	147234951	147261229	Zfp991	protein_coding
ENSMUSG00000078498	ENSMUST00000148762	4	1	147390131	147418191	Zfp988	protein_coding
ENSMUSG00000078498	ENSMUST00000166764	4	1	147416864	147416926	Zfp988	protein_coding
ENSMUSG00000078497	ENSMUST00000133078	4	1	147445760	147474746	Zfp978	protein_coding
ENSMUSG00000078497	ENSMUST00000154154	4	1	147445768	147475461	Zfp978	protein_coding
ENSMUSG00000078496	ENSMUST00000105721	4	1	147576874	147597943	Zfp982	protein_coding
ENSMUSG00000078496	ENSMUST00000063704	4	1	147592057	147597877	Zfp982	protein_coding
ENSMUSG00000065999	ENSMUST00000139784	4	1	147637734	147667583	Zfp985	protein_coding
ENSMUSG00000065999	ENSMUST00000143885	4	1	147637796	147667398	Zfp985	protein_coding
ENSMUSG00000065999	ENSMUST00000081742	4	1	147637796	147669655	Zfp985	protein_coding
ENSMUSG00000066000	ENSMUST00000105720	4	-1	147696394	147726970	Zfp979	protein_coding
ENSMUSG00000066000	ENSMUST00000037565	4	-1	147696396	147726965	Zfp979	protein_coding
ENSMUSG00000066000	ENSMUST00000133006	4	-1	147698368	147726953	Zfp979	protein_coding
ENSMUSG00000062518	ENSMUST00000117638	4	-1	147757959	147787010	Zfp534	protein_coding
ENSMUSG00000078495	ENSMUST00000105734	4	-1	147838431	147894245	Zfp984	protein_coding
ENSMUSG00000078495	ENSMUST00000122309	4	-1	147838656	147860290	Zfp984	protein_coding
ENSMUSG00000059423	ENSMUST00000105718	4	-1	147907443	147932823	Zfp933	protein_coding
ENSMUSG00000059423	ENSMUST00000135798	4	-1	147911204	147932823	Zfp933	protein_coding
ENSMUSG00000029022	ENSMUST00000030886	4	-1	147945235	147953176	Miip	protein_coding
ENSMUSG00000029022	ENSMUST00000172710	4	-1	147945243	147953273	Miip	protein_coding
ENSMUSG00000029022	ENSMUST00000119975	4	-1	147945248	147952940	Miip	protein_coding
ENSMUSG00000070583	ENSMUST00000094481	4	1	147953436	147954815	Fv1	protein_coding
ENSMUSG00000029020	ENSMUST00000105716	4	-1	147958056	147989144	Mfn2	protein_coding
ENSMUSG00000029020	ENSMUST00000030884	4	-1	147958056	147989161	Mfn2	protein_coding
ENSMUSG00000029020	ENSMUST00000105715	4	-1	147958473	147989155	Mfn2	protein_coding
ENSMUSG00000029020	ENSMUST00000105714	4	-1	147965951	147989155	Mfn2	protein_coding
ENSMUSG00000029020	ENSMUST00000134172	4	-1	147971791	147987852	Mfn2	protein_coding
ENSMUSG00000029020	ENSMUST00000150881	4	-1	147979040	147989115	Mfn2	protein_coding
ENSMUSG00000019055	ENSMUST00000019199	4	-1	147994210	148021224	Plod1	protein_coding
ENSMUSG00000019055	ENSMUST00000149129	4	-1	148000254	148005553	Plod1	protein_coding
ENSMUSG00000019055	ENSMUST00000105712	4	-1	148012074	148021182	Plod1	protein_coding
ENSMUSG00000044496	ENSMUST00000103232	4	1	148025352	148031771	2510039O18Rik	protein_coding
ENSMUSG00000029019	ENSMUST00000103231	4	1	148070245	148071662	Nppb	protein_coding
ENSMUSG00000041616	ENSMUST00000103230	4	1	148085179	148086536	Nppa	protein_coding
ENSMUSG00000029016	ENSMUST00000137724	4	-1	148088716	148123278	Clcn6	protein_coding
ENSMUSG00000029016	ENSMUST00000030879	4	-1	148090591	148123270	Clcn6	protein_coding
ENSMUSG00000029009	ENSMUST00000097788	4	1	148123534	148140663	Mthfr	protein_coding
ENSMUSG00000029009	ENSMUST00000141283	4	1	148123616	148129011	Mthfr	protein_coding
ENSMUSG00000029009	ENSMUST00000069604	4	1	148125648	148144008	Mthfr	protein_coding
ENSMUSG00000029007	ENSMUST00000030865	4	-1	148161518	148172488	Agtrap	protein_coding
ENSMUSG00000029005	ENSMUST00000030862	4	-1	148182894	148215155	Draxin	protein_coding
ENSMUSG00000029003	ENSMUST00000084129	4	1	148215372	148230156	Mad2l2	protein_coding
ENSMUSG00000029003	ENSMUST00000132698	4	1	148224639	148229578	Mad2l2	protein_coding
ENSMUSG00000029003	ENSMUST00000030860	4	1	148224639	148230156	Mad2l2	protein_coding
ENSMUSG00000029003	ENSMUST00000140049	4	1	148225181	148229577	Mad2l2	protein_coding
ENSMUSG00000029003	ENSMUST00000105707	4	1	148225200	148230153	Mad2l2	protein_coding
ENSMUSG00000055401	ENSMUST00000105706	4	-1	148230173	148236365	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000168503	4	-1	148230173	148236592	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000030858	4	-1	148230244	148236370	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000056965	4	-1	148230245	148236516	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000152098	4	-1	148230466	148236597	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000126615	4	-1	148230549	148234176	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000134261	4	-1	148230575	148236382	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000132083	4	-1	148233901	148236103	Fbxo6	protein_coding
ENSMUSG00000029001	ENSMUST00000167160	4	-1	148237257	148244052	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000057907	4	-1	148237260	148244540	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000105705	4	-1	148237724	148244334	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000151246	4	-1	148238029	148244106	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000151127	4	-1	148239955	148244308	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000173352	4	-1	148240623	148244939	Fbxo44	protein_coding
ENSMUSG00000041556	ENSMUST00000047951	4	1	148245078	148250881	Fbxo2	protein_coding
ENSMUSG00000041544	ENSMUST00000047720	4	-1	148324721	148372422	Disp3	protein_coding
ENSMUSG00000047719	ENSMUST00000051633	4	-1	148518952	148529228	Ubiad1	protein_coding
ENSMUSG00000028991	ENSMUST00000103221	4	1	148533068	148642140	Mtor	protein_coding
ENSMUSG00000028991	ENSMUST00000057580	4	1	148533082	148539430	Mtor	protein_coding
ENSMUSG00000028989	ENSMUST00000030840	4	-1	148579640	148584917	Angptl7	protein_coding
ENSMUSG00000017264	ENSMUST00000017408	4	1	148642886	148666858	Exosc10	protein_coding
ENSMUSG00000017264	ENSMUST00000076022	4	1	148642919	148666858	Exosc10	protein_coding
ENSMUSG00000006442	ENSMUST00000006611	4	1	148675960	148679076	Srm	protein_coding
ENSMUSG00000028979	ENSMUST00000105701	4	1	148687011	148688874	Masp2	protein_coding
ENSMUSG00000028979	ENSMUST00000052060	4	1	148687021	148699956	Masp2	protein_coding
ENSMUSG00000041459	ENSMUST00000165113	4	-1	148696839	148711453	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000172073	4	-1	148696839	148711453	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000105702	4	-1	148696839	148711453	Tardbp	protein_coding
