ENSMUSG00000051003	ENSMUST00000061541	16	1	3592398	3593339	Olfr161	protein_coding
ENSMUSG00000050312	ENSMUST00000151583	16	-1	62775992	62786644	Nsun3	protein_coding
ENSMUSG00000050312	ENSMUST00000152842	16	-1	62779077	62786539	Nsun3	protein_coding
ENSMUSG00000022911	ENSMUST00000089289	16	-1	62793511	62846866	Arl13b	protein_coding
ENSMUSG00000022911	ENSMUST00000141665	16	-1	62795179	62802662	Arl13b	protein_coding
ENSMUSG00000022911	ENSMUST00000023628	16	-1	62799795	62846806	Arl13b	protein_coding
ENSMUSG00000047854	ENSMUST00000055557	16	1	62814502	62824172	Stx19	protein_coding
ENSMUSG00000022911	ENSMUST00000132902	16	-1	62825431	62846866	Arl13b	protein_coding
ENSMUSG00000022912	ENSMUST00000023629	16	1	62854133	62929172	Pros1	protein_coding
ENSMUSG00000022912	ENSMUST00000155940	16	1	62897975	62900200	Pros1	protein_coding
ENSMUSG00000022912	ENSMUST00000127502	16	1	62921293	62928216	Pros1	protein_coding
ENSMUSG00000052504	ENSMUST00000064405	16	-1	63543364	63863984	Epha3	protein_coding
ENSMUSG00000068167	ENSMUST00000089279	16	-1	64477639	64478974	Csnka2ip	protein_coding
ENSMUSG00000059920	ENSMUST00000162732	16	-1	64751577	64766482	4930453N24Rik	protein_coding
ENSMUSG00000059920	ENSMUST00000076991	16	-1	64761962	64770987	4930453N24Rik	protein_coding
ENSMUSG00000059920	ENSMUST00000165918	16	-1	64765558	64770765	4930453N24Rik	protein_coding
ENSMUSG00000047141	ENSMUST00000052588	16	-1	64780177	64786147	Zfp654	protein_coding
ENSMUSG00000054604	ENSMUST00000067744	16	1	64851822	64859333	Cggbp1	protein_coding
ENSMUSG00000054604	ENSMUST00000136532	16	1	64852528	64855812	Cggbp1	protein_coding
ENSMUSG00000050783	ENSMUST00000063076	16	-1	64924555	65105610	Htr1f	protein_coding
ENSMUSG00000004842	ENSMUST00000175882	16	1	65520847	65525878	Pou1f1	protein_coding
ENSMUSG00000004842	ENSMUST00000176330	16	1	65520847	65534632	Pou1f1	protein_coding
ENSMUSG00000004842	ENSMUST00000004964	16	1	65520847	65535250	Pou1f1	protein_coding
ENSMUSG00000004842	ENSMUST00000176038	16	1	65520883	65534455	Pou1f1	protein_coding
ENSMUSG00000004843	ENSMUST00000004965	16	-1	65539378	65562942	Chmp2b	protein_coding
ENSMUSG00000091243	ENSMUST00000168064	16	1	65815878	65863302	Vgll3	protein_coding
ENSMUSG00000064115	ENSMUST00000114292	16	-1	66655666	67621153	Cadm2	protein_coding
ENSMUSG00000064115	ENSMUST00000120594	16	-1	66661990	67621068	Cadm2	protein_coding
ENSMUSG00000064115	ENSMUST00000120898	16	-1	66662435	67621153	Cadm2	protein_coding
ENSMUSG00000064115	ENSMUST00000128168	16	-1	66663338	66953579	Cadm2	protein_coding
ENSMUSG00000064115	ENSMUST00000123266	16	-1	66785034	67620738	Cadm2	protein_coding
ENSMUSG00000064115	ENSMUST00000141282	16	-1	66813050	66925829	Cadm2	protein_coding
ENSMUSG00000063163	ENSMUST00000076500	16	-1	69857119	69863989	Speer2	protein_coding
ENSMUSG00000063163	ENSMUST00000166256	16	-1	69857379	69860731	Speer2	protein_coding
ENSMUSG00000063163	ENSMUST00000164146	16	-1	69858950	69861969	Speer2	protein_coding
ENSMUSG00000022707	ENSMUST00000163832	16	1	70314194	70569961	Gbe1	protein_coding
ENSMUSG00000022707	ENSMUST00000099628	16	1	70314308	70361895	Gbe1	protein_coding
ENSMUSG00000022707	ENSMUST00000170464	16	1	70314308	70569935	Gbe1	protein_coding
ENSMUSG00000022707	ENSMUST00000171132	16	1	70314309	70530535	Gbe1	protein_coding
ENSMUSG00000022707	ENSMUST00000164300	16	1	70314309	70530966	Gbe1	protein_coding
ENSMUSG00000022707	ENSMUST00000023393	16	1	70314332	70569961	Gbe1	protein_coding
ENSMUSG00000062087	ENSMUST00000072455	16	-1	70382064	70382630	4930423O20Rik	protein_coding
ENSMUSG00000022707	ENSMUST00000169432	16	1	70561239	70569743	Gbe1	protein_coding
ENSMUSG00000022883	ENSMUST00000171732	16	1	72663394	72742803	Robo1	protein_coding
ENSMUSG00000022883	ENSMUST00000023600	16	1	72663394	73046340	Robo1	protein_coding
ENSMUSG00000022883	ENSMUST00000114274	16	1	72663449	72958489	Robo1	protein_coding
ENSMUSG00000052516	ENSMUST00000117785	16	-1	73892551	74411234	Robo2	protein_coding
ENSMUSG00000052516	ENSMUST00000117200	16	-1	73894600	74411537	Robo2	protein_coding
ENSMUSG00000052516	ENSMUST00000149114	16	-1	73894909	73900130	Robo2	protein_coding
ENSMUSG00000052516	ENSMUST00000137420	16	-1	73897275	73907244	Robo2	protein_coding
ENSMUSG00000052516	ENSMUST00000116586	16	-1	73920451	74412030	Robo2	protein_coding
ENSMUSG00000052516	ENSMUST00000138852	16	-1	73920706	73933321	Robo2	protein_coding
ENSMUSG00000052516	ENSMUST00000147408	16	-1	73982346	74028134	Robo2	protein_coding
ENSMUSG00000052516	ENSMUST00000140062	16	-1	74044317	74411682	Robo2	protein_coding
ENSMUSG00000052516	ENSMUST00000156010	16	-1	74350040	74412070	Robo2	protein_coding
ENSMUSG00000032948	ENSMUST00000062721	16	-1	75540759	75586301	Lipi	protein_coding
ENSMUSG00000090978	ENSMUST00000168417	16	-1	75573523	75574485	Gm17459	protein_coding
ENSMUSG00000032940	ENSMUST00000046378	16	1	75593089	75601940	Rbm11	protein_coding
ENSMUSG00000032940	ENSMUST00000153919	16	1	75593089	75601947	Rbm11	protein_coding
ENSMUSG00000032940	ENSMUST00000114249	16	1	75593089	75603074	Rbm11	protein_coding
ENSMUSG00000032940	ENSMUST00000114253	16	1	75593136	75603070	Rbm11	protein_coding
ENSMUSG00000032932	ENSMUST00000046283	16	-1	75755435	75767066	Hspa13	protein_coding
ENSMUSG00000032932	ENSMUST00000114244	16	-1	75756885	75767036	Hspa13	protein_coding
ENSMUSG00000032932	ENSMUST00000137806	16	-1	75759433	75767027	Hspa13	protein_coding
ENSMUSG00000022876	ENSMUST00000114239	16	-1	75859038	75909555	Samsn1	protein_coding
ENSMUSG00000022876	ENSMUST00000023592	16	-1	75859039	75953271	Samsn1	protein_coding
ENSMUSG00000022876	ENSMUST00000114240	16	-1	75859039	76022515	Samsn1	protein_coding
ENSMUSG00000022876	ENSMUST00000139691	16	-1	75882776	75909485	Samsn1	protein_coding
ENSMUSG00000022876	ENSMUST00000147447	16	-1	75883868	75909555	Samsn1	protein_coding
ENSMUSG00000022876	ENSMUST00000150248	16	-1	75888497	75909524	Samsn1	protein_coding
ENSMUSG00000048490	ENSMUST00000121927	16	-1	76287645	76374072	Nrip1	protein_coding
ENSMUSG00000048490	ENSMUST00000054178	16	-1	76291107	76373294	Nrip1	protein_coding
ENSMUSG00000048490	ENSMUST00000140483	16	-1	76294891	76323903	Nrip1	protein_coding
ENSMUSG00000048490	ENSMUST00000141182	16	-1	76328528	76373282	Nrip1	protein_coding
ENSMUSG00000048490	ENSMUST00000128871	16	-1	76328740	76373285	Nrip1	protein_coding
ENSMUSG00000048490	ENSMUST00000145649	16	-1	76351834	76373294	Nrip1	protein_coding
ENSMUSG00000050299	ENSMUST00000052867	16	-1	76403454	76403957	Gm9843	protein_coding
ENSMUSG00000022867	ENSMUST00000023580	16	1	77014314	77117024	Usp25	protein_coding
ENSMUSG00000022867	ENSMUST00000060704	16	1	77108194	77115984	Usp25	protein_coding
ENSMUSG00000090386	ENSMUST00000170849	16	1	77329504	77598689	2810055G20Rik	protein_coding
ENSMUSG00000052450	ENSMUST00000068704	16	1	77500751	77598776	2810055G20Rik	protein_coding
ENSMUSG00000079546	ENSMUST00000114231	16	-1	77588823	77602339	Gm11146	protein_coding
ENSMUSG00000091193	ENSMUST00000169531	16	1	77846938	77853265	Gm17333	protein_coding
ENSMUSG00000022865	ENSMUST00000023572	16	1	78301741	78340997	Cxadr	protein_coding
ENSMUSG00000022865	ENSMUST00000114229	16	1	78302001	78360030	Cxadr	protein_coding
ENSMUSG00000022863	ENSMUST00000023570	16	-1	78360105	78377055	Btg3	protein_coding
ENSMUSG00000022863	ENSMUST00000148124	16	-1	78365155	78377437	Btg3	protein_coding
ENSMUSG00000022864	ENSMUST00000114220	16	-1	78544257	78576902	D16Ertd472e	protein_coding
ENSMUSG00000022864	ENSMUST00000114219	16	-1	78544934	78576902	D16Ertd472e	protein_coding
ENSMUSG00000022864	ENSMUST00000114218	16	-1	78545206	78576902	D16Ertd472e	protein_coding
ENSMUSG00000022860	ENSMUST00000114216	16	1	78931193	78947400	Chodl	protein_coding
ENSMUSG00000022860	ENSMUST00000069148	16	1	78931193	78950149	Chodl	protein_coding
ENSMUSG00000022860	ENSMUST00000023568	16	1	78931193	78951978	Chodl	protein_coding
ENSMUSG00000022857	ENSMUST00000023566	16	-1	78953253	79091337	Tmprss15	protein_coding
ENSMUSG00000022857	ENSMUST00000169157	16	-1	78953253	79091337	Tmprss15	protein_coding
ENSMUSG00000022857	ENSMUST00000060402	16	-1	78953709	79091342	Tmprss15	protein_coding
ENSMUSG00000022762	ENSMUST00000037785	16	1	81200942	81598050	Ncam2	protein_coding
ENSMUSG00000022762	ENSMUST00000067602	16	1	81200942	81624530	Ncam2	protein_coding
ENSMUSG00000022762	ENSMUST00000099583	16	1	81432953	81485782	Ncam2	protein_coding
ENSMUSG00000022762	ENSMUST00000168859	16	1	81432953	81598050	Ncam2	protein_coding
ENSMUSG00000022762	ENSMUST00000166999	16	1	81432953	81624530	Ncam2	protein_coding
ENSMUSG00000022889	ENSMUST00000116584	16	-1	84717821	84735987	Mrpl39	protein_coding
ENSMUSG00000022889	ENSMUST00000133901	16	-1	84734413	84735475	Mrpl39	protein_coding
ENSMUSG00000053062	ENSMUST00000114195	16	1	84774368	84826173	Jam2	protein_coding
ENSMUSG00000053062	ENSMUST00000098407	16	1	84774631	84811241	Jam2	protein_coding
ENSMUSG00000053062	ENSMUST00000138054	16	1	84809652	84823131	Jam2	protein_coding
ENSMUSG00000022890	ENSMUST00000114193	16	-1	84828111	84834484	Atp5j	protein_coding
ENSMUSG00000022890	ENSMUST00000144799	16	-1	84828116	84829058	Atp5j	protein_coding
ENSMUSG00000022890	ENSMUST00000114191	16	-1	84828116	84835748	Atp5j	protein_coding
ENSMUSG00000022890	ENSMUST00000023608	16	-1	84828116	84835870	Atp5j	protein_coding
ENSMUSG00000022890	ENSMUST00000146103	16	-1	84828119	84831852	Atp5j	protein_coding
ENSMUSG00000022890	ENSMUST00000138279	16	-1	84828684	84835847	Atp5j	protein_coding
ENSMUSG00000022890	ENSMUST00000146225	16	-1	84829793	84834121	Atp5j	protein_coding
ENSMUSG00000022890	ENSMUST00000127651	16	-1	84831316	84835543	Atp5j	protein_coding
ENSMUSG00000022890	ENSMUST00000140036	16	-1	84831574	84835400	Atp5j	protein_coding
ENSMUSG00000022890	ENSMUST00000155956	16	-1	84831614	84835250	Atp5j	protein_coding
ENSMUSG00000022890	ENSMUST00000150502	16	-1	84833768	84835077	Atp5j	protein_coding
ENSMUSG00000022890	ENSMUST00000148787	16	-1	84834521	84835774	Atp5j	protein_coding
ENSMUSG00000008976	ENSMUST00000114184	16	1	84835170	84861560	Gabpa	protein_coding
ENSMUSG00000008976	ENSMUST00000172092	16	1	84835171	84861983	Gabpa	protein_coding
ENSMUSG00000008976	ENSMUST00000009120	16	1	84835369	84864024	Gabpa	protein_coding
ENSMUSG00000008976	ENSMUST00000126031	16	1	84852828	84860674	Gabpa	protein_coding
ENSMUSG00000008976	ENSMUST00000148035	16	1	84856285	84857823	Gabpa	protein_coding
ENSMUSG00000008976	ENSMUST00000139101	16	1	84860290	84862710	Gabpa	protein_coding
ENSMUSG00000022892	ENSMUST00000168608	16	-1	84954685	85173950	App	protein_coding
ENSMUSG00000022892	ENSMUST00000169502	16	-1	84954685	85173952	App	protein_coding
ENSMUSG00000022892	ENSMUST00000005406	16	-1	84954689	85173948	App	protein_coding
ENSMUSG00000022892	ENSMUST00000074271	16	-1	84954689	85173948	App	protein_coding
ENSMUSG00000022892	ENSMUST00000114177	16	-1	84954689	85173948	App	protein_coding
ENSMUSG00000041134	ENSMUST00000175700	16	-1	85421778	85550662	Cyyr1	protein_coding
ENSMUSG00000041134	ENSMUST00000114174	16	-1	85453103	85550662	Cyyr1	protein_coding
ENSMUSG00000041134	ENSMUST00000163020	16	-1	85543049	85553642	Cyyr1	protein_coding
ENSMUSG00000041134	ENSMUST00000162621	16	-1	85550809	85553496	Cyyr1	protein_coding
ENSMUSG00000022893	ENSMUST00000023610	16	-1	85794072	85803358	Adamts1	protein_coding
ENSMUSG00000022893	ENSMUST00000125897	16	-1	85795721	85801726	Adamts1	protein_coding
ENSMUSG00000022893	ENSMUST00000138474	16	-1	85798476	85799883	Adamts1	protein_coding
ENSMUSG00000022894	ENSMUST00000023611	16	-1	85858415	85901370	Adamts5	protein_coding
ENSMUSG00000044442	ENSMUST00000054442	16	1	87354430	87368987	N6amt1	protein_coding
ENSMUSG00000044442	ENSMUST00000118310	16	1	87354472	87368987	N6amt1	protein_coding
ENSMUSG00000044442	ENSMUST00000120284	16	1	87354488	87365915	N6amt1	protein_coding
ENSMUSG00000044442	ENSMUST00000118115	16	1	87354490	87367930	N6amt1	protein_coding
ENSMUSG00000052299	ENSMUST00000039449	16	-1	87376896	87432851	Ltn1	protein_coding
ENSMUSG00000052299	ENSMUST00000167583	16	-1	87413433	87432805	Ltn1	protein_coding
ENSMUSG00000041079	ENSMUST00000039101	16	-1	87433652	87440818	Rwdd2b	protein_coding
ENSMUSG00000041079	ENSMUST00000152430	16	-1	87436941	87440818	Rwdd2b	protein_coding
ENSMUSG00000025616	ENSMUST00000026710	16	1	87454948	87483762	Usp16	protein_coding
ENSMUSG00000025616	ENSMUST00000119504	16	1	87455224	87483555	Usp16	protein_coding
ENSMUSG00000025616	ENSMUST00000131356	16	1	87455230	87462294	Usp16	protein_coding
ENSMUSG00000025616	ENSMUST00000144886	16	1	87455272	87461811	Usp16	protein_coding
ENSMUSG00000025616	ENSMUST00000131206	16	1	87455288	87471269	Usp16	protein_coding
ENSMUSG00000025616	ENSMUST00000177538	16	1	87455294	87466591	Usp16	protein_coding
ENSMUSG00000025616	ENSMUST00000144759	16	1	87455303	87483555	Usp16	protein_coding
ENSMUSG00000025616	ENSMUST00000135399	16	1	87473099	87480158	Usp16	protein_coding
ENSMUSG00000025616	ENSMUST00000146386	16	1	87473334	87479452	Usp16	protein_coding
ENSMUSG00000025616	ENSMUST00000149656	16	1	87481683	87483425	Usp16	protein_coding
ENSMUSG00000025616	ENSMUST00000177275	16	1	87483096	87483543	Usp16	protein_coding
ENSMUSG00000025613	ENSMUST00000026704	16	-1	87483571	87496118	Cct8	protein_coding
ENSMUSG00000025613	ENSMUST00000175977	16	-1	87484233	87496033	Cct8	protein_coding
ENSMUSG00000025613	ENSMUST00000177376	16	-1	87484233	87496033	Cct8	protein_coding
ENSMUSG00000025613	ENSMUST00000175750	16	-1	87485156	87489088	Cct8	protein_coding
ENSMUSG00000025613	ENSMUST00000177485	16	-1	87485684	87486315	Cct8	protein_coding
ENSMUSG00000025613	ENSMUST00000176241	16	-1	87485824	87486600	Cct8	protein_coding
ENSMUSG00000025613	ENSMUST00000176589	16	-1	87485972	87486742	Cct8	protein_coding
ENSMUSG00000025613	ENSMUST00000177301	16	-1	87489090	87491693	Cct8	protein_coding
ENSMUSG00000025613	ENSMUST00000176041	16	-1	87489176	87496104	Cct8	protein_coding
ENSMUSG00000025613	ENSMUST00000176750	16	-1	87490733	87495949	Cct8	protein_coding
ENSMUSG00000090753	ENSMUST00000079114	16	-1	87549307	87549696	Rpl31-ps4	protein_coding
ENSMUSG00000025610	ENSMUST00000026700	16	1	87553575	87595581	ORF63	protein_coding
ENSMUSG00000025612	ENSMUST00000026703	16	1	87699190	87733591	Bach1	protein_coding
ENSMUSG00000025612	ENSMUST00000151046	16	1	87699210	87732846	Bach1	protein_coding
ENSMUSG00000025612	ENSMUST00000156958	16	1	87699249	87723165	Bach1	protein_coding
ENSMUSG00000055972	ENSMUST00000069809	16	1	87784320	87793846	2810407A14Rik	protein_coding
ENSMUSG00000022935	ENSMUST00000023652	16	-1	87896441	88056421	Grik1	protein_coding
ENSMUSG00000022935	ENSMUST00000072256	16	-1	87896441	88056421	Grik1	protein_coding
ENSMUSG00000022935	ENSMUST00000114137	16	-1	87912666	88056421	Grik1	protein_coding
ENSMUSG00000022935	ENSMUST00000165675	16	-1	87946659	88289947	Grik1	protein_coding
ENSMUSG00000022935	ENSMUST00000171909	16	-1	87946786	88056421	Grik1	protein_coding
ENSMUSG00000055811	ENSMUST00000069549	16	-1	88506052	88507223	Cldn17	protein_coding
ENSMUSG00000050520	ENSMUST00000049697	16	-1	88561073	88563428	Cldn8	protein_coding
ENSMUSG00000050239	ENSMUST00000052512	16	-1	88610954	88612524	Krtap24-1	protein_coding
ENSMUSG00000045331	ENSMUST00000052337	16	-1	88627033	88627911	2310079G19Rik	protein_coding
ENSMUSG00000071471	ENSMUST00000095934	16	-1	88647069	88648041	Krtap26-1	protein_coding
ENSMUSG00000090515	ENSMUST00000165580	16	-1	88671291	88671899	Krtap27-1	protein_coding
ENSMUSG00000050704	ENSMUST00000050882	16	-1	88707416	88708207	2310061N02Rik	protein_coding
ENSMUSG00000056350	ENSMUST00000060494	16	1	88729107	88729854	Krtap13-1	protein_coding
ENSMUSG00000050224	ENSMUST00000053149	16	-1	88750992	88751873	Krtap13	protein_coding
ENSMUSG00000048830	ENSMUST00000054223	16	-1	88773426	88774451	2310057N15Rik	protein_coding
ENSMUSG00000009047	ENSMUST00000009191	16	1	88778141	88778773	Gm5965	protein_coding
ENSMUSG00000022931	ENSMUST00000023648	16	1	88820460	88829729	Krtap15	protein_coding
ENSMUSG00000060691	ENSMUST00000081334	16	-1	88869163	88869655	Krtap16-2	protein_coding
ENSMUSG00000057650	ENSMUST00000076186	16	-1	88873910	88874514	Krtap16-1	protein_coding
ENSMUSG00000060469	ENSMUST00000075284	16	-1	88877758	88878283	Krtap16-5	protein_coding
ENSMUSG00000043982	ENSMUST00000051103	16	-1	88885031	88885334	Krtap16-4	protein_coding
ENSMUSG00000051802	ENSMUST00000053460	16	-1	88896213	88896695	Krtap8-2	protein_coding
ENSMUSG00000048643	ENSMUST00000062005	16	-1	88924295	88924462	Krtap16-10a	protein_coding
ENSMUSG00000057174	ENSMUST00000077715	16	-1	88932049	88932509	Krtap16-10b	protein_coding
ENSMUSG00000068075	ENSMUST00000089106	16	1	89015572	89016091	Gm10229	protein_coding
ENSMUSG00000058172	ENSMUST00000076906	16	1	89031944	89032537	Krtap6-1	protein_coding
ENSMUSG00000068074	ENSMUST00000089105	16	-1	89041166	89041697	Gm10228	protein_coding
ENSMUSG00000062400	ENSMUST00000074637	16	-1	89047545	89048144	Krtap16-8	protein_coding
ENSMUSG00000068073	ENSMUST00000089104	16	-1	89063953	89064189	1110025L11Rik	protein_coding
ENSMUSG00000057855	ENSMUST00000079151	16	1	89084336	89084779	Krtap6-3	protein_coding
ENSMUSG00000068071	ENSMUST00000089101	16	1	89141189	89141344	Gm6358	protein_coding
ENSMUSG00000059113	ENSMUST00000073111	16	1	89151384	89151548	Gm10061	protein_coding
ENSMUSG00000044227	ENSMUST00000062524	16	1	89158197	89158588	Gm9789	protein_coding
ENSMUSG00000068068	ENSMUST00000089098	16	1	89169735	89169893	Gm7735	protein_coding
ENSMUSG00000068067	ENSMUST00000089097	16	1	89174980	89175437	1110057P08Rik	protein_coding
ENSMUSG00000091039	ENSMUST00000169954	16	1	89206106	89206633	Krtap20-2	protein_coding
ENSMUSG00000058368	ENSMUST00000078422	16	-1	89403272	89404019	Krtap16-7	protein_coding
ENSMUSG00000059632	ENSMUST00000072280	16	-1	89487619	89488197	Krtap8-1	protein_coding
ENSMUSG00000056706	ENSMUST00000056118	16	-1	89507949	89508568	Krtap7-1	protein_coding
ENSMUSG00000091212	ENSMUST00000171542	16	-1	89570421	89571428	Krtap11-1	protein_coding
ENSMUSG00000002489	ENSMUST00000164263	16	-1	89787356	89818597	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000114122	16	-1	89787356	89858062	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000002588	16	-1	89787356	89961072	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000114124	16	-1	89787356	89974944	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000163370	16	-1	89787356	89974944	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000089084	16	-1	89787356	90144014	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000144691	16	-1	89787361	89795015	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000134021	16	-1	89791930	89800235	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000133684	16	-1	89805328	89818597	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000151655	16	-1	89898555	89974944	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000130951	16	-1	89898596	89960982	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000139544	16	-1	89898666	89919230	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000124433	16	-1	89908466	89956352	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000155915	16	-1	89908793	89974144	Tiam1	protein_coding
ENSMUSG00000002489	ENSMUST00000136760	16	-1	89956210	89980325	Tiam1	protein_coding
ENSMUSG00000022982	ENSMUST00000023707	16	1	90220987	90226567	Sod1	protein_coding
ENSMUSG00000022983	ENSMUST00000163419	16	-1	90229202	90284553	Scaf4	protein_coding
ENSMUSG00000022983	ENSMUST00000164577	16	-1	90229401	90264823	Scaf4	protein_coding
ENSMUSG00000022983	ENSMUST00000039280	16	-1	90229401	90284670	Scaf4	protein_coding
ENSMUSG00000053414	ENSMUST00000065856	16	1	90386642	90499798	Hunk	protein_coding
ENSMUSG00000053414	ENSMUST00000169717	16	1	90400789	90498103	Hunk	protein_coding
ENSMUSG00000046119	ENSMUST00000060246	16	1	90554409	90555129	1110008E08Rik	protein_coding
ENSMUSG00000022978	ENSMUST00000099554	16	-1	90719557	90727649	2610039C10Rik	protein_coding
ENSMUSG00000022978	ENSMUST00000129171	16	-1	90719557	90727649	2610039C10Rik	protein_coding
ENSMUSG00000022978	ENSMUST00000023703	16	-1	90720102	90727649	2610039C10Rik	protein_coding
ENSMUSG00000022978	ENSMUST00000147546	16	-1	90721692	90727384	2610039C10Rik	protein_coding
ENSMUSG00000039956	ENSMUST00000133973	16	1	90738569	90746784	Mrap	protein_coding
ENSMUSG00000039956	ENSMUST00000138984	16	1	90738569	90749541	Mrap	protein_coding
ENSMUSG00000039956	ENSMUST00000038197	16	1	90738569	90750030	Mrap	protein_coding
ENSMUSG00000039956	ENSMUST00000125429	16	1	90738569	90750030	Mrap	protein_coding
ENSMUSG00000039929	ENSMUST00000140920	16	-1	90751772	90810637	Urb1	protein_coding
ENSMUSG00000039929	ENSMUST00000140158	16	-1	90767265	90773036	Urb1	protein_coding
ENSMUSG00000039929	ENSMUST00000142955	16	-1	90783388	90810637	Urb1	protein_coding
ENSMUSG00000039929	ENSMUST00000140942	16	-1	90799752	90810626	Urb1	protein_coding
ENSMUSG00000039929	ENSMUST00000128989	16	-1	90804539	90810658	Urb1	protein_coding
ENSMUSG00000039903	ENSMUST00000138064	16	1	90826964	90829853	4931408A02Rik	protein_coding
ENSMUSG00000039903	ENSMUST00000099548	16	1	90826964	90904940	4931408A02Rik	protein_coding
ENSMUSG00000039903	ENSMUST00000130868	16	1	90831053	90905354	4931408A02Rik	protein_coding
ENSMUSG00000039903	ENSMUST00000167745	16	1	90831053	90905354	4931408A02Rik	protein_coding
ENSMUSG00000039903	ENSMUST00000169301	16	1	90831104	90905130	4931408A02Rik	protein_coding
ENSMUSG00000039903	ENSMUST00000152223	16	1	90831112	90904898	4931408A02Rik	protein_coding
ENSMUSG00000039903	ENSMUST00000168494	16	1	90831233	90905130	4931408A02Rik	protein_coding
ENSMUSG00000039903	ENSMUST00000037539	16	1	90831358	90904940	4931408A02Rik	protein_coding
ENSMUSG00000039903	ENSMUST00000099543	16	1	90831358	90904940	4931408A02Rik	protein_coding
ENSMUSG00000039903	ENSMUST00000154180	16	1	90846643	90890860	4931408A02Rik	protein_coding
ENSMUSG00000022972	ENSMUST00000023694	16	-1	90926054	90935072	1110004E09Rik	protein_coding
ENSMUSG00000022972	ENSMUST00000129345	16	-1	90926198	90930228	1110004E09Rik	protein_coding
ENSMUSG00000022972	ENSMUST00000125519	16	-1	90926215	90935172	1110004E09Rik	protein_coding
ENSMUSG00000022972	ENSMUST00000149833	16	-1	90927364	90934968	1110004E09Rik	protein_coding
ENSMUSG00000022972	ENSMUST00000142340	16	-1	90927427	90934751	1110004E09Rik	protein_coding
ENSMUSG00000022972	ENSMUST00000131583	16	-1	90927625	90935071	1110004E09Rik	protein_coding
ENSMUSG00000022973	ENSMUST00000121759	16	-1	90936337	91011553	Synj1	protein_coding
ENSMUSG00000022973	ENSMUST00000023696	16	-1	90936346	91011340	Synj1	protein_coding
ENSMUSG00000022973	ENSMUST00000170853	16	-1	90936346	91011340	Synj1	protein_coding
ENSMUSG00000022973	ENSMUST00000154276	16	-1	90936351	90950664	Synj1	protein_coding
ENSMUSG00000022973	ENSMUST00000118390	16	-1	90938485	91011358	Synj1	protein_coding
ENSMUSG00000022973	ENSMUST00000129041	16	-1	90938902	90946900	Synj1	protein_coding
ENSMUSG00000022973	ENSMUST00000129743	16	-1	90939048	90945116	Synj1	protein_coding
ENSMUSG00000022973	ENSMUST00000125032	16	-1	90944721	90950669	Synj1	protein_coding
ENSMUSG00000022973	ENSMUST00000118246	16	-1	90960737	91011306	Synj1	protein_coding
ENSMUSG00000022973	ENSMUST00000130813	16	-1	90964509	91011305	Synj1	protein_coding
ENSMUSG00000022973	ENSMUST00000156140	16	-1	91009559	91011308	Synj1	protein_coding
ENSMUSG00000022974	ENSMUST00000118522	16	-1	91014282	91044788	Gcfc1	protein_coding
ENSMUSG00000022974	ENSMUST00000023698	16	-1	91015161	91044409	Gcfc1	protein_coding
ENSMUSG00000022974	ENSMUST00000150397	16	-1	91017094	91019476	Gcfc1	protein_coding
ENSMUSG00000022974	ENSMUST00000146281	16	-1	91025056	91031061	Gcfc1	protein_coding
ENSMUSG00000022974	ENSMUST00000145136	16	-1	91025801	91030759	Gcfc1	protein_coding
ENSMUSG00000022974	ENSMUST00000128922	16	-1	91025920	91027883	Gcfc1	protein_coding
ENSMUSG00000022974	ENSMUST00000124653	16	-1	91030694	91035137	Gcfc1	protein_coding
ENSMUSG00000022974	ENSMUST00000127002	16	-1	91031809	91044599	Gcfc1	protein_coding
ENSMUSG00000039851	ENSMUST00000035689	16	-1	91054180	91069390	4932438H23Rik	protein_coding
ENSMUSG00000039851	ENSMUST00000114076	16	-1	91054180	91069390	4932438H23Rik	protein_coding
ENSMUSG00000039851	ENSMUST00000146047	16	-1	91056083	91095367	4932438H23Rik	protein_coding
ENSMUSG00000052471	ENSMUST00000068783	16	-1	91168442	91171646	Gm9881	protein_coding
ENSMUSG00000039830	ENSMUST00000035608	16	1	91225795	91228922	Olig2	protein_coding
ENSMUSG00000046160	ENSMUST00000056882	16	1	91270014	91272184	Olig1	protein_coding
ENSMUSG00000022971	ENSMUST00000023693	16	1	91373028	91405834	Ifnar2	protein_coding
ENSMUSG00000022971	ENSMUST00000134491	16	1	91373086	91394108	Ifnar2	protein_coding
ENSMUSG00000022971	ENSMUST00000117836	16	1	91373095	91394285	Ifnar2	protein_coding
ENSMUSG00000022971	ENSMUST00000089042	16	1	91373144	91405611	Ifnar2	protein_coding
