ENSMUSG00000091028	ENSMUST00000151376	9	1	3000922	3002330	Gm10722	protein_coding
ENSMUSG00000010066	ENSMUST00000085092	9	1	107302211	107431324	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000164988	9	1	107302211	107431674	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000168539	9	1	107302211	107431674	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000166799	9	1	107302400	107429795	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000170737	9	1	107302400	107431677	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000169354	9	1	107407935	107415865	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000171809	9	1	107411611	107416227	Cacna2d2	protein_coding
ENSMUSG00000010066	ENSMUST00000168959	9	1	107428988	107429898	Cacna2d2	protein_coding
ENSMUSG00000010045	ENSMUST00000010189	9	1	107436276	107440987	Tmem115	protein_coding
ENSMUSG00000037190	ENSMUST00000041459	9	-1	107441342	107444196	Cyb561d2	protein_coding
ENSMUSG00000010057	ENSMUST00000010201	9	1	107444540	107448035	Nprl2	protein_coding
ENSMUSG00000010044	ENSMUST00000010188	9	1	107449639	107453650	Zmynd10	protein_coding
ENSMUSG00000010067	ENSMUST00000093786	9	1	107453886	107464594	Rassf1	protein_coding
ENSMUSG00000010067	ENSMUST00000125080	9	1	107453893	107456837	Rassf1	protein_coding
ENSMUSG00000010067	ENSMUST00000122225	9	1	107453898	107464594	Rassf1	protein_coding
ENSMUSG00000010067	ENSMUST00000156198	9	1	107453921	107464594	Rassf1	protein_coding
ENSMUSG00000010067	ENSMUST00000010211	9	1	107456987	107464594	Rassf1	protein_coding
ENSMUSG00000010067	ENSMUST00000121635	9	1	107458942	107464594	Rassf1	protein_coding
ENSMUSG00000010067	ENSMUST00000144129	9	1	107459074	107464594	Rassf1	protein_coding
ENSMUSG00000010067	ENSMUST00000125386	9	1	107460266	107464169	Rassf1	protein_coding
ENSMUSG00000010067	ENSMUST00000129320	9	1	107460273	107462766	Rassf1	protein_coding
ENSMUSG00000010054	ENSMUST00000010198	9	1	107465586	107468439	Tusc2	protein_coding
ENSMUSG00000010047	ENSMUST00000010191	9	1	107471448	107475107	Hyal2	protein_coding
ENSMUSG00000010051	ENSMUST00000112387	9	1	107479258	107484041	Hyal1	protein_coding
ENSMUSG00000010051	ENSMUST00000123005	9	1	107479269	107481893	Hyal1	protein_coding
ENSMUSG00000010051	ENSMUST00000010195	9	1	107479289	107483309	Hyal1	protein_coding
ENSMUSG00000010051	ENSMUST00000144392	9	1	107479321	107481749	Hyal1	protein_coding
ENSMUSG00000010051	ENSMUST00000010209	9	1	107481218	107485174	Hyal1	protein_coding
ENSMUSG00000079334	ENSMUST00000122985	9	1	107481218	107485850	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000127380	9	1	107481218	107485850	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000130053	9	1	107481218	107485850	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000139274	9	1	107481218	107485850	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000139581	9	1	107481218	107485850	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000149638	9	1	107481218	107485850	Nat6	protein_coding
ENSMUSG00000079334	ENSMUST00000093785	9	1	107482448	107486379	Nat6	protein_coding
ENSMUSG00000036091	ENSMUST00000148440	9	1	107483149	107489163	Hyal3	protein_coding
ENSMUSG00000036091	ENSMUST00000040059	9	1	107483627	107489690	Hyal3	protein_coding
ENSMUSG00000036091	ENSMUST00000149487	9	1	107487083	107488992	Hyal3	protein_coding
ENSMUSG00000010048	ENSMUST00000010192	9	1	107490049	107495369	Ifrd2	protein_coding
ENSMUSG00000070285	ENSMUST00000093784	9	-1	107495398	107499406	BY080835	protein_coding
ENSMUSG00000057969	ENSMUST00000123926	9	-1	107500005	107507852	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000102532	9	-1	107500548	107511560	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000073448	9	-1	107500685	107508987	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000102529	9	-1	107500686	107507733	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000169715	9	-1	107500686	107507733	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000102530	9	-1	107500686	107509380	Sema3b	protein_coding
ENSMUSG00000057969	ENSMUST00000102531	9	-1	107500686	107511524	Sema3b	protein_coding
ENSMUSG00000032562	ENSMUST00000165357	9	-1	107516461	107537655	Gnai2	protein_coding
ENSMUSG00000032562	ENSMUST00000055704	9	-1	107516469	107537673	Gnai2	protein_coding
ENSMUSG00000010064	ENSMUST00000167868	9	-1	107552970	107561859	Slc38a3	protein_coding
ENSMUSG00000010064	ENSMUST00000010208	9	-1	107553492	107569705	Slc38a3	protein_coding
ENSMUSG00000034837	ENSMUST00000010205	9	-1	107576808	107581923	Gnat1	protein_coding
ENSMUSG00000034684	ENSMUST00000038162	9	-1	107583833	107612806	Sema3f	protein_coding
ENSMUSG00000034684	ENSMUST00000080560	9	-1	107583833	107612806	Sema3f	protein_coding
ENSMUSG00000032580	ENSMUST00000035199	9	-1	107642826	107673333	Rbm5	protein_coding
ENSMUSG00000032582	ENSMUST00000035201	9	-1	107675896	107775150	Rbm6	protein_coding
ENSMUSG00000032582	ENSMUST00000112323	9	-1	107675898	107775094	Rbm6	protein_coding
ENSMUSG00000032583	ENSMUST00000035202	9	1	107790460	107805456	Mon1a	protein_coding
ENSMUSG00000032584	ENSMUST00000035203	9	1	107809220	107822714	Mst1r	protein_coding
ENSMUSG00000066368	ENSMUST00000085073	9	1	107830800	107834792	4921517D21Rik	protein_coding
ENSMUSG00000032936	ENSMUST00000035700	9	1	107838251	107852022	Camkv	protein_coding
ENSMUSG00000032586	ENSMUST00000049348	9	1	107853294	107874599	Traip	protein_coding
ENSMUSG00000032596	ENSMUST00000176037	9	1	107877836	107878402	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000035216	9	1	107877865	107886387	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000176858	9	1	107877901	107886387	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000075082	9	1	107877906	107886387	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000176478	9	1	107877913	107882826	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000176842	9	1	107877937	107878481	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000177494	9	1	107877937	107886387	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000177392	9	1	107877986	107886389	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000177039	9	1	107878287	107886391	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000175933	9	1	107878639	107879297	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000176743	9	1	107879222	107879855	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000176673	9	1	107882070	107885116	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000177096	9	1	107883221	107885530	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000177071	9	1	107885356	107886384	Uba7	protein_coding
ENSMUSG00000032596	ENSMUST00000176340	9	1	107885366	107886282	Uba7	protein_coding
ENSMUSG00000079323	ENSMUST00000176382	9	1	107885389	107897338	Cdhr4	protein_coding
ENSMUSG00000079323	ENSMUST00000176166	9	1	107885424	107896372	Cdhr4	protein_coding
ENSMUSG00000079323	ENSMUST00000177368	9	1	107885618	107896893	Cdhr4	protein_coding
ENSMUSG00000042106	ENSMUST00000048568	9	-1	107886558	107888210	6230427J02Rik	protein_coding
ENSMUSG00000042106	ENSMUST00000175914	9	-1	107886964	107887963	6230427J02Rik	protein_coding
ENSMUSG00000032595	ENSMUST00000177173	9	1	107894828	107902015	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000061248	9	1	107895201	107896799	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000163807	9	1	107897372	107902011	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000176306	9	1	107898021	107900393	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000176196	9	1	107898057	107898905	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000177226	9	1	107898063	107902003	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000177093	9	1	107898087	107898689	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000035215	9	1	107898094	107902006	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000176919	9	1	107898114	107899261	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000176183	9	1	107898237	107899993	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000175759	9	1	107898275	107902015	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000177516	9	1	107898329	107899488	Cdhr4	protein_coding
ENSMUSG00000093456	ENSMUST00000176454	9	1	107898680	107947601	RP24-484G16.9	protein_coding
ENSMUSG00000032595	ENSMUST00000175802	9	1	107898947	107902010	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000176334	9	1	107899703	107902011	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000177508	9	1	107899924	107902008	Cdhr4	protein_coding
ENSMUSG00000032595	ENSMUST00000176373	9	1	107900009	107902010	Cdhr4	protein_coding
ENSMUSG00000093456	ENSMUST00000176356	9	1	107900320	107934477	RP24-484G16.9	protein_coding
ENSMUSG00000093456	ENSMUST00000176459	9	1	107900358	107934469	RP24-484G16.9	protein_coding
ENSMUSG00000032594	ENSMUST00000035214	9	1	107904832	107951111	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000164395	9	1	107904960	107947178	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000177396	9	1	107904965	107948042	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000167159	9	1	107904974	107948440	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000176854	9	1	107904977	107936053	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000175874	9	1	107905002	107943247	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000176566	9	1	107926583	107947938	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000175908	9	1	107926615	107934435	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000177158	9	1	107934404	107948474	Ip6k1	protein_coding
ENSMUSG00000032594	ENSMUST00000176613	9	1	107947194	107947870	Ip6k1	protein_coding
ENSMUSG00000070284	ENSMUST00000150700	9	1	107951600	107951912	Gmppb	protein_coding
ENSMUSG00000070284	ENSMUST00000137284	9	1	107951620	107954247	Gmppb	protein_coding
ENSMUSG00000070284	ENSMUST00000112295	9	1	107951620	107955132	Gmppb	protein_coding
ENSMUSG00000070284	ENSMUST00000047947	9	1	107951656	107954029	Gmppb	protein_coding
ENSMUSG00000070284	ENSMUST00000145330	9	1	107952269	107953850	Gmppb	protein_coding
ENSMUSG00000041528	ENSMUST00000160249	9	-1	107953865	107985677	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000162355	9	-1	107954003	107981632	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000047746	9	-1	107954008	107981632	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000161673	9	-1	107954008	107982071	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000159523	9	-1	107954024	107954561	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000159306	9	-1	107954556	107962061	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000160649	9	-1	107954565	107981706	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000159526	9	-1	107954573	107955030	Rnf123	protein_coding
ENSMUSG00000032593	ENSMUST00000085060	9	1	107955490	107958032	Amigo3	protein_coding
ENSMUSG00000041528	ENSMUST00000159136	9	-1	107958230	107982059	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000162123	9	-1	107958397	107959370	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000162753	9	-1	107958891	107962096	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000160841	9	-1	107960499	107964320	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000161828	9	-1	107973491	107980600	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000174504	9	-1	107973550	107981636	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000162152	9	-1	107973713	107975452	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000162516	9	-1	107973777	107981597	Rnf123	protein_coding
ENSMUSG00000041528	ENSMUST00000159372	9	-1	107980053	107985675	Rnf123	protein_coding
ENSMUSG00000032591	ENSMUST00000035211	9	1	107982767	107987358	Mst1	protein_coding
ENSMUSG00000032591	ENSMUST00000162886	9	1	107982785	107987326	Mst1	protein_coding
ENSMUSG00000032591	ENSMUST00000160184	9	1	107982814	107984645	Mst1	protein_coding
ENSMUSG00000032591	ENSMUST00000161253	9	1	107986636	107987329	Mst1	protein_coding
ENSMUSG00000032590	ENSMUST00000081309	9	-1	107987748	107996811	Apeh	protein_coding
ENSMUSG00000032589	ENSMUST00000124763	9	-1	107998354	108012744	Bsn	protein_coding
ENSMUSG00000032589	ENSMUST00000035208	9	-1	107998354	108092715	Bsn	protein_coding
ENSMUSG00000039952	ENSMUST00000166905	9	-1	108108286	108166249	Dag1	protein_coding
ENSMUSG00000039952	ENSMUST00000171412	9	-1	108108289	108166067	Dag1	protein_coding
ENSMUSG00000039952	ENSMUST00000080435	9	-1	108108289	108166255	Dag1	protein_coding
ENSMUSG00000032606	ENSMUST00000035227	9	1	108192779	108198829	Nicn1	protein_coding
ENSMUSG00000032607	ENSMUST00000160025	9	1	108199184	108203902	Amt	protein_coding
ENSMUSG00000032607	ENSMUST00000035230	9	1	108199201	108203866	Amt	protein_coding
ENSMUSG00000032607	ENSMUST00000162568	9	1	108199241	108199862	Amt	protein_coding
ENSMUSG00000032607	ENSMUST00000160675	9	1	108199253	108201774	Amt	protein_coding
ENSMUSG00000039461	ENSMUST00000044725	9	-1	108205290	108208282	Tcta	protein_coding
ENSMUSG00000007815	ENSMUST00000007959	9	1	108208536	108240270	Rhoa	protein_coding
ENSMUSG00000063856	ENSMUST00000082429	9	1	108241607	108242671	Gpx1	protein_coding
ENSMUSG00000032612	ENSMUST00000035237	9	1	108250162	108294860	Usp4	protein_coding
ENSMUSG00000032612	ENSMUST00000076375	9	1	108250244	108294851	Usp4	protein_coding
ENSMUSG00000032611	ENSMUST00000035234	9	1	108295165	108300094	1700102P08Rik	protein_coding
ENSMUSG00000047220	ENSMUST00000076592	9	-1	108305973	108330815	Ccdc36	protein_coding
ENSMUSG00000050641	ENSMUST00000057265	9	1	108338813	108348416	BC048562	protein_coding
ENSMUSG00000032609	ENSMUST00000035232	9	-1	108349989	108354708	Klhdc8b	protein_coding
ENSMUSG00000049305	ENSMUST00000061209	9	1	108362849	108368276	Ccdc71	protein_coding
ENSMUSG00000052911	ENSMUST00000065014	9	1	108382193	108392861	Lamb2	protein_coding
ENSMUSG00000006676	ENSMUST00000006854	9	1	108393020	108404028	Usp19	protein_coding
ENSMUSG00000006676	ENSMUST00000085044	9	1	108393020	108404670	Usp19	protein_coding
ENSMUSG00000006676	ENSMUST00000166103	9	1	108393020	108404670	Usp19	protein_coding
ENSMUSG00000032604	ENSMUST00000006838	9	1	108410336	108418272	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000141201	9	1	108410389	108413402	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000144253	9	1	108410389	108413418	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000154324	9	1	108410389	108414529	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000134939	9	1	108410402	108418267	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000123316	9	1	108411810	108418267	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000137980	9	1	108413941	108415222	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000131005	9	1	108415437	108416517	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000141903	9	1	108415440	108417489	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000154311	9	1	108415875	108416461	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000141780	9	1	108416057	108416689	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000136293	9	1	108417082	108418260	Qars	protein_coding
ENSMUSG00000032604	ENSMUST00000137655	9	1	108417150	108418267	Qars	protein_coding
ENSMUSG00000006673	ENSMUST00000006851	9	1	108419418	108462498	Qrich1	protein_coding
ENSMUSG00000006673	ENSMUST00000112155	9	1	108419418	108462498	Qrich1	protein_coding
ENSMUSG00000062867	ENSMUST00000081111	9	1	108462774	108467895	Impdh2	protein_coding
ENSMUSG00000070283	ENSMUST00000074208	9	-1	108468197	108469673	Ndufaf3	protein_coding
ENSMUSG00000019039	ENSMUST00000019183	9	1	108472223	108475102	Dalrd3	protein_coding
ENSMUSG00000066357	ENSMUST00000068700	9	-1	108474644	108481001	Wdr6	protein_coding
ENSMUSG00000066357	ENSMUST00000163508	9	-1	108474649	108481070	Wdr6	protein_coding
ENSMUSG00000006675	ENSMUST00000006853	9	-1	108481157	108499931	P4htm	protein_coding
ENSMUSG00000064145	ENSMUST00000013338	9	-1	108505273	108551711	Arih2	protein_coding
ENSMUSG00000074075	ENSMUST00000098384	9	1	108551171	108553284	Gm10621	protein_coding
ENSMUSG00000032602	ENSMUST00000035222	9	1	108564429	108586972	Slc25a20	protein_coding
ENSMUSG00000032601	ENSMUST00000049946	9	1	108594474	108595516	Prkar2a	protein_coding
ENSMUSG00000032601	ENSMUST00000035220	9	1	108594474	108651843	Prkar2a	protein_coding
ENSMUSG00000032599	ENSMUST00000035219	9	1	108686127	108700320	Ip6k2	protein_coding
ENSMUSG00000032599	ENSMUST00000085018	9	1	108698325	108708664	Ip6k2	protein_coding
ENSMUSG00000032599	ENSMUST00000085016	9	1	108698462	108700320	Ip6k2	protein_coding
ENSMUSG00000032598	ENSMUST00000035218	9	1	108710730	108720783	Nckipsd	protein_coding
ENSMUSG00000023473	ENSMUST00000024238	9	1	108728651	108755294	Celsr3	protein_coding
ENSMUSG00000023259	ENSMUST00000098376	9	1	108756368	108764472	Slc26a6	protein_coding
ENSMUSG00000025652	ENSMUST00000026744	9	1	108816950	108817894	Tmem89	protein_coding
ENSMUSG00000025651	ENSMUST00000026743	9	1	108838661	108851685	Uqcrc1	protein_coding
ENSMUSG00000025651	ENSMUST00000164418	9	1	108838724	108851664	Uqcrc1	protein_coding
ENSMUSG00000025650	ENSMUST00000112070	9	1	108855631	108886920	Col7a1	protein_coding
ENSMUSG00000025650	ENSMUST00000026740	9	1	108855790	108886920	Col7a1	protein_coding
ENSMUSG00000025650	ENSMUST00000127905	9	1	108869709	108870387	Col7a1	protein_coding
ENSMUSG00000025650	ENSMUST00000126780	9	1	108871738	108882260	Col7a1	protein_coding
ENSMUSG00000025650	ENSMUST00000149142	9	1	108877381	108879234	Col7a1	protein_coding
ENSMUSG00000025650	ENSMUST00000138588	9	1	108884932	108885961	Col7a1	protein_coding
ENSMUSG00000049699	ENSMUST00000052724	9	1	108888208	108889209	Ucn2	protein_coding
ENSMUSG00000025648	ENSMUST00000098369	9	1	108893947	108912420	Pfkfb4	protein_coding
ENSMUSG00000025648	ENSMUST00000147989	9	1	108893947	108912617	Pfkfb4	protein_coding
ENSMUSG00000025648	ENSMUST00000167625	9	1	108893948	108933226	Pfkfb4	protein_coding
ENSMUSG00000025648	ENSMUST00000154190	9	1	108893993	108901314	Pfkfb4	protein_coding
ENSMUSG00000025648	ENSMUST00000051873	9	1	108894009	108934737	Pfkfb4	protein_coding
ENSMUSG00000025648	ENSMUST00000131344	9	1	108894061	108933226	Pfkfb4	protein_coding
ENSMUSG00000025648	ENSMUST00000136534	9	1	108894061	108933226	Pfkfb4	protein_coding
ENSMUSG00000025648	ENSMUST00000137818	9	1	108894061	108933226	Pfkfb4	protein_coding
ENSMUSG00000025648	ENSMUST00000152220	9	1	108900933	108912701	Pfkfb4	protein_coding
ENSMUSG00000025648	ENSMUST00000125336	9	1	108913231	108930321	Pfkfb4	protein_coding
ENSMUSG00000025648	ENSMUST00000129526	9	1	108919425	108934711	Pfkfb4	protein_coding
ENSMUSG00000025647	ENSMUST00000112059	9	1	108941079	108960233	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000026737	9	1	108941099	108960238	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000137282	9	1	108941174	108958945	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000120218	9	1	108942930	108959257	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000127969	9	1	108943120	108953904	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000059097	9	1	108953610	108959469	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000155541	9	1	108953671	108958892	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000120305	9	1	108953673	108959538	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000154113	9	1	108953694	108958866	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000128976	9	1	108953712	108959527	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000135942	9	1	108953714	108958925	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000143754	9	1	108953716	108959245	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000124432	9	1	108955368	108959216	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000154184	9	1	108957377	108959721	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000151141	9	1	108957462	108959065	Shisa5	protein_coding
ENSMUSG00000025647	ENSMUST00000152771	9	1	108957526	108959005	Shisa5	protein_coding
ENSMUSG00000049734	ENSMUST00000061973	9	-1	108960447	108962248	Trex1	protein_coding
ENSMUSG00000025646	ENSMUST00000160217	9	-1	108960447	108976585	Atrip	protein_coding
ENSMUSG00000025646	ENSMUST00000160928	9	-1	108960450	108976611	Atrip	protein_coding
ENSMUSG00000049734	ENSMUST00000112053	9	-1	108960452	108961765	Trex1	protein_coding
ENSMUSG00000049734	ENSMUST00000128062	9	-1	108960984	108962852	Trex1	protein_coding
ENSMUSG00000025646	ENSMUST00000045011	9	-1	108962210	108976638	Atrip	protein_coding
ENSMUSG00000025646	ENSMUST00000161521	9	-1	108962299	108976566	Atrip	protein_coding
ENSMUSG00000025646	ENSMUST00000161163	9	-1	108962324	108964376	Atrip	protein_coding
ENSMUSG00000025646	ENSMUST00000159614	9	-1	108963175	108967907	Atrip	protein_coding
ENSMUSG00000025646	ENSMUST00000161270	9	-1	108969979	108972033	Atrip	protein_coding
ENSMUSG00000091537	ENSMUST00000167504	9	-1	108980502	108984895	Ccdc72	protein_coding
ENSMUSG00000025645	ENSMUST00000026735	9	1	108985008	108995877	Ccdc51	protein_coding
ENSMUSG00000053646	ENSMUST00000072093	9	1	108997950	109022425	Plxnb1	protein_coding
ENSMUSG00000053646	ENSMUST00000131462	9	1	108998466	109003012	Plxnb1	protein_coding
ENSMUSG00000053646	ENSMUST00000130366	9	1	108999224	109003012	Plxnb1	protein_coding
ENSMUSG00000047237	ENSMUST00000054925	9	-1	109041968	109064555	Fbxw21	protein_coding
ENSMUSG00000047237	ENSMUST00000120329	9	-1	109044877	109064535	Fbxw21	protein_coding
ENSMUSG00000047237	ENSMUST00000142715	9	-1	109045792	109050632	Fbxw21	protein_coding
ENSMUSG00000049314	ENSMUST00000061456	9	-1	109081741	109098489	Fbxw13	protein_coding
ENSMUSG00000049314	ENSMUST00000163839	9	-1	109081741	109098489	Fbxw13	protein_coding
ENSMUSG00000049314	ENSMUST00000173606	9	-1	109081741	109098489	Fbxw13	protein_coding
ENSMUSG00000049314	ENSMUST00000173549	9	-1	109084040	109098034	Fbxw13	protein_coding
ENSMUSG00000061701	ENSMUST00000079548	9	-1	109119946	109137268	Fbxw20	protein_coding
ENSMUSG00000061701	ENSMUST00000125706	9	-1	109122857	109137247	Fbxw20	protein_coding
ENSMUSG00000061701	ENSMUST00000125062	9	-1	109136007	109136761	Fbxw20	protein_coding
ENSMUSG00000054087	ENSMUST00000066901	9	-1	109173350	109190190	Fbxw14	protein_coding
ENSMUSG00000054087	ENSMUST00000112041	9	-1	109173640	109190185	Fbxw14	protein_coding
ENSMUSG00000054087	ENSMUST00000119470	9	-1	109186765	109190165	Fbxw14	protein_coding
ENSMUSG00000079284	ENSMUST00000112040	9	-1	109225400	109242173	Fbxw28	protein_coding
ENSMUSG00000079284	ENSMUST00000112039	9	-1	109225754	109242173	Fbxw28	protein_coding
ENSMUSG00000070324	ENSMUST00000080626	9	-1	109280925	109306810	Fbxw22	protein_coding
ENSMUSG00000074062	ENSMUST00000084984	9	-1	109334833	109351654	Fbxw16	protein_coding
ENSMUSG00000074061	ENSMUST00000076617	9	-1	109381084	109398389	Fbxw19	protein_coding
ENSMUSG00000074060	ENSMUST00000056745	9	-1	109455118	109470776	Fbxw15	protein_coding
ENSMUSG00000074060	ENSMUST00000098360	9	-1	109455125	109470764	Fbxw15	protein_coding
ENSMUSG00000062275	ENSMUST00000073962	9	-1	109503631	109528571	Fbxw24	protein_coding
ENSMUSG00000074059	ENSMUST00000098359	9	-1	109579248	109605214	Fbxw18	protein_coding
ENSMUSG00000059547	ENSMUST00000071917	9	-1	109620080	109648603	Fbxw26	protein_coding
ENSMUSG00000050074	ENSMUST00000154663	9	1	109714794	109723114	Spink8	protein_coding
ENSMUSG00000050074	ENSMUST00000055821	9	1	109719085	109729147	Spink8	protein_coding
ENSMUSG00000050074	ENSMUST00000118732	9	1	109719141	109729142	Spink8	protein_coding
ENSMUSG00000032478	ENSMUST00000147777	9	1	109735263	109745043	Nme6	protein_coding
ENSMUSG00000032478	ENSMUST00000035053	9	1	109735272	109745488	Nme6	protein_coding
ENSMUSG00000032478	ENSMUST00000145376	9	1	109735285	109736103	Nme6	protein_coding
ENSMUSG00000032478	ENSMUST00000141097	9	1	109735285	109745389	Nme6	protein_coding
ENSMUSG00000032478	ENSMUST00000133483	9	1	109735295	109744552	Nme6	protein_coding
ENSMUSG00000032478	ENSMUST00000128984	9	1	109735301	109745468	Nme6	protein_coding
ENSMUSG00000032478	ENSMUST00000142544	9	1	109735321	109738138	Nme6	protein_coding
ENSMUSG00000032478	ENSMUST00000119376	9	1	109735544	109745238	Nme6	protein_coding
ENSMUSG00000032478	ENSMUST00000122343	9	1	109735556	109745175	Nme6	protein_coding
ENSMUSG00000032478	ENSMUST00000143211	9	1	109735705	109744093	Nme6	protein_coding
ENSMUSG00000032478	ENSMUST00000138461	9	1	109742117	109745630	Nme6	protein_coding
ENSMUSG00000032478	ENSMUST00000148967	9	1	109742134	109745219	Nme6	protein_coding
ENSMUSG00000038357	ENSMUST00000112022	9	-1	109749889	109751970	Camp	protein_coding
ENSMUSG00000038357	ENSMUST00000043185	9	-1	109749911	109751967	Camp	protein_coding
ENSMUSG00000032477	ENSMUST00000094324	9	1	109778083	109796392	Cdc25a	protein_coding
ENSMUSG00000032477	ENSMUST00000170365	9	1	109778494	109795283	Cdc25a	protein_coding
ENSMUSG00000032479	ENSMUST00000072772	9	1	109833962	109986450	Mtap4	protein_coding
ENSMUSG00000032479	ENSMUST00000035055	9	1	109833964	109986451	Mtap4	protein_coding
ENSMUSG00000032479	ENSMUST00000169851	9	1	109834324	109907444	Mtap4	protein_coding
ENSMUSG00000032479	ENSMUST00000165876	9	1	109834368	109986451	Mtap4	protein_coding
ENSMUSG00000032479	ENSMUST00000163190	9	1	109939246	109975209	Mtap4	protein_coding
