ENSMUSG00000078367	ENSMUST00000105160	4	1	3099177	3100187	Vmn1r2	protein_coding
ENSMUSG00000029009	ENSMUST00000165818	4	1	147413268	147417772	Mthfr	protein_coding
ENSMUSG00000029009	ENSMUST00000141283	4	1	147413268	147418663	Mthfr	protein_coding
ENSMUSG00000029009	ENSMUST00000145115	4	1	147414919	147417557	Mthfr	protein_coding
ENSMUSG00000029009	ENSMUST00000069604	4	1	147415300	147433660	Mthfr	protein_coding
ENSMUSG00000029009	ENSMUST00000168854	4	1	147415396	147433657	Mthfr	protein_coding
ENSMUSG00000029009	ENSMUST00000152498	4	1	147415396	147433660	Mthfr	protein_coding
ENSMUSG00000029009	ENSMUST00000125978	4	1	147415711	147418065	Mthfr	protein_coding
ENSMUSG00000029009	ENSMUST00000156113	4	1	147426787	147433657	Mthfr	protein_coding
ENSMUSG00000029007	ENSMUST00000030865	4	-1	147451170	147462140	Agtrap	protein_coding
ENSMUSG00000029007	ENSMUST00000152323	4	-1	147454626	147458885	Agtrap	protein_coding
ENSMUSG00000029007	ENSMUST00000137393	4	-1	147458024	147462140	Agtrap	protein_coding
ENSMUSG00000029005	ENSMUST00000030862	4	-1	147472546	147504807	2610109H07Rik	protein_coding
ENSMUSG00000029003	ENSMUST00000126261	4	1	147504493	147514900	Mad2l2	protein_coding
ENSMUSG00000029003	ENSMUST00000084129	4	1	147505024	147519808	Mad2l2	protein_coding
ENSMUSG00000029003	ENSMUST00000132698	4	1	147514291	147519230	Mad2l2	protein_coding
ENSMUSG00000029003	ENSMUST00000030860	4	1	147514291	147519808	Mad2l2	protein_coding
ENSMUSG00000029003	ENSMUST00000140049	4	1	147514833	147519229	Mad2l2	protein_coding
ENSMUSG00000029003	ENSMUST00000105707	4	1	147514852	147519805	Mad2l2	protein_coding
ENSMUSG00000029003	ENSMUST00000148742	4	1	147514871	147517569	Mad2l2	protein_coding
ENSMUSG00000029003	ENSMUST00000105708	4	1	147518899	147519560	Mad2l2	protein_coding
ENSMUSG00000055401	ENSMUST00000105706	4	-1	147519825	147526017	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000168503	4	-1	147519825	147526244	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000030858	4	-1	147519896	147526022	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000056965	4	-1	147519897	147526168	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000152098	4	-1	147520118	147526249	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000126615	4	-1	147520201	147523828	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000134261	4	-1	147520227	147526034	Fbxo6	protein_coding
ENSMUSG00000055401	ENSMUST00000132083	4	-1	147523553	147525755	Fbxo6	protein_coding
ENSMUSG00000029001	ENSMUST00000167160	4	-1	147526909	147533704	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000057907	4	-1	147526912	147534192	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000129253	4	-1	147526912	147534203	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000105705	4	-1	147527376	147533986	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000153703	4	-1	147527646	147532708	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000151246	4	-1	147527681	147533758	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000172472	4	-1	147527681	147533984	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000105704	4	-1	147528531	147533960	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000151127	4	-1	147529607	147533960	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000122913	4	-1	147530255	147533958	Fbxo44	protein_coding
ENSMUSG00000029001	ENSMUST00000173352	4	-1	147530275	147534591	Fbxo44	protein_coding
ENSMUSG00000041556	ENSMUST00000047951	4	1	147534730	147540533	Fbxo2	protein_coding
ENSMUSG00000041544	ENSMUST00000047720	4	-1	147614373	147662074	Ptchd2	protein_coding
ENSMUSG00000041544	ENSMUST00000143851	4	-1	147632325	147634860	Ptchd2	protein_coding
ENSMUSG00000041544	ENSMUST00000129734	4	-1	147633988	147635340	Ptchd2	protein_coding
ENSMUSG00000047719	ENSMUST00000051633	4	-1	147808604	147818880	Ubiad1	protein_coding
ENSMUSG00000047719	ENSMUST00000156686	4	-1	147810598	147818870	Ubiad1	protein_coding
ENSMUSG00000028991	ENSMUST00000123566	4	1	147822720	147829078	Mtor	protein_coding
ENSMUSG00000028991	ENSMUST00000103221	4	1	147822720	147931792	Mtor	protein_coding
ENSMUSG00000028991	ENSMUST00000057580	4	1	147822734	147829082	Mtor	protein_coding
ENSMUSG00000028989	ENSMUST00000030840	4	-1	147869292	147874569	Angptl7	protein_coding
ENSMUSG00000028991	ENSMUST00000129715	4	1	147918522	147921897	Mtor	protein_coding
ENSMUSG00000017264	ENSMUST00000017408	4	1	147932538	147956510	Exosc10	protein_coding
ENSMUSG00000017264	ENSMUST00000173154	4	1	147932540	147956499	Exosc10	protein_coding
ENSMUSG00000017264	ENSMUST00000097781	4	1	147932564	147956502	Exosc10	protein_coding
ENSMUSG00000017264	ENSMUST00000163835	4	1	147932568	147950916	Exosc10	protein_coding
ENSMUSG00000017264	ENSMUST00000076022	4	1	147932571	147956510	Exosc10	protein_coding
ENSMUSG00000017264	ENSMUST00000150723	4	1	147937184	147938280	Exosc10	protein_coding
ENSMUSG00000017264	ENSMUST00000173767	4	1	147940466	147950722	Exosc10	protein_coding
ENSMUSG00000017264	ENSMUST00000126897	4	1	147942524	147950611	Exosc10	protein_coding
ENSMUSG00000017264	ENSMUST00000173892	4	1	147950275	147956430	Exosc10	protein_coding
ENSMUSG00000006442	ENSMUST00000006611	4	1	147965612	147968728	Srm	protein_coding
ENSMUSG00000006442	ENSMUST00000152701	4	1	147966027	147968308	Srm	protein_coding
ENSMUSG00000006442	ENSMUST00000140129	4	1	147968003	147969102	Srm	protein_coding
ENSMUSG00000028979	ENSMUST00000105701	4	1	147976663	147978526	Masp2	protein_coding
ENSMUSG00000028979	ENSMUST00000052060	4	1	147976673	147989608	Masp2	protein_coding
ENSMUSG00000028979	ENSMUST00000154898	4	1	147976677	147984303	Masp2	protein_coding
ENSMUSG00000028979	ENSMUST00000103219	4	1	147976684	147978526	Masp2	protein_coding
ENSMUSG00000028979	ENSMUST00000136647	4	1	147976684	147978526	Masp2	protein_coding
ENSMUSG00000041459	ENSMUST00000105702	4	-1	147986491	148001105	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000165113	4	-1	147986491	148001105	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000172073	4	-1	147986491	148001105	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000084125	4	-1	147986491	148001128	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000045180	4	-1	147990028	148000874	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000147391	4	-1	147990825	147992168	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000140897	4	-1	147990830	147992842	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000055827	4	-1	147990835	148000866	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000105699	4	-1	147990835	148000867	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000095719	4	-1	147991663	147999471	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000105700	4	-1	147991663	147999471	Tardbp	protein_coding
ENSMUSG00000041459	ENSMUST00000166827	4	-1	147991759	147999471	Tardbp	protein_coding
ENSMUSG00000070577	ENSMUST00000105698	4	1	148017426	148045681	Gm572	protein_coding
ENSMUSG00000028977	ENSMUST00000094464	4	1	148178538	148319238	Casz1	protein_coding
ENSMUSG00000028977	ENSMUST00000122222	4	1	148178538	148328998	Casz1	protein_coding
ENSMUSG00000028977	ENSMUST00000128881	4	1	148178574	148213855	Casz1	protein_coding
ENSMUSG00000028977	ENSMUST00000140617	4	1	148263490	148266045	Casz1	protein_coding
ENSMUSG00000028977	ENSMUST00000147270	4	1	148275258	148307005	Casz1	protein_coding
ENSMUSG00000028977	ENSMUST00000060495	4	1	148302608	148328978	Casz1	protein_coding
ENSMUSG00000028977	ENSMUST00000139806	4	1	148307223	148314620	Casz1	protein_coding
ENSMUSG00000028975	ENSMUST00000103217	4	-1	148334644	148473985	Pex14	protein_coding
ENSMUSG00000028975	ENSMUST00000128067	4	-1	148337341	148473925	Pex14	protein_coding
ENSMUSG00000028975	ENSMUST00000154860	4	-1	148357463	148473924	Pex14	protein_coding
ENSMUSG00000028975	ENSMUST00000134747	4	-1	148358214	148473918	Pex14	protein_coding
ENSMUSG00000028975	ENSMUST00000148203	4	-1	148388495	148473937	Pex14	protein_coding
ENSMUSG00000028974	ENSMUST00000103216	4	1	148478255	148492979	Dffa	protein_coding
ENSMUSG00000028974	ENSMUST00000030816	4	1	148478255	148494756	Dffa	protein_coding
ENSMUSG00000028974	ENSMUST00000153781	4	1	148481878	148482343	Dffa	protein_coding
ENSMUSG00000028971	ENSMUST00000030815	4	-1	148499143	148500872	Cort	protein_coding
ENSMUSG00000073705	ENSMUST00000105696	4	-1	148501230	148511657	Apitd1	protein_coding
ENSMUSG00000073705	ENSMUST00000030813	4	-1	148502307	148511738	Apitd1	protein_coding
ENSMUSG00000073705	ENSMUST00000177408	4	-1	148502649	148511678	Apitd1	protein_coding
ENSMUSG00000073705	ENSMUST00000132672	4	-1	148502656	148504565	Apitd1	protein_coding
ENSMUSG00000073705	ENSMUST00000176124	4	-1	148502885	148511674	Apitd1	protein_coding
ENSMUSG00000073705	ENSMUST00000150150	4	-1	148502942	148506744	Apitd1	protein_coding
ENSMUSG00000073705	ENSMUST00000105695	4	-1	148505464	148511686	Apitd1	protein_coding
ENSMUSG00000028961	ENSMUST00000084124	4	-1	148524100	148540816	Pgd	protein_coding
ENSMUSG00000028961	ENSMUST00000124409	4	-1	148529301	148534108	Pgd	protein_coding
ENSMUSG00000028961	ENSMUST00000156120	4	-1	148534036	148540880	Pgd	protein_coding
ENSMUSG00000028961	ENSMUST00000137982	4	-1	148534402	148535763	Pgd	protein_coding
ENSMUSG00000028961	ENSMUST00000143944	4	-1	148535493	148540769	Pgd	protein_coding
ENSMUSG00000063077	ENSMUST00000060537	4	-1	148550428	148681801	Kif1b	protein_coding
ENSMUSG00000063077	ENSMUST00000150853	4	-1	148552127	148560309	Kif1b	protein_coding
ENSMUSG00000063077	ENSMUST00000139123	4	-1	148552972	148572603	Kif1b	protein_coding
ENSMUSG00000063077	ENSMUST00000105694	4	-1	148552981	148572603	Kif1b	protein_coding
ENSMUSG00000063077	ENSMUST00000055647	4	-1	148554345	148681615	Kif1b	protein_coding
ENSMUSG00000063077	ENSMUST00000154411	4	-1	148580440	148584208	Kif1b	protein_coding
ENSMUSG00000063077	ENSMUST00000123593	4	-1	148580839	148587900	Kif1b	protein_coding
ENSMUSG00000063077	ENSMUST00000133526	4	-1	148589081	148597627	Kif1b	protein_coding
ENSMUSG00000063077	ENSMUST00000030806	4	-1	148607843	148681732	Kif1b	protein_coding
ENSMUSG00000063077	ENSMUST00000140749	4	-1	148619465	148622088	Kif1b	protein_coding
ENSMUSG00000063077	ENSMUST00000150230	4	-1	148638579	148681802	Kif1b	protein_coding
ENSMUSG00000063077	ENSMUST00000132072	4	-1	148665235	148681773	Kif1b	protein_coding
ENSMUSG00000028960	ENSMUST00000103212	4	-1	148702525	148800858	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000167743	4	-1	148702526	148800740	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000138181	4	-1	148702531	148709223	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000155968	4	-1	148703608	148705941	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000172836	4	-1	148703785	148800014	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000174343	4	-1	148703785	148800014	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000153430	4	-1	148709311	148710217	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000136732	4	-1	148724838	148725815	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000084123	4	-1	148739510	148800740	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000172643	4	-1	148759235	148800709	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000138027	4	-1	148761190	148761771	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000173005	4	-1	148772609	148800325	Ube4b	protein_coding
ENSMUSG00000028960	ENSMUST00000131986	4	-1	148772621	148773487	Ube4b	protein_coding
ENSMUSG00000028996	ENSMUST00000148596	4	-1	148823796	148827533	Rbp7	protein_coding
ENSMUSG00000028996	ENSMUST00000030848	4	-1	148823796	148829087	Rbp7	protein_coding
ENSMUSG00000028996	ENSMUST00000132103	4	-1	148823812	148829079	Rbp7	protein_coding
ENSMUSG00000028992	ENSMUST00000119921	4	-1	148841681	148859311	Nmnat1	protein_coding
ENSMUSG00000028992	ENSMUST00000030845	4	-1	148842668	148859307	Nmnat1	protein_coding
ENSMUSG00000028992	ENSMUST00000105693	4	-1	148842708	148859281	Nmnat1	protein_coding
ENSMUSG00000028992	ENSMUST00000126896	4	-1	148848541	148859272	Nmnat1	protein_coding
ENSMUSG00000028990	ENSMUST00000124413	4	1	148859338	148862231	Lzic	protein_coding
ENSMUSG00000028990	ENSMUST00000141293	4	1	148859340	148862259	Lzic	protein_coding
ENSMUSG00000028990	ENSMUST00000138464	4	1	148859349	148859850	Lzic	protein_coding
ENSMUSG00000028990	ENSMUST00000030842	4	1	148859403	148870777	Lzic	protein_coding
ENSMUSG00000028990	ENSMUST00000146427	4	1	148859442	148860112	Lzic	protein_coding
ENSMUSG00000028988	ENSMUST00000030839	4	1	148892345	148940546	Ctnnbip1	protein_coding
ENSMUSG00000028988	ENSMUST00000105692	4	1	148919226	148938617	Ctnnbip1	protein_coding
ENSMUSG00000039953	ENSMUST00000105691	4	1	148960577	149023008	Clstn1	protein_coding
ENSMUSG00000039953	ENSMUST00000039144	4	1	148960747	149022008	Clstn1	protein_coding
ENSMUSG00000039953	ENSMUST00000137232	4	1	148961357	149001434	Clstn1	protein_coding
ENSMUSG00000039953	ENSMUST00000151895	4	1	149001239	149006282	Clstn1	protein_coding
ENSMUSG00000039936	ENSMUST00000038859	4	-1	149023277	149072807	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000105690	4	-1	149023277	149072817	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000122059	4	-1	149023279	149075699	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000118704	4	-1	149023280	149050153	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000105688	4	-1	149023926	149072714	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000105689	4	-1	149024749	149037393	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000127273	4	-1	149033887	149049295	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000131224	4	-1	149033966	149049734	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000146612	4	-1	149034128	149072713	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000134534	4	-1	149034293	149072661	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000156309	4	-1	149037262	149076680	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000137430	4	-1	149047548	149050202	Pik3cd	protein_coding
ENSMUSG00000039936	ENSMUST00000124510	4	-1	149047874	149075699	Pik3cd	protein_coding
ENSMUSG00000044700	ENSMUST00000105687	4	-1	149089484	149112153	Tmem201	protein_coding
ENSMUSG00000044700	ENSMUST00000054459	4	-1	149089492	149112153	Tmem201	protein_coding
ENSMUSG00000044700	ENSMUST00000139923	4	-1	149098973	149104796	Tmem201	protein_coding
ENSMUSG00000044700	ENSMUST00000103208	4	-1	149098973	149112153	Tmem201	protein_coding
ENSMUSG00000044700	ENSMUST00000171126	4	-1	149098977	149111879	Tmem201	protein_coding
ENSMUSG00000044700	ENSMUST00000052951	4	-1	149101244	149112143	Tmem201	protein_coding
ENSMUSG00000044700	ENSMUST00000140889	4	-1	149102899	149112107	Tmem201	protein_coding
ENSMUSG00000044700	ENSMUST00000145405	4	-1	149105273	149111879	Tmem201	protein_coding
ENSMUSG00000028982	ENSMUST00000105686	4	-1	149118145	149148386	Slc25a33	protein_coding
ENSMUSG00000039911	ENSMUST00000038562	4	-1	149270392	149329152	Spsb1	protein_coding
ENSMUSG00000039911	ENSMUST00000105685	4	-1	149272076	149283925	Spsb1	protein_coding
ENSMUSG00000039911	ENSMUST00000105684	4	-1	149272323	149281398	Spsb1	protein_coding
ENSMUSG00000039911	ENSMUST00000156897	4	-1	149280616	149327913	Spsb1	protein_coding
ENSMUSG00000039911	ENSMUST00000167342	4	-1	149281100	149296580	Spsb1	protein_coding
ENSMUSG00000039911	ENSMUST00000149360	4	-1	149281104	149305665	Spsb1	protein_coding
ENSMUSG00000039911	ENSMUST00000125135	4	-1	149281109	149316727	Spsb1	protein_coding
ENSMUSG00000039911	ENSMUST00000149743	4	-1	149281158	149320207	Spsb1	protein_coding
ENSMUSG00000039911	ENSMUST00000156451	4	-1	149281251	149329152	Spsb1	protein_coding
ENSMUSG00000039911	ENSMUST00000135896	4	-1	149283674	149329140	Spsb1	protein_coding
ENSMUSG00000028980	ENSMUST00000084117	4	-1	149353584	149377239	H6pd	protein_coding
ENSMUSG00000028980	ENSMUST00000030830	4	-1	149353584	149383132	H6pd	protein_coding
ENSMUSG00000028980	ENSMUST00000153394	4	-1	149369957	149375374	H6pd	protein_coding
ENSMUSG00000028980	ENSMUST00000152907	4	-1	149373885	149375399	H6pd	protein_coding
ENSMUSG00000047875	ENSMUST00000094451	4	1	149461474	149480036	Gpr157	protein_coding
ENSMUSG00000047875	ENSMUST00000165741	4	1	149461612	149480036	Gpr157	protein_coding
ENSMUSG00000028976	ENSMUST00000030826	4	1	149493392	149518278	Slc2a5	protein_coding
ENSMUSG00000028976	ENSMUST00000136610	4	1	149503055	149514148	Slc2a5	protein_coding
ENSMUSG00000028976	ENSMUST00000132426	4	1	149513461	149516362	Slc2a5	protein_coding
ENSMUSG00000028976	ENSMUST00000151504	4	1	149513662	149516947	Slc2a5	protein_coding
ENSMUSG00000062064	ENSMUST00000059893	4	1	149523081	149542591	Slc2a7	protein_coding
ENSMUSG00000062064	ENSMUST00000133379	4	1	149531937	149532809	Slc2a7	protein_coding
ENSMUSG00000028972	ENSMUST00000105683	4	-1	149561124	149572579	Car6	protein_coding
ENSMUSG00000028972	ENSMUST00000030817	4	-1	149561124	149575441	Car6	protein_coding
ENSMUSG00000028972	ENSMUST00000134648	4	-1	149561321	149570232	Car6	protein_coding
ENSMUSG00000028972	ENSMUST00000126449	4	-1	149562348	149572312	Car6	protein_coding
ENSMUSG00000063524	ENSMUST00000150175	4	1	149610830	149618398	Eno1	protein_coding
ENSMUSG00000063524	ENSMUST00000080926	4	1	149611061	149622988	Eno1	protein_coding
ENSMUSG00000063524	ENSMUST00000130632	4	1	149611349	149616836	Eno1	protein_coding
ENSMUSG00000063524	ENSMUST00000133839	4	1	149611349	149619442	Eno1	protein_coding
ENSMUSG00000063524	ENSMUST00000148605	4	1	149611352	149614045	Eno1	protein_coding
ENSMUSG00000063524	ENSMUST00000141931	4	1	149611809	149616251	Eno1	protein_coding
ENSMUSG00000063524	ENSMUST00000080149	4	1	149617595	149622982	Eno1	protein_coding
ENSMUSG00000063524	ENSMUST00000135063	4	1	149618344	149621001	Eno1	protein_coding
ENSMUSG00000063524	ENSMUST00000133789	4	1	149620506	149621666	Eno1	protein_coding
ENSMUSG00000063524	ENSMUST00000151057	4	1	149621569	149622396	Eno1	protein_coding
ENSMUSG00000063524	ENSMUST00000136310	4	1	149621674	149622738	Eno1	protein_coding
ENSMUSG00000039852	ENSMUST00000105682	4	1	149655755	149996075	Rere	protein_coding
ENSMUSG00000039852	ENSMUST00000129188	4	1	149655921	149656575	Rere	protein_coding
ENSMUSG00000039852	ENSMUST00000037916	4	1	149780375	149994929	Rere	protein_coding
ENSMUSG00000039852	ENSMUST00000131600	4	1	149780503	149844490	Rere	protein_coding
ENSMUSG00000039852	ENSMUST00000105680	4	1	149862502	149996071	Rere	protein_coding
ENSMUSG00000039852	ENSMUST00000142379	4	1	149943697	149944604	Rere	protein_coding
ENSMUSG00000039852	ENSMUST00000137112	4	1	149943766	149986178	Rere	protein_coding
ENSMUSG00000039852	ENSMUST00000136646	4	1	149991375	149993937	Rere	protein_coding
ENSMUSG00000039838	ENSMUST00000037827	4	-1	150002681	150026283	Slc45a1	protein_coding
ENSMUSG00000039838	ENSMUST00000117997	4	-1	150004156	150026206	Slc45a1	protein_coding
ENSMUSG00000039838	ENSMUST00000147706	4	-1	150017398	150018198	Slc45a1	protein_coding
ENSMUSG00000028967	ENSMUST00000073600	4	1	150228028	150243001	Errfi1	protein_coding
ENSMUSG00000028967	ENSMUST00000128640	4	1	150229182	150229923	Errfi1	protein_coding
ENSMUSG00000028967	ENSMUST00000030811	4	1	150229182	150242996	Errfi1	protein_coding
ENSMUSG00000028964	ENSMUST00000030805	4	-1	150271242	150284035	Park7	protein_coding
ENSMUSG00000028964	ENSMUST00000105675	4	-1	150271242	150288546	Park7	protein_coding
ENSMUSG00000028964	ENSMUST00000105674	4	-1	150271254	150283735	Park7	protein_coding
ENSMUSG00000028964	ENSMUST00000105676	4	-1	150271345	150282522	Park7	protein_coding
ENSMUSG00000028964	ENSMUST00000105673	4	-1	150271348	150283760	Park7	protein_coding
ENSMUSG00000028964	ENSMUST00000132265	4	-1	150271493	150275944	Park7	protein_coding
ENSMUSG00000028964	ENSMUST00000128075	4	-1	150275119	150283592	Park7	protein_coding
ENSMUSG00000028964	ENSMUST00000148626	4	-1	150277668	150283937	Park7	protein_coding
ENSMUSG00000028964	ENSMUST00000134751	4	-1	150279235	150283977	Park7	protein_coding
ENSMUSG00000028964	ENSMUST00000146184	4	-1	150279359	150288315	Park7	protein_coding
ENSMUSG00000028965	ENSMUST00000135169	4	1	150288671	150308520	Tnfrsf9	protein_coding
ENSMUSG00000028965	ENSMUST00000105672	4	1	150294264	150320211	Tnfrsf9	protein_coding
ENSMUSG00000028965	ENSMUST00000030808	4	1	150294299	150320211	Tnfrsf9	protein_coding
ENSMUSG00000028965	ENSMUST00000105671	4	1	150299415	150319341	Tnfrsf9	protein_coding
ENSMUSG00000028965	ENSMUST00000139826	4	1	150302027	150308511	Tnfrsf9	protein_coding
ENSMUSG00000028965	ENSMUST00000146133	4	1	150302108	150304057	Tnfrsf9	protein_coding
ENSMUSG00000028965	ENSMUST00000116257	4	1	150302108	150320211	Tnfrsf9	protein_coding
ENSMUSG00000028965	ENSMUST00000060901	4	1	150303785	150319176	Tnfrsf9	protein_coding
ENSMUSG00000028965	ENSMUST00000126707	4	1	150303906	150309665	Tnfrsf9	protein_coding
ENSMUSG00000028963	ENSMUST00000030803	4	1	150371206	150375919	Uts2	protein_coding
ENSMUSG00000028957	ENSMUST00000103204	4	-1	150377761	150418774	Per3	protein_coding
ENSMUSG00000028957	ENSMUST00000138052	4	-1	150377895	150390254	Per3	protein_coding
ENSMUSG00000028957	ENSMUST00000138584	4	-1	150385546	150405606	Per3	protein_coding
ENSMUSG00000028957	ENSMUST00000136398	4	-1	150385546	150418774	Per3	protein_coding
ENSMUSG00000028957	ENSMUST00000128283	4	-1	150398299	150418774	Per3	protein_coding
ENSMUSG00000028955	ENSMUST00000030797	4	-1	150421409	150432062	Vamp3	protein_coding
ENSMUSG00000028955	ENSMUST00000155446	4	-1	150424518	150432055	Vamp3	protein_coding
ENSMUSG00000028955	ENSMUST00000125205	4	-1	150430020	150432072	Vamp3	protein_coding
ENSMUSG00000014592	ENSMUST00000058864	4	-1	150433633	150960594	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000097774	4	-1	150433634	151235985	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000140030	4	-1	150433635	150453902	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000049790	4	-1	150433635	151235855	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000105670	4	-1	150433923	150482685	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000105668	4	-1	150433923	150503604	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000164731	4	-1	150435488	150664175	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000170814	4	-1	150435488	150664175	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000169423	4	-1	150436932	151228970	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000143434	4	-1	150460148	150513693	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000131948	4	-1	150460233	150482412	Camta1	protein_coding
ENSMUSG00000078491	ENSMUST00000105667	4	1	150463679	150465558	Gm13090	protein_coding
ENSMUSG00000014592	ENSMUST00000155685	4	-1	150844285	151235759	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000153938	4	-1	151154562	151235813	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000147300	4	-1	151164683	151235813	Camta1	protein_coding
ENSMUSG00000014592	ENSMUST00000135780	4	-1	151166339	151235847	Camta1	protein_coding
ENSMUSG00000039768	ENSMUST00000062904	4	1	151307800	151356246	Dnajc11	protein_coding
ENSMUSG00000039768	ENSMUST00000139555	4	1	151307840	151350793	Dnajc11	protein_coding
ENSMUSG00000039768	ENSMUST00000133959	4	1	151307843	151331604	Dnajc11	protein_coding
ENSMUSG00000039768	ENSMUST00000128582	4	1	151307848	151355327	Dnajc11	protein_coding
ENSMUSG00000039768	ENSMUST00000139069	4	1	151307853	151355331	Dnajc11	protein_coding
ENSMUSG00000039768	ENSMUST00000147625	4	1	151320441	151342725	Dnajc11	protein_coding
ENSMUSG00000039768	ENSMUST00000123551	4	1	151331252	151345651	Dnajc11	protein_coding
ENSMUSG00000039768	ENSMUST00000142198	4	1	151341947	151348393	Dnajc11	protein_coding
ENSMUSG00000039768	ENSMUST00000148048	4	1	151343855	151351154	Dnajc11	protein_coding
ENSMUSG00000039768	ENSMUST00000138738	4	1	151343924	151345648	Dnajc11	protein_coding
ENSMUSG00000039768	ENSMUST00000149337	4	1	151353093	151354845	Dnajc11	protein_coding
ENSMUSG00000039768	ENSMUST00000124955	4	1	151353852	151355336	Dnajc11	protein_coding
ENSMUSG00000039759	ENSMUST00000036680	4	-1	151356748	151363106	Thap3	protein_coding
ENSMUSG00000039759	ENSMUST00000105665	4	-1	151356911	151363079	Thap3	protein_coding
ENSMUSG00000039759	ENSMUST00000146471	4	-1	151359568	151363089	Thap3	protein_coding
ENSMUSG00000047777	ENSMUST00000055688	4	-1	151363742	151370367	Phf13	protein_coding
ENSMUSG00000073700	ENSMUST00000097773	4	1	151382912	151391789	Klhl21	protein_coding
ENSMUSG00000028952	ENSMUST00000066715	4	-1	151393883	151401770	Zbtb48	protein_coding
ENSMUSG00000028952	ENSMUST00000155389	4	-1	151393883	151401770	Zbtb48	protein_coding
ENSMUSG00000028952	ENSMUST00000123696	4	-1	151393885	151401780	Zbtb48	protein_coding
ENSMUSG00000028952	ENSMUST00000136212	4	-1	151393909	151394725	Zbtb48	protein_coding
ENSMUSG00000028952	ENSMUST00000147895	4	-1	151395218	151396215	Zbtb48	protein_coding
ENSMUSG00000028952	ENSMUST00000156748	4	-1	151395701	151400553	Zbtb48	protein_coding
ENSMUSG00000028952	ENSMUST00000155441	4	-1	151396595	151400156	Zbtb48	protein_coding
ENSMUSG00000028952	ENSMUST00000131935	4	-1	151400587	151401746	Zbtb48	protein_coding
