ENSMUSG00000091539	ENSMUST00000165255	18	-1	3122455	3123465	Vmn1r238	protein_coding
ENSMUSG00000062210	ENSMUST00000153873	18	1	50211372	50250124	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000148159	18	1	50213023	50251436	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000115429	18	1	50213174	50251431	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000132814	18	1	50249854	50251131	Tnfaip8	protein_coding
ENSMUSG00000024507	ENSMUST00000025385	18	1	50287855	50355923	Hsd17b4	protein_coding
ENSMUSG00000024507	ENSMUST00000152388	18	1	50288148	50302266	Hsd17b4	protein_coding
ENSMUSG00000024507	ENSMUST00000139502	18	1	50302023	50306223	Hsd17b4	protein_coding
ENSMUSG00000024507	ENSMUST00000127325	18	1	50350978	50355626	Hsd17b4	protein_coding
ENSMUSG00000035420	ENSMUST00000039121	18	1	50438023	50442673	Fam170a	protein_coding
ENSMUSG00000035420	ENSMUST00000050509	18	1	50438023	50442673	Fam170a	protein_coding
ENSMUSG00000048875	ENSMUST00000056460	18	-1	50727310	50728353	Hdhd1a	protein_coding
ENSMUSG00000073565	ENSMUST00000097576	18	1	51277392	51579698	Prr16	protein_coding
ENSMUSG00000073565	ENSMUST00000116639	18	1	51277552	51464295	Prr16	protein_coding
ENSMUSG00000069379	ENSMUST00000091905	18	-1	52024918	52025535	Gm4950	protein_coding
ENSMUSG00000024510	ENSMUST00000025388	18	1	52491190	52492640	Ftmt	protein_coding
ENSMUSG00000024528	ENSMUST00000025406	18	1	52625347	52650392	Srfbp1	protein_coding
ENSMUSG00000024529	ENSMUST00000171470	18	-1	52675723	52689521	Lox	protein_coding
ENSMUSG00000024529	ENSMUST00000025409	18	-1	52679571	52689245	Lox	protein_coding
ENSMUSG00000046886	ENSMUST00000072666	18	1	52775569	52799484	Zfp474	protein_coding
ENSMUSG00000024532	ENSMUST00000118724	18	1	52805863	52823387	1700034E13Rik	protein_coding
ENSMUSG00000024532	ENSMUST00000091904	18	1	52805870	52823387	1700034E13Rik	protein_coding
ENSMUSG00000053624	ENSMUST00000066193	18	1	52853333	52855322	Gykl1	protein_coding
ENSMUSG00000024534	ENSMUST00000115410	18	1	52927363	53075584	Sncaip	protein_coding
ENSMUSG00000024534	ENSMUST00000025413	18	1	52927648	53075585	Sncaip	protein_coding
ENSMUSG00000024534	ENSMUST00000163742	18	1	52927969	53075585	Sncaip	protein_coding
ENSMUSG00000034484	ENSMUST00000037850	18	1	53336019	53380514	Snx2	protein_coding
ENSMUSG00000024535	ENSMUST00000165032	18	1	53405316	53550477	Snx24	protein_coding
ENSMUSG00000024535	ENSMUST00000025417	18	1	53405423	53550477	Snx24	protein_coding
ENSMUSG00000024538	ENSMUST00000025419	18	-1	53565995	53577661	Ppic	protein_coding
ENSMUSG00000069378	ENSMUST00000091900	18	1	53624200	53735511	Prdm6	protein_coding
ENSMUSG00000069378	ENSMUST00000167832	18	1	53624222	53735511	Prdm6	protein_coding
ENSMUSG00000069378	ENSMUST00000154557	18	1	53624705	53735511	Prdm6	protein_coding
ENSMUSG00000069378	ENSMUST00000115399	18	1	53632635	53735561	Prdm6	protein_coding
ENSMUSG00000069378	ENSMUST00000115398	18	1	53711248	53735511	Prdm6	protein_coding
ENSMUSG00000048799	ENSMUST00000049811	18	-1	53841380	53904207	Cep120	protein_coding
ENSMUSG00000048799	ENSMUST00000091898	18	-1	53842358	53844135	Cep120	protein_coding
ENSMUSG00000073563	ENSMUST00000069597	18	1	54021767	54115338	Csnk1g3	protein_coding
ENSMUSG00000069376	ENSMUST00000091897	18	1	54143975	54144982	Gm5507	protein_coding
ENSMUSG00000052713	ENSMUST00000064763	18	-1	55047699	55149834	Zfp608	protein_coding
ENSMUSG00000052713	ENSMUST00000171157	18	-1	55104536	55152245	Zfp608	protein_coding
ENSMUSG00000001700	ENSMUST00000116636	18	1	56559991	56662493	Gramd3	protein_coding
ENSMUSG00000001700	ENSMUST00000166059	18	1	56560029	56663218	Gramd3	protein_coding
ENSMUSG00000001700	ENSMUST00000163825	18	1	56578824	56662495	Gramd3	protein_coding
ENSMUSG00000001700	ENSMUST00000070166	18	1	56591786	56663446	Gramd3	protein_coding
ENSMUSG00000053644	ENSMUST00000172902	18	-1	56669341	56686503	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000174518	18	-1	56684376	56732605	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000116635	18	-1	56685390	56721952	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000172734	18	-1	56686259	56721982	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000066208	18	-1	56686398	56721963	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000174704	18	-1	56686404	56721872	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000168517	18	-1	56692193	56697271	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000170309	18	-1	56696902	56721880	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000171851	18	-1	56706574	56719076	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000171844	18	-1	56710021	56721851	Aldh7a1	protein_coding
ENSMUSG00000008301	ENSMUST00000130163	18	1	56722097	56746843	Phax	protein_coding
ENSMUSG00000008301	ENSMUST00000132628	18	1	56722247	56739954	Phax	protein_coding
ENSMUSG00000008301	ENSMUST00000008445	18	1	56732476	56747366	Phax	protein_coding
ENSMUSG00000032900	ENSMUST00000035640	18	1	56748004	56754436	1700065I17Rik	protein_coding
ENSMUSG00000032900	ENSMUST00000169871	18	1	56748004	56754436	1700065I17Rik	protein_coding
ENSMUSG00000032900	ENSMUST00000127591	18	1	56748033	56752368	1700065I17Rik	protein_coding
ENSMUSG00000032900	ENSMUST00000153248	18	1	56748043	56754366	1700065I17Rik	protein_coding
ENSMUSG00000032900	ENSMUST00000147775	18	1	56748080	56754436	1700065I17Rik	protein_coding
ENSMUSG00000024590	ENSMUST00000025486	18	1	56867467	56913078	Lmnb1	protein_coding
ENSMUSG00000024590	ENSMUST00000128651	18	1	56888095	56893110	Lmnb1	protein_coding
ENSMUSG00000032656	ENSMUST00000102912	18	-1	56921370	57085202	March3	protein_coding
ENSMUSG00000032656	ENSMUST00000035278	18	-1	56935506	56971673	March3	protein_coding
ENSMUSG00000032656	ENSMUST00000153044	18	-1	56963323	57085169	March3	protein_coding
ENSMUSG00000024592	ENSMUST00000025488	18	-1	57115487	57135022	C330018D20Rik	protein_coding
ENSMUSG00000024592	ENSMUST00000139243	18	-1	57117268	57135008	C330018D20Rik	protein_coding
ENSMUSG00000024592	ENSMUST00000152087	18	-1	57128174	57134900	C330018D20Rik	protein_coding
ENSMUSG00000024593	ENSMUST00000075770	18	1	57292744	57457121	Megf10	protein_coding
ENSMUSG00000024593	ENSMUST00000139892	18	1	57302440	57452382	Megf10	protein_coding
ENSMUSG00000024594	ENSMUST00000025490	18	1	57514387	57552373	Prrc1	protein_coding
ENSMUSG00000069372	ENSMUST00000091892	18	1	57628140	57637788	Ctxn3	protein_coding
ENSMUSG00000058925	ENSMUST00000079738	18	1	57693434	57890719	1700011I03Rik	protein_coding
ENSMUSG00000058925	ENSMUST00000135806	18	1	57693483	57890719	1700011I03Rik	protein_coding
ENSMUSG00000058925	ENSMUST00000127130	18	1	57693536	57726594	1700011I03Rik	protein_coding
ENSMUSG00000058925	ENSMUST00000123872	18	1	57722830	57890660	1700011I03Rik	protein_coding
ENSMUSG00000024597	ENSMUST00000167134	18	1	58038332	58106459	Slc12a2	protein_coding
ENSMUSG00000024597	ENSMUST00000115366	18	1	58038332	58106475	Slc12a2	protein_coding
ENSMUSG00000024598	ENSMUST00000025497	18	-1	58168277	58369580	Fbn2	protein_coding
ENSMUSG00000024598	ENSMUST00000058192	18	-1	58168277	58369580	Fbn2	protein_coding
ENSMUSG00000024600	ENSMUST00000025500	18	1	58715911	58772427	Slc27a6	protein_coding
ENSMUSG00000024601	ENSMUST00000025503	18	1	58819136	58839224	Isoc1	protein_coding
ENSMUSG00000053441	ENSMUST00000052907	18	1	58996418	59213332	Adamts19	protein_coding
ENSMUSG00000050875	ENSMUST00000117064	18	1	59221902	59236616	A730017C20Rik	protein_coding
ENSMUSG00000050875	ENSMUST00000165666	18	1	59221936	59236616	A730017C20Rik	protein_coding
ENSMUSG00000050875	ENSMUST00000058633	18	1	59222116	59236616	A730017C20Rik	protein_coding
ENSMUSG00000050875	ENSMUST00000175897	18	1	59222120	59235275	A730017C20Rik	protein_coding
ENSMUSG00000050875	ENSMUST00000118510	18	1	59222148	59235478	A730017C20Rik	protein_coding
ENSMUSG00000050875	ENSMUST00000154125	18	1	59222164	59234318	A730017C20Rik	protein_coding
ENSMUSG00000050875	ENSMUST00000175830	18	1	59222165	59235585	A730017C20Rik	protein_coding
ENSMUSG00000058152	ENSMUST00000080721	18	1	59335055	59570100	Chsy3	protein_coding
ENSMUSG00000058152	ENSMUST00000170443	18	1	59568529	59569466	Chsy3	protein_coding
ENSMUSG00000073555	ENSMUST00000031549	18	1	60371734	60407474	Gm4951	protein_coding
ENSMUSG00000068606	ENSMUST00000090260	18	-1	60427959	60432926	Gm4841	protein_coding
ENSMUSG00000090942	ENSMUST00000171297	18	1	60453034	60462670	F830016B08Rik	protein_coding
ENSMUSG00000054072	ENSMUST00000032473	18	1	60535683	60552281	Iigp1	protein_coding
ENSMUSG00000054072	ENSMUST00000066912	18	1	60535683	60552281	Iigp1	protein_coding
ENSMUSG00000063388	ENSMUST00000073997	18	1	60598949	60603502	BC023105	protein_coding
ENSMUSG00000038059	ENSMUST00000042710	18	-1	60633847	60661637	2010002N04Rik	protein_coding
ENSMUSG00000024603	ENSMUST00000171879	18	1	60685868	60687627	Dctn4	protein_coding
ENSMUSG00000024603	ENSMUST00000115326	18	1	60685871	60718411	Dctn4	protein_coding
ENSMUSG00000024603	ENSMUST00000025505	18	1	60685875	60718416	Dctn4	protein_coding
ENSMUSG00000024604	ENSMUST00000025506	18	1	60720390	60732464	Rbm22	protein_coding
ENSMUSG00000024604	ENSMUST00000160020	18	1	60720418	60721140	Rbm22	protein_coding
ENSMUSG00000024604	ENSMUST00000161544	18	1	60720422	60729962	Rbm22	protein_coding
ENSMUSG00000024604	ENSMUST00000159203	18	1	60730070	60730794	Rbm22	protein_coding
ENSMUSG00000024604	ENSMUST00000160353	18	1	60730253	60731646	Rbm22	protein_coding
ENSMUSG00000049173	ENSMUST00000056533	18	-1	60735970	60751442	Myoz3	protein_coding
ENSMUSG00000043079	ENSMUST00000097566	18	-1	60753627	60783990	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000130044	18	-1	60753636	60784227	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000130360	18	-1	60753644	60789507	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000128528	18	-1	60753645	60760151	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000155195	18	-1	60759860	60783890	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000031639	18	-1	60759860	60789487	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000115318	18	-1	60759861	60769759	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000143275	18	-1	60759863	60807973	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000123288	18	-1	60763763	60782979	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000160395	18	-1	60763914	60783916	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000137894	18	-1	60765537	60819796	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000154857	18	-1	60789152	60807926	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000139236	18	-1	60805312	60807926	Synpo	protein_coding
ENSMUSG00000054008	ENSMUST00000169273	18	-1	60845632	60873043	Ndst1	protein_coding
ENSMUSG00000054008	ENSMUST00000066785	18	-1	60845632	60908304	Ndst1	protein_coding
ENSMUSG00000054008	ENSMUST00000097564	18	-1	60847746	60887217	Ndst1	protein_coding
ENSMUSG00000054008	ENSMUST00000115312	18	-1	60861813	60873043	Ndst1	protein_coding
ENSMUSG00000024608	ENSMUST00000025511	18	1	60934164	60938200	Rps14	protein_coding
ENSMUSG00000024608	ENSMUST00000142980	18	1	60934320	60937073	Rps14	protein_coding
ENSMUSG00000024608	ENSMUST00000118551	18	1	60934335	60938195	Rps14	protein_coding
ENSMUSG00000024608	ENSMUST00000127568	18	1	60934883	60937513	Rps14	protein_coding
ENSMUSG00000024608	ENSMUST00000137400	18	1	60935370	60938111	Rps14	protein_coding
ENSMUSG00000024608	ENSMUST00000122279	18	1	60935893	60938199	Rps14	protein_coding
ENSMUSG00000024610	ENSMUST00000050487	18	1	60963502	60972300	Cd74	protein_coding
ENSMUSG00000024610	ENSMUST00000097563	18	1	60963502	60972300	Cd74	protein_coding
ENSMUSG00000024610	ENSMUST00000167610	18	1	60963510	60972300	Cd74	protein_coding
ENSMUSG00000024613	ENSMUST00000175934	18	-1	60973409	61008583	Tcof1	protein_coding
ENSMUSG00000024613	ENSMUST00000176630	18	-1	60973409	61008625	Tcof1	protein_coding
ENSMUSG00000024613	ENSMUST00000078036	18	-1	60973414	61008571	Tcof1	protein_coding
ENSMUSG00000024613	ENSMUST00000097562	18	-1	60973414	61008571	Tcof1	protein_coding
ENSMUSG00000024613	ENSMUST00000057579	18	-1	60974196	61008562	Tcof1	protein_coding
ENSMUSG00000024613	ENSMUST00000163446	18	-1	60975651	61008613	Tcof1	protein_coding
ENSMUSG00000024613	ENSMUST00000177172	18	-1	60977684	61008572	Tcof1	protein_coding
ENSMUSG00000024613	ENSMUST00000176088	18	-1	60987721	60988681	Tcof1	protein_coding
ENSMUSG00000024613	ENSMUST00000177343	18	-1	60998337	61008100	Tcof1	protein_coding
ENSMUSG00000036412	ENSMUST00000040359	18	1	61071434	61078215	Arsi	protein_coding
ENSMUSG00000024617	ENSMUST00000102888	18	1	61085272	61147806	Camk2a	protein_coding
ENSMUSG00000024617	ENSMUST00000134496	18	1	61085286	61103032	Camk2a	protein_coding
ENSMUSG00000024617	ENSMUST00000025519	18	1	61085286	61146061	Camk2a	protein_coding
ENSMUSG00000024617	ENSMUST00000115297	18	1	61085379	61103050	Camk2a	protein_coding
ENSMUSG00000024617	ENSMUST00000137805	18	1	61086603	61115293	Camk2a	protein_coding
ENSMUSG00000024617	ENSMUST00000115295	18	1	61123208	61144517	Camk2a	protein_coding
ENSMUSG00000024617	ENSMUST00000039904	18	1	61123254	61145351	Camk2a	protein_coding
ENSMUSG00000052026	ENSMUST00000025520	18	-1	61155035	61173853	Slc6a7	protein_coding
ENSMUSG00000024619	ENSMUST00000025521	18	-1	61178516	61195853	Cdx1	protein_coding
ENSMUSG00000024620	ENSMUST00000025522	18	1	61204804	61244715	Pdgfrb	protein_coding
ENSMUSG00000024620	ENSMUST00000115274	18	1	61204854	61244710	Pdgfrb	protein_coding
ENSMUSG00000024621	ENSMUST00000025523	18	1	61265226	61290788	Csf1r	protein_coding
ENSMUSG00000024621	ENSMUST00000091885	18	1	61265473	61290791	Csf1r	protein_coding
ENSMUSG00000024621	ENSMUST00000115268	18	1	61265506	61291803	Csf1r	protein_coding
ENSMUSG00000024621	ENSMUST00000115263	18	1	61265533	61280545	Csf1r	protein_coding
ENSMUSG00000024622	ENSMUST00000025524	18	-1	61290933	61336704	Hmgxb3	protein_coding
ENSMUSG00000024622	ENSMUST00000091884	18	-1	61290933	61336704	Hmgxb3	protein_coding
ENSMUSG00000034320	ENSMUST00000146409	18	-1	61352573	61371266	Slc26a2	protein_coding
ENSMUSG00000034320	ENSMUST00000037603	18	-1	61356876	61360023	Slc26a2	protein_coding
ENSMUSG00000034320	ENSMUST00000148829	18	-1	61361359	61371034	Slc26a2	protein_coding
ENSMUSG00000024575	ENSMUST00000025468	18	1	61380136	61449578	Pde6a	protein_coding
ENSMUSG00000024575	ENSMUST00000163174	18	1	61380150	61448385	Pde6a	protein_coding
ENSMUSG00000024575	ENSMUST00000167693	18	1	61434677	61448679	Pde6a	protein_coding
ENSMUSG00000024575	ENSMUST00000135688	18	1	61434677	61449578	Pde6a	protein_coding
ENSMUSG00000033871	ENSMUST00000075299	18	-1	61457790	61560085	Ppargc1b	protein_coding
ENSMUSG00000033871	ENSMUST00000063307	18	-1	61458164	61560054	Ppargc1b	protein_coding
ENSMUSG00000033871	ENSMUST00000142134	18	-1	61549486	61560054	Ppargc1b	protein_coding
ENSMUSG00000045094	ENSMUST00000051931	18	-1	61653448	61668933	Arhgef37	protein_coding
ENSMUSG00000045094	ENSMUST00000171629	18	-1	61653448	61696190	Arhgef37	protein_coding
ENSMUSG00000024576	ENSMUST00000165123	18	1	61714928	61749715	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000165721	18	1	61714967	61747958	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000115246	18	1	61714972	61741770	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000166990	18	1	61714972	61745285	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000163205	18	1	61714982	61741916	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000165381	18	1	61714989	61717892	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000170862	18	1	61714993	61747836	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000167187	18	1	61715343	61747185	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000164253	18	1	61735171	61741772	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000170482	18	1	61742498	61746152	Csnk1a1	protein_coding
ENSMUSG00000024578	ENSMUST00000025471	18	1	61847589	61852191	Il17b	protein_coding
ENSMUSG00000024579	ENSMUST00000025472	18	-1	61856491	61867289	Pcyox1l	protein_coding
ENSMUSG00000024579	ENSMUST00000154763	18	-1	61862538	61867289	Pcyox1l	protein_coding
ENSMUSG00000024580	ENSMUST00000062991	18	-1	61872094	61885985	Grpel2	protein_coding
ENSMUSG00000033032	ENSMUST00000154876	18	-1	61889915	61946265	Afap1l1	protein_coding
ENSMUSG00000033032	ENSMUST00000120472	18	-1	61889915	61946356	Afap1l1	protein_coding
ENSMUSG00000033032	ENSMUST00000147278	18	-1	61890593	61946314	Afap1l1	protein_coding
ENSMUSG00000032735	ENSMUST00000049378	18	-1	61959049	62071478	Ablim3	protein_coding
ENSMUSG00000032735	ENSMUST00000166783	18	-1	61959049	62071506	Ablim3	protein_coding
ENSMUSG00000045629	ENSMUST00000051720	18	1	62112729	62175369	Sh3tc2	protein_coding
ENSMUSG00000045629	ENSMUST00000172152	18	1	62112729	62184019	Sh3tc2	protein_coding
ENSMUSG00000045730	ENSMUST00000053640	18	-1	62337471	62339613	Adrb2	protein_coding
ENSMUSG00000054589	ENSMUST00000067743	18	1	62339780	62344059	Gm9949	protein_coding
ENSMUSG00000026322	ENSMUST00000027560	18	1	62483858	62627456	Htr4	protein_coding
ENSMUSG00000042211	ENSMUST00000048688	18	-1	62663723	62708397	Fbxo38	protein_coding
ENSMUSG00000044176	ENSMUST00000055725	18	1	62708565	62821020	Spink10	protein_coding
ENSMUSG00000044176	ENSMUST00000162365	18	1	62708598	62821020	Spink10	protein_coding
ENSMUSG00000060201	ENSMUST00000076194	18	-1	62752067	62755918	Spink7	protein_coding
ENSMUSG00000073551	ENSMUST00000097557	18	-1	62767194	62901041	Spink13	protein_coding
ENSMUSG00000044176	ENSMUST00000160316	18	1	62805909	62818498	Spink10	protein_coding
ENSMUSG00000044176	ENSMUST00000087562	18	1	62810104	62812003	Spink10	protein_coding
ENSMUSG00000044176	ENSMUST00000161674	18	1	62810158	62813129	Spink10	protein_coding
ENSMUSG00000044176	ENSMUST00000162511	18	1	62816946	62820934	Spink10	protein_coding
ENSMUSG00000091744	ENSMUST00000163259	18	1	62821762	62822582	Gm17732	protein_coding
ENSMUSG00000041789	ENSMUST00000067450	18	-1	62911329	62915929	2700046A07Rik	protein_coding
ENSMUSG00000041789	ENSMUST00000048109	18	-1	62914446	62916001	2700046A07Rik	protein_coding
ENSMUSG00000071847	ENSMUST00000096554	18	1	63081981	63112849	Apcdd1	protein_coding
ENSMUSG00000071847	ENSMUST00000163716	18	1	63081983	63112118	Apcdd1	protein_coding
ENSMUSG00000024581	ENSMUST00000025474	18	1	63137490	63159104	Napg	protein_coding
ENSMUSG00000024581	ENSMUST00000126870	18	1	63137515	63140307	Napg	protein_coding
ENSMUSG00000024581	ENSMUST00000150267	18	1	63137555	63156586	Napg	protein_coding
ENSMUSG00000024581	ENSMUST00000137849	18	1	63137576	63142439	Napg	protein_coding
ENSMUSG00000024581	ENSMUST00000133593	18	1	63139892	63142667	Napg	protein_coding
ENSMUSG00000024581	ENSMUST00000154563	18	1	63145610	63151484	Napg	protein_coding
ENSMUSG00000024581	ENSMUST00000155440	18	1	63145693	63154229	Napg	protein_coding
ENSMUSG00000024581	ENSMUST00000124837	18	1	63147864	63154678	Napg	protein_coding
ENSMUSG00000041482	ENSMUST00000122264	18	-1	63169867	63201376	Fam38b	protein_coding
ENSMUSG00000041482	ENSMUST00000047480	18	-1	63169868	63546837	Fam38b	protein_coding
ENSMUSG00000041482	ENSMUST00000137141	18	-1	63169870	63189966	Fam38b	protein_coding
ENSMUSG00000041482	ENSMUST00000132576	18	-1	63178658	63187637	Fam38b	protein_coding
ENSMUSG00000041482	ENSMUST00000123322	18	-1	63179105	63192664	Fam38b	protein_coding
ENSMUSG00000041482	ENSMUST00000055026	18	-1	63219372	63546111	Fam38b	protein_coding
ENSMUSG00000041482	ENSMUST00000046860	18	-1	63269177	63317015	Fam38b	protein_coding
ENSMUSG00000024583	ENSMUST00000025476	18	-1	63822455	63852013	Txnl1	protein_coding
ENSMUSG00000040560	ENSMUST00000072726	18	1	63868349	64149414	Wdr7	protein_coding
ENSMUSG00000040560	ENSMUST00000097552	18	1	63868349	64149414	Wdr7	protein_coding
ENSMUSG00000056812	ENSMUST00000025477	18	1	64414013	64435800	St8sia3	protein_coding
ENSMUSG00000056812	ENSMUST00000139622	18	1	64425650	64429633	St8sia3	protein_coding
ENSMUSG00000056812	ENSMUST00000134064	18	1	64425831	64429490	St8sia3	protein_coding
ENSMUSG00000056812	ENSMUST00000129518	18	1	64426462	64429562	St8sia3	protein_coding
ENSMUSG00000045991	ENSMUST00000175965	18	1	64500018	64557196	Onecut2	protein_coding
ENSMUSG00000045991	ENSMUST00000115145	18	1	64500018	64558140	Onecut2	protein_coding
ENSMUSG00000045991	ENSMUST00000056719	18	1	64500041	64546321	Onecut2	protein_coding
ENSMUSG00000060096	ENSMUST00000072796	18	-1	64608334	64609669	Amd-ps3	protein_coding
ENSMUSG00000024588	ENSMUST00000025484	18	-1	64616204	64648720	Fech	protein_coding
ENSMUSG00000024588	ENSMUST00000091055	18	-1	64617737	64648718	Fech	protein_coding
ENSMUSG00000024587	ENSMUST00000025483	18	-1	64659319	64676211	Nars	protein_coding
ENSMUSG00000039529	ENSMUST00000025482	18	-1	64688633	64820654	Atp8b1	protein_coding
ENSMUSG00000024589	ENSMUST00000163516	18	1	65047410	65377480	Nedd4l	protein_coding
ENSMUSG00000024589	ENSMUST00000025485	18	1	65080790	65377480	Nedd4l	protein_coding
ENSMUSG00000024589	ENSMUST00000163809	18	1	65183181	65325626	Nedd4l	protein_coding
ENSMUSG00000024589	ENSMUST00000080418	18	1	65183181	65377480	Nedd4l	protein_coding
ENSMUSG00000024589	ENSMUST00000170658	18	1	65183181	65377480	Nedd4l	protein_coding
ENSMUSG00000024589	ENSMUST00000091871	18	1	65210696	65377480	Nedd4l	protein_coding
ENSMUSG00000032845	ENSMUST00000148078	18	-1	65425183	65467362	Alpk2	protein_coding
ENSMUSG00000032845	ENSMUST00000035548	18	-1	65425188	65553542	Alpk2	protein_coding
ENSMUSG00000032845	ENSMUST00000141250	18	-1	65434397	65509188	Alpk2	protein_coding
ENSMUSG00000073546	ENSMUST00000097548	18	1	65466084	65469530	F730048M01Rik	protein_coding
ENSMUSG00000032688	ENSMUST00000049248	18	1	65590617	65638477	Malt1	protein_coding
ENSMUSG00000032688	ENSMUST00000102868	18	1	65590651	65638446	Malt1	protein_coding
ENSMUSG00000042439	ENSMUST00000049016	18	1	65739884	65849088	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000163962	18	1	65742180	65804095	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000169679	18	1	65742180	65848594	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000170987	18	1	65742180	65848594	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000168294	18	1	65798507	65848590	Zfp532	protein_coding
ENSMUSG00000046610	ENSMUST00000115097	18	1	65857922	65911191	5330437I02Rik	protein_coding
ENSMUSG00000046610	ENSMUST00000117694	18	1	65857924	65911255	5330437I02Rik	protein_coding
ENSMUSG00000046610	ENSMUST00000134343	18	1	65908668	65910044	5330437I02Rik	protein_coding
ENSMUSG00000024516	ENSMUST00000025394	18	1	65960203	65977319	Sec11c	protein_coding
ENSMUSG00000024516	ENSMUST00000126432	18	1	65960204	65977310	Sec11c	protein_coding
ENSMUSG00000024516	ENSMUST00000153193	18	1	65960226	65972382	Sec11c	protein_coding
ENSMUSG00000024516	ENSMUST00000139538	18	1	65960257	65977311	Sec11c	protein_coding
ENSMUSG00000024516	ENSMUST00000155668	18	1	65960956	65972432	Sec11c	protein_coding
ENSMUSG00000024516	ENSMUST00000125552	18	1	65966229	65977314	Sec11c	protein_coding
ENSMUSG00000024516	ENSMUST00000126651	18	1	65973668	65977314	Sec11c	protein_coding
ENSMUSG00000024517	ENSMUST00000173985	18	1	66032474	66046231	Grp	protein_coding
ENSMUSG00000024517	ENSMUST00000025395	18	1	66033148	66046232	Grp	protein_coding
ENSMUSG00000024517	ENSMUST00000173530	18	1	66033158	66039912	Grp	protein_coding
ENSMUSG00000024518	ENSMUST00000025396	18	-1	66094293	66098743	Rax	protein_coding
ENSMUSG00000024519	ENSMUST00000025397	18	-1	66115381	66129832	Cplx4	protein_coding
ENSMUSG00000041891	ENSMUST00000048260	18	-1	66140408	66162291	Lman1	protein_coding
ENSMUSG00000041891	ENSMUST00000120461	18	-1	66142861	66162275	Lman1	protein_coding
ENSMUSG00000041891	ENSMUST00000155895	18	-1	66148680	66154542	Lman1	protein_coding
ENSMUSG00000041891	ENSMUST00000144793	18	-1	66150805	66153314	Lman1	protein_coding
ENSMUSG00000041891	ENSMUST00000143990	18	-1	66152792	66182234	Lman1	protein_coding
ENSMUSG00000041891	ENSMUST00000150133	18	-1	66153245	66179432	Lman1	protein_coding
ENSMUSG00000046318	ENSMUST00000146610	18	-1	66204956	66451100	Ccbe1	protein_coding
ENSMUSG00000046318	ENSMUST00000061103	18	-1	66216509	66451442	Ccbe1	protein_coding
ENSMUSG00000046318	ENSMUST00000130300	18	-1	66220621	66451492	Ccbe1	protein_coding
ENSMUSG00000046318	ENSMUST00000151343	18	-1	66428682	66462393	Ccbe1	protein_coding
ENSMUSG00000024521	ENSMUST00000025399	18	1	66618258	66625204	Pmaip1	protein_coding
ENSMUSG00000047259	ENSMUST00000057942	18	-1	67017369	67020126	Mc4r	protein_coding
ENSMUSG00000024524	ENSMUST00000025402	18	1	67247990	67386446	Gnal	protein_coding
ENSMUSG00000024524	ENSMUST00000171457	18	1	67293404	67302408	Gnal	protein_coding
ENSMUSG00000024524	ENSMUST00000076605	18	1	67293480	67386446	Gnal	protein_coding
ENSMUSG00000062526	ENSMUST00000073054	18	-1	67385184	67405484	Mppe1	protein_coding
ENSMUSG00000024525	ENSMUST00000025403	18	1	67448907	67478800	Impa2	protein_coding
